Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Gakhov I.|RUS|Left-Handed|2.44|Melzer G.|AUT|Left-Handed|1.5|0.0|-4.0|-130.0|0.0|3.0
hard|Moriya H.|JPN|Right-Handed|1.49|Bellucci T.|BRA|Left-Handed|2.52|0.0|-4.0|141.0|-17.0|-20.0
clay|Coppejans K.|BEL|Right-Handed|2.51|Martinez P.|ESP|Right-Handed|1.49|0.0|1.0|-482.0|-8.0|-5.0
hard|Alcaraz C.|ESP|Right-Handed|1.2|Cilic M.|HRV|Right-Handed|4.74|0.0|-14.0|2925.0|-17.0|-13.0
hard|Machac T.|CZE|Right-Handed|1.17|Geerts M.|BEL|Right-Handed|4.67|0.0|-3.0|246.0|0.0|5.0
clay|Carballes Baena R.|ESP|Right-Handed|1.25|Zekic M.|SRB|Right-Handed|3.72|0.0|-6.0|502.0|-2.0|-2.0
hard|Ruud C.|NOR|Right-Handed|1.98|Berrettini M.|ITA|Right-Handed|1.85|0.0|-1.0|2335.0|-18.0|-13.0
clay|Durasovic V.|NOR|Right-Handed|3.02|Muller A.|FRA|Right-Handed|1.35|0.0|-1.0|-187.0|5.0|2.0
clay|Coria F.|ARG|Right-Handed|1.42|Shevchenko A.|KAZ|Right-Handed|2.71|0.0|10.0|318.0|3.0|-5.0
hard|Shimizu Y.|JPN|Left-Handed|2.02|Kuhn N.|DEU|Right-Handed|1.74|0.0|0.0|-105.0|-13.0|-22.0
clay|Janowicz J.|POL|Right-Handed|2.27|Silva F.|PRT|Left-Handed|1.59|0.0|3.0|177.0|20.0|25.0
clay|Zapata Miralles B.|ESP|Right-Handed|1.17|Serdarusic N.|HRV|Right-Handed|4.57|0.0|-1.0|420.0|-3.0|-8.0
clay|Klein L.|SVK|Right-Handed|2.09|Novak D.|AUT|Right-Handed|1.7|0.0|-3.0|-154.0|5.0|10.0
hard|Istomin D.|UZB|Right-Handed|2.31|Sweeny D.|AUS|Right-Handed|1.54|0.0|15.0|186.0|22.0|18.0
clay|Lenz J.|DEU|Right-Handed|2.6|Kuzmanov D.|BGR|Right-Handed|1.47|0.0|0.0|-128.0|5.0|-5.0
hard|Duckworth J.|AUS|Right-Handed|1.28|Bellier A.|CHE|Left-Handed|3.48|0.0|7.0|473.0|2.0|-13.0
hard|Sinner J.|ITA|Right-Handed|1.23|Ivashka I.|BLR|Right-Handed|4.29|0.0|-5.0|2335.0|-8.0|-5.0
