Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
indoors|Travaglia S.|ITA|Right-Handed|2.45|Ymer E.|SWE|Right-Handed|1.52|0.0|5.0|177.0|1.0|2.0
hard|Watanuki Y.|JPN|Right-Handed|1.24|Kolar Z.|CZE|Right-Handed|3.88|0.0|0.0|-279.0|-13.0|-5.0
hard|Uchida K.|JPN|Right-Handed|1.67|Gunneswaran P.|IND|Left-Handed|2.15|0.0|-2.0|70.0|-6.0|-8.0
Varioussurfaces|De Minaur A.|AUS|Right-Handed|1.41|Van De Zandschulp B.|NLD|Right-Handed|2.87|0.0|-4.0|515.0|-14.0|-5.0
clay|Gakhov I.|RUS|Left-Handed|1.99|Sousa P.|PRT|Right-Handed|1.75|0.0|-8.0|62.0|10.0|11.0
indoors|Haase R.|NLD|Right-Handed|2.52|Zuk K.|POL|Right-Handed|1.5|0.0|11.0|-163.0|-1.0|8.0
hard|Andreozzi G.|ARG|Right-Handed|2.55|Mena F.|ARG|Right-Handed|1.45|0.0|1.0|150.0|0.0|0.0
clay|Vavassori A.|ITA|Right-Handed|1.9|Taberner C.|ESP|Right-Handed|1.84|0.0|2.0|-227.0|0.0|10.0
clay|Pellegrino A.|ITA|Right-Handed|1.93|Lopez San Martin A.|ESP|Right-Handed|1.82|0.0|1.0|-13.0|11.0|7.0
Varioussurfaces|Thompson J.|AUS|Right-Handed|1.79|Griekspoor T.|NLD|Right-Handed|1.97|0.0|2.0|-211.0|-3.0|-5.0
clay|Andreev A.|BGR|Right-Handed|2.08|Skatov T.|KAZ|Right-Handed|1.7|0.0|1.0|-82.0|-7.0|7.0
clay|Carballes Baena R.|ESP|Right-Handed|1.37|Brancaccio R.|ITA|Right-Handed|2.95|0.0|4.0|553.0|5.0|0.0
