Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Ruud C.|NOR|Right-Handed|1.15|Shevchenko A.|KAZ|Right-Handed|5.35|0.0|4.0|4383.0|7.0|-2.0
clay|Munar J.|ESP|Right-Handed|2.76|Wawrinka S.|CHE|Right-Handed|1.45|0.0|-11.0|-169.0|-3.0|1.0
clay|Ramos-Vinolas A.|ESP|Left-Handed|2.85|Sonego L.|ITA|Right-Handed|1.43|0.0|9.0|-283.0|0.0|-3.0
clay|Zverev A.|DEU|Right-Handed|1.16|Monteiro T.|BRA|Left-Handed|5.19|0.0|-3.0|1191.0|12.0|15.0
clay|Ofner S.|AUT|Right-Handed|1.67|Zapata Miralles B.|ESP|Right-Handed|2.2|0.0|0.0|-16.0|-1.0|8.0
clay|Rublev A.|RUS|Right-Handed|1.18|Kotov P.|RUS|Right-Handed|4.89|0.0|2.0|3858.0|-16.0|-3.0
clay|Gasquet R.|FRA|Right-Handed|2.4|Rune H.|DNK|Right-Handed|1.56|0.0|16.0|-3635.0|11.0|-2.0
clay|Diaz Acosta F.|ARG|Left-Handed|1.36|Travaglia S.|ITA|Right-Handed|3.02|0.0|-10.0|254.0|-7.0|-2.0
grass|Mannarino A.|FRA|Left-Handed|2.23|Thompson J.|AUS|Right-Handed|1.65|0.0|6.0|348.0|-3.0|-3.0
clay|Napolitano S.|ITA|Right-Handed|1.6|Kolar Z.|CZE|Right-Handed|2.25|0.0|3.0|-441.0|14.0|11.0
