Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Melzer G.|AUT|Left-Handed|1.52|Gakhov I.|RUS|Left-Handed|2.44|0.0|4.0|337.0|0.0|-3.0
hard|Daniel T.|JPN|Right-Handed|1.65|Mannarino A.|FRA|Left-Handed|2.18|0.0|-4.0|-151.0|1.0|11.0
clay|Carballes Baena R.|ESP|Right-Handed|1.84|Collarini A.|ARG|Left-Handed|1.98|0.0|-2.0|284.0|-3.0|-2.0
clay|Andreev A.|BGR|Right-Handed|1.84|Ehrat S.|CHE|Right-Handed|1.98|0.0|-8.0|57.0|-6.0|0.0
clay|Cecchinato M.|ITA|Right-Handed|1.73|Seppi A.|ITA|Right-Handed|2.84|0.0|-9.0|9.0|0.0|-6.0
clay|Madaras D.|SWE|Left-Handed|1.84|Jaziri M.|TUN|Right-Handed|1.98|0.0|-13.0|23.0|4.0|6.0
clay|Ruud C.|NOR|Right-Handed|1.84|Berrettini M.|ITA|Right-Handed|1.98|0.0|-1.0|2610.0|-18.0|-13.0
hard|Lestienne C.|FRA|Right-Handed|1.77|Barrere G.|FRA|Right-Handed|2.01|0.0|0.0|27.0|-3.0|-3.0
clay|Vrbensky M.|CZE|Right-Handed|2.05|Kirkin E.|TUR|Right-Handed|1.71|0.0|-2.0|65.0|-8.0|0.0
clay|Zeppieri G.|ITA|Left-Handed|2.07|Ymer E.|SWE|Right-Handed|1.73|0.0|-4.0|-160.0|-1.0|2.0
clay|Klein L.|SVK|Right-Handed|1.84|Sakharov G.|FRA|Right-Handed|1.98|0.0|-9.0|31.0|5.0|8.0
clay|Ofner S.|AUT|Right-Handed|1.35|Sachko V.|UKR|Right-Handed|3.1|0.0|1.0|197.0|13.0|8.0
clay|Kamke T.|DEU|Right-Handed|1.84|Marcora R.|ITA|Right-Handed|1.98|0.0|4.0|-119.0|-9.0|-15.0
clay|Fabbiano T.|ITA|Right-Handed|1.84|Lenz J.|DEU|Right-Handed|1.98|0.0|6.0|174.0|-12.0|-15.0
clay|Kopriva V.|CZE|Right-Handed|2.01|Shevchenko A.|KAZ|Right-Handed|1.76|0.0|2.0|9.0|-1.0|-7.0
clay|Sweeny D.|AUS|Right-Handed|1.35|Niki T.|JPN|Right-Handed|2.95|0.0|-11.0|-110.0|-10.0|-13.0
hard|Leshem E.|ISR|Right-Handed|2.91|Zuk K.|POL|Right-Handed|1.35|0.0|3.0|-201.0|-8.0|0.0
clay|Hoang A.|FRA|Right-Handed|1.84|Molleker R.|DEU|Right-Handed|1.98|0.0|4.0|234.0|1.0|-2.0
clay|Agamenone F.|ITA|Right-Handed|2.66|Gombos N.|SVK|Right-Handed|1.46|0.0|0.0|-144.0|-3.0|-5.0
clay|Musetti L.|ITA|Right-Handed|6.09|Alcaraz C.|ESP|Right-Handed|1.13|0.0|1.0|-4064.0|3.0|0.0
clay|Bagnis F.|ARG|Left-Handed|1.84|De Jong J.|NLD|Right-Handed|1.98|0.0|12.0|211.0|12.0|3.0
clay|Delbonis F.|ARG|Left-Handed|1.84|Mager G.|ITA|Right-Handed|1.98|0.0|5.0|-511.0|13.0|5.0
clay|Guinard M.|FRA|Right-Handed|1.84|Baez S.|ARG|Right-Handed|1.98|0.0|3.0|-834.0|11.0|26.0
clay|Forejtek J.|CZE|Right-Handed|1.84|Rosol L.|CZE|Right-Handed|1.98|0.0|-15.0|-86.0|-12.0|-13.0
clay|Moutet C.|FRA|Left-Handed|1.13|Pecotic M.|HRV|Left-Handed|5.58|0.0|-2.0|427.0|-15.0|-10.0
clay|Coppejans K.|BEL|Right-Handed|1.51|Benchetrit E.|MAR|Right-Handed|2.37|0.0|3.0|282.0|-20.0|-13.0
clay|Blancaneaux G.|FRA|Right-Handed|1.84|Moraing M.|DEU|Left-Handed|1.98|0.0|-6.0|54.0|-9.0|-18.0
clay|Piros Z.|HUN|Right-Handed|1.32|Mayot H.|FRA|Right-Handed|3.26|0.0|2.0|-7.0|-3.0|2.0
