Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Agamenone F.|ITA|Right-Handed|1.57|Caruso S.|ITA|Right-Handed|2.31|0.0|0.0|-60.0|2.0|3.0
clay|Monfils G.|FRA|Right-Handed|1.47|Furness E.|FRA|Right-Handed|2.58|0.0|11.0|-90.0|19.0|23.0
clay|Safiullin R.|RUS|Right-Handed|2.12|Ofner S.|AUT|Right-Handed|1.7|0.0|-1.0|69.0|-6.0|-6.0
clay|Rodionov J.|AUT|Left-Handed|2.99|Altmaier D.|DEU|Right-Handed|1.37|0.0|-2.0|-150.0|-2.0|0.0
clay|Bergs Z.|BEL|Right-Handed|1.15|Tomic B.|AUS|Right-Handed|5.16|0.0|-6.0|106.0|-8.0|-11.0
clay|Gojo B.|HRV|Right-Handed|2.05|Piros Z.|HUN|Right-Handed|1.75|0.0|2.0|394.0|22.0|16.0
clay|Svrcina D.|CZE|Right-Handed|1.39|Molleker R.|DEU|Right-Handed|2.87|0.0|-2.0|17.0|-7.0|-7.0
clay|Paire B.|FRA|Right-Handed|1.62|Uchida K.|JPN|Right-Handed|2.23|0.0|1.0|3.0|6.0|16.0
clay|Watanuki Y.|JPN|Right-Handed|2.05|Kotov P.|RUS|Right-Handed|1.74|0.0|2.0|-38.0|-23.0|-11.0
clay|Hemery C.|FRA|Right-Handed|2.13|Galarneau A.|CAN|Right-Handed|1.67|0.0|3.0|215.0|4.0|11.0
