Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Vesely J.|CZE|Left-Handed|1.43|Mena F.|ARG|Right-Handed|2.7|0.0|-1.0|-295.0|16.0|15.0
hard|Griekspoor T.|NLD|Right-Handed|1.78|Monfils G.|FRA|Right-Handed|2.04|0.0|-9.0|987.0|0.0|-5.0
hard|Dimitrov G.|BGR|Right-Handed|1.46|Humbert U.|FRA|Left-Handed|2.73|0.0|7.0|441.0|8.0|3.0
clay|Carballes Baena R.|ESP|Right-Handed|1.43|Cecchinato M.|ITA|Right-Handed|2.7|0.0|0.0|263.0|-1.0|-2.0
clay|Martinez P.|ESP|Right-Handed|1.24|Wessels L.|DEU|Right-Handed|3.91|0.0|2.0|309.0|-14.0|-13.0
clay|Lokoli L.|FRA|Right-Handed|1.43|Safranek V.|CZE|Right-Handed|2.7|0.0|-1.0|54.0|-2.0|3.0
clay|Skatov T.|KAZ|Right-Handed|1.43|Blancaneaux G.|FRA|Right-Handed|2.7|0.0|-2.0|27.0|-2.0|-7.0
clay|Moraing M.|DEU|Left-Handed|1.43|Melzer G.|AUT|Left-Handed|2.7|0.0|-1.0|-42.0|4.0|10.0
clay|Monteiro T.|BRA|Left-Handed|1.43|Piros Z.|HUN|Right-Handed|2.7|0.0|7.0|16.0|10.0|3.0
clay|Roca Batalla O.|ESP|Right-Handed|1.43|Linzer M.|AUT|Right-Handed|2.7|0.0|-2.0|33.0|-2.0|-7.0
clay|Muller A.|FRA|Right-Handed|1.43|Novak D.|AUT|Right-Handed|2.7|0.0|-1.0|359.0|-5.0|0.0
clay|Baez S.|ARG|Right-Handed|1.96|Etcheverry T.|ARG|Right-Handed|1.84|0.0|-2.0|-416.0|-12.0|-26.0
clay|Dellien H.|BOL|Right-Handed|1.83|Kovalik J.|SVK|Right-Handed|1.91|0.0|0.0|20.0|-7.0|-3.0
clay|Hanfmann Y.|DEU|Right-Handed|1.43|Collarini A.|ARG|Left-Handed|2.7|0.0|0.0|590.0|6.0|8.0
clay|Takahashi Y.|JPN|Right-Handed|2.32|Peliwo F.|POL|Right-Handed|1.53|0.0|-3.0|130.0|-4.0|-10.0
clay|Rosol L.|CZE|Right-Handed|1.43|Hemery C.|FRA|Right-Handed|2.7|0.0|10.0|-195.0|0.0|2.0
clay|Brancaccio R.|ITA|Right-Handed|2.44|Ugo Carabelli C.|ARG|Right-Handed|1.52|0.0|2.0|-314.0|-11.0|-2.0
hard|Coric B.|HRV|Right-Handed|1.33|Ivashka I.|BLR|Right-Handed|3.37|0.0|-1.0|1663.0|1.0|-5.0
hard|Tsitsipas S.|GRC|Right-Handed|1.31|Jarry N.|CHL|Right-Handed|3.44|0.0|-1.0|3511.0|-1.0|-5.0
clay|Thiem D.|AUT|Right-Handed|2.38|Djere L.|SRB|Right-Handed|1.59|0.0|1.0|-589.0|-3.0|-3.0
clay|Cachin P.|ARG|Right-Handed|1.43|Ramos-Vinolas A.|ESP|Left-Handed|2.7|0.0|-7.0|169.0|1.0|-3.0
clay|Lamasine T.|FRA|Right-Handed|2.2|Kuhn N.|DEU|Right-Handed|1.6|0.0|5.0|14.0|-6.0|-2.0
clay|Ajdukovic D.|HRV|Right-Handed|2.02|Molleker R.|DEU|Right-Handed|1.74|0.0|0.0|-53.0|0.0|0.0
clay|Dellien H.|BOL|Right-Handed|1.83|Martinez P.|ESP|Right-Handed|1.9|0.0|5.0|-86.0|-1.0|-5.0
