Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
hard|Bergs Z.|BEL|Right-Handed|1.27|Kolar Z.|CZE|Right-Handed|3.6|0.0|-1.0|-168.0|7.0|0.0
hard|Sonego L.|ITA|Right-Handed|1.56|Hanfmann Y.|DEU|Right-Handed|2.41|0.0|-6.0|176.0|-10.0|-2.0
hard|Klein L.|SVK|Right-Handed|1.22|Trungelliti M.|ARG|Right-Handed|4.08|0.0|-8.0|172.0|7.0|15.0
hard|Goffin D.|BEL|Right-Handed|1.17|Travaglia S.|ITA|Right-Handed|4.77|0.0|1.0|316.0|-10.0|-5.0
hard|Moriya H.|JPN|Right-Handed|1.56|Diez S.|CAN|Right-Handed|2.26|0.0|0.0|27.0|-11.0|-7.0
hard|Molleker R.|DEU|Right-Handed|1.34|Gakhov I.|RUS|Left-Handed|3.19|0.0|-4.0|-61.0|-5.0|-6.0
hard|Zeppieri G.|ITA|Left-Handed|1.07|Cuevas P.|URY|Right-Handed|8.17|0.0|-14.0|60.0|0.0|5.0
hard|Bolt A.|AUS|Left-Handed|1.84|Seyboth Wild T.|BRA|Right-Handed|1.96|0.0|5.0|-397.0|6.0|-2.0
hard|De Jong J.|NLD|Right-Handed|1.23|Brancaccio R.|ITA|Right-Handed|4.05|0.0|-4.0|191.0|-2.0|-3.0
indoors|Giustino L.|ITA|Right-Handed|2.16|Vrbensky M.|CZE|Right-Handed|1.65|0.0|10.0|111.0|18.0|0.0
hard|O'Connell C.|AUS|Right-Handed|2.05|Rinderknech A.|FRA|Right-Handed|1.76|0.0|0.0|-355.0|-8.0|-13.0
hard|Ofner S.|AUT|Right-Handed|1.8|Shapovalov D.|CAN|Left-Handed|1.99|0.0|1.0|-467.0|6.0|6.0
indoors|Copil M.|ROU|Right-Handed|1.87|Andreev A.|BGR|Right-Handed|1.87|0.0|10.0|-27.0|21.0|13.0
hard|Thompson J.|AUS|Right-Handed|1.21|Diaz Acosta F.|ARG|Left-Handed|4.37|0.0|7.0|386.0|9.0|0.0
clay|Popko D.|KAZ|Right-Handed|2.61|Luz O.|BRA|Right-Handed|1.44|0.0|2.0|300.0|9.0|11.0
hard|Noguchi R.|JPN|Right-Handed|1.54|Uchida K.|JPN|Right-Handed|2.39|0.0|-8.0|-181.0|-11.0|-12.0
indoors|Elias G.|PRT|Right-Handed|1.82|Ilkel C.|TUR|Right-Handed|1.91|0.0|4.0|342.0|-6.0|0.0
clay|Sakamoto P.|BRA|Right-Handed|2.28|Taberner C.|ESP|Right-Handed|1.58|0.0|5.0|-285.0|0.0|-5.0
