Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
indoors|Munar J.|ESP|Right-Handed|2.21|Van Rijthoven T.|NLD|Right-Handed|1.66|0.0|1.0|346.0|-13.0|-5.0
indoors|Durasovic V.|NOR|Right-Handed|4.83|Machac T.|CZE|Right-Handed|1.16|0.0|3.0|-298.0|7.0|2.0
indoors|Haase R.|NLD|Right-Handed|1.63|Kirkin E.|TUR|Right-Handed|2.22|0.0|10.0|133.0|4.0|11.0
hard|Polmans M.|AUS|Right-Handed|3.5|Duckworth J.|AUS|Right-Handed|1.28|0.0|-5.0|-50.0|-4.0|5.0
indoors|Donskoy E.|RUS|Right-Handed|2.2|Mayot H.|FRA|Right-Handed|1.63|0.0|11.0|368.0|4.0|7.0
hard|O'Connell C.|AUS|Right-Handed|1.13|Mukund S.|IND|Right-Handed|5.55|0.0|1.0|313.0|0.0|-2.0
hard|Borges N.|PRT|Right-Handed|1.92|Ramos-Vinolas A.|ESP|Left-Handed|1.87|0.0|-8.0|-477.0|-1.0|-3.0
clay|Cecchinato M.|ITA|Right-Handed|1.32|Seyboth Wild T.|BRA|Right-Handed|3.21|0.0|5.0|-135.0|0.0|0.0
indoors|Lestienne C.|FRA|Right-Handed|1.41|De Jong J.|NLD|Right-Handed|2.9|0.0|8.0|502.0|7.0|0.0
indoors|Mager G.|ITA|Right-Handed|1.58|Janvier M.|FRA|Right-Handed|2.28|0.0|2.0|677.0|-3.0|-5.0
indoors|Laaksonen H.|CHE|Right-Handed|1.57|Vatutin A.|RUS|Right-Handed|2.31|0.0|3.0|252.0|9.0|7.0
hard|Millman J.|AUS|Right-Handed|1.53|Svrcina D.|CZE|Right-Handed|2.38|0.0|11.0|277.0|11.0|5.0
clay|Coria F.|ARG|Right-Handed|1.28|Giannessi A.|ITA|Left-Handed|3.51|0.0|-1.0|331.0|-9.0|-5.0
indoors|Lehecka J.|CZE|Right-Handed|3.61|Dimitrov G.|BGR|Right-Handed|1.29|0.0|-10.0|-586.0|-1.0|-8.0
hard|Galan D.|COL|Right-Handed|2.04|Zapata Miralles B.|ESP|Right-Handed|1.77|0.0|1.0|-325.0|-10.0|8.0
hard|De Loore J.|BEL|Right-Handed|1.36|Mansouri S.|TUN|Right-Handed|2.98|0.0|0.0|-48.0|0.0|-2.0
indoors|Ymer M.|SWE|Right-Handed|1.38|Halys Q.|FRA|Right-Handed|3.03|0.0|-3.0|-82.0|-3.0|-8.0
indoors|Valkusz M.|HUN|Right-Handed|2.2|Gulbis E.|LVA|Right-Handed|1.62|0.0|-11.0|-280.0|-10.0|-8.0
hard|Majchrzak K.|POL|Right-Handed|1.54|Marterer M.|DEU|Left-Handed|2.38|0.0|-2.0|108.0|-6.0|-11.0
indoors|Lenz J.|DEU|Right-Handed|2.78|Novak D.|AUT|Right-Handed|1.41|0.0|2.0|-209.0|2.0|5.0
clay|Mejia N.|COL|Right-Handed|2.26|Melzer G.|AUT|Left-Handed|1.59|0.0|-7.0|-107.0|-3.0|-3.0
indoors|Travaglia S.|ITA|Right-Handed|1.73|Serdarusic N.|HRV|Right-Handed|2.04|0.0|4.0|370.0|-5.0|-6.0
hard|Daniel T.|JPN|Right-Handed|1.71|Martinez P.|ESP|Right-Handed|2.12|0.0|4.0|-246.0|4.0|6.0
indoors|Bellier A.|CHE|Left-Handed|2.41|Shevchenko A.|KAZ|Right-Handed|1.56|0.0|4.0|-106.0|10.0|11.0
clay|Nagal S.|IND|Right-Handed|2.24|Altmaier D.|DEU|Right-Handed|1.6|0.0|1.0|-92.0|-19.0|-13.0
hard|Purcell M.|AUS|Right-Handed|1.81|Hijikata R.|AUS|Right-Handed|1.92|0.0|3.0|-53.0|7.0|7.0
hard|Cachin P.|ARG|Right-Handed|2.93|Mannarino A.|FRA|Left-Handed|1.4|0.0|-7.0|-210.0|-2.0|5.0
indoors|Ruusuvuori E.|FIN|Right-Handed|1.23|Sousa J.|PRT|Right-Handed|4.17|0.0|-10.0|170.0|5.0|3.0
indoors|De Minaur A.|AUS|Right-Handed|1.38|Bonzi B.|FRA|Right-Handed|3.05|0.0|-2.0|884.0|-7.0|-2.0
clay|Diaz Acosta F.|ARG|Left-Handed|1.72|Casanova H.|ARG|Right-Handed|2.05|0.0|-7.0|-41.0|-3.0|5.0
