Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
grass|Hurkacz H.|POL|Right-Handed|2.8|Medvedev D.|RUS|Right-Handed|1.44|0.0|-3.0|-4692.0|-2.0|-2.0
clay|Cervantes I.|ESP|Right-Handed|2.89|Catarina L.|MCO|Right-Handed|1.37|0.0|9.0|375.0|-2.0|-2.0
indoors|Muller A.|FRA|Right-Handed|1.58|Milojevic N.|SRB|Right-Handed|2.32|0.0|-1.0|-201.0|-1.0|-5.0
clay|Coric B.|HRV|Right-Handed|1.31|Ymer E.|SWE|Right-Handed|3.25|0.0|1.0|-295.0|6.0|5.0
grass|Berrettini M.|ITA|Right-Handed|1.17|Krajinovic F.|SRB|Right-Handed|5.0|0.0|-4.0|2560.0|20.0|11.0
grass|Duckworth J.|AUS|Right-Handed|1.93|Ymer M.|SWE|Right-Handed|1.83|0.0|8.0|181.0|7.0|0.0
grass|Tabilo A.|CHL|Left-Handed|2.06|Verdasco F.|ESP|Left-Handed|1.73|0.0|-12.0|209.0|-15.0|0.0
grass|Thompson J.|AUS|Right-Handed|1.56|Halys Q.|FRA|Right-Handed|2.35|0.0|1.0|33.0|4.0|-8.0
clay|Bellucci T.|BRA|Left-Handed|4.35|Lamasine T.|FRA|Right-Handed|1.19|0.0|7.0|-19.0|13.0|5.0
grass|Karatsev A.|RUS|Right-Handed|1.86|Munar J.|ESP|Right-Handed|1.94|0.0|3.0|276.0|9.0|2.0
grass|Molcan A.|SVK|Left-Handed|2.73|Kecmanovic M.|SRB|Right-Handed|1.45|0.0|-1.0|-359.0|-2.0|-5.0
