Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
hard|Berankis R.|LTU|Right-Handed|1.47|Bagnis F.|ARG|Left-Handed|2.67|0.0|0.0|43.0|-5.0|-8.0
clay|Machac T.|CZE|Right-Handed|1.27|Oliel Y.|ISR|Left-Handed|3.58|0.0|-1.0|262.0|-5.0|-5.0
hard|Ymer M.|SWE|Right-Handed|2.99|Ruusuvuori E.|FIN|Right-Handed|1.39|0.0|0.0|-495.0|-4.0|-5.0
clay|Schoolkate T.|AUS|Right-Handed|1.65|Noguchi R.|JPN|Right-Handed|2.11|0.0|-3.0|-149.0|15.0|15.0
clay|Muller A.|FRA|Right-Handed|1.9|Gulbis E.|LVA|Right-Handed|1.83|0.0|-8.0|-47.0|-10.0|-8.0
clay|Mager G.|ITA|Right-Handed|1.16|Kovalik J.|SVK|Right-Handed|4.57|0.0|-3.0|664.0|-5.0|5.0
hard|Nishioka Y.|JPN|Left-Handed|2.84|Khachanov K.|RUS|Right-Handed|1.42|0.0|0.0|-933.0|-23.0|-28.0
clay|Zhang Z.|CHN|Right-Handed|1.35|Milojevic N.|SRB|Right-Handed|2.97|0.0|-1.0|-254.0|11.0|5.0
clay|Andreev A.|BGR|Right-Handed|1.55|Lamasine T.|FRA|Right-Handed|2.29|0.0|-5.0|-46.0|-3.0|-3.0
clay|Cachin P.|ARG|Right-Handed|1.16|Masur D.|DEU|Right-Handed|4.57|0.0|0.0|290.0|-1.0|2.0
clay|Vavassori A.|ITA|Right-Handed|1.34|Domingues J.|PRT|Right-Handed|3.13|0.0|-3.0|-87.0|8.0|15.0
clay|Lehecka J.|CZE|Right-Handed|1.18|Nagal S.|IND|Right-Handed|4.53|0.0|-5.0|229.0|11.0|5.0
clay|Lopez San Martin A.|ESP|Right-Handed|1.43|Moundir A.|MAR|Right-Handed|2.61|0.0|0.0|137.0|-21.0|-13.0
hard|Quiroz R.|ECU|Left-Handed|2.81|Brouwer G.|NLD|Left-Handed|1.41|0.0|7.0|54.0|16.0|2.0
clay|Rodriguez Taverna S.|ARG|Right-Handed|1.16|Vilella Martinez M.|ESP|Right-Handed|4.57|0.0|-3.0|-159.0|8.0|13.0
hard|Medvedev D.|RUS|Right-Handed|1.04|Hijikata R.|AUS|Right-Handed|12.53|0.0|5.0|7396.0|15.0|20.0
hard|Kecmanovic M.|SRB|Right-Handed|1.42|Thompson J.|AUS|Right-Handed|2.86|0.0|-3.0|651.0|-7.0|0.0
