Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
indoors|Gerasimov E.|BLR|Right-Handed|1.85|Zapata Miralles B.|ESP|Right-Handed|1.95|0.0|4.0|-434.0|4.0|13.0
indoors|Bonzi B.|FRA|Right-Handed|1.38|Paire B.|FRA|Right-Handed|2.91|0.0|-6.0|205.0|-4.0|-11.0
hard|Humbert U.|FRA|Left-Handed|1.78|Sonego L.|ITA|Right-Handed|2.04|0.0|-1.0|128.0|-3.0|-3.0
indoors|Watanuki Y.|JPN|Right-Handed|1.21|Hong S.|KOR|Right-Handed|3.99|0.0|-1.0|531.0|-2.0|5.0
indoors|Machac T.|CZE|Right-Handed|1.59|Lestienne C.|FRA|Right-Handed|2.28|0.0|-7.0|-1.0|-4.0|3.0
indoors|Gasquet R.|FRA|Right-Handed|1.44|Ymer E.|SWE|Right-Handed|2.69|0.0|10.0|590.0|0.0|0.0
indoors|Shimabukuro S.|JPN|Right-Handed|2.14|Carballes Baena R.|ESP|Right-Handed|1.7|0.0|-6.0|-478.0|-2.0|0.0
clay|Lopez San Martin A.|ESP|Right-Handed|1.27|Gabashvili T.|RUS|Right-Handed|3.65|0.0|-11.0|-50.0|-13.0|-10.0
hard|Escobedo E.|MEX|Right-Handed|2.23|Couacaud E.|FRA|Right-Handed|1.61|0.0|2.0|-239.0|4.0|2.0
indoors|Rodionov J.|AUT|Left-Handed|2.25|Barrere G.|FRA|Right-Handed|1.64|0.0|-6.0|-349.0|6.0|8.0
indoors|Mannarino A.|FRA|Left-Handed|1.55|Rinderknech A.|FRA|Right-Handed|2.44|0.0|7.0|500.0|-7.0|-16.0
