Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Vrbensky M.|CZE|Right-Handed|1.48|Safwat M.|EGY|Right-Handed|2.53|0.0|-9.0|-259.0|-18.0|0.0
clay|Mena F.|ARG|Right-Handed|1.3|Gomez E.|ECU|Right-Handed|3.27|0.0|-2.0|-22.0|-3.0|-2.0
clay|Nagal S.|IND|Right-Handed|1.45|Basilashvili N.|GEO|Right-Handed|2.66|0.0|-5.0|-411.0|-10.0|-7.0
clay|Sinner J.|ITA|Right-Handed|1.2|Dimitrov G.|BGR|Right-Handed|4.62|0.0|-8.0|2215.0|-5.0|-3.0
grass|Vukic A.|AUS|Right-Handed|3.08|Shapovalov D.|CAN|Left-Handed|1.35|0.0|1.0|-480.0|9.0|3.0
clay|Roca Batalla O.|ESP|Right-Handed|1.72|Elias G.|PRT|Right-Handed|2.02|0.0|-2.0|-295.0|-1.0|-10.0
clay|Marterer M.|DEU|Left-Handed|1.42|Masur D.|DEU|Right-Handed|2.74|0.0|0.0|125.0|6.0|8.0
clay|Kopriva V.|CZE|Right-Handed|1.42|Travaglia S.|ITA|Right-Handed|2.74|0.0|-8.0|154.0|-11.0|-7.0
clay|Serdarusic N.|HRV|Right-Handed|1.76|Olivieri G.|ARG|Right-Handed|1.99|0.0|3.0|-92.0|12.0|16.0
hard|Escobedo E.|MEX|Right-Handed|1.82|Mejia N.|COL|Right-Handed|1.92|0.0|4.0|-52.0|5.0|0.0
clay|Alcaraz C.|ESP|Right-Handed|1.23|Tsitsipas S.|GRC|Right-Handed|4.26|0.0|-5.0|4135.0|-17.0|-8.0
