Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
indoors|Mayot H.|FRA|Right-Handed|3.0|Barrere G.|FRA|Right-Handed|1.39|0.0|-8.0|-563.0|-9.0|-5.0
indoors|Ruusuvuori E.|FIN|Right-Handed|1.26|De Loore J.|BEL|Right-Handed|3.68|0.0|-4.0|766.0|-7.0|-3.0
indoors|Ilkel C.|TUR|Right-Handed|1.95|Kuzmanov D.|BGR|Right-Handed|1.85|0.0|-1.0|-167.0|5.0|-10.0
indoors|Nagal S.|IND|Right-Handed|2.65|Novak D.|AUT|Right-Handed|1.44|0.0|-1.0|-291.0|-11.0|-5.0
clay|Ymer E.|SWE|Right-Handed|1.76|Agamenone F.|ITA|Right-Handed|1.99|0.0|-4.0|-73.0|-3.0|-5.0
indoors|Khachanov K.|RUS|Right-Handed|1.37|Lestienne C.|FRA|Right-Handed|3.1|0.0|-2.0|2371.0|10.0|18.0
clay|Giannessi A.|ITA|Left-Handed|2.26|Roca Batalla O.|ESP|Right-Handed|1.59|0.0|2.0|91.0|7.0|12.0
hard|Sweeny D.|AUS|Right-Handed|1.81|Li Z.|CHN|Right-Handed|1.93|0.0|-13.0|-183.0|-14.0|-15.0
indoors|Saville L.|AUS|Right-Handed|2.24|Schoolkate T.|AUS|Right-Handed|1.61|0.0|11.0|223.0|5.0|5.0
hard|Ajdukovic D.|HRV|Right-Handed|1.65|Uchida K.|JPN|Right-Handed|2.16|0.0|-7.0|-170.0|1.0|5.0
indoors|Purcell M.|AUS|Right-Handed|1.43|Hijikata R.|AUS|Right-Handed|2.8|0.0|3.0|184.0|7.0|7.0
indoors|Kotov P.|RUS|Right-Handed|1.18|Lazarov A.|BGR|Right-Handed|4.87|0.0|0.0|497.0|2.0|0.0
indoors|Diez S.|CAN|Right-Handed|1.28|Aguilar J.|CAN|Right-Handed|3.23|0.0|8.0|-95.0|16.0|7.0
indoors|Fognini F.|ITA|Right-Handed|2.14|Seyboth Wild T.|BRA|Right-Handed|1.71|0.0|12.0|-36.0|1.0|-7.0
indoors|Valkusz M.|HUN|Right-Handed|3.65|Altmaier D.|DEU|Right-Handed|1.28|0.0|-2.0|-825.0|-13.0|-8.0
indoors|Ramos-Vinolas A.|ESP|Left-Handed|2.1|Carballes Baena R.|ESP|Right-Handed|1.73|0.0|5.0|-112.0|-1.0|5.0
indoors|Ofner S.|AUT|Right-Handed|1.43|Sachko V.|UKR|Right-Handed|2.83|0.0|1.0|682.0|13.0|8.0
indoors|Humbert U.|FRA|Left-Handed|1.44|Thiem D.|AUT|Right-Handed|2.79|0.0|-4.0|677.0|-6.0|3.0
clay|Ugo Carabelli C.|ARG|Right-Handed|1.8|Dellien H.|BOL|Right-Handed|1.92|0.0|-8.0|94.0|8.0|5.0
