Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Svrcina D.|CZE|Right-Handed|1.43|Casanova H.|ARG|Right-Handed|2.73|0.0|-7.0|102.0|-8.0|0.0
clay|Bergs Z.|BEL|Right-Handed|1.74|Rodionov J.|AUT|Left-Handed|2.09|0.0|1.0|-200.0|-3.0|-6.0
clay|Molleker R.|DEU|Right-Handed|2.12|Delbonis F.|ARG|Left-Handed|1.67|0.0|-10.0|-194.0|-15.0|-8.0
clay|Coppejans K.|BEL|Right-Handed|1.29|Kirkin E.|TUR|Right-Handed|3.42|0.0|3.0|226.0|-5.0|0.0
clay|Garin C.|CHL|Right-Handed|1.19|Serdarusic N.|HRV|Right-Handed|4.37|0.0|1.0|558.0|0.0|-6.0
clay|Klein L.|SVK|Right-Handed|1.53|Kopriva V.|CZE|Right-Handed|2.4|0.0|1.0|64.0|16.0|15.0
clay|Geerts M.|BEL|Right-Handed|2.76|De Loore J.|BEL|Right-Handed|1.42|0.0|-3.0|54.0|-13.0|-13.0
clay|Andreozzi G.|ARG|Right-Handed|1.91|Andreev A.|BGR|Right-Handed|1.82|0.0|8.0|-14.0|12.0|3.0
clay|Hanfmann Y.|DEU|Right-Handed|1.66|Altmaier D.|DEU|Right-Handed|2.22|0.0|6.0|148.0|-2.0|2.0
clay|Nagal S.|IND|Right-Handed|1.91|Vesely J.|CZE|Left-Handed|1.83|0.0|-3.0|3.0|-25.0|-20.0
grass|Mannarino A.|FRA|Left-Handed|1.49|Hijikata R.|AUS|Right-Handed|2.63|0.0|12.0|590.0|11.0|2.0
