Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
hard|Kecmanovic M.|SRB|Right-Handed|1.45|Borges N.|PRT|Right-Handed|2.74|0.0|-1.0|761.0|0.0|-2.0
hard|Uchiyama Y.|JPN|Right-Handed|2.55|Svrcina D.|CZE|Right-Handed|1.48|0.0|10.0|-91.0|10.0|5.0
indoors|Zeppieri G.|ITA|Left-Handed|1.6|Geerts M.|BEL|Right-Handed|2.26|0.0|-3.0|139.0|5.0|7.0
hard|Kubler J.|AUS|Right-Handed|1.33|Travaglia S.|ITA|Right-Handed|3.17|0.0|-1.0|19.0|-6.0|-7.0
clay|Thiem D.|AUT|Right-Handed|1.68|Molcan A.|SVK|Left-Handed|2.18|0.0|4.0|-300.0|6.0|7.0
indoors|Rune H.|DNK|Right-Handed|1.14|Lestienne C.|FRA|Right-Handed|5.68|0.0|-9.0|2299.0|-9.0|5.0
indoors|Wawrinka S.|CHE|Right-Handed|1.62|Gasquet R.|FRA|Right-Handed|2.27|0.0|1.0|-488.0|0.0|-1.0
indoors|Moraing M.|DEU|Left-Handed|2.13|Bellier A.|CHE|Left-Handed|1.67|0.0|5.0|-72.0|4.0|2.0
indoors|Vatutin A.|RUS|Right-Handed|2.24|Blancaneaux G.|FRA|Right-Handed|1.62|0.0|5.0|-197.0|-6.0|-2.0
indoors|Van De Zandschulp B.|NLD|Right-Handed|1.7|Halys Q.|FRA|Right-Handed|2.15|0.0|0.0|350.0|5.0|-3.0
indoors|Sinner J.|ITA|Right-Handed|1.16|Bonzi B.|FRA|Right-Handed|5.26|0.0|-2.0|1561.0|0.0|3.0
indoors|De Minaur A.|AUS|Right-Handed|2.71|Rublev A.|RUS|Right-Handed|1.46|0.0|-2.0|-2445.0|-1.0|-5.0
indoors|Furness E.|FRA|Right-Handed|1.74|Gojowczyk P.|DEU|Right-Handed|2.03|0.0|-9.0|-255.0|-17.0|-18.0
indoors|Dimitrov G.|BGR|Right-Handed|1.97|Hurkacz H.|POL|Right-Handed|1.82|0.0|7.0|-1510.0|0.0|-5.0
clay|Etcheverry T.|ARG|Right-Handed|1.84|Carballes Baena R.|ESP|Right-Handed|1.95|0.0|-5.0|-44.0|5.0|13.0
indoors|Griekspoor T.|NLD|Right-Handed|2.81|Zverev A.|DEU|Right-Handed|1.43|0.0|-1.0|-1486.0|-5.0|-10.0
