Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
grass|Kukushkin M.|KAZ|Right-Handed|1.96|Kohlschreiber P.|DEU|Right-Handed|1.81|0.0|-7.0|-119.0|2.0|5.0
grass|Klein L.|SVK|Right-Handed|2.08|Hanfmann Y.|DEU|Right-Handed|1.72|0.0|-7.0|-367.0|-1.0|0.0
grass|Kuzmanov D.|BGR|Right-Handed|2.13|Cachin P.|ARG|Right-Handed|1.68|0.0|2.0|-122.0|0.0|8.0
grass|Bellier A.|CHE|Left-Handed|4.79|Carreno-Busta P.|ESP|Right-Handed|1.18|0.0|-7.0|-720.0|2.0|8.0
grass|Vavassori A.|ITA|Right-Handed|1.6|Menezes J.|BRA|Right-Handed|2.29|0.0|-1.0|-173.0|-3.0|8.0
grass|Zapata Miralles B.|ESP|Right-Handed|1.33|Hoang A.|FRA|Right-Handed|3.29|0.0|-1.0|9.0|6.0|0.0
grass|Tsitsipas S.|GRC|Right-Handed|1.54|Ivashka I.|BLR|Right-Handed|2.49|0.0|-3.0|3863.0|5.0|0.0
grass|Medvedev D.|RUS|Right-Handed|1.14|Karatsev A.|RUS|Right-Handed|5.67|0.0|-2.0|7104.0|-2.0|13.0
grass|Ajdukovic D.|HRV|Right-Handed|1.81|Rodriguez Taverna S.|ARG|Right-Handed|1.97|0.0|-1.0|-71.0|-7.0|-6.0
clay|Geerts M.|BEL|Right-Handed|1.81|Domingues J.|PRT|Right-Handed|1.95|0.0|-5.0|-103.0|3.0|0.0
grass|Masur D.|DEU|Right-Handed|1.78|Zhang Z.|CHN|Right-Handed|2.0|0.0|1.0|45.0|-9.0|-10.0
clay|Uchida K.|JPN|Right-Handed|1.91|Kamke T.|DEU|Right-Handed|1.85|0.0|-5.0|103.0|-2.0|2.0
grass|De Minaur A.|AUS|Right-Handed|1.43|Sonego L.|ITA|Right-Handed|2.79|0.0|-2.0|418.0|-7.0|-8.0
grass|Purcell M.|AUS|Right-Handed|1.24|Elias G.|PRT|Right-Handed|3.88|0.0|-7.0|-98.0|-1.0|2.0
grass|Olivo R.|ARG|Right-Handed|3.9|Rodionov J.|AUT|Left-Handed|1.24|0.0|8.0|-145.0|-13.0|-11.0
clay|Coria F.|ARG|Right-Handed|1.31|De Loore J.|BEL|Right-Handed|3.28|0.0|3.0|832.0|-13.0|-11.0
grass|Novak D.|AUT|Right-Handed|1.38|Gaio F.|ITA|Right-Handed|2.99|0.0|-3.0|190.0|-4.0|3.0
grass|Marterer M.|DEU|Left-Handed|1.34|Pellegrino A.|ITA|Right-Handed|3.19|0.0|1.0|122.0|3.0|6.0
grass|Hijikata R.|AUS|Right-Handed|1.68|Muller A.|FRA|Right-Handed|2.15|0.0|-4.0|-211.0|-7.0|-5.0
grass|Ritschard A.|CHE|Right-Handed|1.54|Kicker N.|ARG|Right-Handed|2.42|0.0|0.0|-2.0|7.0|15.0
grass|Nadal R.|ESP|Left-Handed|1.24|Wawrinka S.|CHE|Right-Handed|3.5|0.0|0.0|5356.0|6.0|3.0
grass|Ymer E.|SWE|Right-Handed|1.23|Bonadio R.|ITA|Right-Handed|4.01|0.0|-3.0|155.0|-2.0|3.0
grass|Bonzi B.|FRA|Right-Handed|2.3|Shapovalov D.|CAN|Left-Handed|1.61|0.0|0.0|-1347.0|1.0|0.0
grass|Bublik A.|KAZ|Right-Handed|1.49|Millman J.|AUS|Right-Handed|2.62|0.0|-5.0|441.0|-2.0|15.0
grass|Altmaier D.|DEU|Right-Handed|2.32|Baez S.|ARG|Right-Handed|1.6|0.0|3.0|-300.0|18.0|21.0
grass|Kolar Z.|CZE|Right-Handed|1.48|Vilella Martinez M.|ESP|Right-Handed|2.57|0.0|-2.0|22.0|2.0|7.0
clay|Coppejans K.|BEL|Right-Handed|1.74|Diez S.|CAN|Right-Handed|2.03|0.0|-4.0|202.0|-8.0|5.0
grass|Griekspoor T.|NLD|Right-Handed|1.64|Molcan A.|SVK|Left-Handed|2.26|0.0|2.0|-43.0|12.0|10.0
grass|Borges N.|PRT|Right-Handed|1.3|Moriya H.|JPN|Right-Handed|3.47|0.0|-5.0|141.0|10.0|17.0
grass|Couacaud E.|FRA|Right-Handed|1.22|Mena F.|ARG|Right-Handed|4.21|0.0|-4.0|35.0|0.0|0.0
grass|Ofner S.|AUT|Right-Handed|1.28|Kopriva V.|CZE|Right-Handed|3.56|0.0|3.0|-101.0|12.0|13.0
