Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
grass|Gasquet R.|FRA|Right-Handed|1.49|Sousa J.|PRT|Right-Handed|2.63|0.0|2.0|-101.0|5.0|-2.0
clay|Cuevas P.|URY|Right-Handed|1.13|Safwat M.|EGY|Right-Handed|5.51|0.0|5.0|11.0|-5.0|0.0
grass|Ymer M.|SWE|Right-Handed|1.85|Altmaier D.|DEU|Right-Handed|1.97|0.0|-1.0|-251.0|-13.0|-8.0
grass|Krajinovic F.|SRB|Right-Handed|1.35|Lehecka J.|CZE|Right-Handed|3.24|0.0|9.0|524.0|-5.0|2.0
grass|Molcan A.|SVK|Left-Handed|1.44|Martinez P.|ESP|Right-Handed|2.81|0.0|-2.0|-4.0|-3.0|-7.0
hard|Masur D.|DEU|Right-Handed|1.34|Tomic B.|AUS|Right-Handed|3.09|0.0|-3.0|63.0|-13.0|-13.0
clay|Horansky F.|SVK|Right-Handed|1.74|Molleker R.|DEU|Right-Handed|2.01|0.0|6.0|149.0|2.0|6.0
grass|Nadal R.|ESP|Left-Handed|1.03|Cerundolo F.|ARG|Right-Handed|16.08|0.0|15.0|5455.0|7.0|0.0
hard|Marcora R.|ITA|Right-Handed|2.09|Lacko L.|SVK|Right-Handed|1.7|0.0|-4.0|1.0|-2.0|5.0
grass|Shapovalov D.|CAN|Left-Handed|1.37|Rinderknech A.|FRA|Right-Handed|3.17|0.0|-2.0|1392.0|-11.0|-11.0
grass|De Minaur A.|AUS|Right-Handed|1.03|Dellien H.|BOL|Right-Handed|13.93|0.0|-8.0|769.0|-6.0|3.0
clay|Serdarusic N.|HRV|Right-Handed|1.59|De Loore J.|BEL|Right-Handed|2.29|0.0|-1.0|109.0|-1.0|0.0
clay|Menezes J.|BRA|Right-Handed|1.84|Lama G.|CHL|Right-Handed|1.88|0.0|-2.0|154.0|-1.0|5.0
grass|Thompson J.|AUS|Right-Handed|1.07|Carballes Baena R.|ESP|Right-Handed|9.18|0.0|-1.0|87.0|5.0|0.0
hard|Bhambri Y.|IND|Right-Handed|2.3|Kuznetsov A.|RUS|Right-Handed|1.57|0.0|0.0|-283.0|4.0|0.0
hard|Uchida K.|JPN|Right-Handed|2.23|Popko D.|KAZ|Right-Handed|1.58|0.0|3.0|-59.0|-13.0|-11.0
grass|Tsitsipas S.|GRC|Right-Handed|1.03|Ritschard A.|CHE|Right-Handed|14.45|0.0|-4.0|4855.0|7.0|0.0
grass|Gaston H.|FRA|Left-Handed|2.58|Popyrin A.|AUS|Right-Handed|1.52|0.0|-2.0|181.0|-10.0|-23.0
grass|Galan D.|COL|Right-Handed|2.33|Koepfer D.|DEU|Left-Handed|1.61|0.0|-1.0|-126.0|-7.0|11.0
grass|Bonzi B.|FRA|Right-Handed|1.1|Kolar Z.|CZE|Right-Handed|7.51|0.0|0.0|523.0|0.0|0.0
clay|Diaz Acosta F.|ARG|Left-Handed|1.45|Vatutin A.|RUS|Right-Handed|2.65|0.0|-8.0|-142.0|4.0|5.0
grass|Garin C.|CHL|Right-Handed|1.53|Ymer E.|SWE|Right-Handed|2.53|0.0|2.0|616.0|6.0|2.0
clay|Hemery C.|FRA|Right-Handed|2.2|Roca Batalla O.|ESP|Right-Handed|1.61|0.0|-4.0|276.0|8.0|18.0
grass|Van De Zandschulp B.|NLD|Right-Handed|1.19|Lopez F.|ESP|Left-Handed|4.8|0.0|-14.0|1296.0|-5.0|0.0
grass|Novak D.|AUT|Right-Handed|1.18|Bagnis F.|ARG|Left-Handed|5.05|0.0|-6.0|-187.0|-2.0|0.0
grass|Ruusuvuori E.|FIN|Right-Handed|1.15|Nishioka Y.|JPN|Left-Handed|5.74|0.0|-3.0|441.0|15.0|18.0
grass|Baez S.|ARG|Right-Handed|1.85|Daniel T.|JPN|Right-Handed|1.97|0.0|-8.0|664.0|-10.0|-21.0
clay|Giustino L.|ITA|Right-Handed|2.25|Olivieri G.|ARG|Right-Handed|1.6|0.0|8.0|186.0|10.0|5.0
clay|Brancaccio R.|ITA|Right-Handed|1.48|Lamasine T.|FRA|Right-Handed|2.57|0.0|-3.0|-62.0|3.0|0.0
