Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
hard|Altmaier D.|DEU|Right-Handed|7.63|Zverev A.|DEU|Right-Handed|1.09|0.0|-2.0|-1349.0|-2.0|-7.0
hard|Hurkacz H.|POL|Right-Handed|1.16|O'Connell C.|AUS|Right-Handed|5.19|0.0|-3.0|1714.0|3.0|13.0
clay|Martinez P.|ESP|Right-Handed|2.38|Diaz Acosta F.|ARG|Left-Handed|1.57|0.0|5.0|7.0|3.0|2.0
hard|Lehecka J.|CZE|Right-Handed|2.83|Khachanov K.|RUS|Right-Handed|1.43|0.0|-6.0|-1782.0|-7.0|-15.0
hard|Bublik A.|KAZ|Right-Handed|1.9|Griekspoor T.|NLD|Right-Handed|1.89|0.0|1.0|-55.0|-8.0|10.0
hard|Medvedev D.|RUS|Right-Handed|1.11|Sonego L.|ITA|Right-Handed|6.78|0.0|2.0|5255.0|7.0|7.0
hard|Lajovic D.|SRB|Right-Handed|1.22|Pacheco Mendez R.|MEX|Left-Handed|4.25|0.0|16.0|815.0|10.0|-5.0
clay|Jarry N.|CHL|Right-Handed|1.3|Coria F.|ARG|Right-Handed|3.5|0.0|-5.0|782.0|17.0|18.0
hard|Shimizu Y.|JPN|Left-Handed|3.07|Bonzi B.|FRA|Right-Handed|1.35|0.0|-2.0|-518.0|-14.0|-22.0
hard|Tsitsipas S.|GRC|Right-Handed|1.4|Safiullin R.|RUS|Right-Handed|2.92|0.0|0.0|4427.0|14.0|8.0
