Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight
clay|Rublev A.|RUS|Right-Handed|1.23|Lehecka J.|CZE|Right-Handed|4.17|0.0|4.0|3147.0|-10.0|5.0
clay|Galan D.|COL|Right-Handed|1.43|Kubler J.|AUS|Right-Handed|2.71|0.0|-3.0|169.0|-2.0|13.0
clay|Gaio F.|ITA|Right-Handed|1.68|Istomin D.|UZB|Right-Handed|2.09|0.0|-7.0|163.0|-1.0|-8.0
clay|Fognini F.|ITA|Right-Handed|1.31|Bedene A.|SVN|Right-Handed|3.4|0.0|4.0|534.0|6.0|-5.0
clay|Khachanov K.|RUS|Right-Handed|1.64|Monteiro T.|BRA|Left-Handed|2.24|0.0|-3.0|955.0|9.0|15.0
clay|Tsitsipas S.|GRC|Right-Handed|1.12|Ivashka I.|BLR|Right-Handed|6.44|0.0|-3.0|4871.0|5.0|0.0
clay|Daniel T.|JPN|Right-Handed|3.28|Rune H.|DNK|Right-Handed|1.33|0.0|10.0|-215.0|12.0|6.0
clay|Dimitrov G.|BGR|Right-Handed|1.45|Coria F.|ARG|Right-Handed|2.75|0.0|0.0|747.0|8.0|11.0
clay|Djokovic N.|SRB|Right-Handed|1.55|Kecmanovic M.|SRB|Right-Handed|2.44|0.0|10.0|7129.0|5.0|4.0
clay|Shimizu Y.|JPN|Left-Handed|1.34|Niki T.|JPN|Right-Handed|3.0|0.0|-10.0|-47.0|-11.0|-20.0
clay|Otte O.|DEU|Right-Handed|2.53|Karatsev A.|RUS|Right-Handed|1.52|0.0|-1.0|-531.0|-6.0|8.0
clay|Zhang Z.|CHN|Right-Handed|1.53|Donskoy E.|RUS|Right-Handed|2.41|0.0|-6.0|-185.0|12.0|8.0
clay|Diez S.|CAN|Right-Handed|2.87|Escobedo E.|MEX|Right-Handed|1.39|0.0|3.0|-331.0|-6.0|-10.0
