Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Dallas|1.43|2.81|Shelton B.|USA|2021|||left|21.0|Thompson J.|Australia|2010|82.0|183.0|right|30.0|indoors|20240209
Dallas|1.37|3.09|Paul T.|USA|2013|82.0|185.0|right|27.0|Koepfer D.|Germany|2010|79.0|180.0|left|30.0|indoors|20240209
Dallas|1.50|2.54|Mannarino A.|France|2004|79.0|180.0|left|36.0|Nishioka Y.|Japan|2011|64.0|170.0|left|28.0|indoors|20240209
Dallas|1.55|2.43|Tiafoe F.|USA|2013|86.0|188.0|right|26.0|Michelsen A.|USA|2021|||right|19.0|indoors|20240209
Marseille|1.19|4.65|Dimitrov G.|Bulgaria|2007|81.0|191.0|right|33.0|Rinderknech A.|France|2011|86.0|196.0|right|29.0|indoors|20240209
Marseille|1.36|3.15|Khachanov K.|Russia|2011|87.0|198.0|right|28.0|Zhang Z.|China|2012|87.0|193.0|right|27.0|indoors|20240209
Marseille|1.36|3.14|Hurkacz H.|Poland|2014|81.0|196.0|right|27.0|Machac T.|CzechRepublic|2016|73.0|183.0|right|23.0|indoors|20240209
Marseille|1.58|2.36|Humbert U.|France|2014|73.0|188.0|left|26.0|Davidovich Fokina A.|Spain|2014|80.0|183.0|right|25.0|indoors|20240209
Cordoba|2.41|1.56|Bagnis F.|Argentina|2005|82.0|183.0|left|34.0|Munar J.|Spain|2012|76.0|183.0|right|27.0|clay|20240209
Cordoba|1.78|2.02|Darderi L.|Italy|2019|||right|22.0|Hanfmann Y.|Germany|2007|86.0|193.0|right|32.0|clay|20240209
Cordoba|2.97|1.40|Coria F.|Argentina|2007|73.0|180.0|right|32.0|Etcheverry T.|Argentina|2014|82.0|196.0|right|25.0|clay|20240209
Cordoba|1.62|2.30|Diaz Acosta F.|Argentina|2017|73.0|183.0|left|23.0|Tirante T.|Argentina|2016|78.0|185.0|right|23.0|clay|20240209
Cordoba|1.19|4.81|Baez S.|Argentina|2016|70.0|170.0|right|23.0|Dellien H.|Bolivia|2007|75.0|180.0|right|31.0|clay|20240209
Cordoba|1.51|2.54|Hanfmann Y.|Germany|2007|86.0|193.0|right|32.0|Burruchaga R.|Argentina|2018|||right|22.0|clay|20240209
Chennai challenger|1.64|2.17|Nardi L.|Italy|2018|||right|21.0|Napolitano S.|Italy|2010|90.0|196.0|right|29.0|hard|20240209
Chennai challenger|1.47|2.59|Svrcina D.|CzechRepublic|2017|68.0|178.0|right|21.0|Mukund S.|India|2012|78.0|185.0|right|27.0|hard|20240209
Chennai challenger|1.50|2.50|Tseng C.|ChineseTaipei|2015|65.0|175.0|right|23.0|Dalla Valle E.|Italy|2013|90.0|193.0|right|26.0|hard|20240209
Chennai challenger|1.22|4.14|Nagal S.|India|2012|69.0|178.0|right|27.0|Palan D.|CzechRepublic|2018|||right|23.0|hard|20240209
Burnie 2 challenger|1.29|3.45|Uchiyama Y.|Japan|2007|78.0|183.0|right|32.0|Langmo C.|USA|2013|84.0|191.0|right|28.0|hard|20240209
Burnie 2 challenger|1.79|1.95|Sweeny D.|Australia|2016|63.0|170.0|right|23.0|McCabe J.|Australia|2020|||right|21.0|hard|20240209
Burnie 2 challenger|1.74|2.03|Schoolkate T.|Australia|2019|78.0|183.0|right|23.0|Tu L.|Australia|2011|||right|28.0|hard|20240209
Burnie 2 challenger|1.47|2.59|Walton A.|Australia|2015|76.0|185.0|right|25.0|Sekulic P.|Australia|2018|||right|20.0|hard|20240209
Nottingham 5 challenger|1.50|2.51|Kukushkin M.|Kazakhstan|2005|72.0|183.0|right|36.0|Kuzmanov D.|Bulgaria|2009|77.0|193.0|right|31.0|indoors|20240209
Nottingham 5 challenger|1.47|2.59|Martineau M.|France|2014|76.0|183.0|right|25.0|Kolar Z.|CzechRepublic|2013|76.0|185.0|right|27.0|indoors|20240209
Nottingham 5 challenger|2.07|1.71|Blockx A.|Belgium|2021|||right|19.0|Shelbayh A.|Jordan|2019|||left|20.0|indoors|20240209
Nottingham 5 challenger|1.62|2.22|Mpetshi Perricard G.|France|2018|||right|21.0|Stewart H.|GreatBritain|2017|||right|25.0|indoors|20240209
Nottingham 5 challenger|1.11|5.42|Villanueva G.|Argentina|2011|70.0|175.0|right|29.0|Aguilar Cardozo F.|Uruguay|2022|||right|19.0|indoors|20240209
Nottingham 5 challenger|1.46|2.53|Bueno G.|Peru|2018|||right|20.0|Justo G.|Argentina|2017|||right|26.0|indoors|20240209
Nottingham 5 challenger|1.82|1.89|Dellien M.|Bolivia|2011|||right|26.0|Torres J.|Argentina|2019|||right|22.0|indoors|20240209
Nottingham 5 challenger|2.10|1.66|Vallejo A.|Paraguay|2019|||right|20.0|Guillen Meza A.|Ecuador|2017|||right|21.0|indoors|20240209
Nottingham 5 challenger|1.16|4.53|Jianu F.|Romania|2016|70.0|180.0|right|22.0|Bagnolini D.|Italy|2019|||right|21.0|indoors|20240209
Nottingham 5 challenger|1.10|5.87|Majchrzak K.|Poland|2013|78.0|180.0|right|28.0|Denolly C.|France|2013|77.0|185.0|left|27.0|indoors|20240209
Nottingham 5 challenger|1.16|4.50|Ionel N.|Romania|2017|71.0|183.0|right|21.0|Gutierrez O.|Brazil|2008|67.0|170.0|right|31.0|indoors|20240209
Nottingham 5 challenger|2.36|1.52|Clarke J.|GreatBritain|2013|82.0|188.0|right|26.0|Moroni G.|Italy|2012|81.0|185.0|right|26.0|indoors|20240209
Nottingham 5 challenger|1.40|2.70|Mejia N.|Colombia|2014|77.0|185.0|right|24.0|Andrade A.|Ecuador|2014|73.0|180.0|right|25.0|indoors|20240209
