Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Abu Dhabi - exh.|1.78|2.00|Rublev A.|Russia|2013|70.0|188.0|right|26.0|Alcaraz C.|Spain|2018|72.0|185.0|right|21.0|hard|20221217
Abu Dhabi - exh.|1.62|2.25|Tsitsipas S.|Greece|2013|89.0|193.0|right|26.0|Ruud C.|Norway|2013|77.0|183.0|right|25.0|hard|20221217
Abu Dhabi - exh.|2.01|1.76|Norrie C.|GreatBritain|2013|82.0|188.0|left|28.0|Coric B.|Croatia|2011|85.0|188.0|right|27.0|hard|20221217
Abu Dhabi - exh.|1.26|3.34|Rai A.|NewZealand|2013|72.0|188.0|right|25.0|Watt J.|NewZealand|2022|||right|24.0|hard|20221217
Abu Dhabi - exh.|1.35|2.82|Kumar O.|USA|2016|||left|22.0|Sakellaridis S.|Greece|2018|||right|19.0|hard|20221217
Abu Dhabi - exh.|1.20|4.03|Prizmic D.|Croatia|2021|||right|19.0|Van Wyk K.|RSA|2014|||right|27.0|hard|20221217
Abu Dhabi - exh.|1.60|2.19|Pawelski M.|Poland|2020|||right|19.0|Al Allaf K.|USA|2015|69.0|180.0|right|26.0|hard|20221217
Abu Dhabi - exh.|1.17|4.33|Mukund S.|India|2012|78.0|185.0|right|27.0|Andre S.|Senegal|2020|||right|21.0|hard|20221217
Abu Dhabi - exh.|1.20|4.03|Molleker R.|Germany|2015|75.0|185.0|right|23.0|Polukhin S.|Russia|2016|||right|25.0|hard|20221217
Abu Dhabi - exh.|6.51|1.08|Milev Y.|Bulgaria|2019|||right|20.0|Houkes M.|Netherlands|2018|||left|24.0|hard|20221217
Abu Dhabi - exh.|4.00|1.22|Watt J.|NewZealand|2022|||right|24.0|Beale J.|Australia|2014|83.0|193.0|left|29.0|hard|20221217
Netherlands - Championship|4.00|1.22|Van De Zandschulp B.|Netherlands|2011|83.0|188.0|right|28.0|Deckers A.|Netherlands|2017|82.0|193.0|right|24.0|indoors|20221217
Netherlands - Championship|4.00|1.22|Griekspoor T.|Netherlands|2012|85.0|188.0|right|28.0|Haase R.|Netherlands|2004|77.0|191.0|right|37.0|indoors|20221217
UTR Pro Match Series|1.28|3.27|Brumm J.|USA|2013|||right|25.0|Ji Z.|China|2022|||right||Varioussurfaces|20221217
UTR Pro Match Series|1.57|2.22|Seggerman R.|USA|2016|||right|25.0|Strode I.|USA|2014|75.0|183.0|right|26.0|Varioussurfaces|20221217
UTR Pro Match Series|1.80|1.91|Gorzny S.|USA|2021|||right|20.0|Rivera H.|USA|2020|||right||Varioussurfaces|20221217
UTR Pro Match Series|1.40|2.70|Revelli G.|GreatBritain|2021|||right|22.0|Thompson W.|USA|2021|||right|20.0|Varioussurfaces|20221217
UTR Pro Match Series|1.58|2.18|Ross M.|GreatBritain|2019|||right||Sysoev N.|Russia|2019|||right||Varioussurfaces|20221217
UTR Pro Match Series|2.80|1.40|Heng N.|USA|2021|||right|20.0|Bonetto N.|USA|2022|||right||Varioussurfaces|20221217
UTR Pro Match Series|1.51|2.37|Schachter N.|USA|2017|||right|25.0|Segura M.|USA|2016|||right|23.0|Varioussurfaces|20221217
UTR Pro Match Series|1.17|4.47|Chaudhary A.|USA|2021|||right|23|Sippel S.|Germany|2013|||right|25|Varioussurfaces|20221217
UTR Pro Match Series|1.06|7.25|Michelsen A.|USA|2021|||right|19.0|Mckennon M.|USA|2017|||left|22.0|Varioussurfaces|20221217
