Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Indian Wells|1.57|2.41|Medvedev D.|Russia|2011|83.0|198.0|right|28.0|Dimitrov G.|Bulgaria|2007|81.0|191.0|right|33.0|hard|20240313
Indian Wells|1.16|5.25|Paul T.|USA|2013|82.0|185.0|right|27.0|Nardi L.|Italy|2018|||right|21.0|hard|20240313
Indian Wells|1.39|3.03|Ruud C.|Norway|2013|77.0|183.0|right|25.0|Monfils G.|France|2003|85.0|193.0|right|37.0|hard|20240313
Indian Wells|1.15|5.58|Sinner J.|Italy|2015|76.0|188.0|right|23.0|Shelton B.|USA|2021|||left|21.0|hard|20240313
Phoenix challenger|2.12|1.67|Fognini F.|Italy|2002|79.0|178.0|right|37.0|Mmoh M.|USA|2012|90.0|188.0|right|26.0|hard|20240313
Phoenix challenger|1.51|2.48|Vukic A.|Australia|2012|84.0|188.0|right|28.0|Kopriva V.|CzechRepublic|2015|69.0|178.0|right|27.0|hard|20240313
Phoenix challenger|1.73|2.04|Van Assche L.|France|2019|||right|20.0|Garin C.|Chile|2010|85.0|185.0|right|28.0|hard|20240313
Phoenix challenger|1.34|3.13|Svajda Z.|USA|2017|59.0|175.0|right||Krueger M.|USA|2009|82.0|188.0|right|30.0|hard|20240313
Phoenix challenger|1.63|2.21|Lestienne C.|France|2009|77.0|180.0|right|32.0|Carballes Baena R.|Spain|2009|77.0|183.0|right|31.0|hard|20240313
Phoenix challenger|1.71|2.07|Rinderknech A.|France|2011|86.0|196.0|right|29.0|Hijikata R.|Australia|2016|68.0|178.0|right|23.0|hard|20240313
Phoenix challenger|1.58|2.30|Borges N.|Portugal|2012|75.0|185.0|right|27.0|Muller A.|France|2012|75.0|183.0|right|27.0|hard|20240313
Phoenix challenger|1.88|1.86|Nava E.|USA|2016|74.0|183.0|right|22.0|Hanfmann Y.|Germany|2007|86.0|193.0|right|32.0|hard|20240313
Phoenix challenger|1.42|2.76|Cazaux A.|France|2019|||right|21.0|Walton A.|Australia|2015|76.0|185.0|right|25.0|hard|20240313
Phoenix challenger|2.65|1.45|Paire B.|France|2007|80.0|196.0|right|35.0|Medjedovic H.|Serbia|2019|||right|21.0|hard|20240313
Phoenix challenger|1.89|1.85|Halys Q.|France|2011|78.0|191.0|right|27.0|Wolf J.|USA|2015|79.0|183.0|right|25.0|hard|20240313
Phoenix challenger|1.45|2.64|Berrettini M.|Italy|2012|95.0|196.0|right|28.0|Gaston H.|France|2015|68.0|173.0|left|23.0|hard|20240313
Santiago challenger|1.19|4.49|Ugo Carabelli C.|Argentina|2015|83.0|185.0|right|25.0|Buse I.|Peru|2019|||right|20.0|clay|20240313
Santiago challenger|2.74|1.42|Passaro F.|Italy|2017|||right|23.0|Cerundolo J.|Argentina|2016|68.0|183.0|left|22.0|clay|20240313
Santiago challenger|1.25|3.81|Varillas J.|Peru|2012|78.0|185.0|right|28.0|Luz O.|Brazil|2013|78.0|180.0|right|26.0|clay|20240313
Santiago challenger|1.74|2.03|Draxl L.|Canada|2016|||right|22.0|Olivieri G.|Argentina|2014|73.0|175.0|right|26.0|clay|20240313
Santiago challenger|3.03|1.36|Gomez F.|Argentina|2014|||right|27.0|Fonseca J.|Brazil|2021|73.0|185.0|right|18.0|clay|20240313
Szekesfehervar challenger|1.19|4.39|Piros Z.|Hungary|2015|68.0|180.0|right|24.0|Rodriguez Taverna S.|Argentina|2014|82.0|191.0|right|25.0|clay|20240313
Szekesfehervar challenger|4.40|1.19|Michalski D.|Poland|2017|77.0|180.0|right|24.0|Thiem D.|Austria|2010|79.0|185.0|right|31.0|clay|20240313
Szekesfehervar challenger|2.23|1.62|Agamenone F.|Italy|2008|82.0|188.0|right|31.0|Fatic N.|BosniaandHerzeg.|2010|88.0|191.0|right|29.0|clay|20240313
