Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Madrid|1.20|4.58|Zverev A.|Germany|2011|90.0|198.0|right|27.0|Coric B.|Croatia|2011|85.0|188.0|right|27.0|clay|20240426
Madrid|1.40|2.99|Griekspoor T.|Netherlands|2012|85.0|188.0|right|28.0|Daniel T.|Japan|2008|80.0|191.0|right|31.0|clay|20240426
Madrid|1.50|2.60|Struff J.|Germany|2008|92.0|193.0|right|34.0|Munar J.|Spain|2012|76.0|183.0|right|27.0|clay|20240426
Madrid|1.37|3.10|Rune H.|Denmark|2018|68.0|185.0|right|21.0|Navone M.|Argentina|2017|||right|23.0|clay|20240426
Madrid|1.39|3.00|Humbert U.|France|2014|73.0|188.0|left|26.0|Van De Zandschulp B.|Netherlands|2011|83.0|188.0|right|28.0|clay|20240426
Madrid|1.44|2.77|Fritz T.|USA|2013|86.0|193.0|right|26.0|Darderi L.|Italy|2019|||right|22.0|clay|20240426
Madrid|1.04|11.87|Alcaraz C.|Spain|2018|72.0|185.0|right|21.0|Shevchenko A.|Kazakhstan|2017|70.0|185.0|right|23.0|clay|20240426
Madrid|1.66|2.23|Hurkacz H.|Poland|2014|81.0|196.0|right|27.0|Draper J.|GreatBritain|2017|80.0|191.0|left|22.0|clay|20240426
Madrid|1.42|2.86|Baez S.|Argentina|2016|70.0|170.0|right|23.0|Van Assche L.|France|2019|||right|20.0|clay|20240426
Madrid|2.46|1.55|Shapovalov D.|Canada|2013|75.0|185.0|left|25.0|Etcheverry T.|Argentina|2014|82.0|196.0|right|25.0|clay|20240426
Madrid|1.46|2.73|Davidovich Fokina A.|Spain|2014|80.0|183.0|right|25.0|Shang J.|China|2020|||left|19.0|clay|20240426
Madrid|2.31|1.61|Altmaier D.|Germany|2013|88.0|191.0|right|25.0|Fils A.|France|2020|||right|20.0|clay|20240426
Madrid|1.20|4.58|Rublev A.|Russia|2013|70.0|188.0|right|26.0|Bagnis F.|Argentina|2005|82.0|183.0|left|34.0|clay|20240426
Madrid|2.15|1.71|Cerundolo F.|Argentina|2016|78.0|185.0|right|26.0|Marozsan F.|Hungary|2016|||right|24.0|clay|20240426
Madrid|2.30|1.62|Seyboth Wild T.|Brazil|2014|78.0|185.0|right|24.0|Musetti L.|Italy|2017|75.0|185.0|right|22.0|clay|20240426
Madrid|1.63|2.28|Paul T.|USA|2013|82.0|185.0|right|27.0|Klein L.|Slovakia|2014|85.0|193.0|right|26.0|clay|20240426
Savannah challenger|2.71|1.44|Janvier M.|France|2012|80.0|193.0|right|27.0|Boyer T.|USA|2016|||right|23.0|clay|20240426
Savannah challenger|2.19|1.64|Popko D.|Kazakhstan|2011|87.0|191.0|right|27.0|Brouwer G.|Netherlands|2013|72.0|191.0|left|28.0|clay|20240426
