Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Paris - Masters|1.40|3.01|Tsitsipas S.|Greece|2013|89.0|193.0|right|26.0|Paul T.|USA|2013|82.0|185.0|right|27.0|indoors|20221104
Paris - Masters|1.11|6.83|Djokovic N.|Serbia|2003|80.0|187.0|right|37.0|Musetti L.|Italy|2017|75.0|185.0|right|22.0|indoors|20221104
Paris - Masters|2.86|1.43|Rune H.|Denmark|2018|68.0|185.0|right|21.0|Alcaraz C.|Spain|2018|72.0|185.0|right|21.0|indoors|20221104
Paris - Masters|1.44|2.84|Auger Aliassime F.|Canada|2015|88.0|193.0|right|24.0|Tiafoe F.|USA|2013|86.0|188.0|right|26.0|indoors|20221104
Charlottesville challenger|1.51|2.47|Jubb P.|GreatBritain|2016|69.0|180.0|right|24.0|Montes-De La Torre I.|Spain|2018|||right|21.0|indoors|20221104
Charlottesville challenger|1.91|1.83|Nava E.|USA|2016|74.0|183.0|right|22.0|Kudla D.|USA|2008|79.0|180.0|right|32.0|indoors|20221104
Charlottesville challenger|1.11|6.17|Shelton B.|USA|2021|||left|21.0|Gerch L.|Germany|2011|86.0|193.0|left|29.0|indoors|20221104
Charlottesville challenger|1.46|2.62|Eubanks C.|USA|2012|82.0|201.0|right|28.0|Shang J.|China|2020|||left|19.0|indoors|20221104
Guayaquil challenger|1.43|2.71|Cecchinato M.|Italy|2009|78.0|185.0|right|31.0|Choinski J.|GreatBritain|2012|80.0|196.0|right|28.0|clay|20221104
Guayaquil challenger|1.55|2.37|Altmaier D.|Germany|2013|88.0|191.0|right|25.0|De Jong J.|Netherlands|2017|70.0|180.0|right|24.0|clay|20221104
Guayaquil challenger|1.52|2.45|Coria F.|Argentina|2007|73.0|180.0|right|32.0|Pucinelli De Almeida M.|Brazil|2017|||right|23.0|clay|20221104
Guayaquil challenger|1.59|2.27|Varillas J.|Peru|2012|78.0|185.0|right|28.0|Kicker N.|Argentina|2009|75.0|178.0|right|32.0|clay|20221104
Sydney challenger|2.21|1.61|Gengel M.|CzechRepublic|2014|80.0|185.0|right|28.0|Walton A.|Australia|2015|76.0|185.0|right|25.0|hard|20221104
Sydney challenger|1.74|2.02|Hsu Y.|ChineseTaipei|2015|70.0|178.0|right|25.0|McCabe J.|Australia|2020|||right|21.0|hard|20221104
Sydney challenger|1.16|4.90|Polmans M.|Australia|2011|78.0|188.0|right|27.0|Whitehouse M.|GreatBritain|2010|80.0|188.0|right|31.0|hard|20221104
Sydney challenger|1.28|3.48|Purcell M.|Australia|2013|75.0|185.0|right|26.0|Schoolkate T.|Australia|2019|78.0|183.0|right|23.0|hard|20221104
Yokohama challenger|1.78|1.98|Shimabukuro S.|Japan|2015|75.0|183.0|right|27.0|Dzumhur D.|BosniaandHerzeg.|2008|68.0|175.0|right|32.0|hard|20221104
Yokohama challenger|1.51|2.46|Watanuki Y.|Japan|2013|63.0|180.0|right|26.0|Uchida K.|Japan|2008|74.0|180.0|right|29.0|hard|20221104
Yokohama challenger|3.55|1.27|Serdarusic N.|Croatia|2011|85.0|191.0|right|27.0|Millman J.|Australia|2006|79.0|183.0|right|35.0|hard|20221104
Yokohama challenger|1.39|2.85|O'Connell C.|Australia|2011|78.0|183.0|right|30.0|Wu T.|ChineseTaipei|2013|81.0|188.0|right|26.0|hard|20221104
Bergamo challenger|1.70|2.08|Borges N.|Portugal|2012|75.0|185.0|right|27.0|Vavassori A.|Italy|2011|78.0|193.0|right|29.0|indoors|20221104
Bergamo challenger|2.85|1.39|Virtanen O.|Finland|2016|||right|23.0|Stricker D.|Switzerland|2018|||left|22.0|indoors|20221104
Bergamo challenger|1.54|2.39|Struff J.|Germany|2008|92.0|193.0|right|34.0|Arnaldi M.|Italy|2018|||right|23.0|indoors|20221104
Bergamo challenger|1.94|1.80|Rodionov J.|Austria|2015|86.0|191.0|left|25.0|Hanfmann Y.|Germany|2007|86.0|193.0|right|32.0|indoors|20221104
