Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Atlanta|1.23|4.11|Nakashima B.|USA|2016|77.0|185.0|right|23.0|Thompson J.|Australia|2010|82.0|183.0|right|30.0|hard|20220725
Atlanta|2.52|1.52|Daniel T.|Japan|2008|80.0|191.0|right|31.0|Korda S.|USA|2015|75.0|193.0|right|24.0|hard|20220725
Atlanta|2.12|1.72|Kwon S.|SouthKorea|2013|72.0|180.0|right|26.0|Giron M.|USA|2008|77.0|180.0|right|31.0|hard|20220725
Kitzbühel|2.37|1.58|Coria F.|Argentina|2007|73.0|180.0|right|32.0|Garin C.|Chile|2010|85.0|185.0|right|28.0|clay|20220725
Kitzbühel|1.41|2.90|Rodionov J.|Austria|2015|86.0|191.0|left|25.0|Casanova H.|Argentina|2010|76.0|178.0|right|30.0|clay|20220725
Kitzbühel|1.19|4.73|Lajovic D.|Serbia|2005|83.0|183.0|right|34.0|Sachko V.|Ukraine|2013|68.0|183.0|right|27.0|clay|20220725
Kitzbühel|1.43|2.83|Misolic F.|Austria|2016|||right|23.0|Dutra da Silva D.|Brazil|2003|||left|36.0|clay|20220725
Kitzbühel|2.15|1.69|Lehecka J.|CzechRepublic|2017|80.0|183.0|right|22.0|Monteiro T.|Brazil|2008|78.0|183.0|left|30.0|clay|20220725
Kitzbühel|2.01|1.79|Sousa J.|Portugal|2004|74.0|185.0|right|35.0|Kopriva V.|CzechRepublic|2015|69.0|178.0|right|27.0|clay|20220725
Kitzbühel|1.37|3.12|Varillas J.|Peru|2012|78.0|185.0|right|28.0|Taberner C.|Spain|2013|78.0|183.0|right|27.0|clay|20220725
Umag|1.26|3.86|Cecchinato M.|Italy|2009|78.0|185.0|right|31.0|Poljicak M.|Croatia|2020|||right|20.0|clay|20220725
Umag|1.30|3.49|Munar J.|Spain|2012|76.0|183.0|right|27.0|Ymer M.|Sweden|2014|75.0|183.0|right|26.0|clay|20220725
Umag|2.17|1.68|Galan D.|Colombia|2011|72.0|191.0|right|28.0|Fognini F.|Italy|2002|79.0|178.0|right|37.0|clay|20220725
Umag|1.45|2.70|Carballes Baena R.|Spain|2009|77.0|183.0|right|31.0|Laaksonen H.|Switzerland|2006|78.0|185.0|right|32.0|clay|20220725
Umag|2.45|1.55|Zeppieri G.|Italy|2016|78.0|185.0|left|22.0|Cachin P.|Argentina|2011|77.0|185.0|right|29.0|clay|20220725
Zug challenger|1.30|3.35|Huesler M.|Switzerland|2014|88.0|196.0|left|28.0|Stebe C.|Germany|2008|70.0|183.0|left|33.0|clay|20220725
Zug challenger|1.70|2.09|Tirante T.|Argentina|2016|78.0|185.0|right|23.0|Mena F.|Argentina|2008|78.0|183.0|right|31.0|clay|20220725
Zug challenger|1.46|2.61|Rodriguez Taverna S.|Argentina|2014|82.0|191.0|right|25.0|Dzumhur D.|BosniaandHerzeg.|2008|68.0|175.0|right|32.0|clay|20220725
Zug challenger|1.44|2.64|Kuzmanov D.|Bulgaria|2009|77.0|193.0|right|31.0|Nikles J.|Switzerland|2013|68.0|170.0|right|27.0|clay|20220725
Segovia challenger|1.51|2.49|Bellier A.|Switzerland|2013|80.0|196.0|left|27.0|Alvarez Varona N.|Spain|2015|80.0|188.0|right|23.0|hard|20220725
Segovia challenger|1.16|4.88|Escoffier A.|France|2008|78.0|185.0|right|32.0|Porras J.|Argentina|2021|||right|26.0|hard|20220725
Segovia challenger|2.09|1.70|Marchenko I.|Ukraine|2003|82.0|185.0|right|36.0|Kuznetsov A.|Russia|2006|71.0|185.0|right|33.0|hard|20220725
Segovia challenger|1.78|1.97|Grenier H.|France|2013|85.0|196.0|right|28.0|Moro Canas A.|Spain|2017|||right|23.0|hard|20220725
Winnipeg challenger|1.57|2.32|Galarneau A.|Canada|2015|79.0|180.0|right|25.0|Blanch U.|USA|2014|78.0|188.0|right|26.0|hard|20220725
Winnipeg challenger|1.85|1.90|Uchida K.|Japan|2008|74.0|180.0|right|29.0|Quiroz R.|Ecuador|2006|88.0|193.0|left|32.0|hard|20220725
Winnipeg challenger|2.04|1.72|Wu T.|ChineseTaipei|2013|81.0|188.0|right|26.0|Holt B.|USA|2015|82.0|185.0|right|26.0|hard|20220725
San Benedetto challenger|2.03|1.73|Arnaldi M.|Italy|2018|||right|23.0|Kicker N.|Argentina|2009|75.0|178.0|right|32.0|clay|20220725
San Benedetto challenger|1.50|2.50|Olivo R.|Argentina|2007|73.0|180.0|right|32.0|Vatutin A.|Russia|2009|69.0|178.0|right|31.0|clay|20220725
San Benedetto challenger|2.31|1.57|Skatov T.|Kazakhstan|2016|73.0|173.0|right|23.0|Bellucci M.|Italy|2018|||left|23.0|clay|20220725
San Benedetto challenger|1.86|1.83|Sweeny D.|Australia|2016|63.0|170.0|right|23.0|Fancutt T.|Australia|2012|||right|29.0|clay|20220725
UTR Pro Match Series|1.38|2.70|Kotzen N.|USA|2021|||right|21.0|Arzhankin A.|Russia|2022|||right||Varioussurfaces|20220725
UTR Pro Match Series|1.80|1.83|Gogineni V.|USA|2022|||right|21.0|Poritzky E.|USA|2017|||left|21.0|Varioussurfaces|20220725
UTR Pro Match Series|1.95|1.73|Barton J.|USA|2021|||right|22.0|Horve L.|USA|2016|||right|24.0|Varioussurfaces|20220725
UTR Pro Match Series|1.57|2.15|Cooksey W.|USA|2019|||right||Sheldon M.|USA|2021|||right|21.0|Varioussurfaces|20220725
UTR Pro Match Series|3.20|1.27|Pierce B.|USA|2022|||right|23.0|Winkler J.|USA|2021|||right|22|Varioussurfaces|20220725
UTR Pro Match Series|1.33|2.88|Baylis L.|USA|2019|||right|23.0|Perkins J.|USA|2014|||right|30.0|Varioussurfaces|20220725
UTR Pro Match Series|1.27|3.25|Hopper J.|GreatBritain|2020|||right|24.0|Bengtsson M.|USA|2022|||right|22.0|Varioussurfaces|20220725
UTR Pro Match Series|1.18|3.90|Mercer J.|USA|2018|||right|24.0|Verma S.|Canada|2018|||right|22.0|Varioussurfaces|20220725
UTR Pro Match Series|1.22|3.60|Kim A.|USA|2021|||right|19.0|Steiglehner N.|USA|2021|||right|20.0|Varioussurfaces|20220725
UTR Pro Match Series|1.50|2.30|Lair G.|USA|2019|||right||Wibler S.|Sweden|2017|||right|25.0|Varioussurfaces|20220725
UTR Pro Match Series|2.30|1.50|Meister N.|USA|2018|||left|25.0|Oral M.|USA|2021|||right|20.0|Varioussurfaces|20220725
UTR Pro Match Series|1.27|3.25|Sinha A.|USA|2021|||right|20.0|Cahill R.|USA|2022|||right|21|Varioussurfaces|20220725
UTR Pro Match Series|1.27|3.25|Bickersteth J.|USA|2021|||right|22.0|Saye D.|USA|2022|||right|20|Varioussurfaces|20220725
UTR Pro Tennis Series 5|2.05|1.65|Laurent Y.|France|2009|76.0|183.0|right|32.0|Pujol Navarro B.|Spain|2017|||left|22.0|Varioussurfaces|20220725
UTR Pro Tennis Series 5|1.48|2.38|Fillat Gimenez O.|Spain|2018|||right|22.0|Andersson O.|Sweden|2016|||right|24|Varioussurfaces|20220725
UTR Pro Tennis Series 5|2.15|1.57|Keremedchiev I.|Bulgaria|2018|||right|24.0|Genov A.|Bulgaria|2019|||left|22.0|Varioussurfaces|20220725
UTR Pro Tennis Series 5|1.38|2.70|Del Castillo P.|Spain|2020|||right||Fabre A.|France|2021|||right||Varioussurfaces|20220725
UTR Pro Tennis Series 5|1.38|2.70|Otin P.|Spain|2018|||right|22.0|Berry N.|USA|2018|||right|23|Varioussurfaces|20220725
UTR Pro Tennis Series 5|4.00|1.18|Plans J.|Spain|2017|||right|22.0|Zhu M.|USA|2009|77.0|175.0|right|32.0|Varioussurfaces|20220725
UTR Pro Tennis Series 5|4.00|1.18|Ouahab L.|Morocco|2002|83.0|185.0|right|39.0|Mas De Ugarte J.|Spain|2011|||right|29.0|Varioussurfaces|20220725
UTR Pro Tennis Series 5|4.00|1.18|Campana Lee G.|SouthKorea|2021|||right|19.0|Bueno Gil A.|Spain|2017|||right|24.0|Varioussurfaces|20220725
UTR Pro Tennis Series 5|1.29|3.26|Vasa I.|Finland|2019|||right||Biagiotti R.|Denmark|2021|||right||Varioussurfaces|20220725
UTR Pro Tennis Series 5|3.11|1.32|Kristensen P.|Denmark|2017|||right|25.0|Lerby C.|Netherlands|2016|||right|22.0|Varioussurfaces|20220725
UTR Pro Tennis Series 5|2.05|1.62|Teodorovic P.|Serbia|2020|||right||Li M.|China|2022|||right||Varioussurfaces|20220725
UTR Pro Tennis Series 5|1.54|2.22|Magimay K.|GreatBritain|2022|||right||Sharma T.|India|2021|||right|24.0|Varioussurfaces|20220725
UTR Pro Tennis Series 5|1.39|2.60|Kroslak J.|Slovakia|2021|||right|21.0|Branc M.|Argentina|2021|||right||Varioussurfaces|20220725
UTR Pro Tennis Series 5|1.27|3.15|Tang S.|China|2016|||right|24.0|Badini S.|Italy|2022|||right||Varioussurfaces|20220725
UTR Pro Tennis Series 5|1.50|3.77|Lane L.|Germany|2017|||right|23.0|Alimli M.|France|2021|||right|21.0|Varioussurfaces|20220725
UTR Pro Tennis Series 5|1.28|3.34|Sperle J.|Germany|2019|||right|22.0|Patzanovsky C.|Germany|2014|||right|26.0|Varioussurfaces|20220725
UTR Pro Tennis Series 5|1.08|6.03|Sadaoui M.|France|2019|||right|21.0|Bischof F.|Germany|2021|||right|22.0|Varioussurfaces|20220725
UTR Pro Tennis Series 5|2.32|1.50|Guerrero Alvarez C.|Spain|2021|||right|20.0|Prat A.|Spain|2020|||right|20.0|Varioussurfaces|20220725
UTR Pro Tennis Series 5|1.05|6.65|Gulin S.|Russia|2021|||right|21.0|Doukhan L.|France|2021|||right||Varioussurfaces|20220725
UTR Pro Tennis Series 5|1.36|2.73|Mora Clement R.|Spain|2019|||right|23.0|Fita Juan S.|Spain|2022|||right||Varioussurfaces|20220725
UTR Pro Tennis Series 5|1.40|2.55|Oliver Moratalla V.|Spain|2017|||right|24.0|Elicha Navas G.|Spain|2021|||right|21.0|Varioussurfaces|20220725
UTR Pro Tennis Series 5|2.48|1.51|Karlsson Wistrand J.|Sweden|2022|||right|22.0|Overbeck C.|Denmark|2019|||right|23.0|Varioussurfaces|20220725
UTR Pro Tennis Series 5|2.44|1.45|Ciocanu A.|Canada|2017|||right|26.0|Vujic S.|Australia|2014|||right|26.0|Varioussurfaces|20220725
UTR Pro Tennis Series 5|3.35|1.25|Escalona Ordenes F.|Chile|2018|||right|25.0|Del Pino M.|Argentina|2021|||left|21.0|Varioussurfaces|20220725
UTR Pro Tennis Series 5|1.27|3.15|Eala M.|Philippines|2022|||right||Savelev D.|Russia|2015|86.0|188.0|right|23.0|Varioussurfaces|20220725
UTR Pro Tennis Series 5|1.09|5.60|Sun Q.|China|2018|||right|23.0|Chessari R.|Italy|2013|||left|28.0|Varioussurfaces|20220725
UTR Pro Tennis Series 5|1.27|3.36|Murphy B.|GreatBritain|2017|||right|24.0|Houghton G.|GreatBritain|2016|||right|26.0|Varioussurfaces|20220725
UTR Pro Tennis Series 5|1.15|4.55|Weststrate L.|Netherlands|2018|||right|23.0|Slump S.|Netherlands|2015|77.0|188.0|right|25.0|Varioussurfaces|20220725
