Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Vienna|2.20|1.67|Shapovalov D.|Canada|2013|75.0|185.0|left|25.0|Fritz T.|USA|2013|86.0|193.0|right|26.0|indoors|20221026
Vienna|1.03|13.61|Medvedev D.|Russia|2011|83.0|198.0|right|28.0|Basilashvili N.|Georgia|2007|79.0|185.0|right|32.0|indoors|20221026
Vienna|1.08|8.08|Tsitsipas S.|Greece|2013|89.0|193.0|right|26.0|Novak D.|Austria|2011|80.0|183.0|right|30.0|indoors|20221026
Vienna|2.12|1.72|Evans D.|GreatBritain|2005|75.0|175.0|right|34.0|Khachanov K.|Russia|2011|87.0|198.0|right|28.0|indoors|20221026
Vienna|1.13|5.99|Sinner J.|Italy|2015|76.0|188.0|right|23.0|Garin C.|Chile|2010|85.0|185.0|right|28.0|indoors|20221026
Vienna|1.60|2.33|Giron M.|USA|2008|77.0|180.0|right|31.0|Griekspoor T.|Netherlands|2012|85.0|188.0|right|28.0|indoors|20221026
Basel|1.30|3.56|Carreno-Busta P.|Spain|2006|78.0|188.0|right|33.0|Stricker D.|Switzerland|2018|||left|22.0|indoors|20221026
Basel|1.20|4.54|Alcaraz C.|Spain|2018|72.0|185.0|right|21.0|Van De Zandschulp B.|Netherlands|2011|83.0|188.0|right|28.0|indoors|20221026
Basel|1.58|2.37|Rinderknech A.|France|2011|86.0|196.0|right|29.0|Molcan A.|Slovakia|2014|73.0|178.0|left|26.0|indoors|20221026
Basel|1.20|4.51|Auger Aliassime F.|Canada|2015|88.0|193.0|right|24.0|Huesler M.|Switzerland|2014|88.0|196.0|left|28.0|indoors|20221026
Basel|4.44|1.21|Ramos-Vinolas A.|Spain|2004|76.0|188.0|left|36.0|Musetti L.|Italy|2017|75.0|185.0|right|22.0|indoors|20221026
Basel|2.18|1.69|Rune H.|Denmark|2018|68.0|185.0|right|21.0|De Minaur A.|Australia|2015|69.0|183.0|right|25.0|indoors|20221026
Basel|1.85|1.95|Humbert U.|France|2014|73.0|188.0|left|26.0|Brooksby J.|USA|2015|82.0|188.0|right|23.0|indoors|20221026
Brest challenger|2.11|1.68|Van Assche L.|France|2019|||right|20.0|Borges N.|Portugal|2012|75.0|185.0|right|27.0|indoors|20221026
Brest challenger|1.51|2.44|Paire B.|France|2007|80.0|196.0|right|35.0|Ajdukovic D.|Croatia|2015|75.0|185.0|right|23.0|indoors|20221026
Brest challenger|1.47|2.58|Guinard M.|France|2013|81.0|196.0|right|28.0|de Schepper K.|France|2004|100.0|203.0|left|37.0|indoors|20221026
Brest challenger|1.75|2.02|Donskoy E.|Russia|2006|75.0|185.0|right|34.0|Fils A.|France|2020|||right|20.0|indoors|20221026
Brest challenger|1.29|3.37|Barrere G.|France|2009|80.0|183.0|right|30.0|Kuzmanov D.|Bulgaria|2009|77.0|193.0|right|31.0|indoors|20221026
