Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Winston Salem|1.57|2.39|Vukic A.|Australia|2012|84.0|188.0|right|28.0|Van Assche L.|France|2019|||right|20.0|hard|20230822
Winston Salem|1.29|3.61|Korda S.|USA|2015|75.0|193.0|right|24.0|Bonzi B.|France|2013|76.0|185.0|right|28.0|hard|20230822
Winston Salem|1.95|1.85|Griekspoor T.|Netherlands|2012|85.0|188.0|right|28.0|Draper J.|GreatBritain|2017|80.0|191.0|left|22.0|hard|20230822
Winston Salem|3.03|1.38|Cerundolo J.|Argentina|2016|68.0|183.0|left|22.0|Hanfmann Y.|Germany|2007|86.0|193.0|right|32.0|hard|20230822
Winston Salem|1.10|7.11|Koepfer D.|Germany|2010|79.0|180.0|left|30.0|Kirchheimer S.|USA|2013|79.0|185.0|right|29.0|hard|20230822
Winston Salem|1.41|2.92|Djere L.|Serbia|2011|82.0|188.0|right|29.0|Diaz Acosta F.|Argentina|2017|73.0|183.0|left|23.0|hard|20230822
Winston Salem|1.41|2.92|Purcell M.|Australia|2013|75.0|185.0|right|26.0|Kuznetsov A.|Russia|2006|71.0|185.0|right|33.0|hard|20230822
Winston Salem|1.77|2.05|Nakashima B.|USA|2016|77.0|185.0|right|23.0|Fils A.|France|2020|||right|20.0|hard|20230822
Winston Salem|1.68|2.20|Michelsen A.|USA|2021|||right|19.0|Ofner S.|Austria|2012|81.0|191.0|right|28.0|hard|20230822
Winston Salem|2.02|1.80|Baez S.|Argentina|2016|70.0|170.0|right|23.0|Galan D.|Colombia|2011|72.0|191.0|right|28.0|hard|20230822
Winston Salem|1.88|1.91|Gasquet R.|France|2002|79.0|183.0|right|38.0|Huesler M.|Switzerland|2014|88.0|196.0|left|28.0|hard|20230822
Winston Salem|1.49|2.60|Van Assche L.|France|2019|||right|20.0|Kwiatkowski T.|USA|2010|82.0|188.0|right|29.0|hard|20230822
Winston Salem|5.47|1.15|Kumar O.|USA|2016|||left|22.0|Rinderknech A.|France|2011|86.0|196.0|right|29.0|hard|20230822
Winston Salem|1.29|3.55|Mmoh M.|USA|2012|90.0|188.0|right|26.0|King D.|Barbados|2008|77.0|188.0|right|32.0|hard|20230822
Lima 2 challenger|1.01|18.04|Bueno G.|Peru|2018|||right|20.0|Cossu M.|USA|2017|||right|22.0|clay|20230822
Lima 2 challenger|1.22|4.05|Ficovich J.|Argentina|2013|78.0|191.0|right|27.0|Farjat T.|Argentina|2017|||right|23.0|clay|20230822
Lima 2 challenger|1.52|2.43|Sakamoto P.|Brazil|2008|78.0|178.0|right|31.0|Justo G.|Argentina|2017|||right|26.0|clay|20230822
Lima 2 challenger|1.64|2.17|Villanueva G.|Argentina|2011|70.0|175.0|right|29.0|Prado Angelo J.|Bolivia|2021|||right|19.0|clay|20230822
Lima 2 challenger|2.06|1.71|Buse I.|Peru|2019|||right|20.0|Dutra da Silva D.|Brazil|2003|||left|36.0|clay|20230822
Lima 2 challenger|1.48|2.52|Dellien M.|Bolivia|2011|||right|26.0|Alves M.|Brazil|2015|||right|23.0|clay|20230822
Lima 2 challenger|1.18|4.66|Heide G.|Brazil|2018|||right|22.0|Monzon I.|Argentina|2013|||right|26.0|clay|20230822
Lima 2 challenger|1.99|1.77|Bicknell B.|Jamaica|2018|||right|22.0|Lilov V.|USA|2019|||right|20.0|clay|20230822
Lima 2 challenger|2.20|1.63|Otegui J.|Argentina|2014|83.0|191.0|right|25.0|Descotte M.|Argentina|2011|87.0|191.0|right|30.0|clay|20230822
Lima 2 challenger|1.59|2.27|Vallejo A.|Paraguay|2019|||right|20.0|Boscardin Dias P.|Brazil|2018|73.0|180.0|right|21.0|clay|20230822
Zhuhai challenger|1.42|2.74|Jung J.|ChineseTaipei|2005|69.0|180.0|right|35.0|Bai Y.|China|2006|80.0|185.0|right|35.0|hard|20230822
Zhuhai challenger|1.11|6.15|Berankis R.|Lithuania|2005|77.0|175.0|right|34.0|Fomin S.|Uzbekistan|2015|80.0|183.0|right|23.0|hard|20230822
Zhuhai challenger|1.68|2.12|Palan D.|CzechRepublic|2018|||right|23.0|Sekiguchi S.|Japan|2007|66.0|168.0|right|33.0|hard|20230822
Zhuhai challenger|1.62|2.22|Sakellaridis S.|Greece|2018|||right|19.0|Wang X.|China|2018|||right|21.0|hard|20230822
Zhuhai challenger|1.56|2.33|Sun F.|China|2014|75.0|178.0|right|27.0|Statham R.|NewZealand|2002|80.0|178.0|right|37.0|hard|20230822
