Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Masters Cup ATP|2.45|1.56|Fritz T.|USA|2013|86.0|193.0|right|26.0|Auger Aliassime F.|Canada|2015|88.0|193.0|right|24.0|indoors|20221117
Masters Cup ATP|2.43|1.57|Nadal R.|Spain|2001|85.0|185.0|left|38.0|Ruud C.|Norway|2013|77.0|183.0|right|25.0|indoors|20221117
Helsinki challenger|1.67|2.13|Machac T.|CzechRepublic|2016|73.0|183.0|right|23.0|Virtanen O.|Finland|2016|||right|23.0|indoors|20221117
Helsinki challenger|2.38|1.55|Riedi L.|Switzerland|2020|||right|22.0|Marterer M.|Germany|2011|84.0|191.0|left|29.0|indoors|20221117
Helsinki challenger|1.73|2.05|Sels J.|Netherlands|2010|83.0|188.0|right|29.0|Brancaccio R.|Italy|2013|72.0|183.0|right|27.0|indoors|20221117
Helsinki challenger|1.53|2.43|Hanfmann Y.|Germany|2007|86.0|193.0|right|32.0|Peniston R.|GreatBritain|2012|75.0|183.0|left|28.0|indoors|20221117
Helsinki challenger|1.91|1.84|Kuzmanov D.|Bulgaria|2009|77.0|193.0|right|31.0|Celikbilek A.|Turkey|2012|72.0|185.0|right|27.0|indoors|20221117
Champaign challenger|1.47|2.59|Johnson S.|USA|2005|86.0|188.0|right|34.0|Gerch L.|Germany|2011|86.0|193.0|left|29.0|indoors|20221117
Champaign challenger|1.15|5.23|Shelton B.|USA|2021|||left|21.0|Quinn E.|USA|2019|||right|20.0|indoors|20221117
Champaign challenger|1.83|1.91|Alvarez Varona N.|Spain|2015|80.0|188.0|right|23.0|Holmgren A.|Denmark|2015|||right|26.0|indoors|20221117
Champaign challenger|1.33|3.20|Vukic A.|Australia|2012|84.0|188.0|right|28.0|Kypson P.|USA|2015|79.0|188.0|right|24.0|indoors|20221117
Drummondville challenger|4.30|1.20|Broom C.|GreatBritain|2015|82.0|178.0|right|26.0|Diallo G.|Canada|2018|||right|22.0|indoors|20221117
Drummondville challenger|1.20|4.33|Mmoh M.|USA|2012|90.0|188.0|right|26.0|Kasnikowski M.|Poland|2020|||right|21.0|indoors|20221117
Drummondville challenger|1.10|6.62|Mayot H.|France|2017|71.0|178.0|right|22.0|Horvat R.|Croatia|2016|||right|23.0|indoors|20221117
Drummondville challenger|1.42|2.77|Galarneau A.|Canada|2015|79.0|180.0|right|25.0|Boulais J.|Canada|2017|77.0|183.0|left|22.0|indoors|20221117
Kobe challenger|1.44|2.70|Watanuki Y.|Japan|2013|63.0|180.0|right|26.0|Shimabukuro S.|Japan|2015|75.0|183.0|right|27.0|indoors|20221117
Kobe challenger|1.13|5.52|O'Connell C.|Australia|2011|78.0|183.0|right|30.0|Zhukayev B.|Kazakhstan|2016|||right|23.0|indoors|20221117
Kobe challenger|2.47|1.51|Hazawa S.|Japan|2016|68.0|175.0|right|25.0|Nakagawa N.|Japan|2011|75.0|180.0|right|27.0|indoors|20221117
Kobe challenger|2.29|1.59|Ramanathan R.|India|2009|80.0|188.0|right|29.0|Jung J.|ChineseTaipei|2005|69.0|180.0|right|35.0|indoors|20221117
Kobe challenger|1.44|2.66|Polmans M.|Australia|2011|78.0|188.0|right|27.0|Kolar Z.|CzechRepublic|2013|76.0|185.0|right|27.0|indoors|20221117
Sao Leopoldo challenger|3.42|1.29|Burruchaga R.|Argentina|2018|||right|22.0|Diaz Acosta F.|Argentina|2017|73.0|183.0|left|23.0|clay|20221117
Sao Leopoldo challenger|2.14|1.66|Dutra da Silva D.|Brazil|2003|||left|36.0|Domingues J.|Portugal|2008|70.0|178.0|right|30.0|clay|20221117
Sao Leopoldo challenger|1.75|2.01|Seyboth Wild T.|Brazil|2014|78.0|185.0|right|24.0|Hardt N.|DominicanRep.|2014|84.0|183.0|right|23.0|clay|20221117
