Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Montreal|1.29|3.60|Ruusuvuori E.|Finland|2014|79.0|188.0|right|25.0|Wawrinka S.|Switzerland|2001|79.0|182.0|right|39.0|hard|20220808
Montreal|2.15|1.72|Molcan A.|Slovakia|2014|73.0|178.0|left|26.0|McDonald M.|USA|2009|73.0|178.0|right|29.0|hard|20220808
Montreal|1.45|2.76|Khachanov K.|Russia|2011|87.0|198.0|right|28.0|Cerundolo F.|Argentina|2016|78.0|185.0|right|26.0|hard|20220808
San Marino challenger|2.09|1.70|Marozsan F.|Hungary|2016|||right|24.0|Cobolli F.|Italy|2017|||right|22.0|clay|20220808
San Marino challenger|1.38|2.91|Arnaldi M.|Italy|2018|||right|23.0|Gaio F.|Italy|2008|84.0|180.0|right|32.0|clay|20220808
San Marino challenger|2.07|1.69|Jianu F.|Romania|2016|70.0|180.0|right|22.0|Gulbis E.|Latvia|2004|85.0|191.0|right|35.0|clay|20220808
San Marino challenger|1.93|1.81|Giustino L.|Italy|2006|83.0|180.0|right|32.0|Serdarusic N.|Croatia|2011|85.0|191.0|right|27.0|clay|20220808
Lima 2 challenger|1.58|2.37|Olivo R.|Argentina|2007|73.0|180.0|right|32.0|Dutra da Silva D.|Brazil|2003|||left|36.0|clay|20220808
Lima 2 challenger|1.76|1.99|Burruchaga R.|Argentina|2018|||right|22.0|Villanueva G.|Argentina|2011|70.0|175.0|right|29.0|clay|20220808
Lima 2 challenger|1.53|2.39|Elias G.|Portugal|2006|76.0|183.0|right|33.0|Juarez F.|Italy|2014|||right|26.0|clay|20220808
Meerbusch challenger|2.57|1.48|Arnaboldi A.|Italy|2001|72.0|180.0|left|36.0|Blancaneaux G.|France|2014|75.0|180.0|right|26.0|clay|20220808
Meerbusch challenger|2.92|1.37|Bonadio R.|Italy|2009|81.0|180.0|right|31.0|Agamenone F.|Italy|2008|82.0|188.0|right|31.0|clay|20220808
Meerbusch challenger|1.62|2.21|Krutykh O.|Ukraine|2016|||right|24.0|Topo M.|Germany|2020|||right|20.0|clay|20220808
Meerbusch challenger|1.40|2.84|Nagal S.|India|2012|69.0|178.0|right|27.0|Added D.|France|2015|72.0|183.0|right|25.0|clay|20220808
UTR Pro Match Series|1.40|2.84|Hurrion M.|GreatBritain|2019|||right|25.0|Rodriguez T.|Argentina|2021|||right|24.0|Varioussurfaces|20220808
UTR Pro Match Series|1.25|3.40|Foster Z.|USA|2021|||right||Tamagnone F.|Argentina|2006|||right|35|Varioussurfaces|20220808
UTR Pro Match Series|1.12|4.90|Jones R.|GreatBritain|2021|||right||Deames M.|USA|2022|||right|21.0|Varioussurfaces|20220808
UTR Pro Match Series|1.08|5.75|Samofalov G.|Ukraine|2021|||right||Wilson J.|USA|2019|||right||Varioussurfaces|20220808
UTR Pro Match Series|1.11|5.00|Bushamuka W.|USA|2013|95.0|185.0|right|28.0|Sai B.|USA|2022|||right|23|Varioussurfaces|20220808
UTR Pro Match Series|1.22|3.60|Major K.|Bahamas|2014|||right|29.0|Ross J.|USA|2020|||right|23.0|Varioussurfaces|20220808
UTR Pro Match Series|2.60|1.40|Lieberman H.|USA|2018|||right|24.0|Beasley J.|USA|2016|||right|25.0|Varioussurfaces|20220808
UTR Pro Match Series|1.18|3.90|McDaniel M.|USA|2018|||right|22|Zick C.|Germany|2012|77.0|175.0|right|28.0|Varioussurfaces|20220808
UTR Pro Match Series|1.27|3.20|Nolan W.|GreatBritain|2020|||right||Delgado A.|USA|2022|||right|19|Varioussurfaces|20220808
UTR Pro Match Series|1.65|2.05|Chopra K.|USA|2019|58.0|178.0|right|22.0|Thomson M.|USA|2015|||right|24.0|Varioussurfaces|20220808
UTR Pro Tennis Series 5|2.05|1.65|Berry N.|USA|2018|||right|23.0|Xilas I.|Greece|2019|||right|23.0|Varioussurfaces|20220808
UTR Pro Tennis Series 5|1.55|2.20|Elamin A.|Ireland|2018|||right|22.0|Iaconi J.|Australia|2020|||right|22|Varioussurfaces|20220808
UTR Pro Tennis Series 5|1.65|2.05|Gemouchidis P.|Greece|2004|63.0|175.0|right|36.0|Podorozhnyi A.|Ukraine|2021|||right||Varioussurfaces|20220808
UTR Pro Tennis Series 5|1.65|2.05|Skobelev S.|Serbia|2021|||right|20.0|Schinas S.|Greece|2012|||right|27.0|Varioussurfaces|20220808
UTR Pro Tennis Series 5|1.65|2.05|Thanos A.|Greece|2019|||right|23.0|Kresina A.|CzechRepublic|2022|||right||Varioussurfaces|20220808
UTR Pro Tennis Series 5|1.55|2.20|Keisidis C.|Greece|2008|||right|31.0|Radovanovic T.|Serbia|2016|||right|24.0|Varioussurfaces|20220808
UTR Pro Tennis Series 7|1.17|4.20|Borba J.|Paraguay|2013|||right|28.0|Etchecoin P.|Brazil|2022|||right||Varioussurfaces|20220808
UTR Pro Tennis Series 7|1.29|3.10|Tosetto R.|Brazil|2015|||right|25.0|Nusdeo J.|Brazil|2009|||right|29.0|Varioussurfaces|20220808
UTR Pro Tennis Series 7|1.29|3.10|Hidalgo G.|Argentina|2008|||right|34.0|Labuckas M.|Argentina|2018|||right|26.0|Varioussurfaces|20220808
UTR Pro Tennis Series 7|1.29|3.10|Zormann M.|Brazil|2010|||right|28.0|Fernandez B.|Brazil|2021|||right|20.0|Varioussurfaces|20220808
UTR Pro Tennis Series 7|1.29|3.10|Stefani Figlia B.|Brazil|2013|||right|27.0|Bennett A.|USA|2022|||right|25.0|Varioussurfaces|20220808
Chicago challenger|1.87|1.84|Smith K.|USA|2016|93.0|198.0|right|26.0|Zhu E.|USA|2014|70.0|185.0|right|26.0|hard|20220808
Chicago challenger|1.22|3.76|McHugh A.|GreatBritain|2016|70.0|178.0|right|24.0|Young D.|USA|2004|79.0|183.0|left|35.0|hard|20220808
Chicago challenger|2.35|1.53|Harrison R.|USA|2007|84.0|185.0|right|32.0|Watanuki Y.|Japan|2013|63.0|180.0|right|26.0|hard|20220808
Chicago challenger|1.18|4.35|Sandgren T.|USA|2008|88.0|188.0|right|33.0|Brymer G.|USA|2013|70.0|185.0|right|29.0|hard|20220808
Chicago challenger|1.52|2.35|Tu L.|Australia|2011|||right|28.0|Patten H.|GreatBritain|2019|91.0|198.0|right|28.0|hard|20220808
Chicago challenger|1.32|3.15|Harris B.|GreatBritain|2013|86.0|191.0|right|29.0|Ochi M.|Japan|2014|65.0|175.0|left|28.0|hard|20220808
Chicago challenger|2.13|1.66|Dougaz A.|Tunisia|2013|80.0|188.0|left|27.0|Mochizuki S.|Japan|2018|||right|21.0|hard|20220808
Chicago challenger|1.53|2.40|Svajda Z.|USA|2017|59.0|175.0|right||Kirchheimer S.|USA|2013|79.0|185.0|right|29.0|hard|20220808
Chicago challenger|1.45|2.63|Couacaud E.|France|2012|78.0|183.0|right|29.0|Chung Y.|SouthKorea|2013|78.0|178.0|right|26.0|hard|20220808
Chicago challenger|1.40|2.71|Dostanic S.|USA|2018|||right|22.0|King E.|USA|2007|79.0|185.0|left|32.0|hard|20220808
Davis Cup|1.40|2.71|Al-Saedi A.|Iraq|2018|||right|31|Abdullah M.|Brunei|2010|||right|32|Varioussurfaces|20220808
Davis Cup|1.40|2.71|Alansi G.|Yemen|2014|||right|26|Fazeel A.|Maldives|2018|||right|28|Varioussurfaces|20220808
Davis Cup|1.40|2.71|Godamanne H.|SriLanka|2002|||left|38|Hossain M.|Bangladesh|2022|||right|25|Varioussurfaces|20220808
Davis Cup|1.40|2.71|De Silva Y.|SriLanka|2015|||right|29|Ram R.|Bangladesh|2007|||right|33|Varioussurfaces|20220808
Davis Cup|1.40|2.71|Shiyam A.|Maldives|2022|||right|34|Sallam H.|Yemen|2021|||right|22|Varioussurfaces|20220808
Davis Cup|1.40|2.71|Ghrairi A.|Iraq|2022|||right|19|Wong B.|Brunei|2022|||right|39|Varioussurfaces|20220808
Davis Cup|1.02|9.73|De Dios F.|Argentina|2021|||right|21.0|Faigenbaum F.|Argentina|2019|||right|22.0|Varioussurfaces|20220808
Davis Cup|1.29|3.23|Leon Macchiavello J.|Chile|2022|||right||Cevallos Mieles L.|Ecuador|2014|||right|26.0|Varioussurfaces|20220808
Davis Cup|1.38|2.71|Cabrera M.|Chile|2018|||right|24.0|Marini F.|Argentina|2022|||right||Varioussurfaces|20220808
Davis Cup|1.01|11.55|Torres Fernandez B.|Chile|2021|||right|20.0|Mogrovejo D.|Ecuador|2016|||right|30.0|Varioussurfaces|20220808
Davis Cup|1.82|1.83|Obeid L.|Brazil|2018|||right|23.0|Abde Celis J.|Chile|2011|||right|26.0|Varioussurfaces|20220808
Davis Cup|1.01|12.20|Leal V.|Brazil|2019|||right|25.0|Loaiza A.|Colombia|2022|||right||Varioussurfaces|20220808
Davis Cup|1.05|7.56|Alvarado Berrospi A.|Peru|2018|||right|24.0|Greco V.|Argentina|2021|||right||Varioussurfaces|20220808
Davis Cup|1.03|9.34|Santamaria F.|Colombia|2012|||right|28.0|Munoz J.|Ecuador|2004|||right|34.0|Varioussurfaces|20220808
