Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
French Open|1.44|2.81|Ruud C.|Norway|2013|77.0|183.0|right|25.0|Rune H.|Denmark|2018|68.0|185.0|right|21.0|clay|20220601
French Open|2.17|1.71|Cilic M.|Croatia|2004|89.0|198.0|right|35.0|Rublev A.|Russia|2013|70.0|188.0|right|26.0|clay|20220601
Forli 9 challenger|2.63|1.46|Passaro F.|Italy|2017|||right|23.0|Zeppieri G.|Italy|2016|78.0|185.0|left|22.0|clay|20220601
Forli 9 challenger|1.18|4.54|Daniel T.|Japan|2008|80.0|191.0|right|31.0|Martineau M.|France|2014|76.0|183.0|right|25.0|clay|20220601
Forli 9 challenger|1.28|3.52|Munar J.|Spain|2012|76.0|183.0|right|27.0|Elias G.|Portugal|2006|76.0|183.0|right|33.0|clay|20220601
Forli 9 challenger|2.17|1.64|Bonadio R.|Italy|2009|81.0|180.0|right|31.0|Collarini A.|Argentina|2007|80.0|185.0|left|32.0|clay|20220601
Surbiton challenger|1.17|4.74|Draper J.|GreatBritain|2017|80.0|191.0|left|22.0|Harris B.|GreatBritain|2013|86.0|191.0|right|29.0|grass|20220601
Surbiton challenger|3.89|1.23|Virtanen O.|Finland|2016|||right|23.0|Kokkinakis T.|Australia|2010|84.0|193.0|right|28.0|grass|20220601
Surbiton challenger|1.90|1.84|Jubb P.|GreatBritain|2016|69.0|180.0|right|24.0|Kukushkin M.|Kazakhstan|2005|72.0|183.0|right|36.0|grass|20220601
Surbiton challenger|2.11|1.68|O'Connell C.|Australia|2011|78.0|183.0|right|30.0|Kwon S.|SouthKorea|2013|72.0|180.0|right|26.0|grass|20220601
Surbiton challenger|3.19|1.32|Peniston R.|GreatBritain|2012|75.0|183.0|left|28.0|Mannarino A.|France|2004|79.0|180.0|left|36.0|grass|20220601
Surbiton challenger|1.25|3.75|Gray A.|GreatBritain|2016|73.0|188.0|right|26.0|Whitehouse M.|GreatBritain|2010|80.0|188.0|right|31.0|grass|20220601
Surbiton challenger|1.84|1.92|Herbert P.|France|2006|75.0|188.0|right|33.0|Duckworth J.|Australia|2006|82.0|183.0|right|32.0|grass|20220601
Surbiton challenger|1.48|2.57|Thompson J.|Australia|2010|82.0|183.0|right|30.0|Copil M.|Romania|2005|87.0|193.0|right|33.0|grass|20220601
