Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Santa Cruz challenger|2.39|1.54|Olivieri G.|Argentina|2014|73.0|175.0|right|26.0|Passaro F.|Italy|2017|||right|23.0|clay|20240304
Santa Cruz challenger|1.10|6.39|Ugo Carabelli C.|Argentina|2015|83.0|185.0|right|25.0|Vallejo A.|Paraguay|2019|||right|20.0|clay|20240304
Santa Cruz challenger|1.56|2.30|Pucinelli De Almeida M.|Brazil|2017|||right|23.0|Collarini A.|Argentina|2007|80.0|185.0|left|32.0|clay|20240304
Lugano challenger|2.46|1.50|Albot R.|Moldavsko|2006|69.0|175.0|right|34.0|Huesler M.|Switzerland|2014|88.0|196.0|left|28.0|indoors|20240304
Lugano challenger|1.31|3.31|Bergs Z.|Belgium|2014|83.0|185.0|right|25.0|Travaglia S.|Italy|2007|80.0|185.0|right|32.0|indoors|20240304
Lugano challenger|1.37|2.96|Brouwer G.|Netherlands|2013|72.0|191.0|left|28.0|Blanchet U.|France|2015|||right|25.0|indoors|20240304
Kigali 2 challenger|1.07|8.18|Denolly C.|France|2013|77.0|185.0|left|27.0|Sheehy J.|USA|2017|80.0|188.0|left|27.0|clay|20240304
Kigali 2 challenger|2.49|1.50|Paz J.|Argentina|2010|||right|29.0|Oliel Y.|Israel|2015|78.0|188.0|left|24.0|clay|20240304
Kigali 2 challenger|1.97|1.79|Ouakaa A.|Tunisia|2015|||right|25.0|Iradukunda G.|Burundi|2011|||right|28.0|clay|20240304
Kigali 2 challenger|1.44|2.67|Tabur C.|France|2015|70.0|170.0|right|24.0|Voisin E.|France|2017|72.0|178.0|right|24.0|clay|20240304
Kigali 2 challenger|1.44|2.67|Jianu F.|Romania|2016|70.0|180.0|right|22.0|Djuric B.|Serbia|2019|||right|19.0|clay|20240304
UTR Pro Tennis Series 3|1.44|2.67|Visaya A.|USA|2021|||right||Suh N.|USA|2023|||right||Varioussurfaces|20240304
UTR Pro Tennis Series 3|1.44|2.67|Klintcharov A.|NewZealand|2013|||right|28.0|Clark M.|USA|2023|||right||Varioussurfaces|20240304
UTR Pro Tennis Series 3|1.44|2.67|Fradkin J.|USA|2022|||right||Pankin S.|Russia|2017|||right|25.0|Varioussurfaces|20240304
UTR Pro Tennis Series 3|1.44|2.67|Strode I.|USA|2014|75.0|183.0|right|26.0|Kuehne C.|Switzerland|2020|||right||Varioussurfaces|20240304
UTR Pro Tennis Series 3|1.44|2.67|Rolland D.|France|2021|||right|20.0|Rajski M.|Poland|2006|80.0|193.0|right|33.0|Varioussurfaces|20240304
UTR Pro Tennis Series 3|1.44|2.67|Hanzlik C.|USA|2019|||right|22.0|Hoffmann N.|USA|2023|||right|20.0|Varioussurfaces|20240304
UTR Pro Tennis Series 3|1.44|2.67|Strode E.|USA|2021|||left|22.0|Ventre A.|Brazil|2002|||right|39.0|Varioussurfaces|20240304
UTR Pro Tennis Series 6|1.44|2.67|Drinic M.|Serbia|2012|75.0|185.0|right|26.0|Jaisinghani R.|India|2016|||right|26.0|hard|20240304
UTR Pro Tennis Series 6|1.44|2.67|Snitari I.|Moldavsko|2020|||right|22.0|Markov V.|Bulgaria|2021|||right|19.0|hard|20240304
UTR Pro Tennis Series 6|1.44|2.67|Vlasov D.|Russia|2000|77.0|188.0|right|42.0|Fekete J.|Slovakia|2019|||right|23.0|hard|20240304
UTR Pro Tennis Series 6|1.44|2.67|Lemstra K.|Germany|2015|||right|25.0|Kuklin G.|Russia|2018|||right|23.0|hard|20240304
UTR Pro Tennis Series 6|1.44|2.67|Turker M.|Turkey|2013|||right|26.0|Vojinovic L.|Serbia|2015|||right|25.0|hard|20240304
UTR Pro Tennis Series 6|1.44|2.67|Juhas K.|Serbia|2019|||right|23.0|Chepelev A.|Russia|2015|||left|26.0|hard|20240304
UTR Pro Tennis Series 6|1.44|2.67|Maute J.|Germany|2021|||right|20.0|Biro A.|Hungary|2013|75.0|178.0|right|28.0|hard|20240304
UTR Pro Tennis Series 6|1.44|2.67|Henning B.|Germany|2013|||right|27.0|Popovic S.|Germany|2017|||right|22.0|hard|20240304
UTR Pro Tennis Series 8|1.44|2.67|Tachi R.|Japan|2012|||right|30.0|Hirose Y.|Japan|2024|||right|19.0|Varioussurfaces|20240304
UTR Pro Tennis Series 8|1.44|2.67|Yoshikawa Y.|Japan|2011|||right|30.0|Karatsu Y.|Japan|2022|||right|19.0|Varioussurfaces|20240304
UTR Pro Tennis Series 8|1.44|2.67|Takahata R.|Japan|2016|||right|22.0|Ono C.|Japan|2023|||right|18.0|Varioussurfaces|20240304
