Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Paris - Masters|1.14|5.62|Rublev A.|Russia|2013|70.0|188.0|right|26.0|Nishioka Y.|Japan|2011|64.0|170.0|left|28.0|indoors|20231031
Paris - Masters|5.72|1.14|Safiullin R.|Russia|2013|75.0|185.0|right|27.0|Alcaraz C.|Spain|2018|72.0|185.0|right|21.0|indoors|20231031
Paris - Masters|1.82|1.98|Bublik A.|Kazakhstan|2011|77.0|198.0|right|27.0|Jarry N.|Chile|2012|90.0|198.0|right|28.0|indoors|20231031
Paris - Masters|1.27|3.76|Khachanov K.|Russia|2011|87.0|198.0|right|28.0|Djere L.|Serbia|2011|82.0|188.0|right|29.0|indoors|20231031
Paris - Masters|2.91|1.41|Cerundolo F.|Argentina|2016|78.0|185.0|right|26.0|Monfils G.|France|2003|85.0|193.0|right|37.0|indoors|20231031
Paris - Masters|1.84|1.96|Griekspoor T.|Netherlands|2012|85.0|188.0|right|28.0|Davidovich Fokina A.|Spain|2014|80.0|183.0|right|25.0|indoors|20231031
Paris - Masters|1.50|2.61|Humbert U.|France|2014|73.0|188.0|left|26.0|Giron M.|USA|2008|77.0|180.0|right|31.0|indoors|20231031
Paris - Masters|1.41|2.96|Auger Aliassime F.|Canada|2015|88.0|193.0|right|24.0|Struff J.|Germany|2008|92.0|193.0|right|34.0|indoors|20231031
Paris - Masters|2.14|1.72|McDonald M.|USA|2009|73.0|178.0|right|29.0|Wolf J.|USA|2015|79.0|183.0|right|25.0|indoors|20231031
Paris - Masters|3.39|1.33|Altmaier D.|Germany|2013|88.0|191.0|right|25.0|Fils A.|France|2020|||right|20.0|indoors|20231031
Paris - Masters|1.94|1.86|Hurkacz H.|Poland|2014|81.0|196.0|right|27.0|Korda S.|USA|2015|75.0|193.0|right|24.0|indoors|20231031
Paris - Masters|1.23|4.26|Zverev A.|Germany|2011|90.0|198.0|right|27.0|Fucsovics M.|Hungary|2008|82.0|188.0|right|32.0|indoors|20231031
Paris - Masters|1.90|1.90|Etcheverry T.|Argentina|2014|82.0|196.0|right|25.0|Kecmanovic M.|Serbia|2013|75.0|183.0|right|24.0|indoors|20231031
Paris - Masters|1.97|1.84|Lajovic D.|Serbia|2005|83.0|183.0|right|34.0|Bonzi B.|France|2013|76.0|185.0|right|28.0|indoors|20231031
Charlottesville challenger|1.25|3.72|Kudla D.|USA|2008|79.0|180.0|right|32.0|Rodesch C.|Luxembourg|2016|||right|23.0|indoors|20231031
Charlottesville challenger|1.58|2.27|Nava E.|USA|2016|74.0|183.0|right|22.0|Tomic B.|Australia|2008|91.0|196.0|right|31.0|indoors|20231031
Charlottesville challenger|1.42|2.72|Mayo A.|USA|2019|||right|21.0|Ayeni A.|USA|2015|82.0|191.0|right|25.0|indoors|20231031
Charlottesville challenger|2.92|1.37|Kingsley C.|USA|2017|75.0|188.0|right|23.0|Michelsen A.|USA|2021|||right|19.0|indoors|20231031
Charlottesville challenger|1.60|2.23|Gerch L.|Germany|2011|86.0|193.0|left|29.0|Kozlov S.|USA|2012|79.0|183.0|right|26.0|indoors|20231031
Charlottesville challenger|2.66|1.44|Montes-De La Torre I.|Spain|2018|||right|21.0|Walton A.|Australia|2015|76.0|185.0|right|25.0|indoors|20231031
Charlottesville challenger|1.91|1.83|Quinn E.|USA|2019|||right|20.0|Krueger M.|USA|2009|82.0|188.0|right|30.0|indoors|20231031
Charlottesville challenger|1.62|2.23|Ritschard A.|Switzerland|2009|82.0|193.0|right|30.0|McHugh A.|GreatBritain|2016|70.0|178.0|right|24.0|indoors|20231031
Charlottesville challenger|2.62|1.46|Damm M.|USA|2018|||left|20.0|Svajda Z.|USA|2017|59.0|175.0|right||indoors|20231031
Guayaquil challenger|3.07|1.34|Burruchaga R.|Argentina|2018|||right|22.0|Cerundolo J.|Argentina|2016|68.0|183.0|left|22.0|clay|20231031
Guayaquil challenger|1.28|3.52|Dellien H.|Bolivia|2007|75.0|180.0|right|31.0|Barrena A.|Argentina|2018|||right|21.0|clay|20231031
