Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Cincinnati|1.62|2.33|Djokovic N.|Serbia|2003|80.0|187.0|right|37.0|Alcaraz C.|Spain|2018|72.0|185.0|right|21.0|hard|20230820
Cincinnati|1.30|3.61|Djokovic N.|Serbia|2003|80.0|187.0|right|37.0|Zverev A.|Germany|2011|90.0|198.0|right|27.0|hard|20230820
Winston Salem|2.11|1.73|Bonzi B.|France|2013|76.0|185.0|right|28.0|Muller A.|France|2012|75.0|183.0|right|27.0|hard|20230820
Winston Salem|5.98|1.13|Cerundolo J.|Argentina|2016|68.0|183.0|left|22.0|Safiullin R.|Russia|2013|75.0|185.0|right|27.0|hard|20230820
Winston Salem|1.81|1.98|Zhang Z.|China|2012|87.0|193.0|right|27.0|Ivashka I.|Belarus|2010|84.0|193.0|right|30.0|hard|20230820
Winston Salem|2.19|1.68|Huesler M.|Switzerland|2014|88.0|196.0|left|28.0|Shevchenko A.|Kazakhstan|2017|70.0|185.0|right|23.0|hard|20230820
Stanford challenger|1.79|1.95|Lestienne C.|France|2009|77.0|180.0|right|32.0|Nava E.|USA|2016|74.0|183.0|right|22.0|hard|20230820
Stanford challenger|2.32|1.53|Heide G.|Brazil|2018|||right|22.0|Ficovich J.|Argentina|2013|78.0|191.0|right|27.0|hard|20230820
Stanford challenger|1.47|2.49|Den Ouden G.|Netherlands|2020|||right|22.0|Legout T.|France|2019|||right||hard|20230820
Stanford challenger|2.28|1.55|Fery A.|GreatBritain|2019|||right|22.0|Samuel T.|GreatBritain|2020|||right|22.0|hard|20230820
Stanford challenger|2.33|1.53|Moeller M.|Germany|2016|69.0|178.0|right|25.0|Vacherot V.|Monaco|2014|||right|25.0|hard|20230820
Stanford challenger|2.05|1.67|Martineau M.|France|2014|76.0|183.0|right|25.0|Weis A.|Italy|2014|83.0|188.0|right|27.0|hard|20230820
Stanford challenger|1.53|2.32|Torres J.|Argentina|2019|||right|22.0|Barton H.|CzechRepublic|2020|||right|20.0|hard|20230820
Stanford challenger|1.57|2.24|Borg L.|Sweden|2020|||right|21.0|Mott B.|Australia|2011|77.0|180.0|right|28.0|hard|20230820
Stanford challenger|1.18|4.13|Kirkin E.|Turkey|2014|73.0|180.0|right|25.0|Ochi M.|Japan|2014|65.0|175.0|left|28.0|hard|20230820
