Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Heilbronn challenger|1.45|2.65|Arnaldi M.|Italy|2018|||right|23.0|Martinez P.|Spain|2012|76.0|185.0|right|27.0|clay|20230610
Heilbronn challenger|1.39|2.91|Diaz Acosta F.|Argentina|2017|73.0|183.0|left|23.0|Molleker R.|Germany|2015|75.0|185.0|right|23.0|clay|20230610
Heilbronn challenger|1.95|1.80|Arnaldi M.|Italy|2018|||right|23.0|Munar J.|Spain|2012|76.0|183.0|right|27.0|clay|20230610
Surbiton challenger|1.81|1.94|Rodionov J.|Austria|2015|86.0|191.0|left|25.0|Bergs Z.|Belgium|2014|83.0|185.0|right|25.0|grass|20230610
Surbiton challenger|1.48|2.57|Murray A.|GreatBritain|2002|83.0|190.0|right|37.0|Thompson J.|Australia|2010|82.0|183.0|right|30.0|grass|20230610
Prostejov challenger|2.97|1.37|Svrcina D.|CzechRepublic|2017|68.0|178.0|right|21.0|Machac T.|CzechRepublic|2016|73.0|183.0|right|23.0|clay|20230610
Tyler challenger|1.42|2.76|Moreno De Alboran N.|USA|2013|82.0|185.0|right|27.0|Gojowczyk P.|Germany|2005|83.0|188.0|right|35.0|hard|20230610
Tyler challenger|1.93|1.83|Kukushkin M.|Kazakhstan|2005|72.0|183.0|right|36.0|Galarneau A.|Canada|2015|79.0|180.0|right|25.0|hard|20230610
Austrian Bundesliga|1.93|1.83|Kneringer J.|Austria|2023|||right|27.0|Trausmuth E.|Austria|2023|||right|18.0|clay|20230610
Austrian Bundesliga|1.93|1.83|Schueller F.|Austria|2010|||right|31.0|Bjelica I.|Serbia|2002|82|190|right|40|clay|20230610
Austrian Bundesliga|1.93|1.83|Moser N.|Austria|2022|||right||Leitner T.|Austria|2023|||right||clay|20230610
Austrian Bundesliga|1.93|1.83|Pristauz E.|Austria|2020|||right||Schmaranzer M.|Austria|2020|||right|23.0|clay|20230610
Austrian Bundesliga|1.93|1.83|Winninger D.|Austria|2023|||right|33.0|Muller S.||2023|||||clay|20230610
Austrian Bundesliga|1.93|1.83|Muller M.|Austria|2020|||right||Krahofer J.|Austria|2023|||right|21.0|clay|20230610
Austrian Bundesliga|1.93|1.83|Heller P.|Germany|2008|76.0|185.0|right|32.0|Kovacs J.|Austria|2002|||right|40.0|clay|20230610
Austrian Bundesliga|1.93|1.83|Satral J.|CzechRepublic|2008|82.0|188.0|right|34.0|Hinterleitner O.|Austria|2023|||right|26.0|clay|20230610
Austrian Bundesliga|1.93|1.83|Fleischmann J.|Germany|2016|||right|24.0|Auinger S.|Austria|2023|||right|24.0|clay|20230610
Austrian Bundesliga|1.93|1.83|Stoiberer R.|Austria|2020|||right|22.0|Kainz D.|Austria|2023|||right|22|clay|20230610
Austrian Bundesliga|1.93|1.83|Sachko V.|Ukraine|2013|68.0|183.0|right|27.0|Bobrov B.|Russia|2012|74.0|185.0|right|26.0|clay|20230610
Austrian Bundesliga|1.93|1.83|Traxler D.|Austria|2016|||right|35.0|Petschnig N.|Austria|2023|||right|41|clay|20230610
Austrian Bundesliga|1.93|1.83|Pokorny L.|Slovakia|2020|||right|22.0|Krainer L.|Austria|2016|83.0|198.0|right|23.0|clay|20230610
Austrian Bundesliga|1.93|1.83|Aichhorn J.|Austria|2015|||right|25.0|Pansy M.|Austria|2002|||right|42.0|clay|20230610
Austrian Bundesliga|1.93|1.83|Veldheer M.|Netherlands|2014|78.0|183.0|left|28.0|Cerny M.|CzechRepublic|2019|||right|22.0|clay|20230610
Austrian Bundesliga|1.93|1.83|Pimishofer M.|Austria|2010|||right|35.0|Moises M.|Austria|2016|||right|25.0|clay|20230610
Austrian Bundesliga|1.93|1.83|Traxler S.|Austria|2018|||right|23.0|Andrejic M.|Austria|2019|||right||clay|20230610
Austrian Bundesliga|1.93|1.83|Jesacher T.|Austria|2022|||right|19.0|Ungerboeck M.|Austria|2023|||right||clay|20230610
Austrian Bundesliga|1.93|1.83|Proell M.|Austria|2009|||right|34.0|Schneider Y.|Austria|2021|||left||clay|20230610
Austrian Bundesliga|1.93|1.83|Aplienz P.|Austria|2015|||right|26.0|Hainisch C.||2023|||||clay|20230610
Austrian Bundesliga|1.93|1.83|Kossler B.|Austria|2011|||right|31.0|Huszar A.|Austria|2023|||right|17.0|clay|20230610
Austrian Bundesliga|1.93|1.83|Duda F.|CzechRepublic|2015|||right|25.0|Rohrer N.|Austria|2019|||right||clay|20230610
Austrian Bundesliga|1.93|1.83|Zimmermann M.|Germany|2002|66.0|183.0|right|39.0|Schneider B.|Austria|2015|||right|27.0|clay|20230610
Austrian Bundesliga|1.93|1.83|Filipsky J.|CzechRepublic|2012|||right|29.0|Pansi M.|Austria|2003|||right|38.0|clay|20230610
Austrian Bundesliga|1.93|1.83|Kopp S.|Austria|2015|||right|24.0|Franek M.|CzechRepublic|2006|||right|35.0|clay|20230610
Austrian Bundesliga|1.93|1.83|Kivattsev K.|Russia|2015|80.0|193.0|right|26.0|Steiner M.|Austria|2016|||right||clay|20230610
Austrian Bundesliga|1.93|1.83|Kamitz G.|Austria|2005|||right|36.0|Kramer A.|Austria|2016|||right|24.0|clay|20230610
Austrian Bundesliga|1.93|1.83|Bellotti R.|Italy|2008|||right|33.0|Seppi A.|Italy|2000|78.0|191.0|right|40.0|clay|20230610
Austrian Bundesliga|1.93|1.83|Planinsek F.|Slovenia|2019|||right|23.0|Barnat J.|CzechRepublic|2017|||right|23.0|clay|20230610
Austrian Bundesliga|1.93|1.83|Petrovic S.|Austria|2020|||right||Reichenberger C.|Austria|2023|||right|30.0|clay|20230610
Austrian Bundesliga|1.93|1.83|Fischer F.|Austria|2023|||right|18.0|Schoefer P.|Austria|2023|||right|20.0|clay|20230610
Austrian Bundesliga|1.93|1.83|Posch F.|Austria|2023|||right|30.0|Trinker J.|Austria|2011|||right|29.0|clay|20230610
Austrian Bundesliga|1.93|1.83|Gloeckler M.|Austria|2016|||right|25.0|Prammer J.|Austria|2018|||right|22.0|clay|20230610
Austrian Bundesliga|1.93|1.83|Linzer M.|Austria|2006|77.0|180.0|right|34.0|Hausberger G.|Austria|2021|||left||clay|20230610
Austrian Bundesliga|1.93|1.83|Hampel L.|Austria|2013|78.0|188.0|right|27.0|Bachmaier P.|Austria|2015|||right|27.0|clay|20230610
Austrian Bundesliga|1.93|1.83|Simon D.|Austria|2006|||right|36.0|Nareyka B.|Austria|2016|||right|24.0|clay|20230610
Austrian Bundesliga|1.67|2.08|Barranco Cosano J.|Spain|2014|72.0|175.0|left|25.0|Landaluce M.|Spain|2022|||right|18.0|clay|20230610
Austrian Bundesliga|2.10|1.66|Merida Aguilar D.|Spain|2020|||right|19.0|Royer V.|France|2018|83.0|188.0|right|23.0|clay|20230610
