Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Genoa challenger|2.79|1.40|Passaro F.|Italy|2017|||right|23.0|Munar J.|Spain|2012|76.0|183.0|right|27.0|clay|20240909
Guangzhou 2 challenger|1.23|3.88|Polmans M.|Australia|2011|78.0|188.0|right|27.0|Ursu V.|Ukraine|2013|71.0|180.0|right|27.0|hard|20240909
Guangzhou 2 challenger|1.22|4.01|Nardi L.|Italy|2018|||right|21.0|Cui J.|China|2015|72.0|183.0|right|26.0|hard|20240909
Guangzhou 2 challenger|1.24|3.82|Atmane T.|France|2017|||left|22.0|Noguchi R.|Japan|2016|63.0|168.0|right|25.0|hard|20240909
Guangzhou 2 challenger|1.05|8.71|Jubb P.|GreatBritain|2016|69.0|180.0|right|24.0|Xiao L.|China|2018|||right|24.0|hard|20240909
Guangzhou 2 challenger|1.58|2.28|Bai Y.|China|2006|80.0|185.0|right|35.0|Mott B.|Australia|2011|77.0|180.0|right|28.0|hard|20240909
Rennes challenger|1.28|3.45|Mayot H.|France|2017|71.0|178.0|right|22.0|Janvier M.|France|2012|80.0|193.0|right|27.0|indoors|20240909
Rennes challenger|1.19|4.41|Mannarino A.|France|2004|79.0|180.0|left|36.0|Bourgue M.|France|2010|83.0|188.0|right|30.0|indoors|20240909
Rennes challenger|2.33|1.56|Marie J.|France|2009|76.0|185.0|right|32.0|Masur D.|Germany|2011|78.0|183.0|right|29.0|indoors|20240909
Rennes challenger|1.34|3.07|Lestienne C.|France|2009|77.0|180.0|right|32.0|Bertrand R.|France|2020|||right|21.0|indoors|20240909
Las Vegas challenger|1.55|2.34|Trotter J.|Japan|2017|||right|25.0|Escobedo E.|Mexico|2010|82.0|185.0|right|28.0|hard|20240909
Las Vegas challenger|1.79|1.94|Tomic B.|Australia|2008|91.0|196.0|right|31.0|Braswell M.|USA|2018|||right|22.0|hard|20240909
Cassis challenger|1.48|2.56|Gasquet R.|France|2002|79.0|183.0|right|38.0|Rodionov J.|Austria|2015|86.0|191.0|left|25.0|hard|20240909
Dobrich 2 challenger|3.82|1.24|Donski A.|Bulgaria|2014|80.0|188.0|right|26.0|Tabur C.|France|2015|70.0|170.0|right|24.0|clay|20240909
Dobrich 2 challenger|1.89|1.83|Olivieri G.|Argentina|2014|73.0|175.0|right|26.0|Forejtek J.|CzechRepublic|2017|71.0|180.0|right|23.0|clay|20240909
Dobrich 2 challenger|2.63|1.44|Sels J.|Netherlands|2010|83.0|188.0|right|29.0|Maestrelli F.|Italy|2017|||right|21.0|clay|20240909
Dobrich 2 challenger|3.29|1.29|Piraino G.|Italy|2018|||left|20.0|Erhard M.|France|2016|80.0|188.0|right|22.0|clay|20240909
Dobrich 2 challenger|1.43|2.68|Coppejans K.|Belgium|2011|68.0|180.0|right|30.0|Slump S.|Netherlands|2015|77.0|188.0|right|25.0|clay|20240909
Dobrich 2 challenger|1.16|4.71|Silva F.|Portugal|2010|74.0|178.0|left|29.0|Martin D.|Canada|2016|||right|25.0|clay|20240909
Dobrich 2 challenger|1.65|2.14|Negritu C.|Germany|2010|81.0|193.0|right|30.0|Kellovsky D.|CzechRepublic|2012|78.0|183.0|right|28.0|clay|20240909
Dobrich 2 challenger|1.46|2.55|Alcala Gurri M.|Spain|2018|||right|21.0|Oetzbach A.|Germany|2014|80.0|185.0|right|26.0|clay|20240909
Dobrich 2 challenger|1.54|2.35|Romano F.|Italy|2021|||right|19.0|Georgiev G.|Bulgaria|2023|||right||clay|20240909
Dobrich 2 challenger|1.57|2.27|Strombachs R.|Latvia|2017|78.0|191.0|right|24.0|Wiedenmann L.|Germany|2015|||right|26.0|clay|20240909
Dobrich 2 challenger|4.68|1.13|Catry R.|France|2020|||right|22.0|Rocci M.|France|2022|||right|23.0|clay|20240909
Dobrich 2 challenger|4.68|1.13|De Giorgio P.|Italy|2016|||right|25.0|Vola T.|Italy|2022|||right|21.0|clay|20240909
Dobrich 2 challenger|4.68|1.13|Massard L.|France|2022|||right|19.0|Vaksmann R.|France|2021|||right||clay|20240909
Dobrich 2 challenger|1.16|4.32|Pizzigoni M.|Italy|2023|||right||Di Nicola G.|Italy|2010|||right|28.0|clay|20240909
Dobrich 2 challenger|1.16|4.32|Musitelli F.|France|2015|||right|25.0|Vitter B.|France|2023|||right|21.0|clay|20240909
Dobrich 2 challenger|1.31|3.17|Massacri B.|Italy|2019|||right||Mazzola F.|Italy|2023|||right|19.0|clay|20240909
Dobrich 2 challenger|1.72|1.98|Colombo A.|Italy|2023|||right||Consonni N.|Italy|2023|||right|19.0|clay|20240909
Dobrich 2 challenger|2.20|1.55|Oumaouche R.|France|2014|||left|27.0|Bouchelaghem C.|France|2019|||right|20.0|clay|20240909
Dobrich 2 challenger|1.14|4.61|Nagel A.|France|2021|||right|21.0|Corbinais S.|France|2021|||right|21.0|clay|20240909
Dobrich 2 challenger|1.14|4.61|Loureiro J.|Brazil|2018|||right|21.0|Thomson M.|USA|2015|||right|24.0|clay|20240909
Dobrich 2 challenger|1.14|4.61|Zeitune G.|Argentina|2021|||right|19.0|Basel V.|Argentina|2020|||right|20.0|clay|20240909
Dobrich 2 challenger|1.14|4.61|Bancalari A.|Chile|2021|||right|20.0|Grandinetti T.|Argentina|2022|||right||clay|20240909
Dobrich 2 challenger|1.14|4.61|Vazquez F.|Argentina|2023|||right|24.0|Gonzalez C.|Chile|2023|||right||clay|20240909
Dobrich 2 challenger|1.14|4.61|Navarro A.|Argentina|2022|||right|23.0|Paredes F.|Argentina|2018|||right|22.0|clay|20240909
Dobrich 2 challenger|1.14|4.61|Koons H.|USA|2023|||right|23.0|Centurion Delvalle J.|Argentina|2023|||right|18.0|clay|20240909
Dobrich 2 challenger|1.14|4.61|Cundom J.|Argentina|2018|||right|23.0|Franco T.|Argentina|2019|||right|22.0|clay|20240909
Dobrich 2 challenger|1.14|4.61|Zarate C.|Argentina|2024|||right||Alberca de las Casas F.|Argentina|2024|||||clay|20240909
Dobrich 2 challenger|1.14|4.61|Hess S.|Argentina|2018|||right|23.0|Galera T.|Argentina|2023|||right|20.0|clay|20240909
Dobrich 2 challenger|1.14|4.61|Yamacita F.|Brazil|2012|78.0|185.0|right|26.0|Messa T.|Argentina|2023|||right||clay|20240909
Dobrich 2 challenger|1.14|4.61|Lucero J.|Argentina|2013|||right|28.0|Herrera Delucchi B.|Chile|2022|||right||clay|20240909
Dobrich 2 challenger|1.14|4.61|Valente R.|Argentina|2022|||right|20.0|Sonne T.|Argentina|2016|||right|24.0|clay|20240909
Dobrich 2 challenger|1.14|4.61|Meneo T.|Argentina|2023|||right|19.0|Conte V.|Argentina|2024|||right|20.0|clay|20240909
Dobrich 2 challenger|1.14|4.61|Bojarski A.|Poland|2019|||right|21.0|Yigin D.|Germany|2024|||right|18.0|clay|20240909
Dobrich 2 challenger|1.14|4.61|De Dios F.|Argentina|2021|||right|21.0|Leguizamon B.|Argentina|2022|||right||clay|20240909
Dobrich 2 challenger|1.14|4.61|Guercio L.|Argentina|2022|||left|18.0|Lehmann N.|Argentina|2021|||left|19.0|clay|20240909
Dobrich 2 challenger|1.14|4.61|Del Pino M.|Argentina|2021|||left|21.0|Mathier R.|Argentina|2024|||right||clay|20240909
Dobrich 2 challenger|2.17|1.59|Vedovelli S.|Italy|2022|||right||Covato M.|Italy|2023|||right||clay|20240909
Dobrich 2 challenger|1.65|1.98|Montakhab A.|Iran|2008|||right|35.0|Al-Saedi A.|Iraq|2018|||right|31.0|clay|20240909
Dobrich 2 challenger|1.58|2.17|Sabas M.|France|2021|||right|22.0|Ifi N.|Belgium|2018|||right|26.0|clay|20240909
Dobrich 2 challenger|1.58|2.17|Meduri A.|Italy|2021|||right||Vojinovic L.|Serbia|2015|||right|25.0|clay|20240909
Dobrich 2 challenger|1.58|2.17|Stankovic S.|Serbia|2022|||right||Pivnik O.|Slovakia|2023|||right||clay|20240909
Dobrich 2 challenger|1.58|2.17|Eichenseher D.|Germany|2023|||right|19.0|Dudun I.|Ukraine|2014|||right|25.0|clay|20240909
Dobrich 2 challenger|1.57|2.20|Brosset S.|France|2017|||left|26.0|Freire Da Silva A.|France|2016|||right|25.0|clay|20240909
Dobrich 2 challenger|1.11|5.35|Cornut Chauvinc A.|France|2016|||right|24.0|Vincent A.|France|2016|||right|26.0|clay|20240909
Dobrich 2 challenger|5.85|1.09|Rocci M.|France|2022|||right|23.0|Lootsma N.|Netherlands|2013|78.0|193.0|right|30.0|clay|20240909
Dobrich 2 challenger|1.27|3.10|Di Natale G.|Italy|2016|||right|26.0|Del Carmine M.|Italy|2021|||right|22.0|clay|20240909
Dobrich 2 challenger|1.40|2.63|Bove F.|Italy|2014|||right|25.0|Sardo G.|USA|2022|||right|21.0|clay|20240909
Dobrich 2 challenger|1.34|2.96|Vaccari L.|Italy|2023|||right||Bynoe E.|USA|2016|||right|25.0|clay|20240909
Dobrich 2 challenger|1.34|2.96|Pohjola P.|Finland|2015|||right|23.0|Garcia Gomez H.|Spain|2022|||right|18.0|clay|20240909
Dobrich 2 challenger|1.34|2.96|Dhokia R.|GreatBritain|2017|||right|24.0|Benito Fernandez N.|Spain|2021|||right|19.0|clay|20240909
Dobrich 2 challenger|1.34|2.96|Zuckerman A.|GreatBritain|2018|||right|23.0|Goldberg Alviani N.|Spain|2021|||right|21.0|clay|20240909
Dobrich 2 challenger|1.17|4.22|Massard L.|France|2022|||right|19.0|Mueller N.|Germany|2023|||right||clay|20240909
Dobrich 2 challenger|1.15|4.35|Shinwari A.|Afghanistan|2024|||||Maleki S.|Iran|2023|||right|21.0|clay|20240909
Dobrich 2 challenger|1.82|1.84|Vaksmann R.|France|2021|||right||Herrmann T.|France|2022|||right||clay|20240909
Dobrich 2 challenger|2.30|1.50|Shymanovich A.|Belarus|2024|||right|18|Baxter H.|Australia|2022|||right||clay|20240909
Dobrich 2 challenger|1.32|3.00|Catry R.|France|2020|||right|22.0|Bertimon C.|France|2016|||right|24.0|clay|20240909
Dobrich 2 challenger|1.03|7.75|Vlasceanu E.|Romania|2015|||right|26.0|Fatahi Meiabadi A.|Iran|2024|||right|18|clay|20240909
Dobrich 2 challenger|1.70|1.97|Goncharov I.|Russia|2023|||right||Khoshkholgh M.|Iran|2023|||right|24.0|clay|20240909
Dobrich 2 challenger|1.70|1.97|Crisostomo G.|Italy|2021|||right|21.0|Haita M.|Romania|2024|||right|18.0|clay|20240909
