Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Stuttgart|1.77|2.05|Tiafoe F.|USA|2013|86.0|188.0|right|26.0|Struff J.|Germany|2008|92.0|193.0|right|34.0|grass|20230618
Hertogenbosch|1.63|2.30|Griekspoor T.|Netherlands|2012|85.0|188.0|right|28.0|Thompson J.|Australia|2010|82.0|183.0|right|30.0|grass|20230618
Ilkley challenger|1.96|1.79|Bergs Z.|Belgium|2014|83.0|185.0|right|25.0|Rodionov J.|Austria|2015|86.0|191.0|left|25.0|grass|20230618
Nottingham challenger|1.22|4.12|Murray A.|GreatBritain|2002|83.0|190.0|right|37.0|Cazaux A.|France|2019|||right|21.0|grass|20230618
Perugia challenger|1.22|4.15|Marozsan F.|Hungary|2016|||right|24.0|Lavagno E.|Italy|2014|||left|26.0|clay|20230618
Bratislava 2 challenger|2.16|1.66|Sachko V.|Ukraine|2013|68.0|183.0|right|27.0|Kuzmanov D.|Bulgaria|2009|77.0|193.0|right|31.0|clay|20230618
Lyon challenger|1.67|2.14|Meligeni Rodrigues Alves F.|Brazil|2014|78.0|185.0|right|26.0|Ritschard A.|Switzerland|2009|82.0|193.0|right|30.0|clay|20230618
Palmas del Mar challenger|1.20|4.39|Nishikori K.|Japan|2005|73.0|178.0|right|34.0|Zheng M.|USA|2021|||right|20.0|hard|20230618
Palmas del Mar challenger|1.20|4.36|Nishikori K.|Japan|2005|73.0|178.0|right|34.0|Heide G.|Brazil|2018|||right|22.0|hard|20230618
Palmas del Mar challenger|1.25|3.55|Quinn E.|USA|2019|||right|20.0|Baris O.|USA|2019|||right|20.0|hard|20230618
Palmas del Mar challenger|1.36|2.90|Droguet T.|France|2017|||right|23.0|Chazal M.|France|2008|72.0|175.0|right|31.0|hard|20230618
Palmas del Mar challenger|1.89|1.80|Sun F.|China|2014|75.0|178.0|right|27.0|Vives Marcos P.|Spain|2016|||right|23.0|hard|20230618
Palmas del Mar challenger|2.89|1.36|Moller E.|Denmark|2019|||right|21.0|Borg L.|Sweden|2020|||right|21.0|hard|20230618
Palmas del Mar challenger|1.51|2.37|Moriya H.|Japan|2007|65.0|168.0|right|33.0|Samrej K.|Thailand|2016|||right|23.0|hard|20230618
Palmas del Mar challenger|2.18|1.61|Shin S.|SouthKorea|2015|75.0|180.0|right|27.0|Mochizuki Y.|Japan|2016|60.0|173.0|right|26.0|hard|20230618
Palmas del Mar challenger|2.28|1.55|Claverie L.|Italy|2020|||right|21.0|Bicknell B.|Jamaica|2018|||right|22.0|hard|20230618
Palmas del Mar challenger|1.41|2.65|Jovic V.|Serbia|2020|||right|22.0|Schiessl J.|Brazil|2021|||left|20.0|hard|20230618
Palmas del Mar challenger|1.62|2.14|Serafini M.|Italy|2021|||right|21.0|Mazza M.|Italy|2015|||right|25.0|hard|20230618
Palmas del Mar challenger|1.33|3.03|Klok D.|Russia|2013|82.0|180.0|right|26.0|Arutiunian E.|Belarus|2021|||right|19.0|hard|20230618
Palmas del Mar challenger|1.48|2.47|Royer V.|France|2018|83.0|188.0|right|23.0|Rodenas P.|Spain|2020|||left|20.0|hard|20230618
Palmas del Mar challenger|1.53|2.35|Jahn J.|Germany|2006|73.0|178.0|right|34.0|De Krom M.|Netherlands|2015|||right|26.0|hard|20230618
Palmas del Mar challenger|3.62|1.25|Jovic V.|Serbia|2020|||right|22.0|Gill F.|GreatBritain|2018|||left|22.0|hard|20230618
Palmas del Mar challenger|4.92|1.14|Schiessl J.|Brazil|2021|||left|20.0|Sharipov M.|Russia|2019|||right|21.0|hard|20230618
Palmas del Mar challenger|1.52|2.36|Habib H.|Lebanon|2013|85.0|188.0|right|26.0|Wong C.|HongKong|2018|||right|20.0|hard|20230618
Palmas del Mar challenger|1.92|1.78|Cias P.|Poland|2010|70.0|178.0|right|30.0|Guillen Meza A.|Ecuador|2017|||right|21.0|hard|20230618
Palmas del Mar challenger|1.19|4.24|Jasika O.|Australia|2011|60.0|183.0|left|27.0|Barki J.|Indonesia|2016|||right|24.0|hard|20230618
Palmas del Mar challenger|1.56|2.28|Li Z.|China|2003|77.0|185.0|right|37.0|Lee K.|ChineseTaipei|2011|69.0|178.0|right|28.0|hard|20230618
UTR Pro Tennis Series 3|1.56|2.28|Kliebhan D.|USA|2022|||right||Kim J.|USA|2022|||right||Varioussurfaces|20230618
UTR Pro Tennis Series 3|1.56|2.28|Schnur B.|Canada|2011|84.0|193.0|right|29.0|Hill S.|USA|2016|||right|25.0|Varioussurfaces|20230618
UTR Pro Tennis Series 3|1.56|2.28|Semler W.|USA|2023|||right||Irwanto J.|USA|2022|||right|20.0|Varioussurfaces|20230618
UTR Pro Tennis Series 3|2.38|1.48|Lusovsky M.|CzechRepublic|2017|||right|25.0|Smith R.|USA|2015|75.0|191.0|left|25.0|Varioussurfaces|20230618
UTR Pro Tennis Series 3|2.38|1.48|Sriniketh A.|USA|2021|||right|24.0|Yamaguchi R.|Japan|2022|||right||Varioussurfaces|20230618
UTR Pro Tennis Series 3|2.38|1.48|Pearson B.|USA|2023|||right|22.0|Mareschal-Hay M.|Canada|2021|||right||Varioussurfaces|20230618
UTR Pro Tennis Series 3|2.38|1.48|Terry M.|USA|2017|||right|25.0|Robinson C.|USA|2022|||right||Varioussurfaces|20230618
UTR Pro Tennis Series 3|1.35|2.80|Ilagan A.|USA|2017|||left|23.0|Koons H.|USA|2023|||right|23.0|Varioussurfaces|20230618
UTR Pro Tennis Series 3|1.35|2.80|Nolan W.|GreatBritain|2020|||right||Garcia J.|Venezuela|2007|||right|36.0|Varioussurfaces|20230618
Blois challenger|1.30|3.28|Sanchez Izquierdo N.|Spain|2015|77.0|185.0|right|25.0|Paul J.|Switzerland|2016|||right|25.0|indoors|20230618
Blois challenger|1.18|4.55|de Schepper K.|France|2004|100.0|203.0|left|37.0|Kadhe A.|India|2011|83.0|185.0|right|30.0|indoors|20230618
Blois challenger|1.63|2.54|Marie J.|France|2009|76.0|185.0|right|32.0|Marmousez L.|France|2017|||right|22.0|indoors|20230618
