Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
French Open|1.88|1.93|Ruud C.|Norway|2013|77.0|183.0|right|25.0|Zverev A.|Germany|2011|90.0|198.0|right|27.0|clay|20230609
French Open|2.63|1.50|Djokovic N.|Serbia|2003|80.0|187.0|right|37.0|Alcaraz C.|Spain|2018|72.0|185.0|right|21.0|clay|20230609
Heilbronn challenger|1.78|1.99|Martinez P.|Spain|2012|76.0|185.0|right|27.0|Kotov P.|Russia|2015|86.0|191.0|right|25.0|clay|20230609
Heilbronn challenger|1.27|3.56|Diaz Acosta F.|Argentina|2017|73.0|183.0|left|23.0|Santillan A.|Australia|2012|78.0|180.0|right|27.0|clay|20230609
Heilbronn challenger|3.29|1.31|Molleker R.|Germany|2015|75.0|185.0|right|23.0|Galan D.|Colombia|2011|72.0|191.0|right|28.0|clay|20230609
Surbiton challenger|2.11|1.69|Rodionov J.|Austria|2015|86.0|191.0|left|25.0|Diallo G.|Canada|2018|||right|22.0|grass|20230609
Surbiton challenger|1.39|2.91|Murray A.|GreatBritain|2002|83.0|190.0|right|37.0|Kubler J.|Australia|2008|74.0|178.0|right|31.0|grass|20230609
Surbiton challenger|1.29|3.43|Thompson J.|Australia|2010|82.0|183.0|right|30.0|Hijikata R.|Australia|2016|68.0|178.0|right|23.0|grass|20230609
Surbiton challenger|1.60|2.26|Bergs Z.|Belgium|2014|83.0|185.0|right|25.0|Lestienne C.|France|2009|77.0|180.0|right|32.0|grass|20230609
Prostejov challenger|1.47|2.57|Machac T.|CzechRepublic|2016|73.0|183.0|right|23.0|Comesana F.|Argentina|2017|||right|23.0|clay|20230609
Prostejov challenger|2.15|1.66|Svrcina D.|CzechRepublic|2017|68.0|178.0|right|21.0|Klein L.|Slovakia|2014|85.0|193.0|right|26.0|clay|20230609
Tyler challenger|1.41|2.80|Moreno De Alboran N.|USA|2013|82.0|185.0|right|27.0|Sandgren T.|USA|2008|88.0|188.0|right|33.0|hard|20230609
Tyler challenger|1.30|3.40|Gojowczyk P.|Germany|2005|83.0|188.0|right|35.0|Neff A.|USA|2017|||right|23.0|hard|20230609
Tyler challenger|1.74|2.03|Kukushkin M.|Kazakhstan|2005|72.0|183.0|right|36.0|Shimizu Y.|Japan|2015|62.0|163.0|left|25.0|hard|20230609
Tyler challenger|1.48|2.53|Galarneau A.|Canada|2015|79.0|180.0|right|25.0|Mansouri S.|Tunisia|2010|86.0|193.0|right|29.0|hard|20230609
Tyler challenger|2.10|1.66|Landaluce M.|Spain|2022|||right|18.0|Lopez San Martin A.|Spain|2013|70.0|178.0|right|27.0|hard|20230609
Tyler challenger|1.64|2.11|Barranco Cosano J.|Spain|2014|72.0|175.0|left|25.0|Lopez Montagud C.|Spain|2015|||right|24.0|hard|20230609
Tyler challenger|1.36|2.90|Royer V.|France|2018|83.0|188.0|right|23.0|Kravchenko G.|Ukraine|2016|63.0|180.0|right|24.0|hard|20230609
Tyler challenger|1.50|2.43|Merida Aguilar D.|Spain|2020|||right|19.0|Alcala Gurri M.|Spain|2018|||right|21.0|hard|20230609
Tyler challenger|1.06|7.61|Barranco Cosano J.|Spain|2014|72.0|175.0|left|25.0|Gonzalez Fernandez M.|Spain|2018|||right|22.0|hard|20230609
Tyler challenger|2.29|1.55|Ivanovski K.|NorthMacedonia|2019|||right|20.0|Basic M.|BosniaandHerzeg.|2006|88.0|188.0|right|33.0|hard|20230609
Tyler challenger|2.31|1.54|Lopez Montagud C.|Spain|2015|||right|24.0|Oliveira G.|Venezuela|2010|79.0|185.0|left|29.0|hard|20230609
Tyler challenger|1.13|4.97|Lopez San Martin A.|Spain|2013|70.0|178.0|right|27.0|Winter Lopez B.|Spain|2016|||right|26.0|hard|20230609
Tyler challenger|1.52|2.35|Landaluce M.|Spain|2022|||right|18.0|Jorda Sanchis D.|Spain|2009|86.0|196.0|right|30.0|hard|20230609
Tyler challenger|3.19|1.30|Prechtel S.|Germany|2013|78.0|185.0|right|28.0|Ovcharenko O.|Ukraine|2016|||right|22.0|hard|20230609
Tyler challenger|2.35|1.68|Gima S.|Romania|2017|||left|22.0|Popko D.|Kazakhstan|2011|87.0|191.0|right|27.0|hard|20230609
Tyler challenger|1.84|1.94|Kirkin E.|Turkey|2014|73.0|180.0|right|25.0|Zekic M.|Serbia|2003|79.0|185.0|right|36.0|hard|20230609
Tyler challenger|1.29|3.27|Tonejc V.|Croatia|2021|||right|25.0|Martin T.|GreatBritain|2010|78.0|188.0|right|31.0|hard|20230609
Tyler challenger|2.36|1.51|Alcala Gurri M.|Spain|2018|||right|21.0|Dellien M.|Bolivia|2011|||right|26.0|hard|20230609
Tyler challenger|1.14|5.65|Royer V.|France|2018|83.0|188.0|right|23.0|Blanch D.|USA|2020|||right|21.0|hard|20230609
Tyler challenger|2.15|1.62|Kravchenko G.|Ukraine|2016|63.0|180.0|right|24.0|Strombachs R.|Latvia|2017|78.0|191.0|right|24.0|hard|20230609
Tyler challenger|1.46|2.49|Merida Aguilar D.|Spain|2020|||right|19.0|Cukierman D.|Israel|2012|||right|29.0|hard|20230609
Tyler challenger|1.45|2.53|Gueymard Wayenburg S.|France|2020|||right|21.0|Oberleitner N.|Austria|2016|||right|25.0|hard|20230609
Tyler challenger|2.88|1.35|Liu H.|China|2016|88.0|185.0|right|23.0|Jin J.|Australia|2020|||right|20.0|hard|20230609
Tyler challenger|2.36|1.52|Zgirovsky A.|Belarus|2015|78.0|191.0|right|23.0|Aboian L.|Argentina|2014|||left|26.0|hard|20230609
Tyler challenger|3.54|1.25|Pavlovic L.|France|2016|||right|24.0|Midon L.|Argentina|2021|||right|20.0|hard|20230609
Tyler challenger|1.18|4.26|Jasika O.|Australia|2011|60.0|183.0|left|27.0|Isomura K.|Japan|2021|||right|21.0|hard|20230609
Tyler challenger|1.18|4.26|Ly N.|VietNam|2012|69.0|175.0|right|27.0|Dzhavakian Y.|Ukraine|2010|||right|31.0|hard|20230609
Tyler challenger|3.10|1.32|Erel Y.|Turkey|2016|||left|23.0|Jung J.|ChineseTaipei|2005|69.0|180.0|right|35.0|hard|20230609
Tyler challenger|1.27|3.38|Moriya H.|Japan|2007|65.0|168.0|right|33.0|Singh D.|India|2015|||right|24.0|hard|20230609
Tyler challenger|1.44|2.56|Mo Y.|China|2016|||right|24.0|Li Z.|China|2003|77.0|185.0|right|37.0|hard|20230609
Tyler challenger|2.22|1.58|Yang J.|Germany|2017|||right|27.0|Xiao L.|China|2018|||right|24.0|hard|20230609
Tyler challenger|2.97|1.34|Li H.|China|2020|||right|21.0|Huang T.|ChineseTaipei|2015|||right|24.0|hard|20230609
Tyler challenger|1.24|3.55|Palan D.|CzechRepublic|2018|||right|23.0|Yamasaki J.|Japan|2013|75.0|180.0|right|27.0|hard|20230609
Tyler challenger|1.19|4.02|Lee J.|SouthKorea|2008|||right|31.0|Kim G.|SouthKorea|2017|||right|23.0|hard|20230609
Tyler challenger|2.79|1.65|Kumasaka T.|Japan|2017|72.0|175.0|right|25.0|Mochizuki Y.|Japan|2016|60.0|173.0|right|26.0|hard|20230609
Tyler challenger|4.48|1.16|Park U.|SouthKorea|2015|||right|23.0|Chung Y.|SouthKorea|2013|78.0|178.0|right|26.0|hard|20230609
Tyler challenger|1.27|3.54|Smith K.|USA|2016|93.0|198.0|right|26.0|Farren C.|USA|2010|77.0|183.0|right|29.0|hard|20230609
Tyler challenger|2.26|1.56|Brumm J.|USA|2013|||right|25.0|Svajda T.|USA|2022|||right|18.0|hard|20230609
Tyler challenger|1.71|2.03|Eriksson Ziverts J.|Sweden|2015|75.0|185.0|right|25.0|Wallart E.|France|2013|||right|27.0|hard|20230609
Tyler challenger|2.69|1.42|Anthrop J.|USA|2019|||right|20.0|Angele J.|France|2015|93.0|206.0|right|24.0|hard|20230609
Tyler challenger|2.33|1.53|Chepelev A.|Russia|2015|||left|26.0|Debru G.|France|2021|||right|18.0|hard|20230609
Tyler challenger|1.34|2.95|Bocchi L.|Italy|2015|78.0|180.0|right|26.0|Moghimi S.|Iran|2015|||right|23.0|hard|20230609
Tyler challenger|4.54|3.52|Madaras D.|Sweden|2015|85.0|191.0|left|26.0|Schnaitter J.|Germany|2013|||right|28.0|hard|20230609
Tyler challenger|1.79|1.91|Ocleppo J.|Italy|2011|88.0|188.0|right|27.0|Forti F.|Italy|2016|80.0|191.0|right|25.0|hard|20230609
Tyler challenger|2.85|1.37|Moroni F.|Italy|2018|||right|23.0|Barreto Sanchez D.|Spain|2018|||left|22.0|hard|20230609
Tyler challenger|1.49|2.42|Paroulek T.|CzechRepublic|2016|||right|24.0|Velcz Z.|Hungary|2020|||left|21.0|hard|20230609
Tyler challenger|2.41|1.50|Bittoun Kouzmine C.|France|2014|73.0|175.0|left|25.0|Dlimi Y.|Morocco|2019|||right|21.0|hard|20230609
Tyler challenger|1.60|2.18|Gentzsch T.|Germany|2021|||right|20.0|Kobelt N.|Switzerland|2021|||right|20.0|hard|20230609
Tyler challenger|1.23|3.71|Friberg K.|Sweden|2014|91.0|185.0|right|25.0|Rossi L.|Italy|2021|||right|22.0|hard|20230609
Tyler challenger|1.25|3.62|Napolitano S.|Italy|2010|90.0|196.0|right|29.0|Voisin E.|France|2017|72.0|178.0|right|24.0|hard|20230609
Tyler challenger|1.63|2.12|Dalla Valle E.|Italy|2013|90.0|193.0|right|26.0|Serafini M.|Italy|2021|||right|21.0|hard|20230609
Tyler challenger|1.41|2.70|Bertrand R.|France|2020|||right|21.0|Pereira T.|Portugal|2022|||right|20.0|hard|20230609
Tyler challenger|1.20|3.99|Snitari I.|Moldavsko|2020|||right|22.0|Braithwaite T.|Australia|2019|||right|24.0|hard|20230609
Tyler challenger|1.28|3.31|Jianu F.|Romania|2016|70.0|180.0|right|22.0|Justo G.|Argentina|2017|||right|26.0|hard|20230609
Tyler challenger|1.76|1.95|Mridha J.|Sweden|2011|75.0|183.0|right|29.0|Vasa I.|Finland|2019|||right||hard|20230609
Tyler challenger|1.27|3.44|Paul J.|Switzerland|2016|||right|25.0|Jovanovic P.|Montenegro|2021|||right|21.0|hard|20230609
Tyler challenger|1.20|4.04|Denolly C.|France|2013|77.0|185.0|left|27.0|Giunta M.|Italy|2021|||right|20.0|hard|20230609
Tyler challenger|1.20|4.10|Dodig M.|Croatia|2023|||right|19.0|Obradovic D.|Serbia|2017|||right|23.0|hard|20230609
Tyler challenger|2.44|1.49|Kaukovalta P.|Finland|2013|||right|25.0|Giacomini L.|Italy|2013|63.0|170.0|right|26.0|hard|20230609
Tyler challenger|2.85|1.37|Matsuda R.|Japan|2018|||right|24.0|Cozbinov A.|Moldavsko|2012|||right|29.0|hard|20230609
Tyler challenger|1.37|2.84|Habib H.|Lebanon|2013|85.0|188.0|right|26.0|Bouquier A.|France|2017|||right|23.0|hard|20230609
Tyler challenger|1.57|2.25|Mikrut L.|Croatia|2021|||right|20.0|Zanellato N.|Brazil|2021|||right|22.0|hard|20230609
Tyler challenger|3.35|1.28|Dev S.|India|2013|78.0|175.0|right|28.0|Sekulic P.|Australia|2018|||right|20.0|hard|20230609
Tyler challenger|3.75|1.24|Jones M.|Thailand|2019|||right|19.0|Samrej K.|Thailand|2016|||right|23.0|hard|20230609
Tyler challenger|1.23|3.75|Ejupovic E.|Germany|2009|90.0|193.0|right|31.0|Gimenez I.|Brazil|2017|||right|24.0|hard|20230609
Tyler challenger|1.87|1.79|Singh K.|India|2021|||right|21.0|Pennaforti G.|Italy|2021|||right|23.0|hard|20230609
Tyler challenger|1.35|2.94|Naw H.|Syria|2015|||right|24.0|Fantini L.|Italy|2020|||right|24.0|hard|20230609
Tyler challenger|1.31|3.19|Stater A.|USA|2017|||right|25.0|Chepik A.|Russia|2012|||right|28.0|hard|20230609
Tyler challenger|1.28|3.34|Ellis B.|Australia|2013|||right|25.0|Becroft I.|NewZealand|2018|||right|23.0|hard|20230609
Tyler challenger|1.36|2.93|Hazawa S.|Japan|2016|68.0|175.0|right|25.0|Sureshkumar M.|India|2015|62.0|183.0|right|25.0|hard|20230609
UTR Pro Tennis Series 3|1.06|6.50|Ross M.|GreatBritain|2019|||right||Amadike C.|Canada|2023|||right|19.0|Varioussurfaces|20230609
UTR Pro Tennis Series 3|2.37|1.51|Sriniketh A.|USA|2021|||right|24.0|Nortey I.|Ghana|2016|||right|25.0|Varioussurfaces|20230609
UTR Pro Tennis Series 3|5.75|1.08|Fritzinger A.|USA|2022|||right|20.0|Bastias F.|Argentina|2015|||right|24.0|Varioussurfaces|20230609
UTR Pro Tennis Series 3|2.37|1.51|You J.|Canada|2022|||right|19.0|Mareschal-Hay M.|Canada|2021|||right||Varioussurfaces|20230609
UTR Pro Tennis Series 3|1.26|3.42|Chen D.|GreatBritain|2018|||right|21.0|Kim J.|USA|2022|||right||Varioussurfaces|20230609
UTR Pro Tennis Series 3|1.21|3.85|Hill S.|USA|2016|||right|25.0|Samaha G.|USA|2022|||right||Varioussurfaces|20230609
