Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Roanne challenger|1.39|2.90|Popyrin A.|Australia|2013|78.0|196.0|right|25.0|Vatutin A.|Russia|2009|69.0|178.0|right|31.0|indoors|20221107
Roanne challenger|1.95|1.79|Laaksonen H.|Switzerland|2006|78.0|185.0|right|32.0|Bellier A.|Switzerland|2013|80.0|196.0|left|27.0|indoors|20221107
Roanne challenger|3.69|1.26|Kuzmanov D.|Bulgaria|2009|77.0|193.0|right|31.0|Albot R.|Moldavsko|2006|69.0|175.0|right|34.0|indoors|20221107
Bratislava challenger|1.18|4.67|Hanfmann Y.|Germany|2007|86.0|193.0|right|32.0|Mensik J.|CzechRepublic|2020|||right|18.0|indoors|20221107
Bratislava challenger|1.43|2.74|Broady L.|GreatBritain|2009|78.0|183.0|left|30.0|Cobolli F.|Italy|2017|||right|22.0|indoors|20221107
Bratislava challenger|1.37|2.94|Machac T.|CzechRepublic|2016|73.0|183.0|right|23.0|Peniston R.|GreatBritain|2012|75.0|183.0|left|28.0|indoors|20221107
Bratislava challenger|2.05|1.72|Marterer M.|Germany|2011|84.0|191.0|left|29.0|Sels J.|Netherlands|2010|83.0|188.0|right|29.0|indoors|20221107
Calgary challenger|1.17|4.92|Koepfer D.|Germany|2010|79.0|180.0|left|30.0|Chappell N.|USA|2010|82.0|178.0|left|31.0|indoors|20221107
Calgary challenger|4.09|1.22|Harper C.|Canada|2018|||right|23.0|Rehberg M.|Germany|2018|||right|20.0|indoors|20221107
Calgary challenger|2.36|1.56|Mayot H.|France|2017|71.0|178.0|right|22.0|Gomez E.|Ecuador|2006|81.0|185.0|right|32.0|indoors|20221107
Knoxville challenger|1.18|4.56|Couacaud E.|France|2012|78.0|183.0|right|29.0|Clark E.|USA|2015|66.0|170.0|right|26.0|indoors|20221107
Knoxville challenger|1.58|2.29|Kozlov S.|USA|2012|79.0|183.0|right|26.0|Damm M.|USA|2018|||left|20.0|indoors|20221107
Matsuyama challenger|1.02|13.49|Moriya H.|Japan|2007|65.0|168.0|right|33.0|Kusuhara Y.|Japan|2019|||right|27.0|hard|20221107
Matsuyama challenger|1.70|2.09|Tu L.|Australia|2011|||right|28.0|Ramanathan R.|India|2009|80.0|188.0|right|29.0|hard|20221107
Matsuyama challenger|1.73|2.05|Uchida K.|Japan|2008|74.0|180.0|right|29.0|Uchiyama Y.|Japan|2007|78.0|183.0|right|32.0|hard|20221107
Matsuyama challenger|1.38|2.88|Ly N.|VietNam|2012|69.0|175.0|right|27.0|Sugita Y.|Japan|2003|72.0|175.0|right|35.0|hard|20221107
Montevideo challenger|1.44|2.67|Etcheverry T.|Argentina|2014|82.0|196.0|right|25.0|Milojevic N.|Serbia|2011|76.0|188.0|right|29.0|clay|20221107
Montevideo challenger|2.04|1.73|Kicker N.|Argentina|2009|75.0|178.0|right|32.0|Ugo Carabelli C.|Argentina|2015|83.0|185.0|right|25.0|clay|20221107
Montevideo challenger|1.90|1.85|Meligeni Rodrigues Alves F.|Brazil|2014|78.0|185.0|right|26.0|Nagal S.|India|2012|69.0|178.0|right|27.0|clay|20221107
UK Pro Series|1.08|5.78|Cox D.|GreatBritain|2005|72.0|170.0|right|33.0|Moore E.|GreatBritain|2014|||right|26.0|indoors|20221107
UK Pro Series|1.08|5.78|Matusevich A.|GreatBritain|2017|||right|23.0|Southcombe M.|GreatBritain|2021|||right|21.0|indoors|20221107
UK Pro Series|1.08|5.78|Cox D.|GreatBritain|2005|72.0|170.0|right|33.0|Paris J.|GreatBritain|2012|||right|28.0|indoors|20221107
UK Pro Series|1.08|5.78|Harris B.|GreatBritain|2013|86.0|191.0|right|29.0|Houghton G.|GreatBritain|2016|||right|26.0|indoors|20221107
UK Pro Series|1.08|5.78|Wendelken H.|GreatBritain|2017|||right|22.0|Tyler J.|GreatBritain|2015|||right|25.0|indoors|20221107
UTR Pro Match Series|3.60|1.22|Chhabra S.|USA|2022|||right|23.0|Ross M.|GreatBritain|2019|||right||Varioussurfaces|20221107
UTR Pro Match Series|1.20|3.80|Perego G.|Italy|2019|||right|21.0|Ross J.|USA|2020|||right|23.0|Varioussurfaces|20221107
UTR Pro Match Series|1.20|3.80|Perot R.|France|2019|||right|23|Bondaz M.|France|2021|||right||Varioussurfaces|20221107
UTR Pro Match Series|1.53|2.25|Kmet D.|Australia|2022|||right||Lothringer G.|USA|2021|||right||Varioussurfaces|20221107
UTR Pro Match Series|1.06|6.50|Abbrat A.|USA|2016|||right|24|Bastola A.|Nepal|2016|||right|26.0|Varioussurfaces|20221107
UTR Pro Match Series|1.12|4.90|Marson G.|Italy|2016|||right|25.0|Collier R.|USA|2021|||right|24|Varioussurfaces|20221107
UTR Pro Tennis Series 5|2.70|1.38|Makhlouf M.|Algeria|2011|||right|28.0|Vanneste J.|Belgium|2010|73.0|183.0|right|30.0|Varioussurfaces|20221107
UTR Pro Tennis Series 5|3.40|1.25|Bresson L.|France|2014|||right|27|Robert Q.|France|2008|78.0|188.0|right|30.0|Varioussurfaces|20221107
UTR Pro Tennis Series 5|1.33|2.88|Pierre H.|France|2014|||right|28.0|Filip V.|Romania|2011|||right|29.0|Varioussurfaces|20221107
