Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Dubai|1.34|3.31|Rublev A.|Russia|2013|70.0|188.0|right|26.0|Vesely J.|CzechRepublic|2009|94.0|198.0|left|31.0|hard|20220226
Acapulco|2.15|1.71|Nadal R.|Spain|2001|85.0|185.0|left|38.0|Medvedev D.|Russia|2011|83.0|198.0|right|28.0|hard|20220226
Acapulco|2.55|1.52|Norrie C.|GreatBritain|2013|82.0|188.0|left|28.0|Tsitsipas S.|Greece|2013|89.0|193.0|right|26.0|hard|20220226
Santiago|2.24|1.64|Martinez P.|Spain|2012|76.0|185.0|right|27.0|Tabilo A.|Chile|2013|75.0|188.0|left|27.0|clay|20220226
Santiago|2.05|1.76|Baez S.|Argentina|2016|70.0|170.0|right|23.0|Ramos-Vinolas A.|Spain|2004|76.0|188.0|left|36.0|clay|20220226
Santiago|1.80|2.02|Tabilo A.|Chile|2013|75.0|188.0|left|27.0|Kecmanovic M.|Serbia|2013|75.0|183.0|right|24.0|clay|20220226
Pau challenger|2.34|1.56|Halys Q.|France|2011|78.0|191.0|right|27.0|Safiullin R.|Russia|2013|75.0|185.0|right|27.0|indoors|20220226
Pau challenger|1.27|3.58|Pospisil V.|Canada|2005|88.0|193.0|right|34.0|Guinard M.|France|2013|81.0|196.0|right|28.0|indoors|20220226
Forli 8 challenger|3.76|1.25|Ritschard A.|Switzerland|2009|82.0|193.0|right|30.0|Van Rijthoven T.|Netherlands|2013|89.0|188.0|right|27.0|indoors|20220226
Forli 8 challenger|1.25|3.74|Draper J.|GreatBritain|2017|80.0|191.0|left|22.0|Basic M.|BosniaandHerzeg.|2006|88.0|188.0|right|33.0|indoors|20220226
Forli 8 challenger|1.67|2.07|Wu T.|ChineseTaipei|2013|81.0|188.0|right|26.0|Perez A.|USA|2013|||right|27.0|indoors|20220226
Forli 8 challenger|1.34|2.97|Hardt N.|DominicanRep.|2014|84.0|183.0|right|23.0|Cid Subervi R.|DominicanRep.|2010|82.0|193.0|right|30.0|indoors|20220226
Forli 8 challenger|1.37|2.85|Lokoli L.|France|2010|78.0|188.0|right|29.0|Heyman C.|Belgium|2012|90.0|191.0|left|30.0|indoors|20220226
Forli 8 challenger|1.94|1.74|Moro Canas A.|Spain|2017|||right|23.0|Decamps G.|Brazil|2014|80.0|193.0|right|25.0|indoors|20220226
Forli 8 challenger|1.55|2.29|Shevchenko A.|Kazakhstan|2017|70.0|185.0|right|23.0|Martin Tiffon P.|Spain|2016|73.0|183.0|right|25.0|indoors|20220226
Forli 8 challenger|1.51|2.38|Michalski D.|Poland|2017|77.0|180.0|right|24.0|Fonio G.|Italy|2014|80.0|183.0|right|26.0|indoors|20220226
Forli 8 challenger|1.93|1.78|Droguet T.|France|2017|||right|23.0|Diez S.|Canada|2007|76.0|175.0|right|33.0|indoors|20220226
Forli 8 challenger|2.03|1.69|Cuevas M.|Uruguay|2006|90.0|191.0|right|32.0|Fatic N.|BosniaandHerzeg.|2010|88.0|191.0|right|29.0|indoors|20220226
Forli 8 challenger|2.21|1.62|Poljak D.|CzechRepublic|2011|77.0|188.0|right|28.0|Yevseyev D.|Kazakhstan|2009|75.0|189.0|right|31.0|indoors|20220226
Forli 8 challenger|3.14|1.32|Kravchuk K.|Russia|2003|80.0|191.0|right|39.0|Karlovskiy E.|Russia|2010|85.0|191.0|right|30.0|indoors|20220226
Forli 8 challenger|3.39|1.27|Corwin F.|USA|2014|82.0|188.0|right|28.0|Boscardin Dias P.|Brazil|2018|73.0|180.0|right|21.0|indoors|20220226
Forli 8 challenger|1.36|2.90|Shang J.|China|2020|||left|19.0|Stodder T.|Germany|2012|66.0|180.0|right|28.0|indoors|20220226
Forli 8 challenger|2.31|1.54|Ionel N.|Romania|2017|71.0|183.0|right|21.0|Lee D.|SouthKorea|2013|75.0|175.0|right|26.0|indoors|20220226
Forli 8 challenger|1.54|2.33|Passaro F.|Italy|2017|||right|23.0|Beauge M.|France|2014|70.0|183.0|right|24.0|indoors|20220226
Forli 8 challenger|1.72|2.01|Atmane T.|France|2017|||left|22.0|Ovcharenko O.|Ukraine|2016|||right|22.0|indoors|20220226
Forli 8 challenger|1.25|3.52|Gigante M.|Italy|2019|||left|22.0|Benitez Chavarriaga J.|Colombia|2010|||right|28.0|indoors|20220226
UK Pro Series|1.20|3.78|Broom C.|GreatBritain|2015|82.0|178.0|right|26.0|Paris J.|GreatBritain|2012|||right|28.0|indoors|20220226
UK Pro Series|2.63|1.39|Jansen W.|GreatBritain|2021|||left|19.0|Weightman O.|GreatBritain|2018|||right|22.0|indoors|20220226
UK Pro Series|3.15|1.29|Murphy B.|GreatBritain|2017|||right|24.0|Cox D.|GreatBritain|2005|72.0|170.0|right|33.0|indoors|20220226
UK Pro Series|1.26|3.28|Cash J.|GreatBritain|2013|||right|27.0|Canter A.|GreatBritain|2013|||right|26.0|indoors|20220226
UTR Pro Tennis Series 5|1.26|3.28|Genov A.|Bulgaria|2019|||left|22.0|Popov V.|Bulgaria|2021|||right||Varioussurfaces|20220226
UTR Pro Tennis Series 5|1.26|3.28|Ambarzumjan E.|Germany|2015|||right|28.0|Munteanu D.|Romania|2017|||right|23.0|Varioussurfaces|20220226
UTR Pro Tennis Series 5|1.26|3.28|Mikhaylyuk I.|Russia|2014|||right|25.0|Lazarov G.|Bulgaria|2021|||right|19.0|Varioussurfaces|20220226
UTR Pro Tennis Series 5|1.26|3.28|Babinciuc I.|Moldavsko|2003|||right|38.0|Filip V.|Romania|2011|||right|29.0|Varioussurfaces|20220226
UTR Pro Tennis Series 5|1.26|3.28|Nesterov P.|Bulgaria|2019|||right|21.0|Marinescu M.|Romania|2017|||right|22.0|Varioussurfaces|20220226
UTR Pro Tennis Series 5|1.26|3.28|Kahlke J.|Germany|2008|77.0|183.0|left|30.0|Penev I.|Bulgaria|2018|||right|21.0|Varioussurfaces|20220226
