Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Vienna|1.70|2.18|Shapovalov D.|Canada|2013|75.0|185.0|left|25.0|Coric B.|Croatia|2011|85.0|188.0|right|27.0|indoors|20221029
Vienna|1.17|5.25|Medvedev D.|Russia|2011|83.0|198.0|right|28.0|Dimitrov G.|Bulgaria|2007|81.0|191.0|right|33.0|indoors|20221029
Basel|1.56|2.45|Rune H.|Denmark|2018|68.0|185.0|right|21.0|Bautista-Agut R.|Spain|2002|75.0|183.0|right|36.0|indoors|20221029
Basel|2.04|1.79|Auger Aliassime F.|Canada|2015|88.0|193.0|right|24.0|Alcaraz C.|Spain|2018|72.0|185.0|right|21.0|indoors|20221029
Brest challenger|1.40|2.83|Barrere G.|France|2009|80.0|183.0|right|30.0|Bourgue M.|France|2010|83.0|188.0|right|30.0|indoors|20221029
Brest challenger|1.59|2.27|Van Assche L.|France|2019|||right|20.0|Donskoy E.|Russia|2006|75.0|185.0|right|34.0|indoors|20221029
Las Vegas challenger|2.96|1.37|Kozlov S.|USA|2012|79.0|183.0|right|26.0|Johnson S.|USA|2005|86.0|188.0|right|34.0|hard|20221029
Las Vegas challenger|2.07|1.71|Sandgren T.|USA|2008|88.0|188.0|right|33.0|Shang J.|China|2020|||left|19.0|hard|20221029
Lima challenger|2.25|1.60|Altmaier D.|Germany|2013|88.0|191.0|right|25.0|Coria F.|Argentina|2007|73.0|180.0|right|32.0|clay|20221029
Lima challenger|1.21|4.15|Etcheverry T.|Argentina|2014|82.0|196.0|right|25.0|Burruchaga R.|Argentina|2018|||right|22.0|clay|20221029
Lima challenger|1.37|2.91|Coria F.|Argentina|2007|73.0|180.0|right|32.0|Mpetshi Perricard G.|France|2018|||right|21.0|clay|20221029
Playford 2 challenger|1.85|1.87|Hijikata R.|Australia|2016|68.0|178.0|right|23.0|Purcell M.|Australia|2013|75.0|185.0|right|26.0|hard|20221029
Playford 2 challenger|2.20|1.62|Noguchi R.|Japan|2016|63.0|168.0|right|25.0|Jasika O.|Australia|2011|60.0|183.0|left|27.0|hard|20221029
Ortisei challenger|1.40|2.82|Gojo B.|Croatia|2013|90.0|196.0|right|26.0|Cobolli F.|Italy|2017|||right|22.0|indoors|20221029
Ortisei challenger|1.47|2.60|Klein L.|Slovakia|2014|85.0|193.0|right|26.0|Vavassori A.|Italy|2011|78.0|193.0|right|29.0|indoors|20221029
Ortisei challenger|2.10|1.65|Boulais J.|Canada|2017|77.0|183.0|left|22.0|Kypson P.|USA|2015|79.0|188.0|right|24.0|indoors|20221029
Ortisei challenger|1.48|2.48|Dougaz A.|Tunisia|2013|80.0|188.0|left|27.0|Smith R.|USA|2015|75.0|191.0|left|25.0|indoors|20221029
Ortisei challenger|2.12|1.64|Rosenkranz M.|Germany|2014|||left|25.0|Hoang A.|France|2011|76.0|183.0|right|28.0|indoors|20221029
Ortisei challenger|1.81|1.88|Added D.|France|2015|72.0|183.0|right|25.0|Ejupovic E.|Germany|2009|90.0|193.0|right|31.0|indoors|20221029
Ortisei challenger|1.62|2.15|Cukierman D.|Israel|2012|||right|29.0|Peliwo F.|Poland|2010|72.0|180.0|right|30.0|indoors|20221029
Ortisei challenger|2.38|1.51|Erhard M.|France|2016|80.0|188.0|right|22.0|Tabur C.|France|2015|70.0|170.0|right|24.0|indoors|20221029
Ortisei challenger|1.53|2.33|Ionel N.|Romania|2017|71.0|183.0|right|21.0|Wenger D.|Switzerland|2015|||right|24.0|indoors|20221029
Ortisei challenger|1.87|1.82|Onclin G.|Belgium|2016|||right|23.0|Blanchet U.|France|2015|||right|25.0|indoors|20221029
Ortisei challenger|1.69|2.04|Denolly C.|France|2013|77.0|185.0|left|27.0|Prihodko O.|Ukraine|2014|77.0|180.0|right|26.0|indoors|20221029
Ortisei challenger|1.87|1.82|Weber A.|France|2017|||left|32.0|Tokuda R.|Japan|2013|69.0|178.0|right|26.0|indoors|20221029
Ortisei challenger|1.96|1.74|Fancutt T.|Australia|2012|||right|29.0|Kravchuk K.|Russia|2003|80.0|191.0|right|39.0|indoors|20221029
Ortisei challenger|1.82|1.88|Boulais J.|Canada|2017|77.0|183.0|left|22.0|Draxl L.|Canada|2016|||right|22.0|indoors|20221029
Ortisei challenger|1.82|1.87|Huertas Del Pino C.|Peru|2012|86.0|188.0|right|28.0|Farjat T.|Argentina|2017|||right|23.0|indoors|20221029
Ortisei challenger|1.82|1.86|Grant W.|USA|2015|||right|23.0|Petrovic A.|Norway|2018|75.0|187.0|right|24.0|indoors|20221029
Ortisei challenger|2.86|1.36|Kikuchi Y.|Japan|2016|||right|24.0|Gerch L.|Germany|2011|86.0|193.0|left|29.0|indoors|20221029
Ortisei challenger|1.43|2.63|Martinez A.|Spain|2018|||right|23.0|Hasson J.|Israel|2015|75.0|183.0|right|24.0|indoors|20221029
Ortisei challenger|2.05|1.68|Knaff A.|Luxembourg|2015|||right|26.0|Henning P.|RSA|2016|||right|23.0|indoors|20221029
Ortisei challenger|3.48|1.26|Kobelt N.|Switzerland|2021|||right|20.0|Kielan S.|Poland|2020|||right|21.0|indoors|20221029
Ortisei challenger|1.55|2.28|Beaupain S.|Belgium|2014|76.0|178.0|right|25.0|Reitano S.|Italy|2013|||right|27.0|indoors|20221029
Ortisei challenger|1.31|3.12|Gima S.|Romania|2017|||left|22.0|Nejedly P.|CzechRepublic|2012|76.0|180.0|right|31.0|indoors|20221029
Ortisei challenger|2.53|1.46|Privara P.|Slovakia|2020|||right|20.0|Boehler D.|Germany|2012|||right|28.0|indoors|20221029
Ortisei challenger|1.56|2.26|Borg L.|Sweden|2020|||right|21.0|Reynolds F.|NewZealand|2016|||right|24.0|indoors|20221029
Ortisei challenger|1.72|1.98|Artnak B.|Slovenia|2021|||right|20.0|Bradshaw J.|Australia|2021|||right|21.0|indoors|20221029
Ortisei challenger|2.07|1.67|Schell N.|Germany|2015|||right|25.0|Little D.|GreatBritain|2013|||right|27.0|indoors|20221029
Ortisei challenger|1.68|2.05|Chazal M.|France|2008|72.0|175.0|right|31.0|Handel T.|Germany|2013|||right|27.0|indoors|20221029
Ortisei challenger|1.28|3.32|Weis A.|Italy|2014|83.0|188.0|right|27.0|Parizzia N.|Switzerland|2014|||right|25.0|indoors|20221029
Ortisei challenger|1.31|3.11|Palan D.|CzechRepublic|2018|||right|23.0|Bakshi A.|Georgia|2013|||left|27.0|indoors|20221029
Ortisei challenger|1.51|2.39|Kovapitukted P.|Thailand|2016|||right|24.0|Vincent A.|France|2016|||right|26.0|indoors|20221029
Ortisei challenger|1.80|1.89|Ivanovski K.|NorthMacedonia|2019|||right|20.0|Guerrieri A.|Italy|2015|||left|25.0|indoors|20221029
Ortisei challenger|1.82|1.81|Farjat T.|Argentina|2017|||right|23.0|Aboian V.|Argentina|2018|||left|22.0|indoors|20221029
UTR Pro Match Series|2.50|1.44|Belagarde S.|Argentina|2022|||right|24.0|Bastias F.|Argentina|2015|||right|24.0|Varioussurfaces|20221029
UTR Pro Match Series|1.80|1.83|De La Fuente S.|Argentina|2018|||right|22.0|Hidalgo G.|Argentina|2008|||right|34.0|Varioussurfaces|20221029
UTR Pro Match Series|1.55|2.20|Hess S.|Argentina|2018|||right|23.0|Pane L.|Argentina|2011|||right|28.0|Varioussurfaces|20221029
UTR Pro Match Series|1.17|4.10|Kestelboim M.|Argentina|2011|||right|28.0|Carraro L.|Italy|2015|||right|26.0|Varioussurfaces|20221029
UTR Pro Match Series|1.33|2.90|Grubert E.|Argentina|2017|||right|25.0|Franchini S.|Argentina|2017|||right|23.0|Varioussurfaces|20221029
