Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
|1.57|2.23|Vacherot V.|Monaco|2014|||right|25.0|Lamasine T.|France|2010|69.0|183.0|right|31.0||20230702
|1.77|1.92|Colson T.|Belgium|2019|||right|24.0|Kopp S.|Austria|2015|||right|24.0||20230702
|1.79|1.90|Damm M.|USA|2018|||left|20.0|Draxl L.|Canada|2016|||right|22.0||20230702
|1.65|2.19|Vacherot V.|Monaco|2014|||right|25.0|Landaluce M.|Spain|2022|||right|18.0||20230702
|1.21|3.86|Londero J.|Argentina|2008|70.0|180.0|right|31.0|Vallejo A.|Paraguay|2019|||right|20.0||20230702
|1.50|2.41|Oliel Y.|Israel|2015|78.0|188.0|left|24.0|Peliwo F.|Poland|2010|72.0|180.0|right|30.0||20230702
|3.27|1.29|Kopp S.|Austria|2015|||right|24.0|Royer V.|France|2018|83.0|188.0|right|23.0||20230702
|1.34|3.03|Colson T.|Belgium|2019|||right|24.0|Mora M.|France|2012|75.0|185.0|right|27.0||20230702
|1.47|2.50|Tien L.|USA|2021|||left|18.0|Vandecasteele Q.|USA|2018|||right|22.0||20230702
|1.19|4.13|Oliveira G.|Venezuela|2010|79.0|185.0|left|29.0|Barnat J.|CzechRepublic|2017|||right|23.0||20230702
|2.03|1.66|Jong S.|Netherlands|2020|||right|24.0|Moller E.|Denmark|2019|||right|21.0||20230702
|1.82|1.86|Gonzalez Fernandez M.|Spain|2018|||right|22.0|Roncadelli F.|Uruguay|2016|73.0|185.0|left|24.0||20230702
|2.29|1.55|Gulin S.|Russia|2021|||right|21.0|Barton H.|CzechRepublic|2020|||right|20.0||20230702
|1.64|2.13|Dalla Valle E.|Italy|2013|90.0|193.0|right|26.0|Cias P.|Poland|2010|70.0|178.0|right|30.0||20230702
|1.43|2.63|Montes-De La Torre I.|Spain|2018|||right|21.0|Kestelboim M.|Argentina|2011|||right|28.0||20230702
|1.37|2.82|Tarvet O.|GreatBritain|2022|||right|20.0|Kudriashov I.|Russia|2020|||right|20.0||20230702
|1.98|1.72|Kirkin E.|Turkey|2014|73.0|180.0|right|25.0|Zekic M.|Serbia|2003|79.0|185.0|right|36.0||20230702
|1.26|3.53|M Rifki F.|Indonesia|2016|||right|25.0|Kovapitukted P.|Thailand|2016|||right|24.0||20230702
|1.11|5.71|Bai Y.|China|2006|80.0|185.0|right|35.0|Wang A.|China|2013|86.0|191.0|right|27.0||20230702
UTR Pro Tennis Series 3|2.00|1.67|Pineda L.|Mexico|2009|||right|30.0|Balderas D.|Mexico|2017|||right|24.0|Varioussurfaces|20230702
UTR Pro Tennis Series 3|4.00|1.18|Sysoev N.|Russia|2019|||right||Kittay B.|USA|2021|||right|21.0|Varioussurfaces|20230702
UTR Pro Tennis Series 3|1.83|1.80|Dobai R.|Canada|2018|||right|23|Lyons J.|USA|2022|||right||Varioussurfaces|20230702
UTR Pro Tennis Series 3|1.50|2.30|Grubert E.|Argentina|2017|||right|25.0|Ferrer Guimaraes R.|USA|2022|||right|19.0|Varioussurfaces|20230702
UTR Pro Tennis Series 3|1.53|2.25|Ward E.|USA|2013|84.0|183.0|right|29.0|Yaffa D.|USA|2023|||right|21|Varioussurfaces|20230702
UTR Pro Tennis Series 3|1.01|12.00|Pecotic M.|Croatia|2012|83.0|185.0|left|35.0|Casper L.|USA|2019|||right|22.0|Varioussurfaces|20230702
