Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
US Open|1.36|3.18|Medvedev D.|Russia|2011|83.0|198.0|right|28.0|Rublev A.|Russia|2013|70.0|188.0|right|26.0|hard|20230906
US Open|2.89|1.42|Shelton B.|USA|2021|||left|21.0|Tiafoe F.|USA|2013|86.0|188.0|right|26.0|hard|20230906
Genoa challenger|1.72|2.04|Piros Z.|Hungary|2015|68.0|180.0|right|24.0|Passaro F.|Italy|2017|||right|23.0|clay|20230906
Genoa challenger|1.24|3.82|Fognini F.|Italy|2002|79.0|178.0|right|37.0|Oradini G.|Italy|2012|||left|26.0|clay|20230906
Genoa challenger|1.42|2.73|Vavassori A.|Italy|2011|78.0|193.0|right|29.0|Agamenone F.|Italy|2008|82.0|188.0|right|31.0|clay|20230906
Genoa challenger|1.24|3.87|Coria F.|Argentina|2007|73.0|180.0|right|32.0|Habib H.|Lebanon|2013|85.0|188.0|right|26.0|clay|20230906
Sevilla challenger|1.15|5.31|Carballes Baena R.|Spain|2009|77.0|183.0|right|31.0|Lopez Montagud C.|Spain|2015|||right|24.0|clay|20230906
Sevilla challenger|2.52|1.49|Ymer E.|Sweden|2012|79.0|183.0|right|28.0|Martinez P.|Spain|2012|76.0|185.0|right|27.0|clay|20230906
Sevilla challenger|4.27|1.21|Hemery C.|France|2012|83.0|191.0|right|29.0|Cachin P.|Argentina|2011|77.0|185.0|right|29.0|clay|20230906
Sevilla challenger|1.45|2.65|Gaston H.|France|2015|68.0|173.0|left|23.0|Taberner C.|Spain|2013|78.0|183.0|right|27.0|clay|20230906
Sevilla challenger|1.25|3.82|Llamas Ruiz P.|Spain|2017|||right|21.0|Sanchez Izquierdo N.|Spain|2015|77.0|185.0|right|25.0|clay|20230906
Sevilla challenger|1.31|3.30|Skatov T.|Kazakhstan|2016|73.0|173.0|right|23.0|Kukushkin M.|Kazakhstan|2005|72.0|183.0|right|36.0|clay|20230906
Sevilla challenger|3.66|1.26|Royer V.|France|2018|83.0|188.0|right|23.0|Diaz Acosta F.|Argentina|2017|73.0|183.0|left|23.0|clay|20230906
Sevilla challenger|2.60|1.46|Giannessi A.|Italy|2006|82.0|185.0|left|34.0|Rincon D.|Spain|2019|||left|21.0|clay|20230906
