Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Shanghai|2.49|1.54|Hurkacz H.|Poland|2014|81.0|196.0|right|27.0|Rublev A.|Russia|2013|70.0|188.0|right|26.0|hard|20231015
Bratislava challenger|1.66|2.16|Diallo G.|Canada|2018|||right|22.0|De Loore J.|Belgium|2010|86.0|191.0|right|31.0|indoors|20231015
Malaga challenger|3.36|1.31|Blanchet U.|France|2015|||right|25.0|Bellucci M.|Italy|2018|||left|23.0|hard|20231015
Buenos Aires challenger|2.30|1.58|Navone M.|Argentina|2017|||right|23.0|Coria F.|Argentina|2007|73.0|180.0|right|32.0|clay|20231015
Shenzhen 2 challenger|1.98|1.77|Kovacevic A.|USA|2015|76.0|183.0|right|25.0|Borges N.|Portugal|2012|75.0|185.0|right|27.0|hard|20231015
Fairfield challenger|1.45|2.70|Svajda Z.|USA|2017|59.0|175.0|right||Basavareddy N.|USA|2021|||right|19.0|hard|20231015
Fairfield challenger|1.30|3.24|Sakamoto P.|Brazil|2008|78.0|178.0|right|31.0|Leite W.|Brazil|2008|72.0|178.0|right|32.0|hard|20231015
Fairfield challenger|1.67|2.07|Gautier A.|France|2012|75.0|198.0|right|27.0|Paris T.|France|2019|||right|22.0|hard|20231015
Fairfield challenger|2.15|1.62|Rocha H.|Portugal|2020|||right|20.0|Royer V.|France|2018|83.0|188.0|right|23.0|hard|20231015
Fairfield challenger|1.78|1.91|Krumich M.|CzechRepublic|2018|||right|21.0|Ionel N.|Romania|2017|71.0|183.0|right|21.0|hard|20231015
Fairfield challenger|1.14|5.00|Jasika O.|Australia|2011|60.0|183.0|left|27.0|Delaney J.|Australia|2012|80.0|188.0|right|27.0|hard|20231015
Fairfield challenger|2.03|1.70|Sanchez Quilez A.|Spain|2022|||right|19.0|Martinez Martinez J.|Spain|2012|||right|28.0|hard|20231015
Fairfield challenger|2.01|1.71|Beauge M.|France|2014|70.0|183.0|right|24.0|Wehnelt K.|Germany|2012|||right|28.0|hard|20231015
Fairfield challenger|1.35|2.92|Henning P.|RSA|2016|||right|23.0|Ursu V.|Ukraine|2013|71.0|180.0|right|27.0|hard|20231015
UTR Pro Tennis Series 3|2.25|1.56|Perego G.|Italy|2019|||right|21.0|Perot R.|France|2019|||right|23.0|Varioussurfaces|20231015
UTR Pro Tennis Series 3|2.18|1.59|Casper L.|USA|2019|||right|22.0|Ross M.|GreatBritain|2019|||right||Varioussurfaces|20231015
UTR Pro Tennis Series 3|1.36|2.84|Lothringer G.|USA|2021|||right||Zick C.|Germany|2012|77.0|175.0|right|28.0|Varioussurfaces|20231015
UTR Pro Tennis Series 3|1.57|2.22|Silva E.|USA|2019|||right|21.0|Skrobarcek L.|USA|2023|||right|20.0|Varioussurfaces|20231015
UTR Pro Tennis Series 3|1.59|2.18|Roddick J.|USA|2021|||right|22.0|O'Hoisin O.|Ireland|2015|82.0|193.0|right|27.0|Varioussurfaces|20231015
