Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
US Open|1.44|2.84|Djokovic N.|Serbia|2003|80.0|187.0|right|37.0|Medvedev D.|Russia|2011|83.0|198.0|right|28.0|hard|20230910
Genoa challenger|1.65|2.18|Seyboth Wild T.|Brazil|2014|78.0|185.0|right|24.0|Fognini F.|Italy|2002|79.0|178.0|right|37.0|clay|20230910
Shanghai challenger|2.17|1.65|O'Connell C.|Australia|2011|78.0|183.0|right|30.0|Watanuki Y.|Japan|2013|63.0|180.0|right|26.0|hard|20230910
Tulln challenger|1.82|1.93|Kopriva V.|CzechRepublic|2015|69.0|178.0|right|27.0|Nagal S.|India|2012|69.0|178.0|right|27.0|clay|20230910
Istanbul challenger|1.97|1.80|Dzumhur D.|BosniaandHerzeg.|2008|68.0|175.0|right|32.0|Klein L.|Slovakia|2014|85.0|193.0|right|26.0|hard|20230910
Cassis challenger|2.63|1.46|Bellucci M.|Italy|2018|||left|23.0|Machac T.|CzechRepublic|2016|73.0|183.0|right|23.0|hard|20230910
Austrian Bundesliga|2.63|1.46|Melzer G.|Austria|2007|80.0|188.0|left|34.0|Jastraunig L.|Austria|2007|||right|35.0|clay|20230910
Austrian Bundesliga|2.63|1.46|Novak D.|Austria|2011|80.0|183.0|right|30.0|Kovalik J.|Slovakia|2007|82.0|183.0|right|31.0|clay|20230910
Austrian Bundesliga|2.63|1.46|Gojowczyk P.|Germany|2005|83.0|188.0|right|35.0|Sedletzky M.|Austria|2009|||right|36.0|clay|20230910
Austrian Bundesliga|3.30|1.31|Wendelken H.|GreatBritain|2017|||right|22.0|Faria J.|Portugal|2020|||right|21.0|clay|20230910
Austrian Bundesliga|1.71|2.01|Geerts M.|Belgium|2013|73.0|178.0|right|29.0|Lamasine T.|France|2010|69.0|183.0|right|31.0|clay|20230910
Austrian Bundesliga|2.48|1.47|Wenger D.|Switzerland|2015|||right|24.0|Crawford O.|GreatBritain|2016|84.0|180.0|right|25.0|clay|20230910
Austrian Bundesliga|2.02|1.70|Seggerman R.|USA|2016|||right|25.0|Simakin I.|Russia|2020|||right|20.0|clay|20230910
Austrian Bundesliga|1.50|2.41|Wong C.|HongKong|2018|||right|20.0|Wiersholm H.|USA|2012|73.0|178.0|right|27.0|clay|20230910
Austrian Bundesliga|1.59|2.20|Torres J.|Argentina|2019|||right|22.0|Vrbensky M.|CzechRepublic|2016|65.0|180.0|right|24.0|clay|20230910
