Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Rome|1.11|7.01|Rublev A.|Russia|2013|70.0|188.0|right|26.0|Giron M.|USA|2008|77.0|180.0|right|31.0|clay|20240511
Rome|1.34|3.30|Rune H.|Denmark|2018|68.0|185.0|right|21.0|Nardi L.|Italy|2018|||right|21.0|clay|20240511
Rome|1.40|2.96|Auger Aliassime F.|Canada|2015|88.0|193.0|right|24.0|Van De Zandschulp B.|Netherlands|2011|83.0|188.0|right|28.0|clay|20240511
Rome|1.52|2.55|Tsitsipas S.|Greece|2013|89.0|193.0|right|26.0|Struff J.|Germany|2008|92.0|193.0|right|34.0|clay|20240511
Rome|1.61|2.31|Norrie C.|GreatBritain|2013|82.0|188.0|left|28.0|Munar J.|Spain|2012|76.0|183.0|right|27.0|clay|20240511
Rome|1.63|2.27|Baez S.|Argentina|2016|70.0|170.0|right|23.0|Lajovic D.|Serbia|2005|83.0|183.0|right|34.0|clay|20240511
Rome|2.25|1.64|Muller A.|France|2012|75.0|183.0|right|27.0|Fils A.|France|2020|||right|20.0|clay|20240511
Rome|1.66|2.22|Medvedev D.|Russia|2011|83.0|198.0|right|28.0|Draper J.|GreatBritain|2017|80.0|191.0|left|22.0|clay|20240511
Rome|1.36|3.18|De Minaur A.|Australia|2015|69.0|183.0|right|25.0|Carballes Baena R.|Spain|2009|77.0|183.0|right|31.0|clay|20240511
Rome|1.87|1.94|Koepfer D.|Germany|2010|79.0|180.0|left|30.0|Tiafoe F.|USA|2013|86.0|188.0|right|26.0|clay|20240511
Rome|2.01|1.80|Napolitano S.|Italy|2010|90.0|196.0|right|29.0|Shang J.|China|2020|||left|19.0|clay|20240511
Rome|1.47|2.71|Paul T.|USA|2013|82.0|185.0|right|27.0|Karatsev A.|Russia|2009|85.0|185.0|right|30.0|clay|20240511
Rome|2.28|1.63|Hurkacz H.|Poland|2014|81.0|196.0|right|27.0|Nadal R.|Spain|2001|85.0|185.0|left|38.0|clay|20240511
Rome|2.17|1.69|Jarry N.|Chile|2012|90.0|198.0|right|28.0|Arnaldi M.|Italy|2018|||right|23.0|clay|20240511
Rome|1.83|1.98|Etcheverry T.|Argentina|2014|82.0|196.0|right|25.0|Seyboth Wild T.|Brazil|2014|78.0|185.0|right|24.0|clay|20240511
Rome|2.18|1.69|Medjedovic H.|Serbia|2019|||right|21.0|Davidovich Fokina A.|Spain|2014|80.0|183.0|right|25.0|clay|20240511
Mauthausen challenger|1.53|2.40|Kovalik J.|Slovakia|2007|82.0|183.0|right|31.0|Kuzmanov D.|Bulgaria|2009|77.0|193.0|right|31.0|clay|20240511
Mauthausen challenger|2.00|1.75|Pouille L.|France|2009|84.0|185.0|right|30.0|Comesana F.|Argentina|2017|||right|23.0|clay|20240511
Wuxi challenger|1.26|3.66|Yunchaokete B.|China|2017|||right|22.0|Sekulic P.|Australia|2018|||right|20.0|hard|20240511
Wuxi challenger|2.23|1.62|Gerasimov E.|Belarus|2008|86.0|196.0|right|31.0|Kachmazov A.|Russia|2018|||right|22.0|hard|20240511
Francavilla challenger|1.41|2.78|Droguet T.|France|2017|||right|23.0|Agamenone F.|Italy|2008|82.0|188.0|right|31.0|clay|20240511
Francavilla challenger|3.22|1.33|Berrettini J.|Italy|2012|85.0|191.0|right|25.0|Hardt N.|DominicanRep.|2014|84.0|183.0|right|23.0|clay|20240511
Prague 2 challenger|1.80|1.95|Vesely J.|CzechRepublic|2009|94.0|198.0|left|31.0|Kodat T.|USA|2019|73.0|178.0|right|21.0|clay|20240511
Prague 2 challenger|2.34|1.56|Onclin G.|Belgium|2016|||right|23.0|Molcan A.|Slovakia|2014|73.0|178.0|left|26.0|clay|20240511
Santos challenger|2.02|1.73|Lingua Lavallen A.|Argentina|2017|||left|23.0|Rodriguez Taverna S.|Argentina|2014|82.0|191.0|right|25.0|clay|20240511
Santos challenger|2.72|1.43|Habib H.|Lebanon|2013|85.0|188.0|right|26.0|Torres J.|Argentina|2019|||right|22.0|clay|20240511
Austrian Bundesliga|2.72|1.43|Andrejic M.|Austria|2019|||right||Neuchrist M.|Austria|2009|||right|33.0|clay|20240511
Austrian Bundesliga|2.72|1.43|Traxler D.|Austria|2016|||right|35.0|Navarro D.|Austria|2023|||right||clay|20240511
Austrian Bundesliga|2.72|1.43|Lanik T.|Slovakia|2020|||right|22.0|Satral J.|CzechRepublic|2008|82.0|188.0|right|34.0|clay|20240511
Austrian Bundesliga|2.72|1.43|Stodder T.|Germany|2012|66.0|180.0|right|28.0|Kellovsky D.|CzechRepublic|2012|78.0|183.0|right|28.0|clay|20240511
Austrian Bundesliga|2.72|1.43|Fuele M.|Hungary|2015|||right|25.0|Gloeckler M.|Austria|2016|||right|25.0|clay|20240511
Austrian Bundesliga|2.72|1.43|Wirlend D.|Austria|2008|||right|33.0|Bachmaier P.|Austria|2015|||right|27.0|clay|20240511
Austrian Bundesliga|2.72|1.43|Wessels L.|Germany|2014|90.0|198.0|right|25.0|Djuric B.|Serbia|2019|||right|19.0|clay|20240511
Austrian Bundesliga|2.72|1.43|Ollert L.|Germany|2009|70.0|175.0|right|31.0|Hinterleitner O.|Austria|2023|||right|26.0|clay|20240511
Austrian Bundesliga|2.72|1.43|Lemstra K.|Germany|2015|||right|25.0|Hausberger G.|Austria|2021|||left||clay|20240511
Austrian Bundesliga|2.72|1.43|Schroll P.|Austria|2013|||right|28.0|Kovacs J.|Austria|2002|||right|40.0|clay|20240511
Austrian Bundesliga|2.72|1.43|Behrmann T.|Austria|2024|||right||Petrovic S.|Austria|2020|||right||clay|20240511
Austrian Bundesliga|2.72|1.43|Haim M.|Austria|2013|90.0|196.0|right|26.0|Kaufmann H.|Austria|2019|||right||clay|20240511
Austrian Bundesliga|2.72|1.43|Liska T.|Slovakia|2015|72.0|175.0|right|26.0|Raubinger M.|Austria|2013|||left|27|clay|20240511
Austrian Bundesliga|2.72|1.43|Pinter P.|Austria|2023|||right|19.0|Wirlend T.|Austria|2023|||right||clay|20240511
Austrian Bundesliga|2.72|1.43|Jesacher T.|Austria|2022|||right|19.0|Aigner A.||2024|||||clay|20240511
Austrian Bundesliga|2.72|1.43|Schmidt G.|Austria|2008|||right|33.0|Leitner T.|Austria|2023|||right||clay|20240511
Austrian Bundesliga|2.72|1.43|Schoefer P.|Austria|2023|||right|20.0|Kneringer T.|Austria|2023|||right|28.0|clay|20240511
Austrian Bundesliga|2.72|1.43|Trausmuth E.|Austria|2023|||right|18.0|Stolz S.||2016|||right|31|clay|20240511
Austrian Bundesliga|2.72|1.43|Cadenasso G.|Italy|2022|||right|19.0|Statzberger T.|Austria|2009|80.0|183.0|right|31.0|clay|20240511
Austrian Bundesliga|2.72|1.43|Kavcic B.|Slovenia|2003|78.0|188.0|right|37.0|Waldner N.|Austria|2018|||right|22.0|clay|20240511
Austrian Bundesliga|2.72|1.43|Keck J.|Austria|2023|||right|21.0|Winninger D.|Austria|2023|||right|33.0|clay|20240511
Austrian Bundesliga|2.72|1.43|Filipsky J.|CzechRepublic|2012|||right|29.0|Graski J.|Austria|2021|||right||clay|20240511
Austrian Bundesliga|2.72|1.43|Bellotti R.|Italy|2008|||right|33.0|Kijametovic A.|BosniaandHerzeg.|2012|||right|28.0|clay|20240511
Austrian Bundesliga|2.72|1.43|Sieghartsleitner L.|Austria|2022|||right|34.0|Schneider B.|Austria|2015|||right|27.0|clay|20240511
Austrian Bundesliga|2.72|1.43|Lanz M.|Switzerland|2017|||right|24.0|Proell M.|Austria|2009|||right|34.0|clay|20240511
Austrian Bundesliga|2.72|1.43|Melzer G.|Austria|2007|80.0|188.0|left|34.0|Erhart L.|Austria|2013|||right|30.0|clay|20240511
