Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
US Open|4.48|1.21|Tiafoe F.|USA|2013|86.0|188.0|right|26.0|Nadal R.|Spain|2001|85.0|185.0|left|38.0|hard|20220905
US Open|2.21|1.68|Rublev A.|Russia|2013|70.0|188.0|right|26.0|Norrie C.|GreatBritain|2013|82.0|188.0|left|28.0|hard|20220905
US Open|2.52|1.54|Kyrgios N.|Australia|2010|85.0|193.0|right|29.0|Medvedev D.|Russia|2011|83.0|198.0|right|28.0|hard|20220905
Tulln challenger|2.28|1.60|Kovalik J.|Slovakia|2007|82.0|183.0|right|31.0|Tseng C.|ChineseTaipei|2015|65.0|175.0|right|23.0|clay|20220905
Tulln challenger|2.21|1.62|Mager G.|Italy|2010|77.0|188.0|right|29.0|Cobolli F.|Italy|2017|||right|22.0|clay|20220905
Tulln challenger|1.70|2.08|Meligeni Rodrigues Alves F.|Brazil|2014|78.0|185.0|right|26.0|Kolar Z.|CzechRepublic|2013|76.0|185.0|right|27.0|clay|20220905
Tulln challenger|1.34|3.08|Ymer E.|Sweden|2012|79.0|183.0|right|28.0|Neumayer L.|Austria|2020|||right|21.0|clay|20220905
Tulln challenger|1.01|15.20|Zeppieri G.|Italy|2016|78.0|185.0|left|22.0|Schwaerzler J.|Austria|2022|||left|18.0|clay|20220905
Tulln challenger|1.55|2.34|Gombos N.|Slovakia|2008|85.0|193.0|right|34.0|Tirante T.|Argentina|2016|78.0|185.0|right|23.0|clay|20220905
Sevilla challenger|1.83|1.90|Marozsan F.|Hungary|2016|||right|24.0|Agamenone F.|Italy|2008|82.0|188.0|right|31.0|clay|20220905
Sevilla challenger|1.58|2.26|Bonadio R.|Italy|2009|81.0|180.0|right|31.0|Alvarez Varona N.|Spain|2015|80.0|188.0|right|23.0|clay|20220905
Sevilla challenger|2.48|1.50|Barranco Cosano J.|Spain|2014|72.0|175.0|left|25.0|Trungelliti M.|Argentina|2006|78.0|178.0|right|34.0|clay|20220905
Sevilla challenger|1.95|1.79|Sanchez Izquierdo N.|Spain|2015|77.0|185.0|right|25.0|Moroni G.|Italy|2012|81.0|185.0|right|26.0|clay|20220905
Sevilla challenger|3.25|1.32|Skatov T.|Kazakhstan|2016|73.0|173.0|right|23.0|Brancaccio R.|Italy|2013|72.0|183.0|right|27.0|clay|20220905
Sevilla challenger|1.64|2.18|Diaz Acosta F.|Argentina|2017|73.0|183.0|left|23.0|Giustino L.|Italy|2006|83.0|180.0|right|32.0|clay|20220905
Cassis challenger|1.84|1.89|Uchida K.|Japan|2008|74.0|180.0|right|29.0|Chidekh C.|France|2016|||right|23.0|hard|20220905
Cassis challenger|1.61|2.22|Furness E.|France|2014|66.0|170.0|right|26.0|Tabur C.|France|2015|70.0|170.0|right|24.0|hard|20220905
Cassis challenger|1.52|2.44|Gojo B.|Croatia|2013|90.0|196.0|right|26.0|Celikbilek A.|Turkey|2012|72.0|185.0|right|27.0|hard|20220905
Cassis challenger|1.19|4.40|Struff J.|Germany|2008|92.0|193.0|right|34.0|Mansouri S.|Tunisia|2010|86.0|193.0|right|29.0|hard|20220905
Nonthaburi 3 challenger|1.45|2.59|Watanuki Y.|Japan|2013|63.0|180.0|right|26.0|Chung Y.|SouthKorea|2013|78.0|178.0|right|26.0|hard|20220905
Nonthaburi 3 challenger|1.09|6.99|Ly N.|VietNam|2012|69.0|175.0|right|27.0|Wattanakul P.|Thailand|2012|||right|29.0|hard|20220905
Nonthaburi 3 challenger|1.10|6.45|Gunneswaran P.|India|2006|80.0|188.0|left|34.0|Charoenphon Y.|Thailand|2016|||right|24.0|hard|20220905
Nonthaburi 3 challenger|1.72|2.03|Gaio F.|Italy|2008|84.0|180.0|right|32.0|Patael B.|Israel|2012|80.0|188.0|right|27.0|hard|20220905
Nonthaburi 3 challenger|1.83|1.90|Shimabukuro S.|Japan|2015|75.0|183.0|right|27.0|Broom C.|GreatBritain|2015|82.0|178.0|right|26.0|hard|20220905
UTR Pro Tennis Series|1.83|1.90|Oster S.|Australia|2017|||right|24.0|Boyton R.|Australia|2022|||right|26.0|hard|20220905
UTR Pro Tennis Series|1.83|1.90|Puttergill C.|Australia|2011|78.0|183.0|right|30.0|Braithwaite T.|Australia|2019|||right|24.0|hard|20220905
UTR Pro Tennis Series|1.83|1.90|Sinclair C.|N.MarianaIsl.|2012|82.0|188.0|right|29.0|Papac T.|Australia|2012|75.0|191.0|right|29.0|hard|20220905
Cassis challenger|1.42|2.66|de Schepper K.|France|2004|100.0|203.0|left|37.0|Laurent T.|France|2014|||right|26.0|hard|20220905
Cassis challenger|1.51|2.38|Atmane T.|France|2017|||left|22.0|Kadhe A.|India|2011|83.0|185.0|right|30.0|hard|20220905
Cassis challenger|1.51|2.42|Olivetti A.|France|2008|104.0|203.0|right|32.0|Gengel M.|CzechRepublic|2014|80.0|185.0|right|28.0|hard|20220905
Cassis challenger|2.55|1.43|Martineau M.|France|2014|76.0|183.0|right|25.0|Rosol L.|CzechRepublic|2002|83.0|193.0|right|39.0|hard|20220905
Cassis challenger|1.88|1.83|Bellucci T.|Brazil|2003|82.0|188.0|left|36.0|Briand J.|France|2015|||right|25.0|hard|20220905
Cassis challenger|2.05|1.68|Bertrand R.|France|2020|||right|21.0|Wallart E.|France|2013|||right|27.0|hard|20220905
Cassis challenger|1.17|4.00|Pinto L.|Brazil|2021|||right|21.0|Danich I.|Russia|2018|||right|22.0|hard|20220905
Cassis challenger|4.90|1.12|Krasner D.|USA|2022|||right||Vandecasteele Q.|USA|2018|||right|22.0|hard|20220905
Cassis challenger|1.63|2.06|Lage Castelan L.|Mexico|2017|||right|22.0|Andrade A.|Brazil|2021|||right||hard|20220905
Cassis challenger|1.17|4.00|Alves V.|Brazil|2021|||right||Su Y.|ChineseTaipei|2018|||right|24.0|hard|20220905
Cassis challenger|1.14|4.40|Alvarado P.|Ecuador|2004|||right|35.0|Reyna R.|Mexico|2017|||right|26.0|hard|20220905
Cassis challenger|1.28|3.10|Leguizamon A.|Paraguay|2019|||right|25.0|Espanol Moreno J.|Colombia|2022|||right|21.0|hard|20220905
Cassis challenger|1.28|3.10|Fossati A.|Italy|2013|||right|25.0|Ribeiro Lago E.|Italy|2012|||right|26.0|hard|20220905
Cassis challenger|1.43|2.56|Elamin A.|Ireland|2018|||right|22.0|Mikkelsen F.|Denmark|2021|||right||hard|20220905
Cassis challenger|2.41|1.48|Shrolik I.|Russia|2018|||right|24.0|Alimli M.|France|2021|||right|21.0|hard|20220905
