Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Hamburg|3.17|1.34|Martinez P.|Spain|2012|76.0|185.0|right|27.0|Arnaldi M.|Italy|2018|||right|23.0|clay|20240715
Hamburg|1.24|3.84|Cerundolo F.|Argentina|2016|78.0|185.0|right|26.0|Comesana F.|Argentina|2017|||right|23.0|clay|20240715
Hamburg|1.56|2.41|Shevchenko A.|Kazakhstan|2017|70.0|185.0|right|23.0|Molleker R.|Germany|2015|75.0|185.0|right|23.0|clay|20240715
Hamburg|1.94|1.83|Djere L.|Serbia|2011|82.0|188.0|right|29.0|Bergs Z.|Belgium|2014|83.0|185.0|right|25.0|clay|20240715
Hamburg|1.60|2.30|Marterer M.|Germany|2011|84.0|191.0|left|29.0|Kwon S.|SouthKorea|2013|72.0|180.0|right|26.0|clay|20240715
Hamburg|3.39|1.31|Blanchet U.|France|2015|||right|25.0|Popyrin A.|Australia|2013|78.0|196.0|right|25.0|clay|20240715
Hamburg|1.67|2.18|Cobolli F.|Italy|2017|||right|22.0|Altmaier D.|Germany|2013|88.0|191.0|right|25.0|clay|20240715
Newport|2.14|1.70|Opelka R.|USA|2013|102.0|211.0|right|26.0|Lestienne C.|France|2009|77.0|180.0|right|32.0|grass|20240715
Newport|1.15|5.32|Vukic A.|Australia|2012|84.0|188.0|right|28.0|Wong C.|HongKong|2018|||right|20.0|grass|20240715
Newport|1.55|2.42|Cressy M.|USA|2015|88.0|201.0|right|27.0|Albot R.|Moldavsko|2006|69.0|175.0|right|34.0|grass|20240715
Newport|2.38|1.56|Kovacevic A.|USA|2015|76.0|183.0|right|25.0|Mayot H.|France|2017|71.0|178.0|right|22.0|grass|20240715
Bastad|1.57|2.39|Norrie C.|GreatBritain|2013|82.0|188.0|left|28.0|Kovalik J.|Slovakia|2007|82.0|183.0|right|31.0|clay|20240715
Bastad|1.77|2.02|Kotov P.|Russia|2015|86.0|191.0|right|25.0|Garin C.|Chile|2010|85.0|185.0|right|28.0|clay|20240715
Gstaad|1.74|2.07|Galan D.|Colombia|2011|72.0|191.0|right|28.0|Kopriva V.|CzechRepublic|2015|69.0|178.0|right|27.0|clay|20240715
Gstaad|1.58|2.34|Varillas J.|Peru|2012|78.0|185.0|right|28.0|Thiem D.|Austria|2010|79.0|185.0|right|31.0|clay|20240715
Gstaad|1.73|2.08|Fognini F.|Italy|2002|79.0|178.0|right|37.0|Droguet T.|France|2017|||right|23.0|clay|20240715
Gstaad|1.16|5.13|Struff J.|Germany|2008|92.0|193.0|right|34.0|Ramos-Vinolas A.|Spain|2004|76.0|188.0|left|36.0|clay|20240715
Gstaad|1.64|2.25|Riedi L.|Switzerland|2020|||right|22.0|Barrere G.|France|2009|80.0|183.0|right|30.0|clay|20240715
Granby challenger|1.27|3.64|Habib H.|Lebanon|2013|85.0|188.0|right|26.0|Baadi T.|Canada|2016|73.0|183.0|right|23.0|hard|20240715
Granby challenger|1.60|2.22|Ficovich J.|Argentina|2013|78.0|191.0|right|27.0|Bicknell B.|Jamaica|2018|||right|22.0|hard|20240715
Granby challenger|3.99|1.22|Andrade A.|Ecuador|2014|73.0|180.0|right|25.0|Walton A.|Australia|2015|76.0|185.0|right|25.0|hard|20240715
Granby challenger|1.65|2.15|Grenier H.|France|2013|85.0|196.0|right|28.0|Chidekh C.|France|2016|||right|23.0|hard|20240715
Amersfoort challenger|1.14|5.19|Piros Z.|Hungary|2015|68.0|180.0|right|24.0|Jasika O.|Australia|2011|60.0|183.0|left|27.0|clay|20240715
Amersfoort challenger|7.74|1.07|Planinsek F.|Slovenia|2019|||right|23.0|Majchrzak K.|Poland|2013|78.0|180.0|right|28.0|clay|20240715
Amersfoort challenger|1.21|3.98|Cerundolo J.|Argentina|2016|68.0|183.0|left|22.0|Blockx A.|Belgium|2021|||right|19.0|clay|20240715
Astana 5 challenger|1.97|1.77|Purtseladze S.|Georgia|2017|||right|23.0|Palan D.|CzechRepublic|2018|||right|23.0|hard|20240715
Astana 5 challenger|1.73|2.00|Karlovskiy E.|Russia|2010|85.0|191.0|right|30.0|Ayeni A.|USA|2015|82.0|191.0|right|25.0|hard|20240715
Astana 5 challenger|2.06|1.71|Orlov V.|Ukraine|2014|77.0|185.0|right|29.0|Cukierman D.|Israel|2012|||right|29.0|hard|20240715
Astana 5 challenger|4.81|1.17|Bakshi A.|Georgia|2013|||left|27.0|Berankis R.|Lithuania|2005|77.0|175.0|right|34.0|hard|20240715
Pozoblanco challenger|1.34|3.05|Damas M.|Spain|2015|||right|24.0|Ursu V.|Ukraine|2013|71.0|180.0|right|27.0|hard|20240715
Pozoblanco challenger|1.64|2.16|Gerasimov E.|Belarus|2008|86.0|196.0|right|31.0|Alvarez Varona N.|Spain|2015|80.0|188.0|right|23.0|hard|20240715
Pozoblanco challenger|1.49|2.48|Added D.|France|2015|72.0|183.0|right|25.0|Demin Y.|Russia|2020|||right|18.0|hard|20240715
Pozoblanco challenger|1.93|1.80|Parker S.|GreatBritain|2016|||right|27.0|Gueymard Wayenburg S.|France|2020|||right|21.0|hard|20240715
Pozoblanco challenger|3.14|1.33|Reymond A.|France|2014|73.0|180.0|left|25.0|Vives Marcos P.|Spain|2016|||right|23.0|hard|20240715
Amersfoort challenger|1.53|2.38|Pucinelli De Almeida M.|Brazil|2017|||right|23.0|Boitan G.|Romania|2016|||right|25.0|clay|20240715
Amersfoort challenger|1.61|2.22|Wassermann D.|Netherlands|2016|||right|23.0|Colson T.|Belgium|2019|||right|24.0|clay|20240715
Amersfoort challenger|2.08|1.68|Rodriguez Taverna S.|Argentina|2014|82.0|191.0|right|25.0|Clarke J.|GreatBritain|2013|82.0|188.0|right|26.0|clay|20240715
Amersfoort challenger|1.53|2.36|Sels J.|Netherlands|2010|83.0|188.0|right|29.0|Echargui M.|Tunisia|2014|75.0|180.0|right|31.0|clay|20240715
Amersfoort challenger|2.21|1.62|Erhard M.|France|2016|80.0|188.0|right|22.0|Moller E.|Denmark|2019|||right|21.0|clay|20240715
Amersfoort challenger|1.69|2.07|Zakharov A.|Russia|2017|80.0|185.0|right|24.0|Campana Lee G.|SouthKorea|2021|||right|19.0|clay|20240715
Astana 5 challenger|1.84|1.85|Bar Biryukov P.|Russia|2021|||left|22.0|Philippov E.|Russia|2019|||right|22.0|hard|20240715
Astana 5 challenger|1.50|2.47|Watanabe S.|Japan|2017|75.0|180.0|right|23.0|Lobanov A.|Russia|2021|||right|23.0|hard|20240715
Astana 5 challenger|1.76|1.99|Ivanov S.|Russia|2022|||right|19.0|Denisov I.|Russia|2015|||right|24.0|hard|20240715
Astana 5 challenger|3.81|1.24|Yuzuki T.|Japan|2019|||left|25.0|Tkemaladze Z.|Georgia|2016|73.0|185.0|right|24.0|hard|20240715
Astana 5 challenger|1.86|1.86|Zhukov M.|Russia|2021|||right|19.0|Dev S.|India|2013|78.0|175.0|right|28.0|hard|20240715
Astana 5 challenger|1.44|2.68|Ghibaudo A.|France|2020|||right|19.0|Nishiwaki K.|Japan|2014|70.0|178.0|right|29.0|hard|20240715
Bastad|2.06|1.72|Ajdukovic D.|Croatia|2015|75.0|185.0|right|23.0|Moro Canas A.|Spain|2017|||right|23.0|clay|20240715
Bastad|2.53|1.50|Yevseyev D.|Kazakhstan|2009|75.0|189.0|right|31.0|Guinard M.|France|2013|81.0|196.0|right|28.0|clay|20240715
Bastad|1.74|2.04|Faria J.|Portugal|2020|||right|21.0|Virtanen O.|Finland|2016|||right|23.0|clay|20240715
