Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Rome|1.08|7.86|Djokovic N.|Serbia|2003|80.0|187.0|right|37.0|Moutet C.|France|2014|68.0|175.0|left|25.0|clay|20240510
Rome|1.28|3.77|Cerundolo F.|Argentina|2016|78.0|185.0|right|26.0|Gigante M.|Italy|2019|||left|22.0|clay|20240510
Rome|4.97|1.18|Kecmanovic M.|Serbia|2013|75.0|183.0|right|24.0|Ruud C.|Norway|2013|77.0|183.0|right|25.0|clay|20240510
Rome|1.20|4.52|Fritz T.|USA|2013|86.0|193.0|right|26.0|Fognini F.|Italy|2002|79.0|178.0|right|37.0|clay|20240510
Rome|1.51|2.59|Tabilo A.|Chile|2013|75.0|188.0|left|27.0|Hanfmann Y.|Germany|2007|86.0|193.0|right|32.0|clay|20240510
Rome|1.31|3.51|Khachanov K.|Russia|2011|87.0|198.0|right|28.0|Shevchenko A.|Kazakhstan|2017|70.0|185.0|right|23.0|clay|20240510
Rome|3.36|1.33|Passaro F.|Italy|2017|||right|23.0|Griekspoor T.|Netherlands|2012|85.0|188.0|right|28.0|clay|20240510
Rome|1.05|10.70|Zverev A.|Germany|2011|90.0|198.0|right|27.0|Vukic A.|Australia|2012|84.0|188.0|right|28.0|clay|20240510
Rome|1.58|2.39|Korda S.|USA|2015|75.0|193.0|right|24.0|Cobolli F.|Italy|2017|||right|22.0|clay|20240510
Rome|1.39|2.99|Monteiro T.|Brazil|2008|78.0|183.0|left|30.0|Thompson J.|Australia|2010|82.0|183.0|right|30.0|clay|20240510
Rome|1.52|2.54|Shelton B.|USA|2021|||left|21.0|Kotov P.|Russia|2015|86.0|191.0|right|25.0|clay|20240510
Rome|1.17|5.16|Zhang Z.|China|2012|87.0|193.0|right|27.0|Mannarino A.|France|2004|79.0|180.0|left|36.0|clay|20240510
Rome|2.22|1.66|Darderi L.|Italy|2019|||right|22.0|Navone M.|Argentina|2017|||right|23.0|clay|20240510
Rome|1.13|5.95|Dimitrov G.|Bulgaria|2007|81.0|191.0|right|33.0|Nishioka Y.|Japan|2011|64.0|170.0|left|28.0|clay|20240510
Rome|1.73|2.11|Borges N.|Portugal|2012|75.0|185.0|right|27.0|Bublik A.|Kazakhstan|2011|77.0|198.0|right|27.0|clay|20240510
Rome|5.39|1.15|Atmane T.|France|2017|||left|22.0|Musetti L.|Italy|2017|75.0|185.0|right|22.0|clay|20240510
