Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Tokyo (Japan Open)|1.25|3.96|Karatsev A.|Russia|2009|85.0|185.0|right|30.0|Mochizuki S.|Japan|2018|||right|21.0|hard|20231021
Tokyo (Japan Open)|1.52|2.53|Shelton B.|USA|2021|||left|21.0|Giron M.|USA|2008|77.0|180.0|right|31.0|hard|20231021
Antwerp|2.82|1.43|Fils A.|France|2020|||right|20.0|Tsitsipas S.|Greece|2013|89.0|193.0|right|26.0|indoors|20231021
Antwerp|1.70|2.16|Bublik A.|Kazakhstan|2011|77.0|198.0|right|27.0|Marterer M.|Germany|2011|84.0|191.0|left|29.0|indoors|20231021
Stockholm|1.46|2.72|Monfils G.|France|2003|85.0|193.0|right|37.0|Djere L.|Serbia|2011|82.0|188.0|right|29.0|indoors|20231021
Stockholm|2.32|1.61|Kotov P.|Russia|2015|86.0|191.0|right|25.0|Kecmanovic M.|Serbia|2013|75.0|183.0|right|24.0|indoors|20231021
Olbia challenger|2.30|1.58|Cobolli F.|Italy|2017|||right|22.0|Molcan A.|Slovakia|2014|73.0|178.0|left|26.0|hard|20231021
Olbia challenger|3.03|1.36|Jacquet K.|France|2017|65.0|175.0|right|23.0|De Loore J.|Belgium|2010|86.0|191.0|right|31.0|hard|20231021
Santa Fe 2 challenger|1.71|2.07|Navone M.|Argentina|2017|||right|23.0|Pellegrino A.|Italy|2012|81.0|185.0|right|27.0|clay|20231021
Shenzhen 3 challenger|1.71|2.07|Duckworth J.|Australia|2006|82.0|183.0|right|32.0|Yunchaokete B.|China|2017|||right|22.0|hard|20231021
Shenzhen 3 challenger|5.72|1.13|Wong C.|HongKong|2018|||right|20.0|Kovacevic A.|USA|2015|76.0|183.0|right|25.0|hard|20231021
Hamburg challenger|1.42|2.78|Novak D.|Austria|2011|80.0|183.0|right|30.0|Lamasine T.|France|2010|69.0|183.0|right|31.0|indoors|20231021
Hamburg challenger|1.69|2.10|Marchenko I.|Ukraine|2003|82.0|185.0|right|36.0|Harris B.|GreatBritain|2013|86.0|191.0|right|29.0|indoors|20231021
Hamburg challenger|2.14|1.63|Gill F.|GreatBritain|2018|||left|22.0|Roca Batalla O.|Spain|2008|75.0|173.0|right|31.0|indoors|20231021
Hamburg challenger|2.42|1.50|Fanselow S.|Germany|2007|||right|32.0|Landaluce M.|Spain|2022|||right|18.0|indoors|20231021
Hamburg challenger|1.96|1.74|Rocha H.|Portugal|2020|||right|20.0|Faria J.|Portugal|2020|||right|21.0|indoors|20231021
Hamburg challenger|1.79|1.92|Fearnley J.|GreatBritain|2018|||right|23.0|Edmund K.|GreatBritain|2010|83.0|188.0|right|29.0|indoors|20231021
Hamburg challenger|1.31|3.22|Krumich M.|CzechRepublic|2018|||right|21.0|Bielinskyi V.|Ukraine|2020|||right|20.0|indoors|20231021
Hamburg challenger|1.34|3.02|Vrbensky M.|CzechRepublic|2016|65.0|180.0|right|24.0|Paz J.|Argentina|2010|||right|29.0|indoors|20231021
