Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
French Open|1.01|24.72|Djokovic N.|Serbia|2003|80.0|187.0|right|37.0|Nishioka Y.|Japan|2011|64.0|170.0|left|28.0|clay|20220523
French Open|1.05|12.00|Cilic M.|Croatia|2004|89.0|198.0|right|35.0|Balazs A.|Hungary|2005|78.0|180.0|right|35.0|clay|20220523
French Open|1.32|3.43|Ymer M.|Sweden|2014|75.0|183.0|right|26.0|Duckworth J.|Australia|2006|82.0|183.0|right|32.0|clay|20220523
French Open|1.33|3.36|Fucsovics M.|Hungary|2008|82.0|188.0|right|32.0|Blancaneaux G.|France|2014|75.0|180.0|right|26.0|clay|20220523
French Open|1.50|2.63|Cachin P.|Argentina|2011|77.0|185.0|right|29.0|Gombos N.|Slovakia|2008|85.0|193.0|right|34.0|clay|20220523
French Open|1.11|7.01|Kecmanovic M.|Serbia|2013|75.0|183.0|right|24.0|Etcheverry T.|Argentina|2014|82.0|196.0|right|25.0|clay|20220523
French Open|1.61|2.35|McDonald M.|USA|2009|73.0|178.0|right|29.0|Agamenone F.|Italy|2008|82.0|188.0|right|31.0|clay|20220523
French Open|1.01|22.09|Nadal R.|Spain|2001|85.0|185.0|left|38.0|Thompson J.|Australia|2010|82.0|183.0|right|30.0|clay|20220523
French Open|2.01|1.83|Evans D.|GreatBritain|2005|75.0|175.0|right|34.0|Cerundolo F.|Argentina|2016|78.0|185.0|right|26.0|clay|20220523
French Open|2.32|1.62|Moutet C.|France|2014|68.0|175.0|left|25.0|Wawrinka S.|Switzerland|2001|79.0|182.0|right|39.0|clay|20220523
French Open|1.08|8.28|Norrie C.|GreatBritain|2013|82.0|188.0|left|28.0|Guinard M.|France|2013|81.0|196.0|right|28.0|clay|20220523
French Open|1.32|3.43|Basilashvili N.|Georgia|2007|79.0|185.0|right|32.0|Cressy M.|USA|2015|88.0|201.0|right|27.0|clay|20220523
French Open|1.98|1.84|Nakashima B.|USA|2016|77.0|185.0|right|23.0|Majchrzak K.|Poland|2013|78.0|180.0|right|28.0|clay|20220523
French Open|1.32|3.43|Baez S.|Argentina|2016|70.0|170.0|right|23.0|Lajovic D.|Serbia|2005|83.0|183.0|right|34.0|clay|20220523
French Open|1.74|2.10|Gojo B.|Croatia|2013|90.0|196.0|right|26.0|Giannessi A.|Italy|2006|82.0|185.0|left|34.0|clay|20220523
French Open|1.15|5.72|Fritz T.|USA|2013|86.0|193.0|right|26.0|Rodriguez Taverna S.|Argentina|2014|82.0|191.0|right|25.0|clay|20220523
French Open|2.18|1.70|Krajinovic F.|Serbia|2008|75.0|185.0|right|32.0|Opelka R.|USA|2013|102.0|211.0|right|26.0|clay|20220523
Vicenza challenger|1.65|2.17|Pellegrino A.|Italy|2012|81.0|185.0|right|27.0|Giustino L.|Italy|2006|83.0|180.0|right|32.0|clay|20220523
Vicenza challenger|1.88|1.83|Collarini A.|Argentina|2007|80.0|185.0|left|32.0|Rosol L.|CzechRepublic|2002|83.0|193.0|right|39.0|clay|20220523
Vicenza challenger|1.80|1.95|Olivo R.|Argentina|2007|73.0|180.0|right|32.0|Sachko V.|Ukraine|2013|68.0|183.0|right|27.0|clay|20220523
Vicenza challenger|1.90|1.85|Gigante M.|Italy|2019|||left|22.0|Galarneau A.|Canada|2015|79.0|180.0|right|25.0|clay|20220523
Vicenza challenger|1.61|2.23|Bonadio R.|Italy|2009|81.0|180.0|right|31.0|Janvier M.|France|2012|80.0|193.0|right|27.0|clay|20220523
Vicenza challenger|1.70|2.07|Darderi L.|Italy|2019|||right|22.0|Fatic N.|BosniaandHerzeg.|2010|88.0|191.0|right|29.0|clay|20220523
Vicenza challenger|1.69|2.10|Cerundolo J.|Argentina|2016|68.0|183.0|left|22.0|Muller A.|France|2012|75.0|183.0|right|27.0|clay|20220523
Vicenza challenger|1.17|4.40|Nusdeo J.|Brazil|2009|||right|29.0|Bhardwaj M.|India|2013|||right|26.0|clay|20220523
Vicenza challenger|1.00|16.42|Bertrand R.|France|2020|||right|21.0|Meale G.|Brazil|2021|||right|24.0|clay|20220523
Vicenza challenger|1.08|6.72|Singh D.|India|2015|||right|24.0|Aggarwal P.|India|2015|||right|26.0|clay|20220523
Vicenza challenger|1.03|9.49|Sahtali T.|Algeria|2015|||right|25.0|Schaefer J.|Germany|2021|||right|21.0|clay|20220523
Vicenza challenger|1.22|3.75|Tailleu P.|France|2021|||right|20.0|Madan T.|India|2018|||right|23.0|clay|20220523
Vicenza challenger|1.02|8.83|Oliver Moratalla V.|Spain|2017|||right|24.0|Kichou M.|Algeria|2022|||right|19|clay|20220523
Vicenza challenger|1.11|5.93|Eqbal I.|India|2017|||right|26.0|Garcia M.|Spain|2013|||right|27.0|clay|20220523
Vicenza challenger|1.05|8.33|Borg L.|Sweden|2020|||right|21.0|Alimli M.|France|2021|||right|21.0|clay|20220523
UTR Pro Match Series|1.40|2.60|Thompson W.|USA|2021|||right|20.0|Bellegy A.|France|2021|||right|23.0|Varioussurfaces|20220523
UTR Pro Match Series|1.22|3.50|Dhokia R.|GreatBritain|2017|||right|24.0|Liu L.|USA|2021|||right|21.0|Varioussurfaces|20220523
UTR Pro Match Series|1.80|1.83|Revelli G.|GreatBritain|2021|||right|22.0|Tripathi A.|USA|2021|||right|20.0|Varioussurfaces|20220523
UTR Pro Match Series|1.20|3.80|Pankin S.|Russia|2017|||right|25|Leustian S.|USA|2017|||right|22.0|Varioussurfaces|20220523
UTR Pro Match Series|1.20|3.80|Sanchez M.|Mexico|2005|||right|33.0|Rolland D.|France|2021|||right|20.0|Varioussurfaces|20220523
UTR Pro Match Series|1.38|2.70|Asaba A.|Ghana|2013|||right|27.0|Brachman S.|USA|2019|||right||Varioussurfaces|20220523
UTR Pro Match Series|1.17|4.20|Swenson B.|USA|2021|||right|20.0|Tsoi D.|USA|2022|||right|19.0|Varioussurfaces|20220523
UTR Pro Match Series|2.25|1.53|Rivera H.|USA|2020|||right||Storch S.|Australia|2018|||right|22.0|Varioussurfaces|20220523
UTR Pro Match Series|2.25|1.53|Brown C.|USA|2021|||right|21.0|Yamaguchi R.|Japan|2022|||right||Varioussurfaces|20220523
UTR Pro Match Series|2.25|1.53|Hashimoto H.|USA|2019|||right|21.0|Bailey A.|USA|2016|||right||Varioussurfaces|20220523
UTR Pro Match Series|2.25|1.53|Kim J.|USA|2022|||right||Aney A.|USA|2021|||right||Varioussurfaces|20220523
UTR Pro Match Series|1.19|4.13|Swenson B.|USA|2021|||right|20.0|Ross M.|GreatBritain|2019|||right||Varioussurfaces|20220523
