Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Dubai|1.57|2.37|Shapovalov D.|Canada|2013|75.0|185.0|left|25.0|Fucsovics M.|Hungary|2008|82.0|188.0|right|32.0|hard|20220222
Dubai|1.41|2.89|Bautista-Agut R.|Spain|2002|75.0|183.0|right|36.0|Rinderknech A.|France|2011|86.0|196.0|right|29.0|hard|20220222
Dubai|1.57|2.38|Rublev A.|Russia|2013|70.0|188.0|right|26.0|Evans D.|GreatBritain|2005|75.0|175.0|right|34.0|hard|20220222
Dubai|2.11|1.72|Popyrin A.|Australia|2013|78.0|196.0|right|25.0|Basilashvili N.|Georgia|2007|79.0|185.0|right|32.0|hard|20220222
Dubai|1.55|2.44|Hurkacz H.|Poland|2014|81.0|196.0|right|27.0|Bublik A.|Kazakhstan|2011|77.0|198.0|right|27.0|hard|20220222
Dubai|2.15|1.70|Berankis R.|Lithuania|2005|77.0|175.0|right|34.0|Struff J.|Germany|2008|92.0|193.0|right|34.0|hard|20220222
Dubai|1.32|3.39|Sinner J.|Italy|2015|76.0|188.0|right|23.0|Davidovich Fokina A.|Spain|2014|80.0|183.0|right|25.0|hard|20220222
Dubai|2.34|1.59|Kwon S.|SouthKorea|2013|72.0|180.0|right|26.0|Ivashka I.|Belarus|2010|84.0|193.0|right|30.0|hard|20220222
Dubai|2.42|1.55|Molcan A.|Slovakia|2014|73.0|178.0|left|26.0|Harris L.|RSA|2014|80.0|193.0|right|27.0|hard|20220222
Dubai|1.69|2.15|Khachanov K.|Russia|2011|87.0|198.0|right|28.0|De Minaur A.|Australia|2015|69.0|183.0|right|25.0|hard|20220222
Dubai|2.20|1.67|McDonald M.|USA|2009|73.0|178.0|right|29.0|Karatsev A.|Russia|2009|85.0|185.0|right|30.0|hard|20220222
Acapulco|1.21|4.23|Zverev A.|Germany|2011|90.0|198.0|right|27.0|Brooksby J.|USA|2015|82.0|188.0|right|23.0|hard|20220222
Acapulco|1.38|3.03|Carreno-Busta P.|Spain|2006|78.0|188.0|right|33.0|Otte O.|Germany|2010|79.0|193.0|right|31.0|hard|20220222
Acapulco|3.59|1.29|Kozlov S.|USA|2012|79.0|183.0|right|26.0|Dimitrov G.|Bulgaria|2007|81.0|191.0|right|33.0|hard|20220222
Acapulco|4.59|1.19|Lajovic D.|Serbia|2005|83.0|183.0|right|34.0|Korda S.|USA|2015|75.0|193.0|right|24.0|hard|20220222
Acapulco|6.85|1.11|Gojowczyk P.|Germany|2005|83.0|188.0|right|35.0|Nakashima B.|USA|2016|77.0|185.0|right|23.0|hard|20220222
Acapulco|1.31|3.41|Fritz T.|USA|2013|86.0|193.0|right|26.0|Mannarino A.|France|2004|79.0|180.0|left|36.0|hard|20220222
Acapulco|1.30|3.51|Isner J.|USA|2003|108.0|208.0|right|39.0|Verdasco F.|Spain|2001|90.0|188.0|left|40.0|hard|20220222
Santiago|2.04|1.76|Hanfmann Y.|Germany|2007|86.0|193.0|right|32.0|Coria F.|Argentina|2007|73.0|180.0|right|32.0|clay|20220222
Santiago|1.40|2.93|Dellien H.|Bolivia|2007|75.0|180.0|right|31.0|Lama G.|Chile|2008|82.0|180.0|right|31.0|clay|20220222
Santiago|1.56|2.42|Taberner C.|Spain|2013|78.0|183.0|right|27.0|Cerundolo J.|Argentina|2016|68.0|183.0|left|22.0|clay|20220222
Santiago|1.68|2.17|Munar J.|Spain|2012|76.0|183.0|right|27.0|Galan D.|Colombia|2011|72.0|191.0|right|28.0|clay|20220222
Santiago|1.51|2.53|Baez S.|Argentina|2016|70.0|170.0|right|23.0|Varillas J.|Peru|2012|78.0|185.0|right|28.0|clay|20220222
Santiago|1.21|4.33|Kecmanovic M.|Serbia|2013|75.0|183.0|right|24.0|Cecchinato M.|Italy|2009|78.0|185.0|right|31.0|clay|20220222
Santiago|1.84|1.94|Monteiro T.|Brazil|2008|78.0|183.0|left|30.0|Jarry N.|Chile|2012|90.0|198.0|right|28.0|clay|20220222
Pau challenger|1.26|3.58|Pospisil V.|Canada|2005|88.0|193.0|right|34.0|Hoang A.|France|2011|76.0|183.0|right|28.0|indoors|20220222
