Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Wimbledon|1.04|12.90|Sinner J.|Italy|2015|76.0|188.0|right|23.0|Galan D.|Colombia|2011|72.0|191.0|right|28.0|grass|20230709
Wimbledon|2.43|1.57|Safiullin R.|Russia|2013|75.0|185.0|right|27.0|Shapovalov D.|Canada|2013|75.0|185.0|left|25.0|grass|20230709
Wimbledon|1.98|1.85|Dimitrov G.|Bulgaria|2007|81.0|191.0|right|33.0|Tiafoe F.|USA|2013|86.0|188.0|right|26.0|grass|20230709
Wimbledon|1.86|1.97|Rublev A.|Russia|2013|70.0|188.0|right|26.0|Bublik A.|Kazakhstan|2011|77.0|198.0|right|27.0|grass|20230709
Bundesliga - men|1.86|1.97|Monteiro T.|Brazil|2008|78.0|183.0|left|30.0|Marterer M.|Germany|2011|84.0|191.0|left|29.0|clay|20230709
Bundesliga - men|1.86|1.97|Gaio F.|Italy|2008|84.0|180.0|right|32.0|Rybakov A.|USA|2012|68.0|185.0|left|27.0|clay|20230709
Bundesliga - men|1.86|1.97|Casanova H.|Argentina|2010|76.0|178.0|right|30.0|Added D.|France|2015|72.0|183.0|right|25.0|clay|20230709
Bundesliga - men|1.86|1.97|Agamenone F.|Italy|2008|82.0|188.0|right|31.0|Bagnis F.|Argentina|2005|82.0|183.0|left|34.0|clay|20230709
Bundesliga - men|1.86|1.97|Sels J.|Netherlands|2010|83.0|188.0|right|29.0|Sousa P.|Portugal|2003|70.0|180.0|right|36.0|clay|20230709
Bundesliga - men|1.86|1.97|Elias P.|Germany|2010|||right|31|Pavlenko P.|Germany|2019|||right|22.0|clay|20230709
Bundesliga - men|1.86|1.97|Paire B.|France|2007|80.0|196.0|right|35.0|Vilella Martinez M.|Spain|2011|74.0|178.0|right|29.0|clay|20230709
Bundesliga - men|1.86|1.97|Lemstra K.|Germany|2015|||right|25.0|Mridha J.|Sweden|2011|75.0|183.0|right|29.0|clay|20230709
Bundesliga - men|1.86|1.97|Broska F.|Germany|2015|||right||Groening P.|Germany|2023|||||clay|20230709
Bundesliga - men|1.86|1.97|Gerch L.|Germany|2011|86.0|193.0|left|29.0|van der Meer N.|Netherlands|2003|||right|39.0|clay|20230709
Bundesliga - men|1.86|1.97|Linzer M.|Austria|2006|77.0|180.0|right|34.0|Bormans S.||2023|||||clay|20230709
Bundesliga - men|1.86|1.97|Pellegrino A.|Italy|2012|81.0|185.0|right|27.0|Sickenberger T.|Germany|2023|||right|17.0|clay|20230709
Bundesliga - men|1.86|1.97|Geerts M.|Belgium|2013|73.0|178.0|right|29.0|Martineau M.|France|2014|76.0|183.0|right|25.0|clay|20230709
Bundesliga - men|1.86|1.97|Kohlschreiber P.|Germany|1998|70.0|178.0|right|40.0|Dzumhur D.|BosniaandHerzeg.|2008|68.0|175.0|right|32.0|clay|20230709
Bundesliga - men|1.86|1.97|Bobrov B.|Russia|2012|74.0|185.0|right|26.0|Madarasz G.|Hungary|2012|80.0|180.0|left|29.0|clay|20230709
Bundesliga - men|1.86|1.97|Choinski J.|GreatBritain|2012|80.0|196.0|right|28.0|Metreveli A.|Georgia|2008|76.0|183.0|right|31.0|clay|20230709
Bundesliga - men|1.86|1.97|Wallin O.|Sweden|2019|||right||Nystroem P.|Germany|2013|||right|29.0|clay|20230709
Bundesliga - men|1.86|1.97|Lipp M.|Germany|2020|||right|20.0|Fritsche D.|Germany|2020|||right||clay|20230709
Bundesliga - men|1.86|1.97|Baez S.|Argentina|2016|70.0|170.0|right|23.0|Altmaier D.|Germany|2013|88.0|191.0|right|25.0|clay|20230709
Bundesliga - men|1.86|1.97|Martinez P.|Spain|2012|76.0|185.0|right|27.0|Barrios Vera M.|Chile|2013|88.0|191.0|right|26.0|clay|20230709
Bundesliga - men|1.86|1.97|Moro Canas A.|Spain|2017|||right|23.0|Bruns T.|Germany|2021|||right|22|clay|20230709
Bundesliga - men|1.86|1.97|Reuter Y.|Belgium|2008|||right|33.0|Walkow S.|Poland|2013|71.0|178.0|right|28.0|clay|20230709
Bundesliga - men|1.86|1.97|Travaglia S.|Italy|2007|80.0|185.0|right|32.0|Nouza P.|CzechRepublic|2015|86.0|193.0|right|25.0|clay|20230709
Bundesliga - men|1.86|1.97|Garin C.|Chile|2010|85.0|185.0|right|28.0|Tabur C.|France|2015|70.0|170.0|right|24.0|clay|20230709
Bundesliga - men|1.86|1.97|Collarini A.|Argentina|2007|80.0|185.0|left|32.0|Martin Tiffon P.|Spain|2016|73.0|183.0|right|25.0|clay|20230709
Bundesliga - men|1.86|1.97|De Jong J.|Netherlands|2017|70.0|180.0|right|24.0|Kasnikowski M.|Poland|2020|||right|21.0|clay|20230709
Bundesliga - men|1.86|1.97|Andreev A.|Bulgaria|2015|66.0|180.0|right|23.0|Escoffier A.|France|2008|78.0|185.0|right|32.0|clay|20230709
Bundesliga - men|1.86|1.97|Svrcina D.|CzechRepublic|2017|68.0|178.0|right|21.0|Kovalik J.|Slovakia|2007|82.0|183.0|right|31.0|clay|20230709
Bundesliga - men|1.86|1.97|Molcan A.|Slovakia|2014|73.0|178.0|left|26.0|Blancaneaux G.|France|2014|75.0|180.0|right|26.0|clay|20230709
Bundesliga - men|1.86|1.97|Barnat J.|CzechRepublic|2017|||right|23.0|Zahraj P.|Germany|2015|||right|25.0|clay|20230709
Bundesliga - men|1.86|1.97|Wagner H.|Germany|2011|||right|28.0|Donski A.|Bulgaria|2014|80.0|188.0|right|26.0|clay|20230709
Bundesliga - men|1.86|1.97|Cachin P.|Argentina|2011|77.0|185.0|right|29.0|Zapata Miralles B.|Spain|2012|82.0|183.0|right|27.0|clay|20230709
Bundesliga - men|1.86|1.97|Hampel L.|Austria|2013|78.0|188.0|right|27.0|Storck L.|Germany|2011|||right|29.0|clay|20230709
Bundesliga - men|1.86|1.97|Kretschmer G.|Germany|2002|77|191|right|39|Da Silva L.|Germany|2020|||right|23.0|clay|20230709
Bundesliga - men|1.86|1.97|Frantzen C.|Germany|2015|||right|26.0|Olivetti A.|France|2008|104.0|203.0|right|32.0|clay|20230709
Bundesliga - men|1.86|1.97|Ofner S.|Austria|2012|81.0|191.0|right|28.0|Otte O.|Germany|2010|79.0|193.0|right|31.0|clay|20230709
Bundesliga - men|1.86|1.97|Yunis F.|Switzerland|2017|||right|22.0|Cadonau J.|Germany|2017|||right|22.0|clay|20230709
Bundesliga - men|1.86|1.97|Marozsan F.|Hungary|2016|||right|24.0|Coria F.|Argentina|2007|73.0|180.0|right|32.0|clay|20230709
Bundesliga - men|1.86|1.97|Hartenstein J.|Germany|2019|||right|23.0|Schonenberg T.|Germany|2008|75.0|185.0|right|33.0|clay|20230709
Bundesliga - men|1.86|1.97|Heliövaara H.|Finland|2004|82.0|188.0|right|35.0|Wegner T.|Germany|2014|||right|27|clay|20230709
Bundesliga - men|1.86|1.97|Rosenkranz M.|Germany|2014|||left|25.0|Briand J.|France|2015|||right|25.0|clay|20230709
Bundesliga - men|1.86|1.97|Oradini G.|Italy|2012|||left|26.0|Rodriguez Taverna S.|Argentina|2014|82.0|191.0|right|25.0|clay|20230709
Bundesliga - men|1.86|1.97|Wang T.|France|2008|68.0|175.0|right|32.0|Cagnina J.|Belgium|2011|72.0|183.0|right|30.0|clay|20230709
Bundesliga - men|1.86|1.97|Dalla Valle E.|Italy|2013|90.0|193.0|right|26.0|Rikl P.|CzechRepublic|2014|80.0|185.0|right|25.0|clay|20230709
Bundesliga - men|1.86|1.97|Cornut Chauvinc A.|France|2016|||right|24.0|Zima L.|Germany|2015|||right|24.0|clay|20230709
Bundesliga - men|1.86|1.97|Munar J.|Spain|2012|76.0|183.0|right|27.0|Dellien H.|Bolivia|2007|75.0|180.0|right|31.0|clay|20230709
Bundesliga - men|1.86|1.97|Homberg M.|Germany|2021|||right|21.0|Torebko P.|Germany|2004|84.0|185.0|right|36.0|clay|20230709
Bundesliga - men|1.86|1.97|Bergs Z.|Belgium|2014|83.0|185.0|right|25.0|Michalski D.|Poland|2017|77.0|180.0|right|24.0|clay|20230709
Bundesliga - men|1.86|1.97|Handel T.|Germany|2013|||right|27.0|Bloemke D.|Germany|2006|||right|35.0|clay|20230709
Bundesliga - men|1.86|1.97|Hanfmann Y.|Germany|2007|86.0|193.0|right|32.0|Cecchinato M.|Italy|2009|78.0|185.0|right|31.0|clay|20230709
Bundesliga - men|1.86|1.97|Schlagenhauf N.|Germany|2018|||right|21.0|Weindl M.|Germany|2013|||right|29.0|clay|20230709
Bundesliga - men|1.86|1.97|Fatic N.|BosniaandHerzeg.|2010|88.0|191.0|right|29.0|Schnaitter J.|Germany|2013|||right|28.0|clay|20230709
Bundesliga - men|1.86|1.97|Vives Marcos P.|Spain|2016|||right|23.0|Coppejans K.|Belgium|2011|68.0|180.0|right|30.0|clay|20230709
Bundesliga - men|1.86|1.97|Sigsgaard C.|Denmark|2014|||right|27.0|Lamasine T.|France|2010|69.0|183.0|right|31.0|clay|20230709
Bundesliga - men|1.86|1.97|Paulson A.|CzechRepublic|2018|||right|22.0|Jahn J.|Germany|2006|73.0|178.0|right|34.0|clay|20230709
Bundesliga - men|1.86|1.97|Hamou M.|France|2011|75.0|185.0|right|29.0|Mertens Y.|Belgium|2004|72.0|188.0|right|37.0|clay|20230709
Bundesliga - men|1.86|1.97|Willems J.|Germany|2011|||left|29.0|Wiedenmann L.|Germany|2015|||right|26.0|clay|20230709
Bundesliga - men|1.86|1.97|Woerner P.|Germany|2010|||right|27.0|Wallner M.|Germany|2021|||right|25.0|clay|20230709
Bundesliga - men|1.86|1.97|Jaloviec M.|CzechRepublic|2010|72.0|180.0|left|30.0|Dafcik T.|Germany|2012|||right|30.0|clay|20230709
Bundesliga - men|1.86|1.97|Larwig N.|Germany|2017|||right|22.0|Veldheer M.|Netherlands|2014|78.0|183.0|left|28.0|clay|20230709
Bundesliga - men|1.86|1.97|Bellotti R.|Italy|2008|||right|33.0|Satral J.|CzechRepublic|2008|82.0|188.0|right|34.0|clay|20230709
Bundesliga - men|1.86|1.97|Kuhn N.|Germany|2015|75.0|185.0|right|24.0|Penzlin J.|Germany|2020|||right|22.0|clay|20230709
Bundesliga - men|1.86|1.97|Neuchrist M.|Austria|2009|||right|33.0|Fanselow S.|Germany|2007|||right|32.0|clay|20230709
Bundesliga - men|1.86|1.97|Luz O.|Brazil|2013|78.0|180.0|right|26.0|Bourgue M.|France|2010|83.0|188.0|right|30.0|clay|20230709
