Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Surbiton challenger|1.49|2.51|Harris L.|RSA|2014|80.0|193.0|right|27.0|Harris B.|GreatBritain|2013|86.0|191.0|right|29.0|grass|20240608
Surbiton challenger|2.65|1.44|Riedi L.|Switzerland|2020|||right|22.0|Nakashima B.|USA|2016|77.0|185.0|right|23.0|grass|20240608
Heilbronn challenger|1.56|2.33|Ritschard A.|Switzerland|2009|82.0|193.0|right|30.0|Choinski J.|GreatBritain|2012|80.0|196.0|right|28.0|clay|20240608
Heilbronn challenger|1.81|1.92|Nagal S.|India|2012|69.0|178.0|right|27.0|Van Assche L.|France|2019|||right|20.0|clay|20240608
Prostejov challenger|2.20|1.62|Kym J.|Switzerland|2019|87.0|198.0|right|21.0|Tseng C.|ChineseTaipei|2015|65.0|175.0|right|23.0|clay|20240608
Tyler challenger|1.63|2.18|Holt B.|USA|2015|82.0|185.0|right|26.0|Draxl L.|Canada|2016|||right|22.0|hard|20240608
Tyler challenger|2.10|1.68|Trotter J.|Japan|2017|||right|25.0|Wong C.|HongKong|2018|||right|20.0|hard|20240608
Zagreb challenger|2.39|1.53|Mikrut L.|Croatia|2021|||right|20.0|Dodig M.|Croatia|2023|||right|19.0|clay|20240608
Zagreb challenger|1.61|2.21|Dzumhur D.|BosniaandHerzeg.|2008|68.0|175.0|right|32.0|Roca Batalla O.|Spain|2008|75.0|173.0|right|31.0|clay|20240608
Santa Fe challenger|1.24|3.76|Collarini A.|Argentina|2007|80.0|185.0|left|32.0|Villanueva G.|Argentina|2011|70.0|175.0|right|29.0|clay|20240608
Santa Fe challenger|1.56|2.34|Mena F.|Argentina|2008|78.0|183.0|right|31.0|Blanch U.|USA|2014|78.0|188.0|right|26.0|clay|20240608
Austrian Bundesliga|1.56|2.34|Reichenberger C.|Austria|2023|||right|30.0|Exner P.|Germany|2022|||right|21.0|clay|20240608
Austrian Bundesliga|1.56|2.34|Kellovsky D.|CzechRepublic|2012|78.0|183.0|right|28.0|Sude J.|Germany|2007|88.0|193.0|right|33.0|clay|20240608
Austrian Bundesliga|1.56|2.34|Pansi M.|Austria|2003|||right|38.0|Lemstra S.|Germany|2016|||right|23|clay|20240608
Austrian Bundesliga|1.56|2.34|Leitner T.|Austria|2023|||right||Schmoelzer P.|Austria|2021|||right||clay|20240608
Austrian Bundesliga|1.56|2.34|Doleys F.|Austria|2024|||right|17.0|Schneider B.|Austria|2015|||right|27.0|clay|20240608
Austrian Bundesliga|1.56|2.34|Bachmaier P.|Austria|2015|||right|27.0|Sprachowitz F.||2024|||||clay|20240608
Austrian Bundesliga|1.56|2.34|Liska T.|Slovakia|2015|72.0|175.0|right|26.0|Diarra G.|Austria|2007|||right|34.0|clay|20240608
Austrian Bundesliga|1.56|2.34|Blasko M.|Slovakia|2012|75.0|183.0|right|28.0|Winninger D.|Austria|2023|||right|33.0|clay|20240608
Austrian Bundesliga|1.56|2.34|Ofner P.|Austria|2010|||right|31.0|Andrejic M.|Austria|2019|||right||clay|20240608
Austrian Bundesliga|1.56|2.34|Kossler B.|Austria|2011|||right|31.0|Huszar A.|Austria|2023|||right|17.0|clay|20240608
Austrian Bundesliga|1.56|2.34|Heidlmair M.|Austria|2024|||right|16|Kloimullner C.|Austria|2005|||right|37.0|clay|20240608
Austrian Bundesliga|1.56|2.34|Pinter P.|Austria|2023|||right|19.0|Pfanner G.|Austria|2013|||right|26.0|clay|20240608
