url|Date|Location|Info|Player|pl1_bet|pl2_bet|ply
/player/rossi-54a2e/|20220306|Davis Cup|/match-detail/?id=2048686|Rossi L.|1.25|3.3|p1
/player/lofman/|20220306|Davis Cup|/match-detail/?id=2048686|Lofman A.|1.25|3.3|p2
/player/agostinetto/|20220306|Davis Cup|/match-detail/?id=2048718|Agostinetto G.|1.25|3.3|p1
/player/luca-923fc/|20220306|Davis Cup|/match-detail/?id=2048718|Luca A.|1.25|3.3|p2
/player/hopp/|20220306|Davis Cup|/match-detail/?id=2048440|Hopp M.|1.25|3.3|p1
/player/kazakov-c176f/|20220306|Davis Cup|/match-detail/?id=2048440|Kazakov I.|1.25|3.3|p2
/player/pjevcevic/|20220306|Davis Cup|/match-detail/?id=2048632|Pjevcevic P.|1.25|3.3|p1
/player/kovacic-f7baf/|20220306|Davis Cup|/match-detail/?id=2048632|Kovacic T.|1.25|3.3|p2
/player/shirdel/|20220306|Davis Cup|/match-detail/?id=2048426|Shirdel S.|1.25|3.3|p1
/player/oshita/|20220306|Davis Cup|/match-detail/?id=2048426|Oshita S.|1.25|3.3|p2
/player/shvets/|20220306|Davis Cup|/match-detail/?id=2048722|Shvets V.|1.25|3.3|p1
/player/kana-096c9/|20220306|Davis Cup|/match-detail/?id=2048722|Kana F.|1.25|3.3|p2
/player/yeshaya/|20220306|Davis Cup|/match-detail/?id=2048734|Yeshaya O.|1.25|3.3|p1
/player/seely/|20220306|Davis Cup|/match-detail/?id=2048734|Seely S.|1.25|3.3|p2
/player/de-vincentis/|20220306|Davis Cup|/match-detail/?id=2048544|De Vincentis M.|1.25|3.3|p1
/player/jans-bc4fa/|20220306|Davis Cup|/match-detail/?id=2048544|Jans J.|1.25|3.3|p2
/player/yunis-d1374/|20220306|Davis Cup|/match-detail/?id=2048558|Yunis F.|1.25|3.3|p1
/player/sada/|20220306|Davis Cup|/match-detail/?id=2048558|Sada I.|1.25|3.3|p2
/player/zubac/|20220306|Davis Cup|/match-detail/?id=2048572|Zubac D.|1.25|3.3|p1
/player/kovac-e6b41/|20220306|Davis Cup|/match-detail/?id=2048572|Kovac T.|1.25|3.3|p2
/player/levyatov/|20220306|Davis Cup|/match-detail/?id=2048728|Levyatov L.|1.25|3.3|p1
/player/drumond-ribeiro/|20220306|Davis Cup|/match-detail/?id=2048728|Drumond Ribeiro J.|1.25|3.3|p2
/player/vojinovic-2ae73/|20220306|Davis Cup|/match-detail/?id=2048590|Vojinovic L.|1.25|3.3|p1
/player/brkic-41c3a/|20220306|Davis Cup|/match-detail/?id=2048590|Brkic J.|1.25|3.3|p2
/player/kelo/|20220306|Davis Cup|/match-detail/?id=2048612|Kelo P.|1.25|3.3|p1
/player/belosevic-74004/|20220306|Davis Cup|/match-detail/?id=2048612|Belosevic P.|1.25|3.3|p2
/player/sharma-ab2a7/|20220306|Davis Cup|/match-detail/?id=2048312|Sharma A.|1.25|3.3|p1
/player/chauhan-044d2/|20220306|Davis Cup|/match-detail/?id=2048312|Chauhan C.|1.25|3.3|p2
/player/bulnes-garrorena/|20220306|Davis Cup|/match-detail/?id=2048694|Bulnes Garrorena F.|1.25|3.3|p1
/player/mazon-hernandez/|20220306|Davis Cup|/match-detail/?id=2048694|Mazon-Hernandez R.|1.25|3.3|p2
/player/gheorghita-36fe1/|20220306|Davis Cup|/match-detail/?id=2048446|Gheorghita T.|1.25|3.3|p1
/player/pavicic-85a03/|20220306|Davis Cup|/match-detail/?id=2048446|Pavicic M.|1.25|3.3|p2
/player/imamura-da963/|20220306|Davis Cup|/match-detail/?id=2048546|Imamura M.|1.25|3.3|p1
/player/misrahi/|20220306|Davis Cup|/match-detail/?id=2048546|Misrahi J.|1.25|3.3|p2
/player/barnat/|20220306|Davis Cup|/match-detail/?id=2048736|Barnat J.|1.25|3.3|p1
/player/wakita/|20220306|Davis Cup|/match-detail/?id=2048736|Wakita S.|1.25|3.3|p2
/player/southcombe/|20220306|Davis Cup|/match-detail/?id=2048550|Southcombe J.|1.25|3.3|p1
/player/mihailovic-f67d9/|20220306|Davis Cup|/match-detail/?id=2048550|Mihailovic A.|1.25|3.3|p2
/player/jones-189e5/|20220306|Davis Cup|/match-detail/?id=2048514|Jones R.|1.25|3.3|p1
/player/srbljak/|20220306|Davis Cup|/match-detail/?id=2048514|Srbljak G.|1.25|3.3|p2
/player/kysilov/|20220306|Davis Cup|/match-detail/?id=2048462|Kysilov G.|1.25|3.3|p1
/player/ierokhin/|20220306|Davis Cup|/match-detail/?id=2048462|Ierokhin D.|1.25|3.3|p2
/player/podvinski-0e360/|20220306|Davis Cup|/match-detail/?id=2048606|Podvinski T.|1.25|3.3|p1
/player/znuderl-bfe70/|20220306|Davis Cup|/match-detail/?id=2048606|Znuderl M.|1.25|3.3|p2
/player/ianin/|20220306|Davis Cup|/match-detail/?id=2048744|Ianin N.|1.25|3.3|p1
/player/ernaelsteen/|20220306|Davis Cup|/match-detail/?id=2048744|Ernaelsteen V.|1.25|3.3|p2
/player/yunchaokete/|20220306|Davis Cup|/match-detail/?id=2048562|Yunchaokete B.|1.25|3.3|p1
/player/gobat/|20220306|Davis Cup|/match-detail/?id=2048562|Gobat A.|1.25|3.3|p2
/player/beckley/|20220306|Davis Cup|/match-detail/?id=2048512|Beckley A.|1.25|3.3|p1
/player/raman/|20220306|Davis Cup|/match-detail/?id=2048512|Raman R.|1.25|3.3|p2
/player/kupcic/|20220306|Davis Cup|/match-detail/?id=2048620|Kupcic J.|1.25|3.3|p1
/player/zanotti-58057/|20220306|Davis Cup|/match-detail/?id=2048620|Zanotti A.|1.25|3.3|p2
/player/parizzia/|20220306|Davis Cup|/match-detail/?id=2048610|Parizzia N.|1.25|3.3|p1
/player/galik-1b5fc/|20220306|Davis Cup|/match-detail/?id=2048610|Galik M.|1.25|3.3|p2
/monterrey-challenger/2022/atp-men/|20220306|Monterrey challenger|/match-detail/?id=2048610|Field|1.25|3.3|Field
/player/kovacevic-a2706/|20220306|Monterrey challenger|/match-detail/?id=2049152|Kovacevic A.|1.11|5.65|p1
/player/leite-f2563/|20220306|Monterrey challenger|/match-detail/?id=2049152|Leite W.|1.11|5.65|p2
/player/doumbia-e6529/|20220306|Monterrey challenger|/match-detail/?id=2049156|Doumbia S.|1.47|2.61|p1
/player/sanchez-a73b3/|20220306|Monterrey challenger|/match-detail/?id=2049156|Sanchez M.|1.47|2.61|p2
/player/nakagawa-7463c/|20220306|Monterrey challenger|/match-detail/?id=2049154|Nakagawa N.|1.03|9.82|p1
/player/aguilera-guerrero/|20220306|Monterrey challenger|/match-detail/?id=2049154|Aguilera Guerrero E.|1.03|9.82|p2
/player/blumberg-39796/|20220306|Monterrey challenger|/match-detail/?id=2049150|Blumberg W.|1.34|3.08|p1
/player/king-fc30f/|20220306|Monterrey challenger|/match-detail/?id=2049150|King E.|1.34|3.08|p2
/player/klier-junior-75c19/|20220306|Monterrey challenger|/match-detail/?id=2049148|Klier Junior G.|1.14|4.7|p1
/player/reboul-e9419/|20220306|Monterrey challenger|/match-detail/?id=2049148|Reboul F.|1.14|4.7|p2
/player/patino-8d52f/|20220306|Monterrey challenger|/match-detail/?id=2049146|Patino L.|2.3|1.55|p1
/player/broom-cb719/|20220306|Monterrey challenger|/match-detail/?id=2049146|Broom C.|2.3|1.55|p2
/player/shimabukuro/|20220306|Monterrey challenger|/match-detail/?id=2049140|Shimabukuro S.|1.56|2.29|p1
/player/pinnington-jones/|20220306|Monterrey challenger|/match-detail/?id=2049140|Pinnington Jones J.|1.56|2.29|p2
/player/kirchheimer/|20220306|Monterrey challenger|/match-detail/?id=2049144|Kirchheimer S.|1.81|1.91|p1
/player/smith-7f258/|20220306|Monterrey challenger|/match-detail/?id=2049144|Smith R.|1.81|1.91|p2
/player/pacheco-mendez/|20220306|Monterrey challenger|/match-detail/?id=2049142|Pacheco Mendez R.|4.06|1.2|p1
/player/mridha/|20220306|Monterrey challenger|/match-detail/?id=2049142|Mridha J.|4.06|1.2|p2
/player/zhu-bb6ef/|20220306|Monterrey challenger|/match-detail/?id=2049134|Zhu E.|3.67|1.24|p1
/player/andreev-8a7ee/|20220306|Monterrey challenger|/match-detail/?id=2049134|Andreev A.|3.67|1.24|p2
/player/folliot/|20220306|Monterrey challenger|/match-detail/?id=2049138|Folliot Q.|3.67|1.24|p1
/player/dibildox/|20220306|Monterrey challenger|/match-detail/?id=2049138|Dibildox A.|3.67|1.24|p2
/player/brymer-9177b/|20220306|Monterrey challenger|/match-detail/?id=2049136|Brymer G.|1.81|1.89|p1
/player/cozbinov/|20220306|Monterrey challenger|/match-detail/?id=2049136|Cozbinov A.|1.81|1.89|p2
/roseto-degli-abruzzi-chall/2022/atp-men/|20220306|Roseto Degli Abruzzi chall.|/match-detail/?id=2049136|Field|1.81|1.89|Field
/player/arnaldi/|20220306|Roseto Degli Abruzzi chall.|/match-detail/?id=2048932|Arnaldi M.|1.02|10.67|p1
/player/corsaro/|20220306|Roseto Degli Abruzzi chall.|/match-detail/?id=2048932|Corsaro G.|1.02|10.67|p2
/player/giacalone-21b23/|20220306|Roseto Degli Abruzzi chall.|/match-detail/?id=2048934|Giacalone O.|1.58|2.21|p1
/player/balzerani/|20220306|Roseto Degli Abruzzi chall.|/match-detail/?id=2048934|Balzerani R.|1.58|2.21|p2
/player/darderi/|20220306|Roseto Degli Abruzzi chall.|/match-detail/?id=2048920|Darderi L.|1.01|10.7|p1
/player/boagnon/|20220306|Roseto Degli Abruzzi chall.|/match-detail/?id=2048920|Boagnon Y.|1.01|10.7|p2
/player/lavagno/|20220306|Roseto Degli Abruzzi chall.|/match-detail/?id=2048922|Lavagno E.|1.13|4.91|p1
/player/balaji-e4458/|20220306|Roseto Degli Abruzzi chall.|/match-detail/?id=2048922|Balaji N.|1.13|4.91|p2
/player/moraing-a03c8/|20220306|Roseto Degli Abruzzi chall.|/match-detail/?id=2048930|Moraing O.|1.05|9.84|p1
/player/biagiotti/|20220306|Roseto Degli Abruzzi chall.|/match-detail/?id=2048930|Biagiotti R.|1.05|9.84|p2
/player/hemery/|20220306|Roseto Degli Abruzzi chall.|/match-detail/?id=2048924|Hemery C.|1.27|3.14|p1
/player/ricca/|20220306|Roseto Degli Abruzzi chall.|/match-detail/?id=2048924|Ricca G.|1.27|3.14|p2
/player/gautier/|20220306|Roseto Degli Abruzzi chall.|/match-detail/?id=2048928|Gautier A.|1.55|2.28|p1
/player/picchione/|20220306|Roseto Degli Abruzzi chall.|/match-detail/?id=2048928|Picchione A.|1.55|2.28|p2
/player/capecchi/|20220306|Roseto Degli Abruzzi chall.|/match-detail/?id=2048926|Capecchi D.|1.68|2.07|p1
/player/piraino/|20220306|Roseto Degli Abruzzi chall.|/match-detail/?id=2048926|Piraino G.|1.68|2.07|p2
/player/miceli/|20220306|Roseto Degli Abruzzi chall.|/match-detail/?id=2048918|Miceli M.|1.88|1.77|p1
/player/brugnerotto/|20220306|Roseto Degli Abruzzi chall.|/match-detail/?id=2048918|Brugnerotto M.|1.88|1.77|p2
/player/gimeno-valero/|20220306|Roseto Degli Abruzzi chall.|/match-detail/?id=2048916|Gimeno Valero C.|1.1|6.53|p1
/player/sorrentino/|20220306|Roseto Degli Abruzzi chall.|/match-detail/?id=2048916|Sorrentino L.|1.1|6.53|p2
/player/ejupovic/|20220306|Roseto Degli Abruzzi chall.|/match-detail/?id=2048914|Ejupovic E.|1.31|3.1|p1
/player/di-nicola/|20220306|Roseto Degli Abruzzi chall.|/match-detail/?id=2048914|Di Nicola G.|1.31|3.1|p2
/player/sanchez-izquierdo-99add/|20220306|Roseto Degli Abruzzi chall.|/match-detail/?id=2048912|Sanchez Izquierdo N.|1.02|11.37|p1
/player/nedunchezhiyan/|20220306|Roseto Degli Abruzzi chall.|/match-detail/?id=2048912|Nedunchezhiyan J.|1.02|11.37|p2
/santiago-challenger/2022/atp-men/|20220306|Santiago challenger|/match-detail/?id=2048912|Field|1.02|11.37|Field
/player/casanova-dbdaf/|20220306|Santiago challenger|/match-detail/?id=2049106|Casanova H.|1.02|12.0|p1
/player/castro-48a19/|20220306|Santiago challenger|/match-detail/?id=2049106|Castro C.|1.02|12.0|p2
/player/wenger-18fed/|20220306|Santiago challenger|/match-detail/?id=2049108|Wenger D.|1.04|8.67|p1
/player/nunez-63ce8/|20220306|Santiago challenger|/match-detail/?id=2049108|Nunez V.|1.04|8.67|p2
/player/torres-dc0bf/|20220306|Santiago challenger|/match-detail/?id=2049110|Torres J.|1.02|12.48|p1
/player/torres-fernandez/|20220306|Santiago challenger|/match-detail/?id=2049110|Torres Fernandez B.|1.02|12.48|p2
/player/dutra-da-silva/|20220306|Santiago challenger|/match-detail/?id=2049104|Dutra da Silva D.|1.06|8.13|p1
/player/britto/|20220306|Santiago challenger|/match-detail/?id=2049104|Britto L.|1.06|8.13|p2
/player/rodriguez-7e5a8/|20220306|Santiago challenger|/match-detail/?id=2049102|Rodriguez C.|1.4|2.77|p1
/player/otegui-8d508/|20220306|Santiago challenger|/match-detail/?id=2049102|Otegui J.|1.4|2.77|p2
/player/jubb/|20220306|Santiago challenger|/match-detail/?id=2049100|Jubb P.|1.02|11.51|p1
/player/bruna-45ba3/|20220306|Santiago challenger|/match-detail/?id=2049100|Bruna N.|1.02|11.51|p2
/player/juarez-8d805/|20220306|Santiago challenger|/match-detail/?id=2049096|Juarez F.|1.07|6.6|p1
/player/hernandez-4ba52/|20220306|Santiago challenger|/match-detail/?id=2049096|Hernandez F.|1.07|6.6|p2
/player/martineau-40903/|20220306|Santiago challenger|/match-detail/?id=2049094|Martineau M.|1.03|9.82|p1
/player/tumasonis/|20220306|Santiago challenger|/match-detail/?id=2049094|Tumasonis G.|1.03|9.82|p2
/player/malla/|20220306|Santiago challenger|/match-detail/?id=2049098|Malla B.|1.18|4.32|p1
/player/vernier/|20220306|Santiago challenger|/match-detail/?id=2049098|Vernier M.|1.18|4.32|p2
/player/furness/|20220306|Santiago challenger|/match-detail/?id=2049092|Furness E.|1.02|11.96|p1
/player/torrealba/|20220306|Santiago challenger|/match-detail/?id=2049092|Torrealba B.|1.02|11.96|p2
/player/noguchi-08bde/|20220306|Santiago challenger|/match-detail/?id=2049088|Noguchi R.|1.22|3.89|p1
/player/stevens-6b756/|20220306|Santiago challenger|/match-detail/?id=2049088|Stevens B.|1.22|3.89|p2
/monterrey-challenger/2022/atp-men/|20220307|Monterrey challenger||Field|||Field
/player/ficovich/|20220307|Monterrey challenger|/match-detail/?id=2049174|Ficovich J.|1.17|4.71|p1
/player/krstin/|20220307|Monterrey challenger|/match-detail/?id=2049174|Krstin P.|1.17|4.71|p2
/santiago-challenger/2022/atp-men/|20220307|Santiago challenger|/match-detail/?id=2049174|Field|1.17|4.71|Field
/player/olivo/|20220307|Santiago challenger|/match-detail/?id=2049118|Olivo R.|1.01|17.64|p1
/player/becerra-otarola/|20220307|Santiago challenger|/match-detail/?id=2049118|Becerra Otarola I.|1.01|17.64|p2
/player/kicker/|20220307|Santiago challenger|/match-detail/?id=2049130|Kicker N.|1.51|2.42|p1
/player/mena-99e7a/|20220307|Santiago challenger|/match-detail/?id=2049130|Mena F.|1.51|2.42|p2
/player/londero/|20220307|Santiago challenger|/match-detail/?id=2049122|Londero J.|1.13|5.36|p1
/player/collarini/|20220307|Santiago challenger|/match-detail/?id=2049122|Collarini A.|1.13|5.36|p2
/player/oliveira-43505/|20220307|Santiago challenger|/match-detail/?id=2049112|Oliveira G.|3.4|1.29|p1
/player/rodriguez-taverna/|20220307|Santiago challenger|/match-detail/?id=2049112|Rodriguez Taverna S.|3.4|1.29|p2
/player/pucinelli-de-almeida/|20220307|Santiago challenger|/match-detail/?id=2049124|Pucinelli De Almeida M.|1.37|2.94|p1
/player/olivieri-ff875/|20220307|Santiago challenger|/match-detail/?id=2049124|Olivieri G.|1.37|2.94|p2
/roseto-degli-abruzzi-chall/2022/atp-men/|20220307|Roseto Degli Abruzzi chall.|/match-detail/?id=2049124|Field|1.37|2.94|Field
/player/taberner/|20220307|Roseto Degli Abruzzi chall.|/match-detail/?id=2048942|Taberner C.|1.18|4.43|p1
/player/giustino-1d545/|20220307|Roseto Degli Abruzzi chall.|/match-detail/?id=2048942|Giustino L.|1.18|4.43|p2
/player/milojevic-adb7d/|20220307|Roseto Degli Abruzzi chall.|/match-detail/?id=2048954|Milojevic N.|1.45|2.56|p1
/player/pellegrino-fd654/|20220307|Roseto Degli Abruzzi chall.|/match-detail/?id=2048954|Pellegrino A.|1.45|2.56|p2
/player/serdarusic-5f7cc/|20220307|Roseto Degli Abruzzi chall.|/match-detail/?id=2048946|Serdarusic N.|1.59|2.27|p1
/player/gaio/|20220307|Roseto Degli Abruzzi chall.|/match-detail/?id=2048946|Gaio F.|1.59|2.27|p2
/player/puttergill/|20220307|Roseto Degli Abruzzi chall.|/match-detail/?id=2050574|Puttergill C.|1.59|2.27|p1
/player/camus-98e67/|20220307|Roseto Degli Abruzzi chall.|/match-detail/?id=2050574|Camus C.|1.59|2.27|p2
/player/tokuda-f9c9a/|20220307|Roseto Degli Abruzzi chall.|/match-detail/?id=2049810|Tokuda R.|1.15|4.43|p1
/player/crnokrak/|20220307|Roseto Degli Abruzzi chall.|/match-detail/?id=2049810|Crnokrak A.|1.15|4.43|p2
/player/mccabe-b71c6/|20220307|Roseto Degli Abruzzi chall.|/match-detail/?id=2049920|McCabe J.|1.85|1.8|p1
/player/fajta/|20220307|Roseto Degli Abruzzi chall.|/match-detail/?id=2049920|Fajta P.|1.85|1.8|p2
/player/blancaneaux/|20220307|Roseto Degli Abruzzi chall.|/match-detail/?id=2048372|Blancaneaux G.|2.03|1.69|p1
/player/hijikata/|20220307|Roseto Degli Abruzzi chall.|/match-detail/?id=2048372|Hijikata R.|2.03|1.69|p2
/utr-pro-match-series/2022/atp-men/|20220307|UTR Pro Match Series|/match-detail/?id=2048372|Field|2.03|1.69|Field
/player/moreno-9a92e/|20220307|UTR Pro Match Series|/match-detail/?id=2049682|Moreno A.|1.22|3.8|p1
/player/mayew/|20220307|UTR Pro Match Series|/match-detail/?id=2049682|Mayew W.|1.22|3.8|p2
/player/hoyoung/|20220307|UTR Pro Match Series|/match-detail/?id=2049684|Hoyoung R.|2.1|1.67|p1
/player/barton-d7818/|20220307|UTR Pro Match Series|/match-detail/?id=2049684|Barton J.|2.1|1.67|p2
/player/lee-29dab/|20220307|UTR Pro Match Series|/match-detail/?id=2049680|Lee E.|6.0|1.09|p1
/player/sysoev-d4153/|20220307|UTR Pro Match Series|/match-detail/?id=2049680|Sysoev N.|6.0|1.09|p2
/player/barreiros-reyes/|20220307|UTR Pro Match Series|/match-detail/?id=2049678|Barreiros Reyes M.|1.6|2.2|p1
/player/braswell-07182/|20220307|UTR Pro Match Series|/match-detail/?id=2049678|Braswell J.|1.6|2.2|p2
/player/adam-0d577/|20220307|UTR Pro Match Series|/match-detail/?id=2049674|Adam N.|1.33|3.0|p1
/player/boyer-9224d/|20220307|UTR Pro Match Series|/match-detail/?id=2049674|Boyer T.|1.33|3.0|p2
/player/damm-4f98a/|20220307|UTR Pro Match Series|/match-detail/?id=2049676|Damm M.|1.07|7.0|p1
/player/ford-bcd5e/|20220307|UTR Pro Match Series|/match-detail/?id=2049676|Ford Z.|1.07|7.0|p2
/player/nortey-0c11d/|20220307|UTR Pro Match Series|/match-detail/?id=2050458|Nortey I.|1.07|7.0|p1
/player/aney-2c05e/|20220307|UTR Pro Match Series|/match-detail/?id=2050458|Aney A.|1.07|7.0|p2
/player/bigun-8898b/|20220307|UTR Pro Match Series|/match-detail/?id=2049672|Bigun M.|1.07|7.0|p1
/player/heaney-secord/|20220307|UTR Pro Match Series|/match-detail/?id=2049672|Heaney-Secord C.|1.07|7.0|p2
/utr-pro-tennis-series-5/2022/atp-men/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049672|Field|1.07|7.0|Field
/player/bobrov/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2050460|Bobrov B.|1.07|7.0|p1
/player/schinteie-f25b4/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2050460|Schinteie G.|1.07|7.0|p2
/player/willems-b17d9/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049718|Willems J.|1.05|8.0|p1
/player/zaharia/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049718|Zaharia M.|1.05|8.0|p2
/player/laurent-f4c7b/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049724|Laurent Y.|1.5|2.4|p1
/player/filip-f9664/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049724|Filip V.|1.5|2.4|p2
/player/marinescu-d0d2e/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049720|Marinescu M.|1.5|2.4|p1
/player/babinciuc/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049720|Babinciuc I.|1.5|2.4|p2
/player/luncanu/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049716|Luncanu P.|1.44|2.6|p1
/player/chirita-ab5f2/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049716|Chirita I.|1.44|2.6|p2
/player/ignat-5269f/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049706|Ignat D.|1.62|2.15|p1
/player/penev-188aa/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049706|Penev I.|1.62|2.15|p2
/player/antonescu-5d07c/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049708|Antonescu V.|2.5|1.48|p1
/player/fetisleam/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049708|Fetisleam E.|2.5|1.48|p2
/player/bielinskyi-90e51/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049710|Bielinskyi O.|2.5|1.48|p1
/player/zivotic/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049710|Zivotic G.|2.5|1.48|p2
/player/kahlke/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049712|Kahlke J.|1.11|5.5|p1
/player/craciun/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049712|Craciun T.|1.11|5.5|p2
/player/tomescu-bf7d6/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049704|Tomescu D.|1.11|5.5|p1
/player/cazacu-fcce2/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049704|Cazacu D.|1.11|5.5|p2
/player/dancu/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049714|Dancu V.|1.11|5.5|p1
/player/palcau/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049714|Palcau M.|1.11|5.5|p2
/player/frunza-bce04/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049702|Frunza N.|1.11|5.5|p1
/player/popov-03601/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049702|Popov V.|1.11|5.5|p2
/player/vanta/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049700|Vanta V.|1.29|3.3|p1
/player/mcintosh/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049700|Mcintosh E.|1.29|3.3|p2
/player/beauge/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049374|Beauge M.|1.22|3.69|p1
/player/delage/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049374|Delage P.|1.22|3.69|p2
/player/pierre/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049376|Pierre H.|2.09|1.6|p1
/player/faivre/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049376|Faivre P.|2.09|1.6|p2
/player/gloeckler/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049604|Gloeckler M.|1.69|2.0|p1
/player/bulnes-garrorena/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049604|Bulnes Garrorena F.|1.69|2.0|p2
/player/sahtali-d2569/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049372|Sahtali T.|1.65|2.07|p1
/player/ponchet-8cae2/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049372|Ponchet M.|1.65|2.07|p2
/player/pjevcevic/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049404|Pjevcevic P.|1.89|1.78|p1
/player/maric-3baba/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049404|Maric F.|1.89|1.78|p2
/player/den-heijer/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049598|Den Heijer G.|1.25|3.49|p1
/player/moore-8370a/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049598|Moore E.|1.25|3.49|p2
/player/rossi-54a2e/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049600|Rossi L.|1.86|1.79|p1
/player/falcao/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049600|Falcao G.|1.86|1.79|p2
/player/deckers/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049602|Deckers A.|1.0|10.4|p1
/player/sharma-521df/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049602|Sharma N.|1.0|10.4|p2
/player/biro-aa153/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049400|Biro A.|1.59|2.31|p1
/player/simundza/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049400|Simundza J.|1.59|2.31|p2
/player/broville/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049300|Broville M.|1.29|3.2|p1
/player/vandermeersch/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049300|Vandermeersch C.|1.29|3.2|p2
/player/parizzia/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049396|Parizzia N.|1.04|8.09|p1
/player/kelo/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049396|Kelo P.|1.04|8.09|p2
/player/milicevic-eb530/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049388|Milicevic L.|3.53|1.24|p1
/player/petrovic-38c78/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049388|Petrovic D.|3.53|1.24|p2
/player/tarvet/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049942|Tarvet O.|2.5|1.4|p1
/player/knaff/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049942|Knaff A.|2.5|1.4|p2
/player/colson/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049302|Colson T.|1.85|1.82|p1
/player/paris/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049302|Paris J.|1.85|1.82|p2
/player/kask/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049402|Kask M.|2.73|1.42|p1
/player/pampanin-6dd55/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049402|Pampanin P.|2.73|1.42|p2
/player/barun/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049398|Barun B.|1.44|2.64|p1
/player/kupcic/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049398|Kupcic J.|1.44|2.64|p2
/player/masabayashi/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049940|Masabayashi T.|2.05|1.6|p1
/player/woerner/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049940|Woerner P.|2.05|1.6|p2
/player/wassermann/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049592|Wassermann D.|3.94|1.6|p1
/player/donarski/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049592|Donarski S.|3.94|1.6|p2
/player/imamura-da963/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049938|Imamura M.|1.33|2.8|p1
/player/raynel/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049938|Raynel A.|1.33|2.8|p2
/player/hazawa-9e391/|20220307|UTR Pro Tennis Series 5|/match-detail/?id=2049936|Hazawa S.|1.33|2.8|p1
