Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
clay|Almeida G.|BRA|Right-Handed|Coria F.|ARG|Right-Handed|1.0||-348.0|6.0|5.0|6.0|16.61
clay|Darderi L.|ITA|Right-Handed|Ugo Carabelli C.|ARG|Right-Handed|0.0|-4.0|-119.0|-5.0|0.0|-3.0|0.6199999999999999
Varioussurfaces|Frances Tessari E.|FRA|Right-Handed|Alhogbani A.|SAU|Right-Handed|1.0||-12.0|1.0|0.0|-7.0|2.2
indoors|Southcombe M.|FRA|Right-Handed|Iradukunda G.|BDI|Right-Handed|1.0||-12.0|1.0|0.0|-7.0|5.21
indoors|Bittoun Kouzmine C.|FRA|Left-Handed|Barbier Gazeu P.|FRA|Right-Handed|0.0|7.0|12.0|-6.0|-10.0|6.0|-4.319999999999999
Varioussurfaces|Aguilar Cardozo J.|URY|Right-Handed|Del Pino M.|ARG|Left-Handed|1.0||-12.0|1.0|0.0|4.0|2.18
indoors|Nakashima B.|ITA|Right-Handed|Gasquet R.|FRA|Right-Handed|0.0|-14.0|369.0|-2.0|2.0|-15.0|-1.2
indoors|Ivashka I.|BLR|Right-Handed|Lopez F.|ESP|Left-Handed|0.0|-13.0|627.0|-4.0|5.0|-12.0|-5.59
indoors|Escoffier A.|FRA|Right-Handed|Zuk K.|POL|Right-Handed|1.0||-62.0|0.0|2.0|7.0|1.0
hard|Galarneau A.|CAN|Right-Handed|Krueger M.|FRA|Right-Handed|0.0|-6.0|-3.0|-3.0|-8.0|-5.0|0.039999999999999813
Varioussurfaces|Nitschke T.|DEU|Right-Handed|Van Zijl T.|NLD|Right-Handed|1.0||-12.0|1.0|0.0|1.0|2.79
indoors|Lamasine T.|FRA|Right-Handed|Gautier A.|FRA|Right-Handed|1.0||-125.0|-6.0|-15.0|4.0|-0.30999999999999983
indoors|Monday J.|ITA|Left-Handed|Peliwo F.|POL|Right-Handed|0.0|-9.0|265.0|6.0|5.0|-8.0|-0.52
Varioussurfaces|Delaney J.|AUS|Right-Handed|Cook E.|AUS|Right-Handed|0.0|6.0|12.0|-1.0|0.0|4.0|-1.6199999999999999
clay|Giannessi A.|ITA|Left-Handed|Bertola R.|CHE|Right-Handed|1.0||5.0|4.0|0.0|9.0|-0.4500000000000002
indoors|Bathrinath L.|IND|Right-Handed|Alazmeh T.|DEU|Right-Handed|1.0||-12.0|1.0|0.0|4.0|0.8999999999999999
indoors|Loffhagen G.|ITA|Right-Handed|Schaer J.|CHE|Right-Handed|0.0|0.0|-187.0|4.0|3.0|-1.0|-1.48
indoors|Garin C.|CHL|Right-Handed|Bublik A.|KAZ|Right-Handed|1.0||-430.0|8.0|-13.0|1.0|2.38
hard|Marterer M.|DEU|Left-Handed|Tseng C.|FRA|Right-Handed|0.0|4.0|26.0|19.0|16.0|6.0|0.41000000000000014
hard|Stebe C.|DEU|Left-Handed|Vukic A.|AUS|Right-Handed|0.0|4.0|-51.0|-14.0|-5.0|5.0|0.6799999999999999
Varioussurfaces|Cungu R.|MNE|Right-Handed|Novakovic N.|SRB|Right-Handed|0.0|8.0|12.0|-9.0|-12.0|3.0|-3.62
hard|Oradini G.|ITA|Left-Handed|Escobedo E.|MEX|Right-Handed|0.0|-2.0|12.0|-4.0|0.0|-2.0|0.98
Varioussurfaces|Ponchet M.|FRA|Left-Handed|Teboul L.|SRB|Right-Handed|0.0|0.0|12.0|-1.0|0.0|-5.0|-2.9699999999999998
clay|Paul J.|CHE|Right-Handed|Fonseca J.|BRA|Right-Handed|0.0|5.0|309.0|5.0|0.0|7.0|-3.08
hard|O'Connell C.|AUS|Right-Handed|Peniston R.|FRA|Left-Handed|0.0|1.0|90.0|3.0|0.0|2.0|-1.52
Varioussurfaces|Geva I.|ISR|Right-Handed|Simeunovic S.|CAN|Right-Handed|1.0||-12.0|1.0|0.0|-5.0|1.4699999999999998
Varioussurfaces|Gimenez J.|ARG|Right-Handed|Falabella L.|ARG|Left-Handed|1.0||-12.0|1.0|0.0|-3.0|2.75
indoors|Davidovich Fokina A.|ESP|Right-Handed|Murray A.|ITA|Right-Handed|1.0||395.0|-3.0|-7.0|-12.0|0.3599999999999999
indoors|La Vela G.|ITA|Right-Handed|Stodder T.|DEU|Right-Handed|1.0||-12.0|13.0|5.0|-5.0|4.359999999999999
hard|Caruso S.|ITA|Right-Handed|Diez S.|CAN|Right-Handed|0.0|-1.0|292.0|4.0|10.0|-2.0|-1.57
Varioussurfaces|Giunta M.|ITA|Right-Handed|Reynolds F.|NZL|Right-Handed|0.0|-5.0|12.0|-1.0|0.0|-4.0|-0.5
Varioussurfaces|Makhlouf M.|DZA|Right-Handed|Tailleu P.|FRA|Right-Handed|0.0|10.0|12.0|-1.0|0.0|8.0|-1.07
indoors|Alvarez Varona N.|ESP|Right-Handed|Trungelliti M.|ARG|Right-Handed|0.0|-9.0|18.0|2.0|10.0|-11.0|0.6599999999999997
indoors|Salton D.|ITA|Left-Handed|Ouakaa A.|TUN|Right-Handed|0.0|-3.0|12.0|-1.0|0.0|-3.0|0.7599999999999998
Varioussurfaces|Marquiselli V.|ARG|Right-Handed|Gimenez I.|BRA|Right-Handed|1.0||-12.0|1.0|0.0|-3.0|2.13
indoors|Echargui M.|TUN|Right-Handed|Bresciani L.|ITA|Right-Handed|0.0|3.0|12.0|-4.0|-5.0|7.0|-2.83
hard|Shang J.|CHN|Left-Handed|Broom C.|FRA|Right-Handed|0.0|-5.0|-235.0|-4.0|7.0|-7.0|-2.46
indoors|Hands T.|FRA|Right-Handed|Cukierman D.|ISR|Right-Handed|1.0||-12.0|1.0|0.0|-2.0|4.52
indoors|Christodoulou S.|CYP|Right-Handed|Schinas S.|GRC|Right-Handed|0.0|-9.0|12.0|-1.0|0.0|-8.0|-3.1799999999999997
indoors|Ivanov S.|BGR|Right-Handed|Pawelski M.|POL|Right-Handed|1.0||-12.0|1.0|0.0|5.0|-1.23
indoors|Hussey G.|ITA|Left-Handed|Vasa E.|FIN|Right-Handed|0.0|-5.0|12.0|-1.0|-3.0|0.0|-2.43
hard|Hijikata R.|AUS|Right-Handed|Kim J.|KOR|Right-Handed|0.0|6.0|-46.0|-11.0|-7.0|6.0|-12.13
indoors|Karol M.|SVK|Right-Handed|Lofman A.|FIN|Right-Handed|1.0||-12.0|12.0|13.0|-1.0|-0.15999999999999992
indoors|Geerts M.|BEL|Right-Handed|Halys Q.|FRA|Right-Handed|1.0||-478.0|-5.0|-13.0|2.0|2.92
Varioussurfaces|Alhogbani A.|SAU|Right-Handed|Frances Tessari E.|FRA|Right-Handed|0.0|-1.0|12.0|-1.0|0.0|7.0|-2.2
indoors|Ramos-Vinolas A.|ESP|Left-Handed|Giron M.|ITA|Right-Handed|1.0||279.0|-1.0|8.0|5.0|0.95
hard|Tseng C.|FRA|Right-Handed|Marterer M.|DEU|Left-Handed|1.0||-26.0|-19.0|-16.0|-6.0|-0.41000000000000014
indoors|Passaro F.|ITA|Right-Handed|Zhang Z.|CHN|Right-Handed|0.0|-5.0|171.0|-9.0|-8.0|-4.0|1.15
Varioussurfaces|Reynolds F.|NZL|Right-Handed|Giunta M.|ITA|Right-Handed|1.0||-12.0|1.0|0.0|4.0|0.5
indoors|Gaal C.|AUS|Right-Handed|Sach T.|AUS|Right-Handed|0.0|2.0|12.0|-1.0|0.0|5.0|-1.4699999999999998
indoors|Strombachs R.|LVA|Right-Handed|Szajrych J.|POL|Right-Handed|0.0|3.0|12.0|-1.0|6.0|2.0|-1.9699999999999998
clay|Olivieri G.|ARG|Right-Handed|Navone M.|ARG|Right-Handed|0.0|3.0|-60.0|-6.0|-10.0|3.0|0.5700000000000003
clay|Villanueva G.|ARG|Right-Handed|Cecchinato M.|ITA|Right-Handed|1.0||-188.0|-8.0|-10.0|-2.0|3.1099999999999994
clay|Nagal S.|IND|Right-Handed|Dutra da Silva D.|BRA|Left-Handed|0.0|-9.0|164.0|-10.0|-7.0|-9.0|-0.47
indoors|Duran T.|TUR|Right-Handed|Shumeiko P.|UKR|Left-Handed|0.0|-4.0|12.0|-1.0|0.0|-3.0|-0.5899999999999999
Varioussurfaces|Ciurletti A.|ITA|Right-Handed|Cundom J.|ARG|Right-Handed|0.0|4.0|12.0|-7.0|-10.0|3.0|-5.58
Varioussurfaces|Simeunovic S.|CAN|Right-Handed|Geva I.|ISR|Right-Handed|0.0|-3.0|12.0|-1.0|0.0|5.0|-1.4699999999999998
hard|Moriya H.|JPN|Right-Handed|Millman J.|AUS|Right-Handed|1.0||-333.0|-14.0|-15.0|-2.0|0.9100000000000001
Varioussurfaces|Kuperstein A.|ITA|Right-Handed|Perruzza V.|ITA|Right-Handed|0.0|5.0|12.0|-1.0|0.0|2.0|-1.96
indoors|Ingildsen J.|DNK|Right-Handed|Oliel Y.|ISR|Left-Handed|1.0||201.0|1.0|-3.0|3.0|1.89
