Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Rome|1.49|2.65|Zverev A.|Germany|2011|90.0|198.0|right|27.0|Fritz T.|USA|2013|86.0|193.0|right|26.0|clay|20240515
Rome|1.59|2.36|Tabilo A.|Chile|2013|75.0|188.0|left|27.0|Zhang Z.|China|2012|87.0|193.0|right|27.0|clay|20240515
Bordeaux challenger|1.60|2.25|Murray A.|GreatBritain|2002|83.0|190.0|right|37.0|Jacquet K.|France|2017|65.0|175.0|right|23.0|clay|20240515
Bordeaux challenger|1.50|2.52|Wawrinka S.|Switzerland|2001|79.0|182.0|right|39.0|Zapata Miralles B.|Spain|2012|82.0|183.0|right|27.0|clay|20240515
Bordeaux challenger|1.56|2.35|Barrere G.|France|2009|80.0|183.0|right|30.0|Ramos-Vinolas A.|Spain|2004|76.0|188.0|left|36.0|clay|20240515
Bordeaux challenger|1.28|3.52|Bautista-Agut R.|Spain|2002|75.0|183.0|right|36.0|McDonald M.|USA|2009|73.0|178.0|right|29.0|clay|20240515
Bordeaux challenger|1.42|2.78|Evans D.|GreatBritain|2005|75.0|175.0|right|34.0|Grenier H.|France|2013|85.0|196.0|right|28.0|clay|20240515
Bordeaux challenger|1.64|2.18|Daniel T.|Japan|2008|80.0|191.0|right|31.0|Herbert P.|France|2006|75.0|188.0|right|33.0|clay|20240515
Bordeaux challenger|2.44|1.53|Martineau M.|France|2014|76.0|183.0|right|25.0|Kovacevic A.|USA|2015|76.0|183.0|right|25.0|clay|20240515
Bordeaux challenger|1.44|2.69|Mpetshi Perricard G.|France|2018|||right|21.0|Lestienne C.|France|2009|77.0|180.0|right|32.0|clay|20240515
Bordeaux challenger|1.75|2.02|Mayot H.|France|2017|71.0|178.0|right|22.0|Nagal S.|India|2012|69.0|178.0|right|27.0|clay|20240515
Bordeaux challenger|1.67|2.14|Shang J.|China|2020|||left|19.0|Gaston H.|France|2015|68.0|173.0|left|23.0|clay|20240515
Bordeaux challenger|1.52|2.45|Van De Zandschulp B.|Netherlands|2011|83.0|188.0|right|28.0|Halys Q.|France|2011|78.0|191.0|right|27.0|clay|20240515
Turin challenger|1.62|2.21|Hanfmann Y.|Germany|2007|86.0|193.0|right|32.0|Marterer M.|Germany|2011|84.0|191.0|left|29.0|clay|20240515
Taipei challenger|1.51|2.46|Marchenko I.|Ukraine|2003|82.0|185.0|right|36.0|Donskoy E.|Russia|2006|75.0|185.0|right|34.0|hard|20240515
Taipei challenger|1.53|2.41|Berankis R.|Lithuania|2005|77.0|175.0|right|34.0|Escoffier A.|France|2008|78.0|185.0|right|32.0|hard|20240515
Taipei challenger|1.22|4.07|Hong S.|SouthKorea|2012|65.0|175.0|right|27.0|Ellis B.|Australia|2013|||right|25.0|hard|20240515
Taipei challenger|1.43|2.70|Purcell M.|Australia|2013|75.0|185.0|right|26.0|Bertola R.|Switzerland|2014|||right|25.0|hard|20240515
Taipei challenger|1.31|3.28|Hsu Y.|ChineseTaipei|2015|70.0|178.0|right|25.0|Noguchi R.|Japan|2016|63.0|168.0|right|25.0|hard|20240515
Taipei challenger|1.16|4.94|Walton A.|Australia|2015|76.0|185.0|right|25.0|Nam J.|SouthKorea|2009|80.0|183.0|right|31.0|hard|20240515
Taipei challenger|1.12|5.79|Duckworth J.|Australia|2006|82.0|183.0|right|32.0|Ramanathan R.|India|2009|80.0|188.0|right|29.0|hard|20240515
Taipei challenger|1.57|2.30|Fery A.|GreatBritain|2019|||right|22.0|Tu L.|Australia|2011|||right|28.0|hard|20240515
Tunis challenger|1.60|2.27|Skatov T.|Kazakhstan|2016|73.0|173.0|right|23.0|Brouwer G.|Netherlands|2013|72.0|191.0|left|28.0|clay|20240515
Tunis challenger|1.70|2.10|Royer V.|France|2018|83.0|188.0|right|23.0|Dougaz A.|Tunisia|2013|80.0|188.0|left|27.0|clay|20240515
Tunis challenger|1.83|1.91|Tabur C.|France|2015|70.0|170.0|right|24.0|Shimabukuro S.|Japan|2015|75.0|183.0|right|27.0|clay|20240515
Tunis challenger|1.78|1.95|Olivieri G.|Argentina|2014|73.0|175.0|right|26.0|Crawford O.|GreatBritain|2016|84.0|180.0|right|25.0|clay|20240515
Tunis challenger|1.62|2.23|Vacherot V.|Monaco|2014|||right|25.0|Hardt N.|DominicanRep.|2014|84.0|183.0|right|23.0|clay|20240515
Tunis challenger|1.40|2.79|Dzumhur D.|BosniaandHerzeg.|2008|68.0|175.0|right|32.0|Landaluce M.|Spain|2022|||right|18.0|clay|20240515
Tunis challenger|1.57|2.28|Roca Batalla O.|Spain|2008|75.0|173.0|right|31.0|Lamasine T.|France|2010|69.0|183.0|right|31.0|clay|20240515
Tunis challenger|2.10|1.69|Dellien M.|Bolivia|2011|||right|26.0|Krueger M.|USA|2009|82.0|188.0|right|30.0|clay|20240515
Oeiras 2 challenger|2.70|1.43|Yevseyev D.|Kazakhstan|2009|75.0|189.0|right|31.0|Nava E.|USA|2016|74.0|183.0|right|22.0|clay|20240515
Oeiras 2 challenger|1.63|2.20|Novak D.|Austria|2011|80.0|183.0|right|30.0|Michelsen A.|USA|2021|||right|19.0|clay|20240515
Oeiras 2 challenger|2.35|1.56|De Loore J.|Belgium|2010|86.0|191.0|right|31.0|Kopriva V.|CzechRepublic|2015|69.0|178.0|right|27.0|clay|20240515
Oeiras 2 challenger|2.10|1.69|Faria J.|Portugal|2020|||right|21.0|Heide G.|Brazil|2018|||right|22.0|clay|20240515
Oeiras 2 challenger|2.65|1.43|Zhukayev B.|Kazakhstan|2016|||right|23.0|Kypson P.|USA|2015|79.0|188.0|right|24.0|clay|20240515
Oeiras 2 challenger|1.57|2.30|Burruchaga R.|Argentina|2018|||right|22.0|Svrcina D.|CzechRepublic|2017|68.0|178.0|right|21.0|clay|20240515
Oeiras 2 challenger|1.52|2.43|Choinski J.|GreatBritain|2012|80.0|196.0|right|28.0|Boyer T.|USA|2016|||right|23.0|clay|20240515
Oeiras 2 challenger|2.03|1.74|Ymer E.|Sweden|2012|79.0|183.0|right|28.0|Harris L.|RSA|2014|80.0|193.0|right|27.0|clay|20240515
Oeiras 2 challenger|1.07|7.18|McHugh A.|GreatBritain|2016|70.0|178.0|right|24.0|Lyons J.|USA|2022|||right||clay|20240515
Oeiras 2 challenger|1.07|7.17|Habib H.|Lebanon|2013|85.0|188.0|right|26.0|Cabrera M.|Chile|2018|||right|24.0|clay|20240515
Oeiras 2 challenger|1.27|3.43|Langmo C.|USA|2013|84.0|191.0|right|28.0|Tudorica A.|Canada|2017|||right|22.0|clay|20240515
Oeiras 2 challenger|1.18|4.26|Ponwith N.|USA|2012|79.0|188.0|right|26.0|Benson M.|USA|2021|||right|24.0|clay|20240515
Oeiras 2 challenger|1.40|2.74|Dickerson R.|USA|2019|||right|27.0|Kapasi K.|USA|2023|||right|20.0|clay|20240515
Oeiras 2 challenger|6.94|1.07|Poritzky E.|USA|2017|||left|21.0|Kirchheimer S.|USA|2013|79.0|185.0|right|29.0|clay|20240515
Oeiras 2 challenger|1.06|7.25|Tomic B.|Australia|2008|91.0|196.0|right|31.0|Brumm J.|USA|2013|||right|25.0|clay|20240515
Oeiras 2 challenger|1.08|6.42|Corwin F.|USA|2014|82.0|188.0|right|28.0|Nicholson S.|GreatBritain|2024|||||clay|20240515
Oeiras 2 challenger|2.06|1.68|Bigun M.|USA|2021|||right|18.0|Guzauskas G.|USA|2019|||right|21.0|clay|20240515
Oeiras 2 challenger|1.08|6.51|Kuzuhara B.|USA|2021|||right|20.0|Gaskell L.|USA|2024|||right||clay|20240515
Oeiras 2 challenger|1.21|3.92|Adams H.|USA|2011|73.0|183.0|right|30.0|Jordan P.|USA|2021|||right|23.0|clay|20240515
Oeiras 2 challenger|1.67|2.06|Moeller M.|Germany|2016|69.0|178.0|right|25.0|Soriano Barrera A.|Colombia|2014|||right|25.0|clay|20240515
Oeiras 2 challenger|1.21|3.97|Echeverria J.|Spain|2016|||right|22.0|Bonding O.|GreatBritain|2024|||right||clay|20240515
Oeiras 2 challenger|1.01|22.75|Buse I.|Peru|2019|||right|20.0|Rabinad Vila K.|Spain|2021|||right|19.0|clay|20240515
Oeiras 2 challenger|1.84|1.84|Martin Tiffon P.|Spain|2016|73.0|183.0|right|25.0|Den Ouden G.|Netherlands|2020|||right|22.0|clay|20240515
Oeiras 2 challenger|1.43|2.61|Nefve A.|USA|2016|||left|24.0|Hilderbrand T.|USA|2016|||right|24.0|clay|20240515
Oeiras 2 challenger|1.17|4.43|Andrade A.|Ecuador|2014|73.0|180.0|right|25.0|Bertran P.|DominicanRep.|2013|||right|28.0|clay|20240515
Oeiras 2 challenger|1.17|4.43|Maloney P.|USA|2017|||right|24.0|Lyeons J.|USA|2015|||right|23.0|clay|20240515
Oeiras 2 challenger|1.27|3.42|Grant W.|USA|2015|||right|23.0|George B.|Canada|2022|||left|21.0|clay|20240515
Oeiras 2 challenger|2.03|1.70|Neff A.|USA|2017|||right|23.0|Schachter N.|USA|2017|||right|25.0|clay|20240515
Oeiras 2 challenger|3.06|1.33|Damas M.|Spain|2015|||right|24.0|Kuhn N.|Germany|2015|75.0|185.0|right|24.0|clay|20240515
Oeiras 2 challenger|1.66|2.08|Pedrico Kravtsov A.|Spain|2022|||right|19.0|Lopez N.|Switzerland|2018|||left|22.0|clay|20240515
Oeiras 2 challenger|4.28|1.17|Beauge M.|France|2014|70.0|183.0|right|24.0|Giustino L.|Italy|2006|83.0|180.0|right|32.0|clay|20240515
Oeiras 2 challenger|1.27|3.38|Collignon R.|Belgium|2020|||right|22.0|Kwiatkowski T.|USA|2010|82.0|188.0|right|29.0|clay|20240515
Oeiras 2 challenger|2.64|1.41|Stewart H.|GreatBritain|2017|||right|25.0|Gerasimov E.|Belarus|2008|86.0|196.0|right|31.0|clay|20240515
Oeiras 2 challenger|1.02|10.38|de Schepper K.|France|2004|100.0|203.0|left|37.0|De Almeida Santos P.|Brazil|2022|||right|20.0|clay|20240515
Oeiras 2 challenger|1.68|2.05|Alcala Gurri M.|Spain|2018|||right|21.0|McCormick T.|USA|2017|||right|25.0|clay|20240515
Oeiras 2 challenger|1.54|2.32|Jodar R.|Spain|2022|||right|17.0|Markovits M.|Hungary|2022|||right|19.0|clay|20240515
Oeiras 2 challenger|1.59|2.23|Mochizuki Y.|Japan|2016|60.0|173.0|right|26.0|Samrej K.|Thailand|2016|||right|23.0|clay|20240515
Oeiras 2 challenger|1.06|8.00|Taguchi R.|Japan|2022|||right|24.0|Mingzhou Z.|China|2018|||right|24.0|clay|20240515
Oeiras 2 challenger|1.14|5.00|Sun F.|China|2014|75.0|178.0|right|27.0|Matsumura R.|Japan|2011|69.0|183.0|right|27.0|clay|20240515
Oeiras 2 challenger|1.60|2.17|Park S.|SouthKorea|2023|||right|18.0|Chen X.|China|2023|||right|20.0|clay|20240515
Oeiras 2 challenger|1.34|2.98|Merida Aguilar D.|Spain|2020|||right|19.0|Sanchez Quilez A.|Spain|2022|||right|19.0|clay|20240515
Oeiras 2 challenger|1.17|4.43|Lopez Montagud C.|Spain|2015|||right|24.0|Izquierdo Luque R.|Spain|2015|||right|24.0|clay|20240515
Oeiras 2 challenger|1.24|3.61|Genov A.|Bulgaria|2019|||left|22.0|Stephens Z.|GreatBritain|2023|||right|18.0|clay|20240515
Oeiras 2 challenger|3.08|1.33|De Krom M.|Netherlands|2015|||right|26.0|Sanchez Izquierdo N.|Spain|2015|77.0|185.0|right|25.0|clay|20240515
