Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
hard|Duckworth J.|AUS|Right-Handed|Wong C.|HKG|Right-Handed|0.0|12.0|227.0|4.0|0.0|12.0|-3.46
indoors|Mugelli P.|ITA|Right-Handed|Teglas I.|ROU|Right-Handed|0.0|8.0|49.5|0.0|0.0|3.0|2.3600000000000003
indoors|Ghazouani Durand Y.|FRA|Right-Handed|Dubouch M.|FRA|Right-Handed|0.0|-2.0|49.5|0.0|0.0|0.0|2.49
clay|Buse I.|PER|Right-Handed|Taylor A.|AUS|Right-Handed|0.0|-12.0|49.5|0.0|5.0|-13.0|-9.180000000000001
indoors|Hopper J.|ARG|Right-Handed|Quinn E.|ARG|Right-Handed|1.0||167.0|0.0|0.0|4.0|6.17
indoors|Gutierrez O.|BRA|Right-Handed|Walch A.|FRA|Right-Handed|1.0||-49.5|-11.0|-13.0|1.0|2.49
clay|Arias B.|BOL|Right-Handed|Campana Lee G.|KOR|Right-Handed|1.0||-49.5|-2.0|2.0|11.0|3.7100000000000004
indoors|Szilvassy A.|CAN|Right-Handed|Baerg K.|CAN|Right-Handed|0.0|6.0|49.5|0.0|0.0|10.0|-4.4
indoors|Wright A.|ARG|Right-Handed|Earnshaw M.|ARG|Right-Handed|0.0|-4.0|49.5|0.0|0.0|-1.0|6.98
indoors|El Feky K.|EGY|Right-Handed|Ibrakhimov R.|UZB|Right-Handed|1.0||-49.5|0.0|0.0|-1.0|-6.98
indoors|Nari L.|ARG|Right-Handed|Garcia Longo N.|ARG|Right-Handed|1.0||-49.5|0.0|0.0|3.0|-1.2800000000000002
indoors|Augusto Dos Santos R.|BRA|Right-Handed|Branc M.|ARG|Right-Handed|0.0|0.0|49.5|0.0|0.0|-3.0|1.2800000000000002
indoors|Kirkin E.|TUR|Right-Handed|Sels J.|NLD|Right-Handed|1.0||-249.5|-10.0|-8.0|-4.0|1.0199999999999998
indoors|Martinez P.|ESP|Right-Handed|Bonzi B.|FRA|Right-Handed|0.0|1.0|-155.0|0.0|0.0|-1.0|2.12
indoors|Oliynykov N.|HRV|Right-Handed|Edengren K.|SWE|Right-Handed|1.0||-49.5|0.0|0.0|0.0|-2.3600000000000003
indoors|Kukushkin M.|KAZ|Right-Handed|Arnaboldi F.|ITA|Right-Handed|0.0|11.0|-48.0|-9.0|-2.0|12.0|-3.33
indoors|Williams C.|ARG|Right-Handed|Karlovskiy E.|RUS|Right-Handed|1.0||29.0|-7.0|-8.0|-11.0|0.24
indoors|Thomas-Smith D.|ARG|Right-Handed|Lumsden E.|ARG|Right-Handed|1.0||-49.5|0.0|0.0|0.0|2.54
indoors|Cundom J.|ARG|Right-Handed|Estevez J.|ARG|Right-Handed|1.0||-49.5|0.0|0.0|5.0|-1.2800000000000002
indoors|Brill J.|CZE|Right-Handed|Bojkovic A.|ARG|Right-Handed|1.0||-49.5|0.0|0.0|-5.0|-2.3600000000000003
hard|Moriya H.|JPN|Right-Handed|Court J.|AUS|Right-Handed|0.0|9.0|-90.0|-27.0|-20.0|9.0|-2.13
indoors|Castelletti L.|ITA|Right-Handed|Nobel E.|SWE|Right-Handed|0.0|5.0|49.5|0.0|0.0|-2.0|-2.2800000000000002
indoors|Paris T.|FRA|Right-Handed|Vatutin A.|RUS|Right-Handed|0.0|-10.0|156.5|9.0|5.0|-9.0|0.17999999999999994
indoors|Vatutin A.|RUS|Right-Handed|Paris T.|FRA|Right-Handed|1.0||-156.5|-9.0|-5.0|9.0|-0.17999999999999994
indoors|Zhu M.|ARG|Right-Handed|Gabor D.|IRL|Right-Handed|0.0|12.0|49.5|-1.0|-8.0|12.0|-7.0
indoors|Marchenko I.|UKR|Right-Handed|Borrelli L.|ITA|Right-Handed|0.0|18.0|146.0|4.0|2.0|17.0|-17.6
indoors|Wrann B.|ARG|Right-Handed|Nestola F.|ARG|Right-Handed|1.0||-49.5|0.0|0.0|-1.0|-6.98
indoors|Zhao R.|CHN|Right-Handed|Ifi N.|BEL|Right-Handed|1.0||-49.5|0.0|0.0|-2.0|-6.98
