Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
clay|Vukic A.|AUS|Right-Handed|Cobolli F.|ITA|Right-Handed|1.0||248.0|6.0|3.0|6.0|-1.5399999999999998
clay|Delbonis F.|ARG|Left-Handed|Berankis R.|LTU|Right-Handed|0.0|0.0|36.0|13.0|18.0|-1.0|-1.41
hard|Bertola R.|CHE|Right-Handed|Vasa I.|FIN|Right-Handed|1.0||-2.5|2.0|0.0|-1.0|-2.4000000000000004
clay|Khachanov K.|RUS|Right-Handed|Norrie C.|ITA|Left-Handed|1.0||1150.0|5.0|10.0|0.0|-1.98
clay|Gojo B.|HRV|Right-Handed|Marcora R.|ITA|Right-Handed|1.0||-104.0|5.0|3.0|-9.0|0.8800000000000001
hard|McCabe J.|AUS|Right-Handed|Bouzige M.|AUS|Right-Handed|0.0|-3.0|2.5|0.0|5.0|-4.0|0.8199999999999998
hard|Horak O.|CZE|Right-Handed|Rogic Hadzalic A.|HRV|Right-Handed|1.0||-2.5|2.0|0.0|-6.0|0.5
hard|Yitbarek S.|SWE|Right-Handed|Roberts J.|BHS|Right-Handed|0.0|-3.0|2.5|-12.0|-3.0|-4.0|0.0
hard|Mehrotra A.|AUS|Right-Handed|Ma W.|AUS|Right-Handed|1.0||-2.5|-5.0|2.0|-2.0|-0.10999999999999988
hard|Faria L.|PRT|Right-Handed|Erhard M.|FRA|Right-Handed|1.0||-2.5|0.0|-3.0|3.0|-0.6700000000000002
hard|Siniakov D.|CZE|Right-Handed|Vernier M.|CHL|Right-Handed|0.0|-12.0|2.5|5.0|7.0|-10.0|0.0
clay|Daniel T.|JPN|Right-Handed|Sousa J.|PRT|Right-Handed|0.0|-4.0|-134.0|6.0|6.0|-4.0|-0.24999999999999978
clay|Kirci K.|TUR|Right-Handed|Heyman C.|BEL|Left-Handed|1.0||-2.5|-10.0|-6.0|-4.0|4.37
clay|Koepfer D.|DEU|Left-Handed|Moutet C.|FRA|Left-Handed|1.0||220.0|11.0|5.0|5.0|-0.5600000000000003
clay|Zeppieri G.|ITA|Left-Handed|Napolitano S.|ITA|Right-Handed|0.0|-6.0|-131.0|-12.0|-11.0|-7.0|-2.2199999999999998
