Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
clay|Smith K.|FRA|Right-Handed|Kodat T.|FRA|Right-Handed|1.0||-128.5|20.0|20.0|5.0|-0.97
clay|Gakhov I.|RUS|Left-Handed|Den Heijer G.|NLD|Right-Handed|0.0|2.0|-183.0|1.0|6.0|0.0|-1.8399999999999999
clay|Varillas J.|PER|Right-Handed|Melzer G.|AUT|Left-Handed|0.0|-5.0|-25.5|-2.0|-3.0|-6.0|-0.74
clay|Vavassori A.|ITA|Right-Handed|Travaglia S.|ITA|Right-Handed|1.0||-631.0|-2.0|8.0|-3.0|2.31
clay|Mertens Y.|BEL|Right-Handed|Vatutin A.|RUS|Right-Handed|1.0||-11.0|3.0|10.0|6.0|0.78
clay|Cozbinov A.|FRA|Right-Handed|Bondarevskiy Y.|RUS|Left-Handed|1.0||-128.5|8.0|-6.0|5.0|0.5499999999999998
hard|Musetti L.|ITA|Right-Handed|Ramos-Vinolas A.|ESP|Left-Handed|1.0||-296.0|-1.0|-3.0|-14.0|-0.23999999999999977
clay|Hajek P.|CZE|Right-Handed|Dev S.|IND|Right-Handed|0.0|-2.0|128.5|1.5|10.0|-1.0|-0.7799999999999998
clay|Fonio G.|ITA|Right-Handed|Chazal M.|FRA|Right-Handed|0.0|-6.0|128.5|8.0|8.0|-5.0|-1.3300000000000003
clay|Gengel M.|CZE|Right-Handed|Sultanov K.|UZB|Right-Handed|1.0||-128.5|0.0|5.0|3.0|0.2999999999999998
clay|Vatutin A.|RUS|Right-Handed|Mertens Y.|BEL|Right-Handed|0.0|-5.0|11.0|-3.0|-10.0|-6.0|-0.78
hard|Pospisil V.|CAN|Right-Handed|Wolf J.|FRA|Right-Handed|0.0|10.0|664.0|9.0|10.0|9.0|-0.22999999999999976
clay|Travaglia S.|ITA|Right-Handed|Vavassori A.|ITA|Right-Handed|0.0|4.0|631.0|2.0|-8.0|3.0|-2.31
clay|Wehnelt K.|DEU|Right-Handed|Snitari I.|FRA|Right-Handed|0.0|8.0|128.5|0.5|0.0|6.0|-0.7199999999999998
hard|Galan D.|COL|Right-Handed|Struff J.|DEU|Right-Handed|1.0||-85.5|-20.0|-2.0|-6.0|1.48
clay|Kuhn N.|DEU|Right-Handed|Molcan A.|SVK|Left-Handed|1.0||-318.0|2.0|7.0|-2.0|1.2900000000000003
clay|Takahashi Y.|JPN|Right-Handed|Lokoli L.|FRA|Right-Handed|1.0||11.0|-10.0|-18.0|-3.0|1.5199999999999998
clay|Nava E.|FRA|Right-Handed|Catanzariti A.|FRA|Right-Handed|1.0||-349.5|-0.5|0.0|-2.0|-1.3
Varioussurfaces|Oliver L.|FRA|Right-Handed|Kopczynski T.|FRA|Right-Handed|1.0||-128.5|-0.5|0.0|-5.0|4.03
clay|Redlicki M.|FRA|Left-Handed|Draxl L.|CAN|Right-Handed|1.0||-128.5|6.5|18.0|8.0|0.95
clay|Chrysochos P.|CYP|Right-Handed|Hijikata R.|AUS|Right-Handed|1.0||-110.0|16.0|7.0|5.0|0.6399999999999999
hard|Carballes Baena R.|ESP|Right-Handed|Olivo R.|ARG|Right-Handed|0.0|-2.0|541.0|4.0|3.0|-1.0|-1.82
clay|Harris B.|FRA|Right-Handed|Lazarov A.|BGR|Right-Handed|0.0|2.0|382.5|2.0|0.0|3.0|1.54
hard|Wolf J.|FRA|Right-Handed|Pospisil V.|CAN|Right-Handed|1.0||-664.0|-9.0|-10.0|-9.0|0.22999999999999976
indoors|Gombos N.|SVK|Right-Handed|Novak D.|AUT|Right-Handed|0.0|3.0|80.0|5.0|10.0|4.0|0.8399999999999999
clay|Huertas Del Pino A.|PER|Right-Handed|Dellien M.|BOL|Right-Handed|1.0||-128.5|-0.5|0.0|4.0|6.77
clay|Simon T.|DEU|Right-Handed|Ignatik U.|BLR|Right-Handed|0.0|-1.0|395.5|14.0|15.0|-1.0|1.5199999999999998
hard|Ruusuvuori E.|FIN|Right-Handed|Koepfer D.|DEU|Left-Handed|0.0|-4.0|-92.0|0.0|8.0|-5.0|-1.3399999999999999
Varioussurfaces|Liu L.|FRA|Right-Handed|Vietri B.|ARG|Right-Handed|0.0|0.0|128.5|0.5|0.0|-6.0|-0.4099999999999999
clay|Tabur C.|FRA|Right-Handed|Vidal Azorin J.|ESP|Right-Handed|1.0||-128.5|2.0|-8.0|-7.0|0.0
clay|Catanzariti A.|FRA|Right-Handed|Nava E.|FRA|Right-Handed|0.0|-1.0|349.5|0.5|0.0|2.0|1.3
clay|Huertas Del Pino C.|PER|Right-Handed|Gutierrez O.|BRA|Right-Handed|1.0||-128.5|19.0|18.0|-3.0|0.9800000000000002
hard|Davidovich Fokina A.|ESP|Right-Handed|Johnson S.|FRA|Right-Handed|0.0|-9.0|544.0|-6.0|-5.0|-9.0|-0.5700000000000003
clay|Marek W.|POL|Right-Handed|Den Ouden G.|NLD|Right-Handed|1.0||-128.5|1.5|8.0|1.0|2.13
hard|Kudla D.|FRA|Right-Handed|Tabilo A.|CHL|Left-Handed|1.0||416.0|4.0|-8.0|5.0|-0.54
Varioussurfaces|Chepelev A.|RUS|Left-Handed|Novikov E.|RUS|Right-Handed|0.0|4.0|128.5|0.5|0.0|-1.0|-3.0799999999999996
hard|Svajda Z.|FRA|Right-Handed|Caruso S.|ITA|Right-Handed|1.0||-458.0|-21.0|-10.0|-4.0|0.21999999999999997
hard|Nishikori K.|JPN|Right-Handed|Sousa J.|PRT|Right-Handed|0.0|-1.0|813.0|-1.0|-7.0|-1.0|-4.31
clay|Boehler D.|DEU|Right-Handed|Zhukayev B.|KAZ|Right-Handed|0.0|4.0|317.5|0.5|0.0|5.0|-0.04999999999999982
clay|Brancaccio R.|ITA|Right-Handed|Pellegrino A.|ITA|Right-Handed|1.0||-15.0|-9.0|-2.0|0.0|0.3800000000000001
clay|Moroni G.|ITA|Right-Handed|Griekspoor T.|NLD|Right-Handed|1.0||-514.0|-4.0|-3.0|-2.0|1.1400000000000001
clay|El Mihdawy A.|FRA|Right-Handed|Perez A.|FRA|Right-Handed|1.0||-128.5|-0.5|0.0|8.0|4.15
clay|Dellien M.|BOL|Right-Handed|Huertas Del Pino A.|PER|Right-Handed|0.0|6.0|128.5|0.5|0.0|-4.0|-6.77
clay|Bocchi L.|ITA|Right-Handed|Ragazzi A.|ITA|Right-Handed|0.0|1.0|128.5|-1.0|-5.0|-1.0|0.6099999999999999
clay|Dellien M.|BOL|Right-Handed|Dutra da Silva D.|BRA|Left-Handed|1.0||-128.5|-0.5|0.0|-10.0|1.0499999999999998
Varioussurfaces|Kekez D.|HRV|Right-Handed|Radenkovic L.|SRB|Right-Handed|0.0|10.0|128.5|0.5|0.0|9.0|-7.71
clay|Den Ouden G.|NLD|Right-Handed|Marek W.|POL|Right-Handed|0.0|-3.0|128.5|-1.5|-8.0|-1.0|-2.13
Varioussurfaces|Popov V.|BGR|Right-Handed|Pjevcevic P.|SRB|Right-Handed|1.0||-128.5|-0.5|0.0|-2.0|1.59
hard|Brooksby J.|FRA|Right-Handed|Ilkel C.|TUR|Right-Handed|0.0|-5.0|514.0|0.0|5.0|-6.0|-4.61
clay|Sigsgaard C.|DNK|Right-Handed|Moraing O.|DEU|Right-Handed|1.0||-128.5|-0.5|0.0|3.0|-2.7600000000000002
clay|Langmo C.|FRA|Right-Handed|Watanabe S.|JPN|Right-Handed|0.0|4.0|128.5|9.0|11.0|5.0|-1.9100000000000001
clay|Reymond A.|FRA|Left-Handed|Bellier A.|CHE|Left-Handed|0.0|-1.0|434.5|-7.0|-16.0|-2.0|0.6499999999999999
Varioussurfaces|Ocana Lavoie N.|CAN|Right-Handed|Chiu J.|FRA|Right-Handed|1.0||-128.5|-0.5|0.0|0.0|0.09999999999999987
clay|Pellegrino A.|ITA|Right-Handed|Brancaccio R.|ITA|Right-Handed|0.0|1.0|15.0|9.0|2.0|0.0|-0.3800000000000001
clay|Mu T.|CHN|Right-Handed|Bakshi A.|GEO|Left-Handed|1.0||-128.5|-4.5|-5.0|-3.0|-1.3
clay|Perez A.|FRA|Right-Handed|El Mihdawy A.|FRA|Right-Handed|0.0|-8.0|128.5|0.5|0.0|-8.0|-4.15
Varioussurfaces|Arovin O.|UKR|Right-Handed|Bastola A.|NPL|Right-Handed|0.0|6.0|128.5|0.5|0.0|5.0|-7.55
Varioussurfaces|Voros M.|HUN|Right-Handed|Peters W.|FRA|Right-Handed|1.0||-128.5|-0.5|0.0|-1.0|-0.6699999999999999
clay|Galarza J.|ARG|Right-Handed|Cornut Chauvinc A.|FRA|Right-Handed|1.0||-128.5|1.5|-2.0|6.0|1.3500000000000003
Varioussurfaces|Bataljin L.|AUS|Right-Handed|Bielinskyi O.|UKR|Right-Handed|1.0||-128.5|-27.0|-17.0|-2.0|1.33
hard|Rune H.|DNK|Right-Handed|Escobedo E.|MEX|Right-Handed|1.0||235.0|-14.0|0.0|-7.0|-1.5700000000000003
Varioussurfaces|Silva J.|FRA|Right-Handed|Voros M.|HUN|Right-Handed|1.0||-254.5|-0.5|0.0|-2.0|4.03
clay|Uzhylovsky V.|UKR|Right-Handed|Seateun N.|FRA|Right-Handed|1.0||-128.5|22.5|11.0|9.0|0.47
clay|Neuchrist M.|AUT|Right-Handed|Denolly C.|FRA|Left-Handed|0.0|4.0|128.5|2.5|0.0|6.0|0.22999999999999998
clay|Bertran P.|FRA|Right-Handed|Harrison R.|FRA|Right-Handed|1.0||263.0|-5.0|0.0|-4.0|3.0700000000000003
clay|Ajdukovic D.|HRV|Right-Handed|Basic M.|FRA|Right-Handed|0.0|-9.0|-373.0|-13.0|-3.0|-10.0|0.0
hard|Tabilo A.|CHL|Left-Handed|Kudla D.|FRA|Right-Handed|0.0|-5.0|-416.0|-4.0|8.0|-5.0|0.54
clay|Rodriguez-Pace R.|VEN|Right-Handed|Wenger D.|CHE|Right-Handed|1.0||-128.5|-0.5|0.0|7.0|3.02
hard|Djere L.|SRB|Right-Handed|Cressy M.|FRA|Right-Handed|1.0||824.0|-6.0|-13.0|2.0|-0.010000000000000009
indoors|Moraing M.|DEU|Left-Handed|Vesely J.|CZE|Left-Handed|1.0||-619.0|-10.0|0.0|1.0|0.5700000000000003
clay|Sultanov K.|UZB|Right-Handed|Gengel M.|CZE|Right-Handed|0.0|1.0|128.5|0.0|-5.0|-3.0|-0.2999999999999998
clay|Kodat T.|FRA|Right-Handed|Smith K.|FRA|Right-Handed|0.0|-3.0|128.5|-20.0|-20.0|-5.0|0.97
clay|Kuzmanov D.|BGR|Right-Handed|Gabashvili T.|RUS|Right-Handed|0.0|-7.0|70.0|-6.0|5.0|-8.0|-1.38
clay|Dellien H.|BOL|Right-Handed|Jarry N.|CHL|Right-Handed|1.0||567.0|-15.0|-18.0|3.0|0.2699999999999998
