Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
indoors|Colas Sanchez A.|ESP|Right-Handed|Weis A.|ITA|Right-Handed|1.0||75.5|-3.0|-3.0|-3.0|1.71
indoors|Kirkov V.|ESP|Right-Handed|Cretu C.|ROU|Right-Handed|0.0|1.0|-75.5|-16.0|0.0|2.0|-1.71
indoors|Jones A.|ESP|Right-Handed|Arnaboldi F.|ITA|Right-Handed|1.0||159.0|-1.0|0.0|2.0|1.71
indoors|Vanshelboim E.|UKR|Right-Handed|Dussin L.|FRA|Right-Handed|1.0||75.5|9.5|3.0|-2.0|1.71
indoors|Winter Lopez B.|ESP|Right-Handed|Sorrentino L.|ITA|Right-Handed|0.0|-1.0|-75.5|-3.5|0.0|0.0|-1.71
hard|Gunneswaran P.|IND|Left-Handed|Kudla D.|ESP|Right-Handed|1.0||-116.0|1.0|8.0|2.0|1.7899999999999998
indoors|Orlov V.|UKR|Right-Handed|Chrysochos P.|CYP|Right-Handed|1.0||226.5|-7.0|0.0|1.0|1.71
clay|Roca Batalla O.|ESP|Right-Handed|Olivieri G.|ARG|Right-Handed|0.0|6.0|-103.0|2.0|-2.0|5.0|-0.26
indoors|Bondarevskiy Y.|RUS|Left-Handed|Alcala Gurri M.|ESP|Right-Handed|0.0|3.0|-75.5|-9.0|6.0|3.0|-1.71
clay|Olivieri G.|ARG|Right-Handed|Roca Batalla O.|ESP|Right-Handed|1.0||103.0|-2.0|2.0|-5.0|0.26
indoors|Arnaboldi F.|ITA|Right-Handed|Jones A.|ESP|Right-Handed|0.0|-2.0|-159.0|1.0|0.0|-2.0|-1.71
indoors|Gomaa M.|EGY|Right-Handed|Amirov D.|RUS|Right-Handed|0.0|-1.0|-75.5|-3.5|0.0|0.0|-1.71
indoors|Vidal Azorin J.|ESP|Right-Handed|Andreu Garcia F.|ESP|Right-Handed|0.0|7.0|-75.5|-12.0|-7.0|8.0|-1.71
indoors|Amirov D.|RUS|Right-Handed|Gomaa M.|EGY|Right-Handed|1.0||75.5|3.5|0.0|0.0|1.71
indoors|Celikbilek A.|TUR|Right-Handed|Forti F.|ITA|Right-Handed|0.0|4.0|-207.5|-8.0|-6.0|2.0|-0.28
indoors|Sakellaridis M.|GRC|Right-Handed|Tajima N.|JPN|Right-Handed|1.0||75.5|7.0|12.0|0.0|1.71
indoors|Geerts M.|BEL|Right-Handed|Kotov P.|RUS|Right-Handed|1.0||23.0|-13.0|-13.0|4.0|1.29
indoors|Hodkin S.|ESP|Right-Handed|Gima S.|ROU|Left-Handed|1.0||75.5|13.5|0.0|3.0|1.71
indoors|Makhlouf S.|EGY|Right-Handed|El-Moslemany O.|EGY|Right-Handed|0.0|-2.0|-75.5|-3.5|0.0|-3.0|-1.71
clay|Ugo Carabelli C.|ARG|Right-Handed|De Jong J.|NLD|Right-Handed|1.0||63.0|13.0|5.0|1.0|0.8
indoors|Karlovskiy E.|RUS|Right-Handed|Pellegrino A.|ITA|Right-Handed|1.0||97.0|4.0|6.0|3.0|0.09999999999999987
indoors|Furness E.|FRA|Right-Handed|Catarina L.|MCO|Right-Handed|0.0|-1.0|238.0|-14.0|-15.0|-1.0|-0.9100000000000001
indoors|Gabay S.|ISR|Right-Handed|Ciurletti A.|ITA|Right-Handed|1.0||75.5|8.0|10.0|-2.0|1.71
hard|Svajda Z.|ESP|Right-Handed|Khan Z.|ESP|Right-Handed|0.0|1.0|-226.5|-21.0|-10.0|4.0|-0.3800000000000001
indoors|Nadal R.|ESP|Left-Handed|Rublev A.|RUS|Right-Handed|0.0|12.0|5931.0|15.0|-3.0|12.0|-0.8500000000000001
indoors|Brouwer G.|NLD|Left-Handed|Caripi V.|ESP|Right-Handed|0.0|-4.0|-112.5|-3.0|6.0|-4.0|-1.71
indoors|Sanchez Jover C.|ESP|Left-Handed|Mora M.|FRA|Right-Handed|0.0|-3.0|-75.5|1.5|0.0|-3.0|-1.71
indoors|Pellegrino A.|ITA|Right-Handed|Karlovskiy E.|RUS|Right-Handed|0.0|-2.0|-97.0|-4.0|-6.0|-3.0|-0.09999999999999987
clay|De Jong J.|NLD|Right-Handed|Ugo Carabelli C.|ARG|Right-Handed|0.0|-2.0|-63.0|-13.0|-5.0|-1.0|-0.8
indoors|Rune H.|DNK|Right-Handed|Barranco Cosano J.|ESP|Left-Handed|0.0|-4.0|-127.5|-4.0|10.0|-4.0|-0.9700000000000002
indoors|Barroso Campos A.|ESP|Right-Handed|Mansilla Diez M.|ESP|Right-Handed|0.0|3.0|-75.5|-8.0|-7.0|6.0|-1.71
indoors|Ciurletti A.|ITA|Right-Handed|Gabay S.|ISR|Right-Handed|0.0|1.0|-75.5|-8.0|-10.0|2.0|-1.71
clay|Casanova H.|ARG|Right-Handed|Lama G.|CHL|Right-Handed|0.0|-2.0|-8.0|-6.0|-2.0|-1.0|-0.5100000000000002
indoors|Weis A.|ITA|Right-Handed|Colas Sanchez A.|ESP|Right-Handed|0.0|2.0|-75.5|3.0|3.0|3.0|-1.71
indoors|Schinas S.|GRC|Right-Handed|Kodat T.|ESP|Right-Handed|1.0||75.5|7.0|7.0|6.0|1.71
indoors|Veldheer M.|NLD|Left-Handed|Palosi S.|ROU|Right-Handed|1.0||75.5|1.5|-2.0|4.0|1.71
clay|Alvarez N.|PER|Right-Handed|Tirante T.|ARG|Right-Handed|1.0||75.5|2.0|0.0|5.0|0.3400000000000001
indoors|Kodat T.|ESP|Right-Handed|Schinas S.|GRC|Right-Handed|0.0|-7.0|-75.5|-7.0|-7.0|-6.0|-1.71
indoors|Ouahab L.|MAR|Right-Handed|Turriziani Alvarez A.|ESP|Right-Handed|0.0|18.0|-186.5|3.0|0.0|18.0|-1.71
indoors|Dussin L.|FRA|Right-Handed|Vanshelboim E.|UKR|Right-Handed|0.0|3.0|-75.5|-9.5|-3.0|2.0|-1.71
indoors|Yamanaka T.|JPN|Right-Handed|Rincon D.|ESP|Left-Handed|0.0|1.0|-18.0|-3.5|0.0|1.0|-1.71
indoors|El-Moslemany O.|EGY|Right-Handed|Makhlouf S.|EGY|Right-Handed|1.0||75.5|3.5|0.0|3.0|1.71
indoors|Vives Marcos P.|ESP|Right-Handed|Amoros Ramos P.|ESP|Right-Handed|0.0|-3.0|-75.5|-3.5|0.0|-3.0|-1.71
indoors|Xilas I.|GRC|Right-Handed|Hartmeier P.|CHE|Right-Handed|1.0||75.5|3.5|0.0|-4.0|1.71
indoors|Hernandez C.|ESP|Right-Handed|Araujo P.|PRT|Right-Handed|1.0||75.5|3.5|0.0|1.0|1.71
hard|Kudla D.|ESP|Right-Handed|Gunneswaran P.|IND|Left-Handed|0.0|-2.0|116.0|-1.0|-8.0|-2.0|-1.7899999999999998
indoors|Ferrari G.|ITA|Left-Handed|Spec M.|SVN|Right-Handed|0.0|-6.0|-75.5|-3.5|0.0|-6.0|-1.71
indoors|Forti F.|ITA|Right-Handed|Celikbilek A.|TUR|Right-Handed|1.0||207.5|8.0|6.0|-2.0|0.28
indoors|Moreno De Alboran N.|ESP|Right-Handed|Marti Pujolras A.|ESP|Right-Handed|0.0|3.0|-75.5|2.0|0.0|2.0|-1.71
indoors|Roglan A.|ESP|Right-Handed|Beauge M.|FRA|Right-Handed|1.0||75.5|10.0|2.0|1.0|1.71
indoors|Chepelev A.|RUS|Left-Handed|Trapeznikov Z.|RUS|Right-Handed|0.0|0.0|-75.5|-3.5|0.0|0.0|-1.71
indoors|Parker S.|ESP|Right-Handed|Hodges J.|ESP|Right-Handed|0.0|3.0|-75.5|-3.5|0.0|-1.0|-1.71
indoors|Miranda Cisneros J.|ESP|Right-Handed|Monzon I.|ARG|Right-Handed|1.0||75.5|3.5|0.0|-2.0|1.71
indoors|Mansilla Diez M.|ESP|Right-Handed|Barroso Campos A.|ESP|Right-Handed|1.0||75.5|8.0|7.0|-6.0|1.71
hard|Doumbia S.|FRA|Right-Handed|Ritschard A.|CHE|Right-Handed|1.0||-65.5|-4.0|-10.0|3.0|2.9299999999999997
hard|Harrison C.|ESP|Right-Handed|Chappell N.|ESP|Left-Handed|0.0|0.0|209.0|-5.0|2.0|-1.0|-1.7199999999999998
indoors|Seely S.|ESP|Right-Handed|Vojinovic L.|SRB|Right-Handed|1.0||75.5|3.5|0.0|0.0|1.71
hard|Ritschard A.|CHE|Right-Handed|Doumbia S.|FRA|Right-Handed|0.0|-2.0|65.5|4.0|10.0|-3.0|-2.9299999999999997
indoors|Solomatin I.|UKR|Right-Handed|Burruchaga R.|ARG|Right-Handed|1.0||75.5|3.5|0.0|3.0|1.71
indoors|Shelbayh A.|JOR|Left-Handed|Phunsawat C.|THA|Right-Handed|0.0|-4.0|-39.5|-3.5|0.0|-4.0|-1.71
indoors|Alcala Gurri M.|ESP|Right-Handed|Bondarevskiy Y.|RUS|Left-Handed|1.0||75.5|9.0|-6.0|-3.0|1.71
indoors|Damas M.|ESP|Right-Handed|Martinez Martinez J.|ESP|Right-Handed|1.0||75.5|3.5|0.0|-4.0|1.71
indoors|Mora M.|FRA|Right-Handed|Sanchez Jover C.|ESP|Left-Handed|1.0||75.5|-1.5|0.0|3.0|1.71
indoors|Vojinovic L.|SRB|Right-Handed|Seely S.|ESP|Right-Handed|0.0|4.0|-75.5|-3.5|0.0|0.0|-1.71
indoors|Merida Aguilar D.|ESP|Right-Handed|Perez Contri S.|ESP|Left-Handed|1.0||75.5|3.5|0.0|-7.0|1.71
indoors|Palan D.|CZE|Right-Handed|Kravchenko G.|UKR|Right-Handed|1.0||75.5|17.0|5.0|-1.0|1.71
indoors|Caripi V.|ESP|Right-Handed|Brouwer G.|NLD|Left-Handed|1.0||112.5|3.0|-6.0|4.0|1.71
indoors|Marterer M.|DEU|Left-Handed|Machac T.|CZE|Right-Handed|0.0|5.0|-87.0|11.0|8.0|6.0|-0.52
indoors|Gabarro X.|ESP|Right-Handed|Canas Garcia J.|ESP|Right-Handed|1.0||75.5|3.5|0.0|-3.0|1.71
indoors|Plans J.|ESP|Right-Handed|Ivanov V.|RUS|Right-Handed|0.0|-2.0|-75.5|-3.5|0.0|-3.0|-1.71
indoors|Phunsawat C.|THA|Right-Handed|Shelbayh A.|JOR|Left-Handed|1.0||39.5|3.5|0.0|4.0|1.71
indoors|Andreu Garcia F.|ESP|Right-Handed|Vidal Azorin J.|ESP|Right-Handed|1.0||75.5|12.0|7.0|-8.0|1.71
indoors|Thiem D.|AUT|Right-Handed|Tsitsipas S.|GRC|Right-Handed|0.0|3.0|3200.0|-10.0|-8.0|5.0|0.030000000000000027
indoors|Janis J.|DEU|Right-Handed|Lavagno E.|ITA|Left-Handed|1.0||75.5|3.5|0.0|-3.0|1.71
indoors|Deckers A.|NLD|Right-Handed|Dagan G.|ISR|Right-Handed|0.0|-2.0|-75.5|2.0|8.0|0.0|-1.71
