Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
Varioussurfaces|Podorozhnyi A.|UKR|Right-Handed|Boychuk R.|UKR|Right-Handed|1.0||-456.0|0.0|0.0|-1.0|0.44000000000000017
Varioussurfaces|Boychuk R.|UKR|Right-Handed|Podorozhnyi A.|UKR|Right-Handed|0.0|7.0|456.0|0.0|0.0|1.0|-0.44000000000000017
Varioussurfaces|Lazov A.|BGR|Left-Handed|Andreescu S.|ROU|Right-Handed|1.0||-755.0|-9.0|-2.0|12.0|0.0
Varioussurfaces|Vanta V.|ROU|Right-Handed|Dzhavakian Y.|UKR|Right-Handed|1.0||-456.0|-11.0|-5.0|-5.0|0.0
indoors|Onclin G.|BEL|Right-Handed|Briand J.|FRA|Right-Handed|0.0|-1.0|456.0|0.0|0.0|-2.0|0.30000000000000004
indoors|Torres J.|ARG|Right-Handed|Juarez F.|ITA|Right-Handed|1.0||-456.0|0.0|0.0|-4.0|-0.44000000000000017
indoors|Ymer M.|SWE|Right-Handed|Taberner C.|ESP|Right-Handed|0.0|-1.0|59.0|-3.0|0.0|-1.0|-0.3600000000000001
indoors|Otte O.|DEU|Right-Handed|Cressy M.|FRA|Right-Handed|0.0|5.0|25.0|-9.0|-8.0|4.0|-0.6199999999999999
indoors|Fritz T.|ROU|Right-Handed|Struff J.|DEU|Right-Handed|0.0|-5.0|1391.0|-6.0|0.0|-8.0|-1.37
indoors|Coria F.|ARG|Right-Handed|Gombos N.|SVK|Right-Handed|1.0||210.0|-12.0|-13.0|-2.0|3.0999999999999996
Varioussurfaces|Snitari I.|ROU|Right-Handed|Fetisleam E.|ROU|Right-Handed|0.0|-4.0|456.0|0.0|0.0|-3.0|-1.64
indoors|Gojowczyk P.|DEU|Right-Handed|Brooksby J.|ROU|Right-Handed|1.0||-189.0|1.0|0.0|12.0|2.8500000000000005
indoors|Mayot H.|FRA|Right-Handed|Koepfer D.|DEU|Left-Handed|1.0||-927.0|-8.0|-2.0|-8.0|2.16
indoors|Dutra da Silva D.|BRA|Left-Handed|Crawford O.|FRA|Right-Handed|0.0|13.0|456.0|-6.0|5.0|11.0|-0.020000000000000018
indoors|Carballes Baena R.|ESP|Right-Handed|Van Assche L.|FRA|Right-Handed|0.0|10.0|659.0|-1.0|-2.0|11.0|-0.8799999999999999
indoors|Koepfer D.|DEU|Left-Handed|Mayot H.|FRA|Right-Handed|0.0|7.0|927.0|8.0|2.0|8.0|-2.16
indoors|Simon G.|FRA|Right-Handed|Giron M.|ROU|Right-Handed|1.0||-408.0|-7.0|3.0|8.0|1.5400000000000003
indoors|Gombos N.|SVK|Right-Handed|Coria F.|ARG|Right-Handed|0.0|-1.0|-210.0|12.0|13.0|2.0|-3.0999999999999996
hard|Kovacevic A.|FRA|Right-Handed|Kozlov S.|ROU|Right-Handed|1.0||117.0|-3.0|0.0|-1.0|0.33000000000000007
indoors|Van De Zandschulp B.|NLD|Right-Handed|Cilic M.|HRV|Right-Handed|1.0||-584.0|-6.0|-10.0|-7.0|-0.030000000000000027
indoors|Muller A.|FRA|Right-Handed|Nakashima B.|ROU|Right-Handed|1.0||-560.0|-2.0|-2.0|4.0|3.66
Varioussurfaces|Chirita I.|ROU|Right-Handed|Borza B.|ROU|Left-Handed|1.0||-456.0|0.0|0.0|-6.0|1.39
indoors|Juarez F.|ITA|Right-Handed|Torres J.|ARG|Right-Handed|0.0|5.0|456.0|0.0|0.0|4.0|0.44000000000000017
indoors|Kecmanovic M.|SRB|Right-Handed|Gerasimov E.|BLR|Right-Handed|0.0|-5.0|192.0|-11.0|-13.0|-7.0|0.26
indoors|Gerasimov E.|BLR|Right-Handed|Kecmanovic M.|SRB|Right-Handed|1.0||-192.0|11.0|13.0|7.0|-0.26
clay|Varillas J.|PER|Right-Handed|Etcheverry T.|ARG|Right-Handed|0.0|2.0|592.0|-4.0|-11.0|3.0|-0.6000000000000001
indoors|Palosi S.|ROU|Right-Handed|Niklas-Salminen P.|FIN|Left-Handed|1.0||-456.0|-8.0|-3.0|-3.0|-0.6800000000000002
indoors|Added D.|FRA|Right-Handed|Voljacques H.|FRA|Right-Handed|0.0|-3.0|456.0|0.0|3.0|-6.0|-2.05
indoors|Little D.|FRA|Right-Handed|Paris J.|ROU|Right-Handed|1.0||-456.0|0.0|0.0|-1.0|-1.1300000000000001
indoors|Kirkov V.|ROU|Right-Handed|Patten H.|FRA|Right-Handed|0.0|4.0|456.0|-27.0|-13.0|-3.0|0.6400000000000001
hard|Mmoh M.|FRA|Right-Handed|Wolf J.|ROU|Right-Handed|1.0||-457.0|11.0|5.0|1.0|1.4000000000000001
indoors|Brymer G.|FRA|Right-Handed|Nanda G.|ROU|Right-Handed|1.0||-456.0|-8.0|0.0|6.0|2.4400000000000004
indoors|Sabanin Y.|RUS|Right-Handed|Kachmazov A.|RUS|Right-Handed|1.0||353.0|10.0|6.0|12.0|2.9700000000000006
indoors|Van Assche L.|FRA|Right-Handed|Carballes Baena R.|ESP|Right-Handed|1.0||-659.0|1.0|2.0|-11.0|0.8799999999999999
Varioussurfaces|Antonescu V.|ROU|Right-Handed|Ivanov S.|BGR|Right-Handed|0.0|7.0|456.0|4.0|-2.0|10.0|-0.44000000000000017
indoors|Dutra da Silva D.|BRA|Left-Handed|Valsecchi P.|FRA|Left-Handed|0.0|11.0|456.0|0.0|0.0|9.0|-5.66
indoors|Nakashima B.|ROU|Right-Handed|Muller A.|FRA|Right-Handed|0.0|-4.0|560.0|2.0|2.0|-4.0|-3.66
indoors|Pouille L.|FRA|Right-Handed|Musetti L.|ITA|Right-Handed|1.0||-418.0|9.0|0.0|8.0|0.48
indoors|Moore E.|FRA|Right-Handed|Cash J.|ROU|Right-Handed|1.0||-456.0|0.0|0.0|-1.0|0.8700000000000001
indoors|Mansouri S.|TUN|Right-Handed|Folliot Q.|FRA|Right-Handed|0.0|5.0|-211.0|8.0|8.0|4.0|-0.6999999999999997
indoors|Janvier M.|FRA|Right-Handed|Sousa J.|PRT|Right-Handed|1.0||-125.0|6.0|8.0|-8.0|0.95
