Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
clay|Sanchez Quilez A.|ESP|Right-Handed|2.58|De Krom M.|NLD|Right-Handed|1.43|1.0||-92.0|0.0|0.0|-7.0|1.1500000000000001
clay|Mckennon M.|ITA|Left-Handed|2.75|Tiurnev E.|RUS|Right-Handed|1.38|1.0||284.0|0.0|0.0|-5.0|1.37
clay|Collarini A.|ARG|Left-Handed|1.39|Bueno G.|PER|Right-Handed|2.83|1.0||-204.0|2.0|0.0|12.0|-1.4400000000000002
hard|Zhang Z.|CHN|Right-Handed|2.08|Bellucci M.|ITA|Left-Handed|1.74|0.0|6.0|-103.0|9.0|8.0|4.0|0.3400000000000001
hard|Safiullin R.|RUS|Right-Handed|2.44|Shang J.|CHN|Left-Handed|1.54|1.0||243.0|-3.0|0.0|8.0|0.8999999999999999
indoors|Edmund K.|ITA|Right-Handed|1.28|Nakagawa N.|JPN|Right-Handed|3.47|1.0||-458.0|8.0|8.0|2.0|-2.1900000000000004
clay|Ficovich J.|ARG|Right-Handed|3.39|Dellien H.|BOL|Right-Handed|1.29|0.0|-6.0|181.0|3.0|11.0|-4.0|2.1
clay|Royer V.|FRA|Right-Handed|1.49|Barton H.|CZE|Right-Handed|2.51|0.0|2.0|92.0|5.0|3.0|3.0|-1.0199999999999998
clay|Gentzsch T.|DEU|Right-Handed|3.29|Jianu F.|ROU|Right-Handed|1.29|1.0||-92.0|8.0|5.0|-2.0|2.0
indoors|Basavareddy N.|ITA|Right-Handed|1.42|Trotter J.|JPN|Right-Handed|2.74|1.0||-92.0|0.0|0.0|-6.0|-1.3200000000000003
Varioussurfaces|Schwarc D.|SVK|Right-Handed|1.8|Pampanin P.|ITA|Right-Handed|1.91|1.0||-92.0|0.0|0.0|2.5|-0.10999999999999988
Varioussurfaces|Hill S.|ITA|Right-Handed|2.37|Rajski M.|POL|Right-Handed|1.53|1.0||-92.0|-2.0|-8.0|-8.0|0.8400000000000001
clay|Jasika O.|AUS|Left-Handed|1.16|Bradshaw J.|AUS|Right-Handed|4.57|0.0|10.0|-279.0|-18.0|-2.0|6.0|-3.41
clay|Singh K.|IND|Right-Handed|3.66|Kumar O.|FRA|Left-Handed|1.23|1.0||337.0|0.0|0.0|-1.0|2.43
hard|Gomez F.|ARG|Right-Handed|3.16|Bublik A.|KAZ|Right-Handed|1.35|1.0||-933.0|1.0|-13.0|0.0|1.81
clay|Mrva M.|CZE|Right-Handed|2.86|Prihodko O.|UKR|Right-Handed|1.36|0.0|-8.0|92.0|1.0|5.0|-9.0|1.4999999999999998
hard|Uchiyama Y.|JPN|Right-Handed|4.36|Rune H.|DNK|Right-Handed|1.21|0.0|11.0|-4667.0|10.0|-2.0|11.0|3.1500000000000004
clay|Munar J.|ESP|Right-Handed|1.51|Moreno De Alboran N.|ITA|Right-Handed|2.46|0.0|1.0|154.0|-6.0|-2.0|0.0|-0.95
clay|Michalski D.|POL|Right-Handed|1.2|Catini N.|ITA|Right-Handed|4.33|0.0|-1.0|92.0|-1.0|-5.0|-2.0|-3.13
Varioussurfaces|Matuszewski G.|POL|Right-Handed|1.8|Radovanovic T.|SRB|Right-Handed|1.91|1.0||-92.0|0.0|0.0|-4.0|-0.10999999999999988
clay|Binda A.|ITA|Right-Handed|1.85|Berkieta T.|POL|Right-Handed|1.82|1.0||-92.0|0.0|0.0|4.0|0.030000000000000027
Varioussurfaces|Dous Karpenschif J.|FRA|Right-Handed|1.91|Rusher A.|ITA|Right-Handed|1.8|0.0|2.0|92.0|0.0|0.0|0.5|0.10999999999999988
Varioussurfaces|Pankin S.|RUS|Right-Handed|1.91|Tumbas Kajgo K.|ESP|Right-Handed|1.8|0.0|4.0|92.0|0.0|0.0|6.0|0.10999999999999988
Varioussurfaces|Nguyen A.|FRA|Right-Handed|3.27|Sarmiento R.|ITA|Right-Handed|1.3|0.0|-15.0|517.0|10.0|7.0|-12.0|1.97
clay|Baroni N.|ITA|Right-Handed|1.56|Martinez Serrano M.|ESP|Right-Handed|2.23|0.0|2.0|92.0|0.0|0.0|0.0|-0.6699999999999999
indoors|Shelton B.|ITA|Left-Handed|4.13|Alcaraz C.|ESP|Right-Handed|1.23|1.0||-8160.0|6.0|0.0|0.0|2.9
clay|Saitoh K.|JPN|Left-Handed|3.22|Oliveira G.|VEN|Left-Handed|1.3|0.0|-9.0|92.0|-11.0|-22.0|-6.0|1.9200000000000002
clay|Prihodko O.|UKR|Right-Handed|1.36|Mrva M.|CZE|Right-Handed|2.86|1.0||-92.0|-1.0|-5.0|9.0|-1.4999999999999998
clay|Sanchez Martinez B.|DEU|Left-Handed|3.18|Legout T.|FRA|Right-Handed|1.3|0.0|2.0|92.0|0.0|0.0|-1.5|1.8800000000000001
Varioussurfaces|Pampanin P.|ITA|Right-Handed|1.91|Radovanovic T.|SRB|Right-Handed|1.8|0.0|0.0|92.0|0.0|0.0|-3.0|0.10999999999999988
Varioussurfaces|Sherif L.|ITA|Right-Handed|2.2|Djakouris A.|CYP|Right-Handed|1.61|1.0||-92.0|0.0|0.0|-3.0|0.5900000000000001
indoors|Nakagawa N.|JPN|Right-Handed|3.47|Edmund K.|ITA|Right-Handed|1.28|0.0|-1.0|458.0|-8.0|-8.0|-2.0|2.1900000000000004
Varioussurfaces|Schiessl E.|DEU|Right-Handed|1.62|Markov V.|BGR|Right-Handed|2.2|1.0||-92.0|0.0|0.0|1.0|-0.5800000000000001
Varioussurfaces|Radovanovic T.|SRB|Right-Handed|1.91|Matuszewski G.|POL|Right-Handed|1.8|0.0|4.0|92.0|0.0|0.0|4.0|0.10999999999999988
Varioussurfaces|Epee M.|FRA|Right-Handed|1.8|Corthey L.|ARG|Right-Handed|1.91|1.0||-92.0|0.0|0.0|-3.0|-0.10999999999999988
Varioussurfaces|Corthey L.|ARG|Right-Handed|1.91|Epee M.|FRA|Right-Handed|1.8|0.0|1.0|92.0|0.0|0.0|3.0|0.10999999999999988
hard|Mannarino A.|FRA|Left-Handed|1.14|Zhou Y.|CHN|Right-Handed|5.58|0.0|18.0|885.0|-6.0|-13.0|17.0|-4.44
clay|Djere L.|SRB|Right-Handed|1.89|Seyboth Wild T.|BRA|Right-Handed|1.84|1.0||602.0|4.0|3.0|5.0|0.04999999999999982
clay|Karol M.|SVK|Right-Handed|1.35|Baum S.|CZE|Left-Handed|2.92|0.0|2.0|92.0|12.0|13.0|0.0|-1.5699999999999998
clay|Dellien H.|BOL|Right-Handed|1.29|Ficovich J.|ARG|Right-Handed|3.39|1.0||-181.0|-3.0|-11.0|4.0|-2.1
hard|Nishioka Y.|JPN|Left-Handed|1.55|Cilic M.|HRV|Right-Handed|2.42|1.0||405.0|-25.0|-28.0|-7.0|-0.8699999999999999
clay|Klok D.|RUS|Right-Handed|2.13|Javia D.|IND|Right-Handed|1.62|0.0|8.0|92.0|4.0|-5.0|4.0|0.5099999999999998
clay|Dougaz A.|TUN|Left-Handed|1.34|Barki J.|IDN|Right-Handed|2.98|0.0|3.0|92.0|2.0|3.0|3.0|-1.64
hard|Krueger M.|ITA|Right-Handed|2.23|Carballes Baena R.|ESP|Right-Handed|1.64|1.0||-627.0|5.0|5.0|-1.0|0.5900000000000001
Varioussurfaces|Radovanovic T.|SRB|Right-Handed|1.8|Pampanin P.|ITA|Right-Handed|1.91|1.0||-92.0|0.0|0.0|3.0|-0.10999999999999988
clay|Winter Lopez B.|ESP|Right-Handed|2.37|Lopez Morillo I.|ESP|Right-Handed|1.52|1.0||-92.0|0.0|0.0|2.0|0.8500000000000001
Varioussurfaces|Sabaliauskas A.|LTU|Right-Handed|1.8|Eichenseher D.|DEU|Right-Handed|1.91|1.0||-92.0|0.0|0.0|2.0|-0.10999999999999988
hard|Rune H.|DNK|Right-Handed|1.21|Uchiyama Y.|JPN|Right-Handed|4.36|1.0||4667.0|-10.0|2.0|-11.0|-3.1500000000000004
Varioussurfaces|Rusher A.|ITA|Right-Handed|1.8|Dous Karpenschif J.|FRA|Right-Handed|1.91|1.0||-92.0|0.0|0.0|-0.5|-0.10999999999999988
clay|Imamura M.|JPN|Right-Handed|1.5|Moriya H.|JPN|Right-Handed|2.4|0.0|-8.0|350.0|13.0|17.0|-8.0|-0.8999999999999999
clay|Silva F.|PRT|Left-Handed|1.49|Cina F.|ITA|Right-Handed|2.45|0.0|12.0|-244.0|-4.0|-7.0|12.0|-0.9600000000000002
clay|Pavlovic L.|FRA|Right-Handed|2.37|Cretu C.|ROU|Right-Handed|1.54|0.0|0.0|92.0|0.0|0.0|1.0|0.8300000000000001
clay|Oliveira G.|VEN|Left-Handed|1.3|Saitoh K.|JPN|Left-Handed|3.22|1.0||-92.0|11.0|22.0|6.0|-1.9200000000000002
clay|Martinez Serrano M.|ESP|Right-Handed|2.23|Baroni N.|ITA|Right-Handed|1.56|1.0||-92.0|0.0|0.0|0.0|0.6699999999999999
hard|Majchrzak K.|POL|Right-Handed|2.17|Pouille L.|FRA|Right-Handed|1.63|1.0||411.0|-6.0|-5.0|-2.0|0.54
clay|Moriya H.|JPN|Right-Handed|2.4|Imamura M.|JPN|Right-Handed|1.5|1.0||-350.0|-13.0|-17.0|8.0|0.8999999999999999
Varioussurfaces|Sebesta J.|CHE|Right-Handed|1.67|Bernard J.|FRA|Right-Handed|2.1|1.0||-92.0|0.0|0.0|-3.0|-0.43000000000000016
indoors|Tiafoe F.|FRA|Right-Handed|2.82|Medvedev D.|RUS|Right-Handed|1.41|0.0|-2.0|-3275.0|3.0|-10.0|-2.0|1.41
clay|Jianu F.|ROU|Right-Handed|1.29|Gentzsch T.|DEU|Right-Handed|3.29|0.0|5.0|92.0|-8.0|-5.0|2.0|-2.0
indoors|Trotter J.|JPN|Right-Handed|2.74|Basavareddy N.|ITA|Right-Handed|1.42|0.0|4.0|92.0|0.0|0.0|6.0|1.3200000000000003
clay|Bradshaw J.|AUS|Right-Handed|4.57|Jasika O.|AUS|Left-Handed|1.16|1.0||279.0|18.0|2.0|-6.0|3.41
clay|Seyboth Wild T.|BRA|Right-Handed|1.84|Djere L.|SRB|Right-Handed|1.89|0.0|-3.0|-602.0|-4.0|-3.0|-5.0|-0.04999999999999982
Varioussurfaces|Jones A.|ITA|Right-Handed|1.8|Ventre A.|BRA|Right-Handed|1.91|1.0||-230.0|0.0|0.0|-13.0|-0.10999999999999988
indoors|Fritz T.|FRA|Right-Handed|2.28|Zverev A.|DEU|Right-Handed|1.61|0.0|-2.0|1340.0|-4.0|-5.0|-1.0|0.6699999999999997
Varioussurfaces|Kelo P.|SVK|Right-Handed|1.91|Meshulam A.|ISR|Right-Handed|1.8|0.0|3.0|92.0|0.0|0.0|6.0|0.10999999999999988
clay|Bueno G.|PER|Right-Handed|2.83|Collarini A.|ARG|Left-Handed|1.39|0.0|-11.0|204.0|-2.0|0.0|-12.0|1.4400000000000002
clay|Javia D.|IND|Right-Handed|1.62|Klok D.|RUS|Right-Handed|2.13|1.0||-92.0|-4.0|5.0|-4.0|-0.5099999999999998
hard|Pouille L.|FRA|Right-Handed|1.63|Majchrzak K.|POL|Right-Handed|2.17|0.0|4.0|-411.0|6.0|5.0|2.0|-0.54
Varioussurfaces|Koshis C.|CYP|Right-Handed|2.1|Chiu J.|ITA|Right-Handed|1.66|0.0|-3.0|92.0|0.0|0.0|1.0|0.44000000000000017
indoors|Alcaraz C.|ESP|Right-Handed|1.23|Shelton B.|ITA|Left-Handed|4.13|0.0|3.0|8160.0|-6.0|0.0|0.0|-2.9
Varioussurfaces|Lyons J.|FRA|Right-Handed|1.5|Cohen D.|ITA|Right-Handed|2.5|0.0|0.0|92.0|0.0|0.0|3.0|-1.0
clay|Lumsden E.|ITA|Right-Handed|1.84|Dussin L.|FRA|Right-Handed|1.84|1.0||-92.0|0.0|0.0|-1.0|0.0
Varioussurfaces|Todorovic L.|SRB|Right-Handed|1.8|Fiorentini A.|ITA|Right-Handed|1.91|1.0||-92.0|0.0|0.0|-1.0|-0.10999999999999988
clay|Kumar O.|FRA|Left-Handed|1.23|Singh K.|IND|Right-Handed|3.66|0.0|5.0|-337.0|0.0|0.0|1.0|-2.43
clay|Moeller M.|DEU|Right-Handed|1.11|Eriksson S.|SWE|Right-Handed|5.56|0.0|5.0|92.0|-9.0|-7.0|6.0|-4.449999999999999
clay|Egea F.|ARG|Right-Handed|4.77|Midon L.|ARG|Right-Handed|1.14|1.0||-92.0|0.0|0.0|3.5|3.63
Varioussurfaces|Bernard J.|FRA|Right-Handed|2.1|Sebesta J.|CHE|Right-Handed|1.67|0.0|2.0|92.0|0.0|0.0|3.0|0.43000000000000016
Varioussurfaces|Markov V.|BGR|Right-Handed|2.2|Schiessl E.|DEU|Right-Handed|1.62|0.0|0.0|92.0|0.0|0.0|-1.0|0.5800000000000001
indoors|Zverev A.|DEU|Right-Handed|1.61|Fritz T.|FRA|Right-Handed|2.28|1.0||-1340.0|4.0|5.0|1.0|-0.6699999999999997
Varioussurfaces|Tumbas Kajgo K.|ESP|Right-Handed|1.8|Pankin S.|RUS|Right-Handed|1.91|1.0||-92.0|0.0|0.0|-6.0|-0.10999999999999988
Varioussurfaces|Cohen D.|ITA|Right-Handed|2.5|Lyons J.|FRA|Right-Handed|1.5|1.0||-92.0|0.0|0.0|-3.0|1.0
clay|Ilagan A.|FRA|Left-Handed|2.13|Dzhavakian Y.|UKR|Right-Handed|1.62|0.0|-7.0|92.0|0.0|0.0|-8.0|0.5099999999999998
clay|Barki J.|IDN|Right-Handed|2.98|Dougaz A.|TUN|Left-Handed|1.34|1.0||-92.0|-2.0|-3.0|-3.0|1.64
hard|Bellucci M.|ITA|Left-Handed|1.74|Zhang Z.|CHN|Right-Handed|2.08|1.0||103.0|-9.0|-8.0|-4.0|-0.3400000000000001
Varioussurfaces|Rajski M.|POL|Right-Handed|1.53|Hill S.|ITA|Right-Handed|2.37|0.0|10.0|92.0|2.0|8.0|8.0|-0.8400000000000001
clay|De Krom M.|NLD|Right-Handed|1.43|Sanchez Quilez A.|ESP|Right-Handed|2.58|0.0|7.0|92.0|0.0|0.0|7.0|-1.1500000000000001
Varioussurfaces|Li Y.|CHN|Right-Handed|1.8|Virgili Berini F.|ITA|Right-Handed|1.91|1.0||-92.0|0.0|0.0|4.5|-0.10999999999999988
clay|Ivanov S.|RUS|Right-Handed|4.95|Bocchi L.|ITA|Right-Handed|1.13|0.0|-7.0|92.0|0.0|5.0|-7.0|3.8200000000000003
Varioussurfaces|Povey T.|FRA|Left-Handed|2.47|Ginat R.|ISR|Right-Handed|1.49|0.0|-7.0|92.0|0.0|0.0|-4.0|0.9800000000000002
clay|Eriksson S.|SWE|Right-Handed|5.56|Moeller M.|DEU|Right-Handed|1.11|1.0||-92.0|9.0|7.0|-6.0|4.449999999999999
clay|Legout T.|FRA|Right-Handed|1.3|Sanchez Martinez B.|DEU|Left-Handed|3.18|1.0||-92.0|0.0|0.0|1.5|-1.8800000000000001
Varioussurfaces|Fiorentini A.|ITA|Right-Handed|1.91|Todorovic L.|SRB|Right-Handed|1.8|0.0|0.0|92.0|0.0|0.0|1.0|0.10999999999999988
Varioussurfaces|Bresciani L.|ITA|Right-Handed|1.8|Boagnon Y.|ITA|Right-Handed|1.91|1.0||-92.0|0.0|0.0|4.0|-0.10999999999999988
Varioussurfaces|Boagnon Y.|ITA|Right-Handed|1.91|Bresciani L.|ITA|Right-Handed|1.8|0.0|-5.0|92.0|0.0|0.0|-4.0|0.10999999999999988
clay|Renard L.|SWE|Right-Handed|4.0|Poling K.|ITA|Left-Handed|1.2|0.0|7.0|92.0|4.0|0.0|6.0|2.8
clay|Catini N.|ITA|Right-Handed|4.33|Michalski D.|POL|Right-Handed|1.2|1.0||-92.0|1.0|5.0|2.0|3.13
clay|Barton H.|CZE|Right-Handed|2.51|Royer V.|FRA|Right-Handed|1.49|1.0||-92.0|-5.0|-3.0|-3.0|1.0199999999999998
Varioussurfaces|Djakouris A.|CYP|Right-Handed|1.61|Sherif L.|ITA|Right-Handed|2.2|0.0|4.0|92.0|0.0|0.0|3.0|-0.5900000000000001
hard|O'Connell C.|AUS|Right-Handed|2.19|Musetti L.|ITA|Right-Handed|1.66|1.0||-1469.0|3.0|-2.0|8.0|0.53
clay|Bocchi L.|ITA|Right-Handed|1.13|Ivanov S.|RUS|Right-Handed|4.95|1.0||-92.0|0.0|-5.0|7.0|-3.8200000000000003
Varioussurfaces|Ventre A.|BRA|Right-Handed|1.91|Jones A.|ITA|Right-Handed|1.8|0.0|12.0|230.0|0.0|0.0|13.0|0.10999999999999988
clay|Dzhavakian Y.|UKR|Right-Handed|1.62|Ilagan A.|FRA|Left-Handed|2.13|1.0||-92.0|0.0|0.0|8.0|-0.5099999999999998
hard|Carballes Baena R.|ESP|Right-Handed|1.64|Krueger M.|ITA|Right-Handed|2.23|0.0|0.0|627.0|-5.0|-5.0|1.0|-0.5900000000000001
clay|Delaney J.|AUS|Right-Handed|1.51|Watt J.|NZL|Right-Handed|2.38|1.0||-92.0|2.0|3.0|3.0|-0.8699999999999999
clay|Watt J.|NZL|Right-Handed|2.38|Delaney J.|AUS|Right-Handed|1.51|0.0|-10.0|92.0|-2.0|-3.0|-3.0|0.8699999999999999
clay|Berkieta T.|POL|Right-Handed|1.82|Binda A.|ITA|Right-Handed|1.85|0.0|-4.0|92.0|0.0|0.0|-4.0|-0.030000000000000027
clay|Haliak M.|BLR|Right-Handed|3.43|Van Wyk K.|FRA|Right-Handed|1.26|1.0||-92.0|-3.0|-2.0|-1.0|2.17
hard|Zhou Y.|CHN|Right-Handed|5.58|Mannarino A.|FRA|Left-Handed|1.14|1.0||-885.0|6.0|13.0|-17.0|4.44
clay|Dussin L.|FRA|Right-Handed|1.84|Lumsden E.|ITA|Right-Handed|1.84|0.0|1.0|92.0|0.0|0.0|1.0|0.0
Varioussurfaces|Ginat R.|ISR|Right-Handed|1.49|Povey T.|FRA|Left-Handed|2.47|1.0||-92.0|0.0|0.0|4.0|-0.9800000000000002
Varioussurfaces|Meshulam A.|ISR|Right-Handed|1.8|Kelo P.|SVK|Right-Handed|1.91|1.0||-92.0|0.0|0.0|-6.0|-0.10999999999999988
Varioussurfaces|Eichenseher D.|DEU|Right-Handed|1.91|Sabaliauskas A.|LTU|Right-Handed|1.8|0.0|-5.0|92.0|0.0|0.0|-2.0|0.10999999999999988
hard|Shang J.|CHN|Left-Handed|1.54|Safiullin R.|RUS|Right-Handed|2.44|0.0|-7.0|-243.0|3.0|0.0|-8.0|-0.8999999999999999
clay|Cretu C.|ROU|Right-Handed|1.54|Pavlovic L.|FRA|Right-Handed|2.37|1.0||-92.0|0.0|0.0|-1.0|-0.8300000000000001
clay|Tiurnev E.|RUS|Right-Handed|1.38|Mckennon M.|ITA|Left-Handed|2.75|0.0|5.0|-284.0|0.0|0.0|5.0|-1.37
indoors|Medvedev D.|RUS|Right-Handed|1.41|Tiafoe F.|FRA|Right-Handed|2.82|1.0||3275.0|-3.0|10.0|2.0|-1.41
clay|Poling K.|ITA|Left-Handed|1.2|Renard L.|SWE|Right-Handed|4.0|1.0||-92.0|-4.0|0.0|-6.0|-2.8
clay|Baum S.|CZE|Left-Handed|2.92|Karol M.|SVK|Right-Handed|1.35|1.0||-92.0|-12.0|-13.0|0.0|1.5699999999999998
Varioussurfaces|Sarmiento R.|ITA|Right-Handed|1.3|Nguyen A.|FRA|Right-Handed|3.27|1.0||-517.0|-10.0|-7.0|12.0|-1.97
hard|Brouwer G.|NLD|Left-Handed|1.67|Blanchet U.|FRA|Right-Handed|2.13|0.0|2.0|-14.0|-6.0|6.0|3.0|-0.45999999999999996
