Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
indoors|Hong S.|KOR|Right-Handed|Ionel N.|ROU|Right-Handed|0.0|5.0|-186.0|-6.0|-8.0|6.0|-1.44
indoors|Rikl P.|CZE|Right-Handed|Raynel A.|FRA|Right-Handed|0.0|6.0|-1.5|2.0|0.0|3.0|-3.21
indoors|Pervolarakis M.|GRC|Right-Handed|Burruchaga R.|ARG|Right-Handed|0.0|5.0|-154.0|12.0|8.0|6.0|-0.7199999999999998
indoors|Krutykh O.|UKR|Right-Handed|Cagnina J.|BEL|Right-Handed|0.0|-5.0|45.0|6.0|2.0|-6.0|-0.3800000000000001
indoors|Heyman C.|BEL|Left-Handed|Cacao T.|PRT|Right-Handed|0.0|1.0|-1.5|8.0|6.0|4.0|-0.94
indoors|Noskin E.|RUS|Left-Handed|Kachmazov A.|RUS|Right-Handed|1.0||261.0|0.0|0.0|2.0|5.07
indoors|Tsonga J.|FRA|Right-Handed|Humbert U.|FRA|Left-Handed|1.0||-1463.0|20.0|0.0|13.0|2.32
indoors|Nejedly P.|CZE|Right-Handed|Kalender A.|HRV|Right-Handed|0.0|5.0|-1.5|-2.0|-5.0|8.0|-2.18
indoors|Maggioli E.|ITA|Right-Handed|Hoogmartens A.|BEL|Right-Handed|0.0|3.0|-1.5|0.0|0.0|-3.0|-3.8100000000000005
indoors|Mashtakov M.|UKR|Right-Handed|Madarasz G.|HUN|Left-Handed|1.0||1.5|-7.0|-2.0|-4.0|1.33
indoors|Nouza P.|CZE|Right-Handed|Dembek M.|POL|Right-Handed|1.0||1.5|-7.0|-3.0|-2.0|1.68
indoors|Pucinelli De Almeida M.|BRA|Right-Handed|Oliel Y.|ISR|Left-Handed|0.0|-2.0|144.5|0.0|-3.0|-1.0|0.7499999999999998
hard|Karatsev A.|RUS|Right-Handed|Thiem D.|AUT|Right-Handed|1.0||-7743.0|6.0|0.0|-1.0|1.7199999999999998
indoors|Haase R.|NLD|Right-Handed|Bachinger M.|DEU|Right-Handed|0.0|-1.0|177.0|-9.0|3.0|0.0|-0.49
indoors|Nardi L.|ITA|Right-Handed|Broady L.|FRA|Left-Handed|1.0||-247.0|0.0|2.0|-9.0|1.22
clay|Tiafoe F.|FRA|Right-Handed|Bagnis F.|ARG|Left-Handed|1.0||407.0|4.0|5.0|-8.0|-1.0899999999999999
indoors|Andrews M.|FRA|Right-Handed|Robert Q.|FRA|Right-Handed|1.0||1.5|0.0|-3.0|-1.0|1.5699999999999998
indoors|Beaupain S.|BEL|Right-Handed|Lopez Morillo I.|ESP|Right-Handed|1.0||1.5|-2.0|-7.0|1.0|1.3000000000000003
indoors|Seateun N.|FRA|Right-Handed|Damas M.|ESP|Right-Handed|0.0|0.0|-1.5|0.0|0.0|3.0|-0.5499999999999998
indoors|Krumich M.|CZE|Right-Handed|Pecak S.|CZE|Right-Handed|0.0|0.0|-1.5|0.0|0.0|-3.0|-5.96
indoors|Jacquet K.|FRA|Right-Handed|Palovic L.|SVK|Right-Handed|0.0|2.0|-1.5|-13.0|-10.0|1.0|-4.47
indoors|Podzus M.|LVA|Right-Handed|Li H.|CHN|Right-Handed|1.0||1.5|9.0|3.0|9.0|-1.9
indoors|Nagy P.|HUN|Right-Handed|Wenger D.|CHE|Right-Handed|1.0||1.5|-5.0|-5.0|8.0|1.4700000000000002
indoors|Prizmic D.|HRV|Right-Handed|Prechtel S.|DEU|Right-Handed|1.0||-243.5|0.0|0.0|-9.0|10.68
indoors|Safranek V.|CZE|Right-Handed|Lazarov A.|BGR|Right-Handed|1.0||-25.5|-4.0|-6.0|4.0|0.9900000000000002
indoors|Cornut Chauvinc A.|FRA|Right-Handed|Arnaboldi F.|ITA|Right-Handed|0.0|0.0|-1.5|-3.0|0.0|0.0|-0.9099999999999999
indoors|Lehecka J.|CZE|Right-Handed|Molleker R.|DEU|Right-Handed|0.0|-2.0|125.0|5.0|-2.0|-1.0|-2.0700000000000003
clay|Bagnis F.|ARG|Left-Handed|Tiafoe F.|FRA|Right-Handed|0.0|8.0|-407.0|-4.0|-5.0|8.0|1.0899999999999999
indoors|Stepin A.|RUS|Right-Handed|Deviatiarov M.|UKR|Right-Handed|0.0|-9.0|-1.5|-5.0|-3.0|-1.0|2.6399999999999997
indoors|Kamath M.|IND|Right-Handed|Vishwakarma S.|IND|Left-Handed|0.0|-7.0|-1.5|4.0|-6.0|-7.0|2.63
indoors|Ornago F.|ITA|Right-Handed|Jebens H.|DEU|Right-Handed|0.0|2.0|-1.5|-8.0|-5.0|3.0|-2.39
