Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Next Gen ATP Finals|3.14|1.34|Stricker D.|Switzerland|2018|||left|22.0|Musetti L.|Italy|2017|75.0|185.0|right|22.0|indoors|20221109
Next Gen ATP Finals|1.12|5.82|Draper J.|GreatBritain|2017|80.0|191.0|left|22.0|Tseng C.|ChineseTaipei|2015|65.0|175.0|right|23.0|indoors|20221109
Next Gen ATP Finals|1.46|2.64|Nakashima B.|USA|2016|77.0|185.0|right|23.0|Lehecka J.|CzechRepublic|2017|80.0|183.0|right|22.0|indoors|20221109
Next Gen ATP Finals|2.36|1.57|Passaro F.|Italy|2017|||right|23.0|Arnaldi M.|Italy|2018|||right|23.0|indoors|20221109
Roanne challenger|1.98|1.78|Fils A.|France|2020|||right|20.0|Kuzmanov D.|Bulgaria|2009|77.0|193.0|right|31.0|indoors|20221109
Roanne challenger|1.71|2.07|Laaksonen H.|Switzerland|2006|78.0|185.0|right|32.0|Verdasco F.|Spain|2001|90.0|188.0|left|40.0|indoors|20221109
Roanne challenger|1.45|2.65|Popyrin A.|Australia|2013|78.0|196.0|right|25.0|Kachmazov A.|Russia|2018|||right|22.0|indoors|20221109
Roanne challenger|1.60|2.25|Basilashvili N.|Georgia|2007|79.0|185.0|right|32.0|Hoang A.|France|2011|76.0|183.0|right|28.0|indoors|20221109
Roanne challenger|2.16|1.65|Sanchez Izquierdo N.|Spain|2015|77.0|185.0|right|25.0|Clarke J.|GreatBritain|2013|82.0|188.0|right|26.0|indoors|20221109
Roanne challenger|1.60|2.25|Bourgue M.|France|2010|83.0|188.0|right|30.0|Yevseyev D.|Kazakhstan|2009|75.0|189.0|right|31.0|indoors|20221109
Roanne challenger|2.69|1.44|Blanchet U.|France|2015|||right|25.0|Brouwer G.|Netherlands|2013|72.0|191.0|left|28.0|indoors|20221109
Roanne challenger|2.57|1.48|Andujar P.|Spain|2002|80.0|180.0|right|38.0|Riedi L.|Switzerland|2020|||right|22.0|indoors|20221109
Bratislava challenger|1.36|3.05|Machac T.|CzechRepublic|2016|73.0|183.0|right|23.0|Travaglia S.|Italy|2007|80.0|185.0|right|32.0|indoors|20221109
Bratislava challenger|1.21|4.24|Durasovic V.|Norway|2013|80.0|185.0|right|27.0|Privara P.|Slovakia|2020|||right|20.0|indoors|20221109
Bratislava challenger|1.26|3.67|Gombos N.|Slovakia|2008|85.0|193.0|right|34.0|Squire H.|Germany|2015|||right|23.0|indoors|20221109
Bratislava challenger|1.92|1.83|Marterer M.|Germany|2011|84.0|191.0|left|29.0|Broady L.|GreatBritain|2009|78.0|183.0|left|30.0|indoors|20221109
Bratislava challenger|1.62|2.23|Fucsovics M.|Hungary|2008|82.0|188.0|right|32.0|Hanfmann Y.|Germany|2007|86.0|193.0|right|32.0|indoors|20221109
Bratislava challenger|2.27|1.59|Blancaneaux G.|France|2014|75.0|180.0|right|26.0|Piros Z.|Hungary|2015|68.0|180.0|right|24.0|indoors|20221109
Calgary challenger|1.24|3.86|Mayot H.|France|2017|71.0|178.0|right|22.0|Pervolarakis M.|Greece|2013|90.0|193.0|right|28.0|indoors|20221109
Calgary challenger|1.59|2.26|Escoffier A.|France|2008|78.0|185.0|right|32.0|Decamps G.|Brazil|2014|80.0|193.0|right|25.0|indoors|20221109
Calgary challenger|1.10|6.34|Pospisil V.|Canada|2005|88.0|193.0|right|34.0|Zhu E.|USA|2014|70.0|185.0|right|26.0|indoors|20221109
Calgary challenger|1.76|2.01|Perez A.|USA|2013|||right|27.0|Leshem E.|Israel|2012|70.0|183.0|right|27.0|indoors|20221109
Calgary challenger|1.43|2.75|Decamps G.|Brazil|2014|80.0|193.0|right|25.0|Haerteis J.|Germany|2011|88.0|193.0|left|28.0|indoors|20221109
Knoxville challenger|1.43|2.71|Kozlov S.|USA|2012|79.0|183.0|right|26.0|Gunneswaran P.|India|2006|80.0|188.0|left|34.0|indoors|20221109
Knoxville challenger|3.01|1.36|Gerch L.|Germany|2011|86.0|193.0|left|29.0|Jubb P.|GreatBritain|2016|69.0|180.0|right|24.0|indoors|20221109
Knoxville challenger|1.46|2.62|Couacaud E.|France|2012|78.0|183.0|right|29.0|McHugh A.|GreatBritain|2016|70.0|178.0|right|24.0|indoors|20221109
Knoxville challenger|1.08|7.62|Mmoh M.|USA|2012|90.0|188.0|right|26.0|Bernard A.|USA|2019|||left|21.0|indoors|20221109
Knoxville challenger|2.28|1.59|Sandgren T.|USA|2008|88.0|188.0|right|33.0|Nava E.|USA|2016|74.0|183.0|right|22.0|indoors|20221109
Knoxville challenger|1.28|3.58|Eubanks C.|USA|2012|82.0|201.0|right|28.0|Alvarez Varona N.|Spain|2015|80.0|188.0|right|23.0|indoors|20221109
Matsuyama challenger|1.76|1.99|Hsu Y.|ChineseTaipei|2015|70.0|178.0|right|25.0|Paire B.|France|2007|80.0|196.0|right|35.0|hard|20221109
Matsuyama challenger|1.59|2.30|Wu T.|ChineseTaipei|2013|81.0|188.0|right|26.0|Moriya H.|Japan|2007|65.0|168.0|right|33.0|hard|20221109
Matsuyama challenger|1.38|2.91|Ly N.|VietNam|2012|69.0|175.0|right|27.0|Matsuda K.|Japan|2022|||right|23.0|hard|20221109
Matsuyama challenger|1.99|1.78|Uchida K.|Japan|2008|74.0|180.0|right|29.0|Shimabukuro S.|Japan|2015|75.0|183.0|right|27.0|hard|20221109
Montevideo challenger|2.38|1.55|Diaz Acosta F.|Argentina|2017|73.0|183.0|left|23.0|Cerundolo J.|Argentina|2016|68.0|183.0|left|22.0|clay|20221109
Montevideo challenger|1.30|3.39|Altmaier D.|Germany|2013|88.0|191.0|right|25.0|Meligeni Rodrigues Alves F.|Brazil|2014|78.0|185.0|right|26.0|clay|20221109
Montevideo challenger|2.11|1.69|Kicker N.|Argentina|2009|75.0|178.0|right|32.0|Pucinelli De Almeida M.|Brazil|2017|||right|23.0|clay|20221109
Montevideo challenger|1.17|4.84|Houkes M.|Netherlands|2018|||left|24.0|Roncadelli F.|Uruguay|2016|73.0|185.0|left|24.0|clay|20221109
Montevideo challenger|2.05|1.68|Renard L.|Sweden|2008|80.0|185.0|right|31.0|Dickerson R.|USA|2019|||right|27.0|clay|20221109
Montevideo challenger|1.66|2.09|Sigsgaard C.|Denmark|2014|||right|27.0|Ingildsen J.|Denmark|2013|||right|27.0|clay|20221109
Montevideo challenger|1.57|2.21|Paroulek T.|CzechRepublic|2016|||right|24.0|Al Allaf K.|USA|2015|69.0|180.0|right|26.0|clay|20221109
Montevideo challenger|1.23|3.70|Pinnington Jones J.|GreatBritain|2020|||right|21.0|Rajski M.|Poland|2006|80.0|193.0|right|33.0|clay|20221109
Montevideo challenger|1.12|5.37|Gorzny S.|USA|2021|||right|20.0|Chin J.|Jamaica|2022|||right|20.0|clay|20221109
Montevideo challenger|2.43|1.50|Braswell M.|USA|2018|||right|22.0|Cid Subervi R.|DominicanRep.|2010|82.0|193.0|right|30.0|clay|20221109
Montevideo challenger|1.62|2.17|Woldeab S.|USA|2018|||right|23.0|Stewart H.|GreatBritain|2017|||right|25.0|clay|20221109
Montevideo challenger|2.10|1.65|Azoides D.|Greece|2016|||right|23.0|Mesarovic M.|USA|2022|||right||clay|20221109
Montevideo challenger|5.15|1.12|Hadigian E.|USA|2018|||right|24.0|Boitan G.|Romania|2016|||right|25.0|clay|20221109
Montevideo challenger|1.21|3.91|Andrade A.|Ecuador|2014|73.0|180.0|right|25.0|Schachter N.|USA|2017|||right|25.0|clay|20221109
Montevideo challenger|1.24|3.61|Tomic B.|Australia|2008|91.0|196.0|right|31.0|Henning P.|RSA|2016|||right|23.0|clay|20221109
Montevideo challenger|1.09|6.27|King D.|Barbados|2008|77.0|188.0|right|32.0|Dhokia R.|GreatBritain|2017|||right|24.0|clay|20221109
Montevideo challenger|1.15|4.59|Cozbinov A.|Moldavsko|2012|||right|29.0|Velcz Z.|Hungary|2020|||left|21.0|clay|20221109
Montevideo challenger|1.24|3.66|Kuperstein A.|USA|2013|||right||Stewart T.|USA|2022|||right|21.0|clay|20221109
Montevideo challenger|1.94|1.76|Breysach M.|France|2017|||right|22.0|Kumar P.|USA|2018|||right|25.0|clay|20221109
Montevideo challenger|1.28|3.39|Markes C.|USA|2015|||right|27.0|Evans G.|USA|2017|||right|28.0|clay|20221109
Montevideo challenger|1.31|3.11|Shin S.|SouthKorea|2015|75.0|180.0|right|27.0|Marrero Curbelo I.|Spain|2015|||right|25.0|clay|20221109
Montevideo challenger|1.01|18.55|Gray A.|GreatBritain|2016|73.0|188.0|right|26.0|Galan S.|Colombia|2016|||right|24.0|clay|20221109
Montevideo challenger|2.70|1.39|Lo C.|ChineseTaipei|2013|||right|25.0|Echeverria J.|Spain|2016|||right|22.0|clay|20221109
